Bin Midpoint,Prob
3039.5,0.0003
3046.5,0.0057
3051.5,0.0003
3052.5,0.0155
3054.5,0.015
3057.5,0.0056
3058.5,0.0252
3061.5,0.0234
3065.5,0.0321
3067.5,0.0141
3069.5,0.0003
3075.5,0.0345
3076.5,0.0225
3078.5,0.0297
3079.5,0.0058
3084.5,0.0162
3086.5,0.0329
3087.5,0.0003
3088.5,0.0053
3091.5,0.0185
3092.5,0.06
3097.5,0.0109
3098.5,0.0277
3099.5,0.0398
3100.5,0.0146
3102.5,0.031
3104.5,0.0208
3105.5,0.0512
3107.5,0.0389
3108.5,0.0283
3111.5,0.0418
3112.5,0.0276
3114.5,0.0766
3116.5,0.0508
3117.5,0.0229
3118.5,0.0379
3120.5,0.026
3122.5,0.0295
3123.5,0.0898
3125.5,0.0655
3126.5,0.0221
3127.5,0.0073
3128.5,0.0251
3129.5,0.109
3131.5,0.0343
3132.5,0.0181
3133.5,0.0441
3134.5,0.0211
3135.5,0.0652
3136.5,0.1136
3137.5,0.0325
3138.5,0.0023
3141.5,0.0804
3142.5,0.0164
3143.5,0.0289
3144.5,0.1436
3145.5,0.0291
3147.5,0.0315
3148.5,0.0586
3150.5,0.0338
3151.5,0.0164
3152.5,0.0605
3153.5,0.117
3155.5,0.0586
3156.5,0.0115
3159.5,0.0262
3160.5,0.0668
3162.5,0.0353
3163.5,0.0149
3164.5,0.054
3165.5,0.0392
3166.5,0.0232
3167.5,0.0119
3168.5,0.0294
3169.5,0.0083
3170.5,0.0364
3171.5,0.1043
3172.5,0.0473
3174.5,0.0385
3175.5,0.0245
3176.5,0.0361
3178.5,0.0133
3179.5,0.0177
3180.5,0.053
3181.5,0.0253
3182.5,0.0073
3183.5,0.032
3184.5,0.0351
3185.5,0.0545
3186.5,0.0206
3187.5,0.0386
3189.5,0.0443
3190.5,0.0383
3191.5,0.0641
3192.5,0.0103
3193.5,0.005
3194.5,0.0565
3195.5,0.0159
3196.5,0.0311
3197.5,0.0162
3198.5,0.0595
3199.5,0.0096
3201.5,0.0114
3202.5,0.0319
3204.5,0.0165
3205.5,0.0216
3206.5,0.0145
3207.5,0.0157
3208.5,0.0081
3209.5,0.0374
3210.5,0.0232
3211.5,0.0126
3212.5,0.0244
3213.5,0.0173
3214.5,0.0195
3216.5,0.0369
3217.5,0.0029
3218.5,0.0471
3219.5,0.0178
3220.5,0.0087
3221.5,0.0218
3222.5,0.0055
3223.5,0.0455
3224.5,0.0095
3225.5,0.0217
3226.5,0.0181
3227.5,0.0496
3229.5,0.0098
3231.5,0.0546
3232.5,0.0238
3233.5,0.0331
3234.5,0.0069
3235.5,0.0536
3236.5,0.0237
3237.5,0.0109
3238.5,0.0169
3239.5,0.0003
3240.5,0.0255
3242.5,0.016
3243.5,0.0058
3245.5,0.0051
3247.5,0.0203
3248.5,0.0408
3251.5,0.0574
3252.5,0.0073
3253.5,0.0208
3255.5,0.0127
3256.5,0.0251
3257.5,0.023
3258.5,0.0003
3261.5,0.0067
3263.5,0.0257
3264.5,0.024
3265.5,0.0067
3266.5,0.0228
3268.5,0.029
3269.5,0.0172
3270.5,0.0218
3272.5,0.0063
3274.5,0.0249
3277.5,0.0711
3278.5,0.016
3279.5,0.0043
3281.5,0.0243
3283.5,0.0268
3284.5,0.0194
3285.5,0.0069
3286.5,0.0409
3288.5,0.0223
3291.5,0.005
3292.5,0.0535
3293.5,0.0159
3294.5,0.0278
3297.5,0.0529
3298.5,0.0253
3299.5,0.0002
3303.5,0.0442
3304.5,0.0177
3305.5,0.0251
3307.5,0.0595
3308.5,0.006
3311.5,0.0099
3313.5,0.04
3314.5,0.0181
3317.5,0.0168
3318.5,0.0021
3319.5,0.021
3320.5,0.0087
3321.5,0.0205
3322.5,0.0034
3325.5,0.0236
3326.5,0.031
3328.5,0.014
3330.5,0.085
3331.5,0.0163
3334.5,0.0256
3335.5,0.0138
3337.5,0.0476
3339.5,0.0562
3341.5,0.0122
3343.5,0.026
3345.5,0.0151
3346.5,0.0003
3347.5,0.009
3349.5,0.0113
3350.5,0.0199
3353.5,0.0567
3354.5,0.047
3355.5,0.0276
3356.5,0.0357
3359.5,0.0136
3360.5,0.0054
3362.5,0.0026
3364.5,0.0415
3366.5,0.0014
3367.5,0.0107
3368.5,0.0119
3370.5,0.0124
3371.5,0.016
3372.5,0.002
3376.5,0.0399
3378.5,0.0191
3379.5,0.003
3381.5,0.0063
3382.5,0.0394
3383.5,0.0089
3385.5,0.0053
3386.5,0.0217
3387.5,0.0047
3391.5,0.0313
3392.5,0.0077
3393.5,0.0174
3395.5,0.0247
3396.5,0.0016
3399.5,0.01
3401.5,0.062
3403.5,0.0561
3404.5,0.0238
3407.5,0.018
3411.5,0.0286
3412.5,0.0458
3413.5,0.0038
