@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 13:46:03 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -6.43874E+01 -4.10210E-03  7.45801E-02
 -6.41388E+01  3.56582E-02  7.50011E-02
 -6.38902E+01 -4.21231E-02  3.41736E-02
 -6.36416E+01  1.33586E-02  9.26056E-02
 -6.33930E+01 -8.33553E-03  4.88276E-02
 -6.31444E+01 -9.29108E-03  8.10346E-02
 -6.28958E+01  1.18091E-01  1.28735E-01
 -6.26472E+01  1.20141E-01  1.02925E-01
 -6.23986E+01  9.36994E-02  1.17097E-01
 -6.21500E+01  3.08409E-02  8.38486E-02
 -6.19014E+01  5.59082E-03  8.00094E-02
 -6.16528E+01  6.58459E-02  1.06265E-01
 -6.14042E+01  1.09369E-01  1.04170E-01
 -6.11556E+01  8.25274E-02  9.76811E-02
 -6.09070E+01 -3.92965E-03  7.88345E-02
 -6.06584E+01  2.12736E-02  7.08051E-02
 -6.04098E+01 -4.58397E-02  4.15114E-02
 -6.01612E+01  2.48422E-02  9.26504E-02
 -5.99126E+01 -1.48832E-02  5.99669E-02
 -5.96640E+01 -3.93339E-05  9.44056E-02
 -5.94154E+01  9.72269E-02  1.01907E-01
 -5.91668E+01  5.62955E-02  9.60453E-02
 -5.89182E+01  9.29335E-02  1.23892E-01
 -5.86696E+01  1.35786E-01  1.23430E-01
 -5.84210E+01  1.09004E-01  1.05392E-01
 -5.81724E+01  4.87279E-02  7.44132E-02
 -5.79238E+01  1.92950E-02  1.02422E-01
 -5.76752E+01  1.70716E-02  4.68718E-02
 -5.74266E+01 -1.49350E-02  6.61980E-02
 -5.71780E+01 -4.23831E-02  3.49125E-02
 -5.69294E+01 -2.85815E-02  6.71601E-02
 -5.66808E+01 -3.73015E-02  3.33149E-02
 -5.64322E+01 -3.62978E-02  6.11913E-02
 -5.61836E+01  5.95511E-02  1.06945E-01
 -5.59350E+01  1.23511E-02  5.70564E-02
 -5.56864E+01 -1.75718E-02  7.08337E-02
 -5.54378E+01 -2.33398E-02  6.90478E-02
 -5.51892E+01 -2.99389E-02  2.88887E-02
 -5.49406E+01 -6.26069E-02  2.92262E-02
 -5.46920E+01 -4.03760E-02  6.77139E-02
 -5.44434E+01  8.50323E-02  1.00440E-01
 -5.41948E+01  7.18593E-04  7.84158E-02
 -5.39462E+01 -3.20356E-02  3.04659E-02
 -5.36976E+01 -5.32390E-02  3.82914E-02
 -5.34490E+01  6.80431E-02  1.09687E-01
 -5.32004E+01  2.90140E-02  9.24459E-02
 -5.29518E+01  1.52557E-01  1.30418E-01
 -5.27032E+01  8.76906E-02  1.03804E-01
 -5.24546E+01  5.81781E-03  7.74023E-02
 -5.22060E+01 -1.11477E-03  7.38250E-02
 -5.19574E+01  1.44551E-01  1.37178E-01
 -5.17088E+01  3.04608E-01  1.75736E-01
 -5.14602E+01  2.26062E-01  1.22264E-01
 -5.12116E+01  2.20416E-02  6.56486E-02
 -5.09630E+01  2.62895E-02  8.94144E-02
 -5.07144E+01  3.50548E-02  9.79751E-02
 -5.04658E+01 -1.34087E-03  5.44713E-02
 -5.02172E+01 -2.11824E-02  7.06827E-02
 -4.99686E+01  2.30043E-02  7.90278E-02
 -4.97200E+01  6.78639E-02  1.03462E-01
 -4.94714E+01  1.03855E-01  1.22284E-01
 -4.92228E+01  9.20370E-02  1.11037E-01
 -4.89742E+01  1.26558E-01  1.20266E-01
 -4.87256E+01  1.19685E-01  1.27671E-01
 -4.84770E+01  1.41194E-01  1.23104E-01
 -4.82284E+01  2.57333E-01  1.58638E-01
 -4.79798E+01  2.96137E-01  1.60832E-01
 -4.77312E+01  1.26130E-01  1.21665E-01
 -4.74826E+01  2.37516E-01  1.87215E-01
 -4.72340E+01  3.91040E-01  1.81282E-01
 -4.69854E+01  4.21838E-01  1.99427E-01
 -4.67368E+01  4.46047E-01  1.80432E-01
 -4.64882E+01  3.61196E-01  1.84793E-01
 -4.62396E+01  4.26927E-01  1.84236E-01
 -4.59910E+01  2.85180E-01  1.61363E-01
 -4.57424E+01  3.68462E-01  1.88618E-01
 -4.54938E+01  3.12321E-01  1.45365E-01
 -4.52452E+01  1.30352E-01  1.11273E-01
 -4.49966E+01  3.93629E-01  2.11161E-01
 -4.47480E+01  3.56764E-01  1.79256E-01
 -4.44994E+01  2.37881E-01  1.35118E-01
 -4.42508E+01  1.35652E-01  1.31925E-01
 -4.40022E+01  3.45352E-01  1.94193E-01
 -4.37536E+01  4.10930E-01  1.69436E-01
 -4.35050E+01  2.40340E-01  1.38819E-01
 -4.32564E+01  1.93565E-01  1.75478E-01
 -4.30078E+01  3.82510E-01  1.98879E-01
 -4.27592E+01  5.28147E-01  2.01550E-01
 -4.25106E+01  5.39650E-01  1.94363E-01
 -4.22620E+01  3.41519E-01  1.64051E-01
 -4.20134E+01  2.35452E-01  1.53058E-01
 -4.17648E+01  2.08711E-01  1.50997E-01
 -4.15162E+01  1.04961E-01  1.06838E-01
 -4.12676E+01  1.76594E-01  1.50486E-01
 -4.10190E+01  1.75010E-01  9.65468E-02
 -4.07704E+01 -2.32620E-02  8.60872E-02
 -4.05218E+01  2.79821E-01  2.10087E-01
 -4.02732E+01  5.68063E-01  1.94591E-01
 -4.00246E+01  3.81948E-01  1.93240E-01
 -3.97760E+01  3.28995E-01  1.60138E-01
 -3.95274E+01  2.90213E-01  1.90317E-01
 -3.92788E+01  5.81705E-01  1.98966E-01
 -3.90302E+01  4.91357E-01  2.04007E-01
 -3.87816E+01  2.65849E-01  1.63941E-01
 -3.85330E+01  3.29517E-01  1.86016E-01
 -3.82844E+01  3.47411E-01  1.57296E-01
 -3.80358E+01  3.37122E-01  1.73204E-01
 -3.77872E+01  2.96876E-01  1.73485E-01
 -3.75386E+01  3.42526E-01  2.02378E-01
