2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00031924,540.3961182,540.0329034639286,0.36321473607142707,539.2728086979241,0.7600947660044934
24.00759741,539.6564331000001,539.5887506950961,0.06768240490396238,538.8172162460014,0.7715344490946909
24.01487557,539.397583,539.1459320413572,0.25165095864281284,538.3626986409827,0.7832334003746056
24.02215374,538.6789551,538.7044541522432,-0.025499052243162623,537.9092546338752,0.7951995183680357
24.0294319,538.2755127,538.264326406736,0.011186293264017877,537.4568854707186,0.8074409360173944
24.03671007,537.7002562999999,537.8255560744271,-0.12529977442727613,537.0055899084309,0.8199661659961974
24.04398823,537.1834106000001,537.3881531677072,-0.2047425677070578,536.5553691871391,0.8327839805680187
24.0512664,536.4517822,536.9521256342334,-0.5003434342334003,536.1062220696649,0.8459035645685475
24.05854457,536.0557861000001,536.5174835845488,-0.46169748454872206,535.6581491753386,0.8593344092102188
24.06582273,535.5016479,536.084237497539,-0.5825895975390267,535.2111511175826,0.8730863799563497
24.0731009,534.8615723,535.6523964611063,-0.7908241611062294,534.7652266680716,0.887169793034676
24.08037906,534.515625,535.2219723531126,-0.7063473531126192,534.3203770521814,0.9015953009312792
24.08765723,534.4140014999999,534.7929751147124,-0.37897361471243585,533.8766010474874,0.9163740672249573
24.0949354,534.5332031,534.3654169160508,0.1677861839492607,533.4338992659395,0.9315176501112066
24.10221356,534.4673462000001,533.9393103954884,0.52803580451166,532.9922723135833,0.9470380819050814
24.10949173,534.2598877,533.5146669357051,0.7452207642949134,532.5517189768525,0.9629479588526499
24.11676989,533.3831786999999,533.0915007818246,0.29167791817530997,532.1122404663629,0.9792603154617351
24.12404806,532.1751098999999,532.6698244003172,-0.49471450031728637,531.6738355744474,0.9959888258698679
24.13132623,531.2381592,532.2496525819731,-1.0114933819730823,531.236504905678,1.0131476762951448
24.13860439,530.7532959,531.8310007179589,-1.0777048179588746,530.8002490587232,1.0307516592356785
24.14588256,530.7667847,531.4138831148615,-0.6470984148614889,530.3650668347709,1.048816280090553
