@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:37:05 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -8.02828E+01 -2.10311E+00  0.00000E+00
 -8.00335E+01 -2.10387E+00  0.00000E+00
 -7.97842E+01  1.55285E+00  2.87805E+00
 -7.95349E+01  6.87105E-01  1.44713E+00
 -7.92856E+01  1.57538E-01  1.75534E+00
 -7.90363E+01 -1.73446E-02  1.42547E+00
 -7.87870E+01 -2.31640E-01  1.41436E+00
 -7.85377E+01 -6.43638E-01  4.80049E-01
 -7.82884E+01 -9.66712E-02  1.67903E+00
 -7.80392E+01 -1.00124E+00  1.42135E+00
 -7.77899E+01  2.93403E-01  1.77791E+00
 -7.75406E+01  1.61803E+00  1.40161E+00
 -7.72913E+01 -1.52326E+00  1.03945E+00
 -7.70420E+01 -4.97069E-01  1.67976E+00
 -7.67927E+01  5.24320E-02  1.02710E+00
 -7.65434E+01  7.76396E-02  1.99051E+00
 -7.62941E+01  2.76283E-01  5.15475E-01
 -7.60448E+01  1.29475E-01  1.71798E+00
 -7.57955E+01 -6.03336E-01  9.91070E-01
 -7.55462E+01 -1.58548E+00  9.68434E-01
 -7.52969E+01 -1.19339E+00  9.74583E-01
 -7.50477E+01  5.01954E-01  1.68766E+00
 -7.47984E+01 -1.25406E+00  3.24062E-01
 -7.45491E+01 -8.17112E-01  1.98935E+00
 -7.42998E+01  8.01246E-01  9.83997E-01
 -7.40505E+01 -1.12180E+00  9.87124E-01
 -7.38012E+01 -5.26603E-01  1.38387E+00
 -7.35519E+01 -7.04529E-01  1.09407E+00
 -7.33026E+01 -4.33032E-01  1.39550E+00
 -7.30533E+01  1.31587E-01  1.32910E+00
 -7.28040E+01 -3.04997E-03  1.99012E+00
 -7.25547E+01  2.18270E+00  2.03146E+00
 -7.23055E+01  1.11446E-01  1.07660E+00
 -7.20562E+01  5.72582E-01  1.70942E+00
 -7.18069E+01  9.69982E-02  1.51194E+00
 -7.15576E+01  1.74677E-01  2.14930E+00
 -7.13083E+01  1.77416E+00  1.51071E+00
 -7.10590E+01  2.00241E+00  2.23770E+00
 -7.08097E+01  1.31558E+00  1.44901E+00
 -7.05604E+01 -5.49742E-01  1.38514E+00
 -7.03111E+01 -3.11412E-01  1.81108E+00
 -7.00618E+01  2.51241E+00  2.19597E+00
 -6.98125E+01  2.23271E+00  2.24939E+00
 -6.95632E+01  1.62470E+00  1.39439E+00
 -6.93140E+01 -1.46092E+00  2.96745E-01
 -6.90647E+01 -9.03596E-01  1.72166E+00
 -6.88154E+01  1.59439E-02  1.44487E+00
 -6.85661E+01  1.96123E+00  1.97283E+00
 -6.83168E+01  5.43494E-01  1.45637E+00
 -6.80675E+01 -1.15063E+00  9.90094E-01
 -6.78182E+01 -7.62719E-01  1.72030E+00
 -6.75689E+01  1.17434E+00  1.71675E+00
 -6.73196E+01 -4.13438E-01  3.46452E-01
 -6.70703E+01 -1.77608E+00  1.38470E+00
 -6.68210E+01 -2.88739E-01  1.43547E+00
 -6.65718E+01 -2.18046E-01  1.39314E+00
 -6.63225E+01  1.40621E-01  1.45580E+00
 -6.60732E+01  6.48086E-01  2.20009E+00
 -6.58239E+01  1.79839E+00  1.75337E+00
 -6.55746E+01  2.46288E-01  1.20364E+00
 -6.53253E+01  1.07029E+00  1.67586E+00
 -6.50760E+01 -1.96560E-01  1.41062E+00
 -6.48267E+01 -5.36999E-02  1.98670E+00
 -6.45774E+01  8.97297E-01  1.43428E+00
 -6.43281E+01 -8.89425E-02  1.72201E+00
 -6.40788E+01  8.59391E-01  1.39469E+00
 -6.38295E+01 -9.33318E-01  9.77700E-01
 -6.35803E+01 -1.57642E-02  1.38589E+00
 -6.33310E+01 -4.88572E-01  2.01077E+00
 -6.30817E+01  1.15207E+00  1.44873E+00
 -6.28324E+01  4.59852E-01  1.41005E+00
 -6.25831E+01 -1.09290E+00  1.00753E+00
 -6.23338E+01 -1.69117E-01  2.08992E+00
 -6.20845E+01  4.00815E+00  2.54087E+00
 -6.18352E+01  1.23296E+00  1.14294E+00
 -6.15859E+01  1.75508E-01  1.94958E+00
 -6.13366E+01  4.59010E-01  1.04163E+00
 -6.10873E+01 -1.09908E+00  1.45950E+00
 -6.08381E+01  1.91825E+00  1.74213E+00
 -6.05888E+01 -8.24258E-01  1.48573E+00
 -6.03395E+01  1.29776E+00  2.21152E+00
 -6.00902E+01  1.55758E+00  1.71998E+00
 -5.98409E+01  1.05798E+00  1.72263E+00
 -5.95916E+01  1.70836E+00  2.27907E+00
 -5.93423E+01  3.08122E+00  2.22040E+00
 -5.90930E+01  9.70658E-01  1.10819E+00
 -5.88437E+01  4.95258E-01  2.14189E+00
 -5.85944E+01  2.93516E+00  2.72985E+00
 -5.83451E+01  5.18432E+00  2.09844E+00
 -5.80958E+01  1.87559E+00  2.27098E+00
 -5.78466E+01  3.38221E-01  1.02902E+00
 -5.75973E+01  3.33710E+00  2.56317E+00
 -5.73480E+01  1.77292E+00  1.83778E+00
 -5.70987E+01  1.03024E+00  1.73867E+00
 -5.68494E+01  6.21198E-01  2.13469E+00
 -5.66001E+01  2.30706E+00  1.98660E+00
 -5.63508E+01  1.32328E+00  1.76321E+00
 -5.61015E+01  1.09946E+00  1.98011E+00
 -5.58522E+01  1.28622E-01  1.05053E+00
 -5.56029E+01  7.24776E-02  1.75145E+00
 -5.53536E+01  1.86038E+00  1.98202E+00
 -5.51044E+01  7.38269E-01  1.98898E+00
 -5.48551E+01  7.62787E-01  1.12768E+00
 -5.46058E+01  6.97510E-01  2.28564E+00
 -5.43565E+01  2.74761E+00  2.23716E+00
 -5.41072E+01  3.38787E+00  2.13616E+00
 -5.38579E+01  2.13274E-01  1.57269E+00
 -5.36086E+01  1.76985E+00  2.18819E+00
 -5.33593E+01  3.07564E+00  2.30924E+00
 -5.31100E+01  2.90535E+00  2.26722E+00
 -5.28607E+01  2.60740E+00  1.71165E+00
 -5.26114E+01  9.66034E-01  2.46369E+00
 -5.23621E+01  3.88560E+00  1.94457E+00
 -5.21129E+01  6.60166E-01  1.74922E+00
 -5.18636E+01  9.16187E-01  2.46719E+00
 -5.16143E+01  4.17609E+00  2.03716E+00
 -5.13650E+01  1.52165E+00  1.94331E+00
 -5.11157E+01  1.18864E+00  2.20556E+00
 -5.08664E+01  3.19559E+00  2.04669E+00
 -5.06171E+01  1.43791E+00  1.78485E+00
 -5.03678E+01  2.10730E+00  2.42595E+00
 -5.01185E+01  4.08018E+00  2.48193E+00
 -4.98692E+01  2.14997E+00  1.98464E+00
 -4.96199E+01  5.79619E-01  1.40078E+00
 -4.93707E+01 -8.21647E-01  1.46328E+00
 -4.91214E+01  1.46746E+00  2.26870E+00
 -4.88721E+01  3.22106E+00  2.07958E+00
 -4.86228E+01  4.42244E+00  2.91670E+00
 -4.83735E+01  2.35311E+00  1.52759E+00
 -4.81242E+01  4.29784E+00  2.61696E+00
 -4.78749E+01  1.07236E+00  1.95441E+00
 -4.76256E+01  7.28913E-01  1.16021E+00
 -4.73763E+01 -2.80643E-01  2.39771E+00
 -4.71270E+01  4.17621E+00  2.04243E+00
 -4.68777E+01  1.90499E+00  1.68961E+00
 -4.66284E+01  8.92032E-01  1.81560E+00
 -4.63792E+01  2.60667E+00  2.35461E+00
 -4.61299E+01  3.17647E+00  2.27629E+00
 -4.58806E+01  3.06168E+00  2.83907E+00
 -4.56313E+01  4.08997E+00  2.61326E+00
 -4.53820E+01  4.65784E+00  2.37167E+00
 -4.51327E+01  5.38716E+00  2.96768E+00
 -4.48834E+01  6.32038E+00  3.07574E+00
 -4.46341E+01  5.35670E+00  2.98621E+00
 -4.43848E+01  3.74800E+00  1.44444E+00
 -4.41355E+01  3.05693E+00  2.96501E+00
 -4.38862E+01  7.73684E+00  3.15303E+00
 -4.36370E+01  8.31347E+00  3.25390E+00
 -4.33877E+01  6.58354E+00  3.50417E+00
 -4.31384E+01  9.61670E+00  2.76577E+00
 -4.28891E+01  4.49536E+00  3.09075E+00
 -4.26398E+01  8.44438E+00  3.67938E+00
 -4.23905E+01  1.08825E+01  3.68825E+00
 -4.21412E+01  7.59319E+00  2.85915E+00
 -4.18919E+01  7.55423E+00  3.41724E+00
 -4.16426E+01  1.26891E+01  4.10105E+00
 -4.13933E+01  1.24057E+01  4.07713E+00
 -4.11440E+01  1.21752E+01  3.55890E+00
 -4.08947E+01  7.69477E+00  3.15791E+00
 -4.06455E+01  8.89139E+00  3.12800E+00
 -4.03962E+01  8.25490E+00  3.13362E+00
 -4.01469E+01  1.27691E+01  4.69591E+00
 -3.98976E+01  1.45459E+01  4.06958E+00
 -3.96483E+01  1.52061E+01  4.26637E+00
 -3.93990E+01  1.65210E+01  4.19029E+00
 -3.91497E+01  1.88331E+01  4.94709E+00
 -3.89004E+01  1.74527E+01  4.65406E+00
 -3.86511E+01  2.21805E+01  5.12835E+00
 -3.84018E+01  2.62588E+01  5.70010E+00
 -3.81525E+01  2.89774E+01  6.08452E+00
 -3.79033E+01  2.94373E+01  4.94865E+00
 -3.76540E+01  2.51654E+01  5.83508E+00
 -3.74047E+01  3.90034E+01  6.84620E+00
 -3.71554E+01  4.06806E+01  7.13719E+00
 -3.69061E+01  4.67032E+01  7.02243E+00
 -3.66568E+01  4.75469E+01  6.89853E+00
 -3.64075E+01  4.68136E+01  7.34690E+00
 -3.61582E+01  4.07787E+01  6.78765E+00
 -3.59089E+01  3.54237E+01  6.32128E+00
 -3.56596E+01  4.44608E+01  7.02423E+00
 -3.54103E+01  3.89622E+01  6.21790E+00
 -3.51610E+01  3.54186E+01  6.59394E+00
 -3.49118E+01  4.02147E+01  6.53212E+00
 -3.46625E+01  4.71435E+01  7.47166E+00
 -3.44132E+01  4.59172E+01  6.74068E+00
 -3.41639E+01  4.42959E+01  7.23147E+00
 -3.39146E+01  5.36724E+01  7.41721E+00
 -3.36653E+01  4.21944E+01  6.86330E+00
 -3.34160E+01  4.04380E+01  6.44634E+00
 -3.31667E+01  3.53986E+01  6.16073E+00
 -3.29174E+01  3.64914E+01  6.63243E+00
 -3.26681E+01  4.81665E+01  7.49971E+00
 -3.24188E+01  4.53785E+01  6.49815E+00
 -3.21696E+01  4.25357E+01  6.74618E+00
 -3.19203E+01  3.81868E+01  6.34670E+00
 -3.16710E+01  3.99282E+01  6.94083E+00
 -3.14217E+01  4.57130E+01  7.25032E+00
 -3.11724E+01  6.14738E+01  8.47029E+00
 -3.09231E+01  5.51317E+01  7.20611E+00
 -3.06738E+01  5.30993E+01  8.30159E+00
