14.41241099	-10943.84176969	-16329.91203630	1.00000000	3.00000000	5996.00000000	19984.00000000	17808564.00000000	0.00000000	10489544.00000000	0.00000000	299.22610474	299.34371948	299.85684204	299.41131592	223.00000000	1.10676634	0.00013428	
14.41241124	-10943.84176969	-16329.99687630	1.00000000	3.00000000	6000.00000000	20348.00000000	17900508.00000000	0.00000000	10648580.00000000	0.00000000	299.22610474	299.34371948	299.85684204	299.41131592	224.00000000	1.10585451	-0.00091181	
14.41241150	-10943.84176969	-16330.08171630	1.00000000	3.00000000	5983.00000000	20391.00000000	17924444.00000000	0.00000000	10681611.00000000	0.00000000	299.22586060	299.34371948	299.85702515	299.41113281	222.00000000	1.10589707	0.00004254	
14.41241175	-10943.84176969	-16330.16655630	1.00000000	3.00000000	5991.00000000	20402.00000000	17915958.00000000	1.00000000	10675850.00000000	1.00000000	299.22586060	299.34371948	299.85702515	299.41113281	223.00000000	1.10627818	0.00038106	
14.41241200	-10943.84176969	-16330.25139630	1.00000000	3.00000000	5989.00000000	20361.00000000	17909524.00000000	0.00000000	10653815.00000000	0.00000000	299.22610474	299.34378052	299.85745239	299.41134644	225.00000000	1.10490024	-0.00137794	
14.41241225	-10943.84176969	-16330.33623630	1.00000000	3.00000000	5994.00000000	20457.00000000	17919284.00000000	1.00000000	10680044.00000000	1.00000000	299.22610474	299.34378052	299.85745239	299.41134644	223.00000000	1.10623538	0.00133513	
14.41241250	-10943.84176969	-16330.42107630	1.00000000	3.00000000	5989.00000000	20406.00000000	17908790.00000000	0.00000000	10657428.00000000	0.00000000	299.22610474	299.34378052	299.85745239	299.41134644	224.00000000	1.10703599	0.00080060	
14.41241275	-10943.84176969	-16330.50591630	1.00000000	3.00000000	5990.00000000	20415.00000000	17917896.00000000	0.00000000	10674500.00000000	0.00000000	299.22607422	299.34371948	299.85751343	299.41134644	223.00000000	1.10563707	-0.00139885	
14.41241301	-10943.84176969	-16330.59075630	1.00000000	3.00000000	5992.00000000	20410.00000000	17920064.00000000	0.00000000	10680325.00000000	1.00000000	299.22607422	299.34371948	299.85751343	299.41134644	223.00000000	1.10488248	-0.00075456	
14.41241326	-10943.84176969	-16330.67559630	1.00000000	3.00000000	5989.00000000	20445.00000000	17929862.00000000	1.00000000	10687683.00000000	0.00000000	299.22573853	299.34371948	299.85751343	299.41134644	225.00000000	1.10243666	-0.00244591	
14.41241351	-10943.84176969	-16330.76043630	1.00000000	3.00000000	5973.00000000	20416.00000000	17936218.00000000	0.00000000	10695337.00000000	0.00000000	299.22573853	299.34390259	299.85803223	299.41125488	227.00000000	1.10140407	-0.00103253	
14.41241376	-10943.84176969	-16330.84527630	1.00000000	3.00000000	5979.00000000	20471.00000000	17938868.00000000	1.00000000	10703472.00000000	1.00000000	299.22573853	299.34390259	299.85803223	299.41125488	223.00000000	1.10191262	0.00050858	
14.41241401	-10943.84176969	-16330.93011630	1.00000000	3.00000000	5977.00000000	20412.00000000	17920424.00000000	0.00000000	10681249.00000000	0.00000000	299.22607422	299.34347534	299.85830688	299.41107178	224.00000000	1.10225141	0.00033873	
14.41241426	-10943.84176969	-16331.01495630	1.00000000	3.00000000	5980.00000000	20418.00000000	17932264.00000000	0.00000000	10686425.00000000	0.00000000	299.22607422	299.34347534	299.85830688	299.41107178	229.00000000	1.10236335	0.00011201	
14.41241452	-10943.84176969	-16331.09979630	1.00000000	3.00000000	5977.00000000	20373.00000000	17920506.00000000	0.00000000	10675872.00000000	0.00000000	299.22607422	299.34347534	299.85830688	299.41107178	229.00000000	1.10432649	0.00196313	
14.41241473	-10943.84176969	-16331.17251630	1.00000000	3.00000000	5992.00000000	20412.00000000	17916312.00000000	0.00000000	10672082.00000000	1.00000000	299.22592163	299.34375000	299.85787964	299.41119385	230.00000000	1.10499692	0.00067037	
14.41241498	-10943.84176969	-16331.25735630	1.00000000	3.00000000	5990.00000000	20379.00000000	17914164.00000000	1.00000000	10672324.00000000	0.00000000	299.22592163	299.34375000	299.85787964	299.41119385	226.00000000	1.10485184	-0.00014504	
14.41241524	-10943.84176969	-16331.34219630	1.00000000	3.00000000	5978.00000000	20406.00000000	17920676.00000000	0.00000000	10675000.00000000	3.00000000	299.22592163	299.34347534	299.85809326	299.41110229	226.00000000	1.10552227	0.00067044	
14.41241549	-10943.84176969	-16331.42703630	1.00000000	3.00000000	5980.00000000	20373.00000000	17909260.00000000	0.00000000	10661695.00000000	1.00000000	299.22592163	299.34347534	299.85809326	299.41110229	225.00000000	1.10884750	0.00332522	
14.41241574	-10943.84176969	-16331.51187630	1.00000000	3.00000000	5988.00000000	20413.00000000	17925144.00000000	0.00000000	10686855.00000000	0.00000000	299.22592163	299.34347534	299.85809326	299.41110229	224.00000000	1.10630453	-0.00254295	
14.41241599	-10943.84176969	-16331.59671630	1.00000000	3.00000000	5986.00000000	20397.00000000	17895482.00000000	0.00000000	10641036.00000000	0.00000000	299.22601318	299.34378052	299.85809326	299.41116333	224.00000000	1.10595810	-0.00034643	
14.41241624	-10943.84176969	-16331.68155630	1.00000000	3.00000000	5990.00000000	20398.00000000	17919376.00000000	1.00000000	10676402.00000000	0.00000000	299.22601318	299.34378052	299.85809326	299.41116333	223.00000000	1.10397065	-0.00198746	
14.41241649	-10943.84176969	-16331.76639630	1.00000000	3.00000000	5966.00000000	20356.00000000	17924782.00000000	0.00000000	10682145.00000000	0.00000000	299.22567749	299.34381104	299.85797119	299.41116333	223.00000000	1.10006475	-0.00390587	
