Fit results
,Deviator,norm,background
value,3.297E-01, 1.16343E+01, 3.94063E+00
error,0.000E+00, 1.32183E+00, 2.37500E-01

Correlation matrix
,norm,background
norm, 1.00000E+00,-9.08248E-01
background,-9.08248E-01, 1.00000E+00

Iteration history
Deviator,Quality,norm,,background,,
4.637E+00, 3.698E+00, 1.200E+01,  , 3.000E+00,  
1.708E+00, 2.705E+00, 1.205E+01,  , 3.400E+00, L
3.937E-01, 4.279E-02, 1.306E+01,  , 3.729E+00,  
3.603E-01, 8.427E-02, 1.263E+01,  , 3.771E+00,  
3.816E-01, 2.178E-02, 1.131E+01,  , 4.008E+00,  
3.324E-01, 5.098E-03, 1.192E+01,  , 3.901E+00,  
3.297E-01, 8.510E-06, 1.163E+01,  , 3.942E+00,  
3.297E-01,, 1.163E+01,  , 3.941E+00,  
