# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  5.702663422E+01
5.005540130E-01  5.500006104E+01
5.078405957E-01  5.335902023E+01
5.151271785E-01  5.148476028E+01
5.224137613E-01  5.070922470E+01
5.297003441E-01  5.171399689E+01
5.369869269E-01  5.228235626E+01
5.442735096E-01  5.162994766E+01
5.515600924E-01  5.029637909E+01
5.588466752E-01  5.067292023E+01
5.661332580E-01  5.058404541E+01
5.734198407E-01  5.047193909E+01
5.807064235E-01  5.043395996E+01
5.879930063E-01  5.238830566E+01
5.952795891E-01  5.352446747E+01
6.025661718E-01  5.406053925E+01
6.098527546E-01  5.306838989E+01
6.171393374E-01  5.246682739E+01
6.244259202E-01  5.112448883E+01
6.317125030E-01  5.095174408E+01
6.389990857E-01  5.070890808E+01
6.462856685E-01  4.996583939E+01
6.535722513E-01  4.989459991E+01
6.608588341E-01  4.914118958E+01
6.681454168E-01  4.907248306E+01
6.754319996E-01  4.965367889E+01
6.827185824E-01  5.002830887E+01
6.900051652E-01  5.097279739E+01
6.972917479E-01  5.118240738E+01
7.045783307E-01  5.082482910E+01
7.118649135E-01  5.011845398E+01
7.191514963E-01  4.976845551E+01
7.264380791E-01  5.061313248E+01
7.337246618E-01  5.160755157E+01
7.410112446E-01  5.228752899E+01
7.482978274E-01  5.292169952E+01
7.555844102E-01  5.307262802E+01
7.628709929E-01  5.322328568E+01
7.701575757E-01  5.253705597E+01
7.774441585E-01  5.237400436E+01
7.847307413E-01  5.154697800E+01
7.920173240E-01  5.118321609E+01
7.993039068E-01  5.159331512E+01
8.065904896E-01  5.237575912E+01
8.138770724E-01  5.237240601E+01
8.211636552E-01  5.324505615E+01
8.284502379E-01  5.336560059E+01
8.357368207E-01  5.368756104E+01
8.430234035E-01  5.330355072E+01
8.503099863E-01  5.277500153E+01
8.575965690E-01  5.225508881E+01
8.648831518E-01  5.197861481E+01
8.721697346E-01  5.149789810E+01
8.794563174E-01  5.165343475E+01
8.867429001E-01  5.175416183E+01
8.940294829E-01  5.266809464E+01
9.013160657E-01  5.364991379E+01
9.086026485E-01  5.423839951E+01
9.158892313E-01  5.409453964E+01
9.231758140E-01  5.311433029E+01
9.304623968E-01  5.269820023E+01
9.377489796E-01  5.231882477E+01
9.450355624E-01  5.200175095E+01
9.523221451E-01  5.136090851E+01
9.596087279E-01  5.128406525E+01
9.668953107E-01  5.080794144E+01
9.741818935E-01  5.101679230E+01
9.814684762E-01  5.073003387E+01
9.887550590E-01  5.120269775E+01
9.960416418E-01  5.179223251E+01
1.003328225E+00  5.172002029E+01
1.010614807E+00  5.196323013E+01
1.017901390E+00  5.240438080E+01
1.025187973E+00  5.285421371E+01
1.032474556E+00  5.310241699E+01
1.039761138E+00  5.364206314E+01
1.047047721E+00  5.364747238E+01
1.054334304E+00  5.323118591E+01
1.061620887E+00  5.288662338E+01
1.068907470E+00  5.267749405E+01
1.076194052E+00  5.254923248E+01
1.083480635E+00  5.276969910E+01
1.090767218E+00  5.359994888E+01
1.098053801E+00  5.372890091E+01
1.105340383E+00  5.360223389E+01
1.112626966E+00  5.277441406E+01
1.119913549E+00  5.159548950E+01
1.127200132E+00  5.095411682E+01
1.134486715E+00  5.072466278E+01
1.141773297E+00  5.076778412E+01
1.149059880E+00  5.099676514E+01
1.156346463E+00  5.176321030E+01
1.163633046E+00  5.162548828E+01
1.170919628E+00  5.181356430E+01
1.178206211E+00  5.135198975E+01
1.185492794E+00  5.128229141E+01
1.192779377E+00  5.167772293E+01
1.200065960E+00  5.170259857E+01
1.207352542E+00  5.223261642E+01
1.214639125E+00  5.250295639E+01
1.221925708E+00  5.303268814E+01
1.229212291E+00  5.343781281E+01
1.236498873E+00  5.344536209E+01
1.243785456E+00  5.354440689E+01
1.251072039E+00  5.297089386E+01
1.258358622E+00  5.277722168E+01
1.265645205E+00  5.240562439E+01
1.272931787E+00  5.279225540E+01
1.280218370E+00  5.278048325E+01
1.287504953E+00  5.335692596E+01
1.294791536E+00  5.318775177E+01
1.302078118E+00  5.314701843E+01
1.309364701E+00  5.258860397E+01
1.316651284E+00  5.286606979E+01
1.323937867E+00  5.276689148E+01
