Bin Midpoint,Prob
2780.5,0.0002
2781.5,0.0055
2783.5,0.0153
2796.5,0.0257
2800.5,0.0495
2801.5,0.025
2803.5,0.0324
2805.5,0.0046
2806.5,0.035
2808.5,0.0375
2810.5,0.0162
2811.5,0.0322
2812.5,0.0014
2813.5,0.0087
2814.5,0.0229
2815.5,0.0312
2818.5,0.027
2819.5,0.0225
2820.5,0.0031
2821.5,0.0505
2822.5,0.0529
2823.5,0.0054
2825.5,0.0193
2826.5,0.0036
2827.5,0.0207
2828.5,0.0069
2829.5,0.0375
2830.5,0.0104
2831.5,0.0039
2832.5,0.0664
2834.5,0.0401
2836.5,0.0148
2837.5,0.0378
2838.5,0.018
2839.5,0.0062
2840.5,0.0235
2841.5,0.0055
2842.5,0.0081
2843.5,0.0191
2844.5,0.0079
2845.5,0.0086
2846.5,0.0169
2847.5,0.0105
2848.5,0.0051
2849.5,0.0127
2850.5,0.0344
2851.5,0.0041
2852.5,0.0056
2853.5,0.0383
2854.5,0.0006
2855.5,0.006
2856.5,0.0126
2857.5,0.0077
2858.5,0.0095
2859.5,0.0123
2860.5,0.0005
2861.5,0.004
2862.5,0.0058
2863.5,0.0425
2864.5,0.0145
2865.5,0.0029
2867.5,0.0801
2868.5,0.0056
2869.5,0.0168
2870.5,0.0087
2871.5,0.0065
2872.5,0.0109
2873.5,0.0006
2874.5,0.0127
2875.5,0.0004
2876.5,0.0081
2877.5,0.0269
2878.5,0.0017
2879.5,0.0023
2880.5,0.0074
2882.5,0.0453
2883.5,0.0027
2884.5,0.0045
2885.5,0.0031
2886.5,0.0332
2887.5,0.0141
2888.5,0.0046
2889.5,0.0052
2890.5,0.0009
2891.5,0.0028
2892.5,0.0084
2893.5,0.0031
2894.5,0.0022
2895.5,0.0066
2896.5,0.0465
2897.5,0.0003
2898.5,0.0021
2899.5,0.0196
2900.5,0.002
2901.5,0.001
2902.5,0.0014
2904.5,0.0019
2905.5,0.0129
2906.5,0.0533
2907.5,0.0002
2908.5,0.0031
2909.5,0.1215
2911.5,0.0032
2912.5,0.0055
2913.5,0.0001
2914.5,0.0017
2915.5,0.001
2916.5,0.0053
2917.5,0.019
2918.5,0.0009
2919.5,0.0001
2921.5,0.0004
2922.5,0.001
2924.5,0.0004
2925.5,0.011
2926.5,0.0986
2928.5,0.0009
2929.5,0.0289
2930.5,0.0023
2931.5,0.0024
2933.5,0.0192
2935.5,0.0001
2936.5,0.0044
2938.5,0.0182
2939.5,0.0003
2940.5,0.0011
2942.5,0.0018
2943.5,0.0412
2944.5,0.0075
2945.5,0.0094
2946.5,0.0699
2947.5,0.0011
2950.5,0.0581
2951.5,0.0015
2952.5,0.0164
2953.5,0.007
2954.5,0.0065
2956.5,0.0008
2958.5,0.0003
2960.5,0.0011
2961.5,0.0266
2962.5,0.003
2963.5,0.0002
2964.5,0.0077
2965.5,0.0414
2966.5,0.0603
2967.5,0.0021
2969.5,0.0017
2971.5,0.0034
2972.5,0.0142
2973.5,0.0339
2974.5,0.1181
2976.5,0.0014
2977.5,0.0006
2979.5,0.0714
2980.5,0.0646
2981.5,0.003
2982.5,0.0074
2984.5,0.0714
2985.5,0.0546
2986.5,0.0012
2987.5,0.0065
2988.5,0.003
2989.5,0.018
2990.5,0.0072
2991.5,0.0125
2992.5,0.0015
2994.5,0.0436
2995.5,0.0737
2996.5,0.0002
2997.5,0.0085
2998.5,0.0209
2999.5,0.0008
3000.5,0.0061
3001.5,0.0066
3002.5,0.0784
3003.5,0.0025
3004.5,0.0509
3005.5,0.0013
3006.5,0.051
3008.5,0.0108
3009.5,0.0003
3011.5,0.0853
3012.5,0.0934
3013.5,0.1429
3014.5,0.0704
3015.5,0.0789
3016.5,0.0235
3017.5,0.0005
3018.5,0.0143
3019.5,0.0134
3020.5,0.0403
3021.5,0.0069
3022.5,0.0306
3024.5,0.1262
3025.5,0.0256
3026.5,0.0624
3027.5,0.0001
3028.5,0.2638
3029.5,0.0337
3030.5,0.0012
3031.5,0.0133
3032.5,0.0864
3033.5,0.0165
3034.5,0.0797
3035.5,0.0178
3036.5,0.2436
3037.5,0.0678
3038.5,0.0254
3039.5,0.2202
3040.5,0.0022
3041.5,0.1373
3042.5,0.0483
3043.5,0.1314
3044.5,0.0997
3045.5,0.0294
3046.5,0.0305
3047.5,0.1053
3048.5,0.1581
3049.5,0.0166
3050.5,0.1474
3051.5,0.0802
3052.5,0.1714
