Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,1.0,2,4,0.06773387415185991,16.06773387415186,0.0003242917653411454,3207.6894600306005,inf
0.0,1.25,2,5,0.22307484162324828,10.223074841623248,0.0060268100540699305,3253.751692788554,inf
0.0,1.5,2,6,0.38304166537943607,8.383041665379437,0.015123267415171934,3295.5149232557274,inf
0.0,1.75,2,7,0.4544824383812262,7.454482438381226,0.024059118198993923,3326.2233158584245,inf
0.0,2.0,2,8,0.410256326351867,6.810256326351867,0.033202564463179,3338.6100098097104,inf
0.0,2.25,2,9,0.3538432904562166,6.353843290456217,0.04171386776180663,3335.7075659509815,inf
0.0,2.5,2,10,0.366522745943496,6.0808084602292105,0.04781555709896742,3322.2433802856945,inf
0.0,2.75,2,11,0.4627263685374375,5.962726368537438,0.05072364104480707,3302.949630962032,inf
0.0,3.0,2,12,0.5898836299561534,5.923216963289486,0.05173563439297017,3283.9535106170792,inf
0.0,3.25,2,13,0.6732884443549257,5.873288444354926,0.05304343237862664,3269.081917791208,inf
0.0,3.5,2,14,0.6634307707197383,5.7543398616288295,0.056293853108729315,3261.5115731784113,inf
0.0,3.75,2,15,0.6381884438703677,5.6381884438703675,0.05965995692313008,3256.60563093492,inf
0.0,4.0,2,16,0.5948560467538001,5.517932969830723,0.06335721517128177,3255.3515322135163,inf
0.0,4.25,2,17,0.5675494255088543,5.424692282651711,0.06638088494187111,3258.186945357116,inf
0.0,4.5,2,18,0.5462041041243079,5.346204104124308,0.0690377341543803,3260.796235087347,inf
0.0,4.75,2,19,0.5183895221735049,5.268389522173505,0.07177674357145686,3262.2079005552623,inf
0.0,5.0,2,20,0.4895928248584183,5.195475177799595,0.07444180581037195,3262.2403309877445,inf
0.0,5.25,2,21,0.463864379734483,5.13053104640115,0.07689876032585247,3262.123938502689,inf
0.0,5.5,2,22,0.44702586966813174,5.0786048170365525,0.07892143551335695,3260.6658312044647,inf
0.0,5.75,2,23,0.45910293006664016,5.05910293006664,0.07969475815615079,3257.537186967806,inf
0.0,6.0,2,24,0.44625628876787965,5.017684860196451,0.08136236737804567,3256.0174089098637,inf
0.0,6.25,2,25,0.42815557565409085,4.973610121108637,0.08317528250630343,3256.562910410734,inf
0.0,6.5,2,26,0.4242883971459832,4.946027527580766,0.08433032396318912,3258.309275775238,inf
0.0,6.75,2,27,0.4184937567861606,4.918493756786161,0.08549931810998142,3259.857272436794,inf
0.0,7.0,2,28,0.4205832868351649,4.900583286835165,0.08626842321242026,3261.7269384089946,8.08806783748073
0.0,7.25,2,29,0.41622604817929276,4.877764509717754,0.08725832954787878,3263.1907502045387,inf
0.0,7.5,2,30,0.40136115365399944,4.845805598098444,0.08866387014808179,3263.1832838744685,inf
0.0,7.75,2,31,0.39579412433225525,4.824365552903684,0.08961946166971818,3264.34389690225,inf
0.0,8.0,2,32,0.42670328747152536,4.840496390919801,0.08889955025624899,3266.8664170463844,inf
0.0,8.25,2,33,0.47159776918169505,4.871597769181696,0.08752779450347334,3269.7965948683477,inf
0.0,8.5,2,34,0.4705106521466336,4.857607426340182,0.08814221290571675,3271.152737698556,inf
0.0,8.75,2,35,0.456985630520841,4.831985630520841,0.08927865769321129,3271.4700105850766,7.002463490056498
0.0,9.0,2,36,0.44462484517005046,4.808261208806414,0.0903440061576269,3271.8488050777137,6.775493471008201
0.0,9.25,2,37,0.43520772386080225,4.78814890033139,0.09125710284371413,3272.4896224807508,6.578056126819932
0.0,9.5,2,38,0.42769786622847883,4.770555009085621,0.09206342801460675,3273.2192460356564,inf
0.0,9.75,2,39,0.4171379995905534,4.750471332923887,0.09299257139782988,3272.8771791674003,6.213869559570933
0.0,10.0,2,40,0.43265880672463747,4.756983131048962,0.092690289338767,3271.072770125109,6.5477453303765545
0.0,10.25,2,41,0.4460142066673369,4.761803680351547,0.09246714930636094,3269.3655251412306,8.38721200429181
0.0,10.5,2,42,0.43833337794725546,4.746025685639563,0.09319950738998134,3269.265877786254,8.06974293305144
0.0,10.75,2,43,0.42913548318148675,4.729135483181486,0.09398991952196015,3269.1072410145807,6.689800839600133
0.0,11.0,2,44,0.44758753995069533,4.740270466779964,0.09346808541729841,3270.683144626069,6.107731517613147
0.0,11.25,2,45,0.46869050894337794,4.754404794657663,0.09280985976846556,3272.3797091619545,5.955610792550217
0.0,11.5,2,46,0.45851417806243744,4.737583945504298,0.0935937217796322,3272.578855126951,5.812074377227349
0.0,11.75,2,47,0.44835201631172483,4.721079289038998,0.09436928358620152,3272.528955593917,5.668953789472218
0.0,12.0,2,48,0.43860574200794816,4.705272408674615,0.09511808071295379,3272.5356419218238,5.609121782968593
0.0,12.25,2,49,0.42942850120854914,4.690298066425941,0.0958329187783843,3272.417638315601,5.469925828371082
0.0,12.5,2,50,0.4255601074243584,4.680879256360528,0.09628529919358739,3271.750697320476,6.0609004258653725
0.0,12.75,2,51,0.4430532808028282,4.693053280802828,0.0957009895547737,3271.29069844062,7.068908833651046
0.0,13.0,2,52,0.4825004460734519,4.727398405257126,0.09407158889049745,3274.1784876020133,7.263102923158263
0.0,13.25,2,53,0.5267862878028732,4.766786287802874,0.0922370722676839,3276.9696063066835,7.489816996046915
0.0,13.5,2,54,0.5493721039972956,4.784666221644355,0.09141615086537053,3279.2093748558996,7.542052078775319
0.0,13.75,2,55,0.5582058759162799,4.788975106685511,0.09121941203023348,3280.804583632094,7.51007771148764
0.0,14.0,2,56,0.552312454736745,4.778727549076367,0.09168799956444122,3281.571653629611,7.379125760886254
