E,DOS
0.24946999999999997,0.0019896028006877345
0.49893999999999994,0.008103294057293145
0.74841,0.019035174953555486
0.9978799999999999,0.035596909248091016
1.24735,0.05831935020420016
1.49682,0.088851812440127
1.7462900000000001,0.13067306583860136
1.9957599999999998,0.18354739598116274
2.24523,0.24148284670728662
2.4947,0.30049764545623814
2.74417,0.3618106913609195
2.99364,0.4220814001447387
3.2431099999999997,0.4660567379667095
3.4925800000000002,0.4804027314040118
3.74205,0.4883111161216589
3.9915199999999995,0.5435576070095881
4.24099,0.6441827722482533
4.49046,0.7228191333838201
4.73993,0.7635777902802954
4.9894,0.822309364507813
5.2388699999999995,0.9437921998851223
5.48834,1.1288283835588095
5.73781,1.328732514035695
5.98728,1.4558848747900672
6.23675,1.4680230722740757
6.486219999999999,1.4233708924810213
6.735689999999999,1.4269498811102106
6.9851600000000005,1.5218736025156683
7.23463,1.672920331861577
7.4841,1.8520118253674234
7.733569999999999,2.0196306888094697
7.983039999999999,2.170455884909169
8.232510000000001,2.316018102175395
8.48198,2.376915280635407
8.73145,2.37716538814473
8.98092,2.5578852553885993
9.23039,2.969276695621232
9.47986,3.339607220935214
9.729330000000001,3.5804748344770134
9.9788,3.8088068713289047
10.2283,3.9956370675248727
10.4777,4.089168521627743
10.7272,4.100800381734839
10.9767,4.061574089043245
11.2262,4.066354754019512
11.4756,4.1108652463033835
11.7251,4.09356052900117
11.9746,4.190214649271008
12.224,4.677327852604512
12.4735,5.36048928536183
12.723,5.785093221328872
12.9724,5.921345680380575
13.2219,6.16822392401525
13.4714,6.858974144601794
13.7209,7.880448424551056
13.9703,8.568900430172318
14.2198,8.488213460699676
14.4693,8.144560383101792
14.7187,8.05831797870355
14.9682,8.000541425580208
15.2177,7.719723476734346
15.4671,7.5581654990664076
15.7166,7.9450688457303125
15.9661,8.903133940334195
16.2156,10.081716518808891
16.465,10.895457948632448
16.7145,11.149030471678296
16.964,11.344367716601694
17.2134,11.84511556136514
17.4629,12.55326192050005
17.7124,13.349262875962873
17.9618,13.90107527626859
18.2113,13.87403997765543
18.4608,13.634723476160834
18.7103,13.845891030497896
18.9597,14.57603688302929
19.2092,15.463893188352937
19.4587,16.177269209217265
19.7081,16.373073644719554
19.9576,16.06161015280463
20.2071,15.876935235967041
20.4565,16.38463781840246
20.706,17.552438283631933
20.9555,19.53663710354657
21.205,21.972320621478538
21.4544,23.13835324654662
21.7039,22.108912284721367
21.9534,20.389333678389974
22.2028,20.135363302594808
22.4523,21.620111439832066
22.7018,23.64651190826856
22.9513,25.332897368716964
23.2007,26.097983941519136
23.4502,26.123105807021965
23.6997,26.921211557754916
23.9491,28.5616894227569
24.1986,30.247276112544668
24.4481,32.9369611186188
24.6975,36.887807394078855
24.947,40.06668791752692
25.1965,40.80897901997104
25.446,40.02238017519325
25.6954,40.41765781029282
25.9449,43.50043711945715
26.1944,47.30304790485281
26.4438,48.93224422787367
26.6933,48.549029960730046
26.9428,48.17156599961892
27.1922,49.90402091358225
27.4417,53.52549587968455
27.6912,56.46250211197103
27.9407,58.78248899704245
28.1901,62.85081384312143
28.4396,68.88547083054576
28.6891,74.01927371877673
28.9385,76.4571737197198
29.188,78.0672305083595
29.4375,81.59521951285504
29.6869,87.16714259838794
29.9364,92.39485844776097
30.1859,95.29796595053995
30.4354,97.25623311432662
30.6848,100.79689793676177
30.9343,105.74627826128163
31.1838,107.65826420006593
31.4332,104.0145297715608
31.6827,100.44159294369469
31.9322,102.31268805305147
32.1816,106.53245747137191
32.4311,107.65544646782189
32.6806,104.83039616131613
32.9301,100.72093227748218
33.1795,99.38858234160556
33.429,102.06746744000858
33.6785,104.64527461614183
33.9279,102.72712561422134
34.1774,97.09821933763342
34.4269,91.55536920699649
34.6763,87.5092657320517
34.9258,86.38143568446144
35.1753,87.67802102562266
35.4248,87.34599885197122
35.6742,85.23904106779264
35.9237,84.99527575488668
36.1732,84.9154404912244
36.4226,81.79963078936959
36.6721,78.27969018290028
36.9216,75.93970299379546
37.171,74.04181873041533
37.4205,72.52529407887589
37.67,70.82904857361994
37.9195,70.86937902074659
38.1689,74.40678339469092
38.4184,78.56775875199335
38.6679,79.82016647959225
38.9173,77.30469643449268
39.1668,72.28432390292707
39.4163,68.52623440520196
39.6657,68.74516675672412
39.9152,70.67942362653493
40.1647,72.994565408406
40.4142,75.07686539885552
40.6636,74.9892030625084
40.9131,73.86460500882826
41.1626,74.52637930560387
41.412,77.84309764772466
41.6615,81.65067850729295
41.911,81.64839283728143
42.1604,76.66042222681611
42.4099,72.59475279833813
42.6594,74.33088724106332
42.9089,76.90640941087352
43.1583,74.05794117301387
43.4078,68.59416068682384
43.6573,66.18588914283342
43.9067,67.84234049837526
44.1562,71.1360678571271
44.4057,72.67766379784383
44.6552,70.85694045085648
44.9046,68.03942613888157
45.1541,67.27639667008769
45.4036,69.10314837204173
45.653,72.50550819444067
45.9025,75.79027179845735
46.152,77.33251942127217
46.4014,76.82919467663228
46.6509,74.74125605473297
46.9004,73.03108095783881
47.1499,71.26021492074915
47.3993,66.75167196282482
47.6488,62.772287237424734
47.8983,61.53541666201164
48.1477,61.329445377451584
48.3972,62.188218008110475
48.6467,62.87734352215455
48.8961,60.73576500205767
49.1456,57.10157777426068
49.3951,55.49571490737367
49.6446,57.185856621543124
49.894,61.47722132207181
50.1435,65.01220666007211
50.393,64.29421910841029
50.6424,59.367935843631464
50.8919,54.09372058122102
51.1414,52.929571351662375
51.3908,56.915618975091085
51.6403,62.54467571572997
51.8898,63.99740906424666
52.1393,60.916312228014554
