# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.948645391E-01  1.853540192E+02
5.021508390E-01  1.853390350E+02
5.094371388E-01  1.850745697E+02
5.167234386E-01  1.843367615E+02
5.240097384E-01  1.833557587E+02
5.312960383E-01  1.869934235E+02
5.385823381E-01  1.881990967E+02
5.458686379E-01  1.902186737E+02
5.531549377E-01  1.877962189E+02
5.604412376E-01  1.870806427E+02
5.677275374E-01  1.849648895E+02
5.750138372E-01  1.849069672E+02
5.823001371E-01  1.831104889E+02
5.895864369E-01  1.822889252E+02
5.968727367E-01  1.810679321E+02
6.041590365E-01  1.821979675E+02
6.114453364E-01  1.818363953E+02
6.187316362E-01  1.808669128E+02
6.260179360E-01  1.794071808E+02
6.333042358E-01  1.794577179E+02
6.405905357E-01  1.818426514E+02
6.478768355E-01  1.836865997E+02
6.551631353E-01  1.841190796E+02
6.624494352E-01  1.872726898E+02
6.697357350E-01  1.878885498E+02
6.770220348E-01  1.860618134E+02
6.843083346E-01  1.834140625E+02
6.915946345E-01  1.822630463E+02
6.988809343E-01  1.835199585E+02
7.061672341E-01  1.826066895E+02
7.134535339E-01  1.809857178E+02
7.207398338E-01  1.824422760E+02
7.280261336E-01  1.834657593E+02
7.353124334E-01  1.827331390E+02
7.425987333E-01  1.808888702E+02
7.498850331E-01  1.793483429E+02
7.571713329E-01  1.790714264E+02
7.644576327E-01  1.781022186E+02
7.717439326E-01  1.792009583E+02
7.790302324E-01  1.808112335E+02
7.863165322E-01  1.830337067E+02
7.936028321E-01  1.833143768E+02
8.008891319E-01  1.814491577E+02
8.081754317E-01  1.822096863E+02
8.154617315E-01  1.835550537E+02
8.227480314E-01  1.841193542E+02
8.300343312E-01  1.836848602E+02
8.373206310E-01  1.821167755E+02
8.446069308E-01  1.822069092E+02
8.518932307E-01  1.827739563E+02
8.591795305E-01  1.826244659E+02
8.664658303E-01  1.820360107E+02
8.737521302E-01  1.826541748E+02
8.810384300E-01  1.812799683E+02
8.883247298E-01  1.808454895E+02
8.956110296E-01  1.794315338E+02
9.028973295E-01  1.803788147E+02
9.101836293E-01  1.817891083E+02
9.174699291E-01  1.835706024E+02
9.247562289E-01  1.827383270E+02
