2theta,Intensity,Model,Residual,Background,hcp FeNi,extrapeak
22.00402163,462.3578796,463.0151349258128,-0.6572553258127982,463.0045360028382,0.010598922974593906,1.5711230026593458e-26
22.01130793,461.86282350000005,463.00551378932386,-1.1426902893238093,462.99486333325694,0.01065045606692592,2.5734129593009988e-26
22.01859423,461.6235657,462.9960629045673,-1.3724972045673098,462.9853605107485,0.010702393818787924,4.210627020553326e-26
22.02588053,461.49545290000003,462.9867819658712,-1.4913290658711844,462.9760272252406,0.010754740630609523,6.879630204110995e-26
22.03316683,461.92584230000006,462.9776706676315,-1.0518283676314581,462.96686316666774,0.010807500963763282,1.122195481122948e-25
22.04045313,462.0861206,462.96872870429786,-0.8826081042978444,462.95786802495627,0.010860679341587189,1.8272518104289697e-25
22.04773943,462.5097046,462.9599557703888,-0.4502511703887535,462.9490414900383,0.010914280350427448,2.969743109045313e-25
22.05502573,462.725647,462.9513515604863,-0.2257045604862924,462.94038325184556,0.010968308640701769,4.817347722363768e-25
22.06231203,462.8144836,462.94291576923285,-0.12843216923283762,462.93189300030485,0.011022768927983689,7.799239595872095e-25
22.06959833,462.80780030000005,462.93464809134514,-0.12684779134508517,462.92357042535104,0.011077665994108475,1.2602114007456369e-24
22.07688463,462.71774289999996,462.9265482215993,-0.20880532159935683,462.915415216911,0.011133004688300972,2.0322462210551708e-24
22.08417093,462.73507689999997,462.91861585484475,-0.1835389548447779,462.9074270649164,0.01118878992832613,3.270753993888371e-24
22.09145723,462.8127747,462.9108506859992,-0.0980759859992304,462.89960565929755,0.011245026701662296,5.253589426804673e-24
22.09874353,462.6640015,462.9032524100516,-0.23925091005162358,462.8919506899849,0.011301720066698327,8.421701978875596e-24
22.10602983,462.4989319,462.89582072206167,-0.3968888220616691,462.8844618469077,0.011358875153954706,1.3473435678778802e-23
22.11331613,462.15261839999994,462.8885553171655,-0.7359369171655885,462.8771388199982,0.01141649716732932,2.1512511691185906e-23
22.12060243,462.1674194,462.88145589057007,-0.714036490570038,462.8699812991847,0.0114745913853685,3.427976831531293e-23
22.12788873,462.01852419999994,462.87452213756205,-0.8559979375621083,462.8629889743995,0.011533163162563836,5.451530538644577e-23
22.13517503,462.18969730000003,462.86775375350203,-0.6780564535019948,462.85616153557135,0.011592217930675587,8.652322936311498e-23
