E,DOS,dDOS,Velocity,dVelocity
0.249542,0.00506753,0.00431854,4091.5402014846527,1162.2702477317016
0.499083,0.018886,0.0118302,4189.14140918398,874.6969199194062
0.748625,0.0409216,0.018400200000000002,4242.109226387964,635.8195634756756
0.998167,0.0753547,0.023538099999999996,4192.649150507908,436.5512952350897
1.24771,0.128135,0.028518400000000003,4076.0829232683964,302.40769669505795
1.49725,0.198579,0.0323747,3977.4824545073016,216.1648051037701
1.74679,0.27806,0.0369866,3940.071681943002,174.71376298583849
1.99633,0.359856,0.040493699999999994,3952.1656321863743,148.2607492584148
2.24587,0.441695,0.04822340000000001,3992.7496423079065,145.32592720593757
2.49542,0.5286649999999999,0.0570081,4034.2122686175217,145.02800081182326
2.74496,0.628556,0.059570500000000005,4057.879868911907,128.21556552793362
2.9945,0.75117,0.0766738,4052.2226323250784,137.89417819395308
3.24404,0.8999450000000001,0.0884235,4024.469515711075,131.82853172275955
3.49358,1.05156,0.0965333,4014.4458764347964,122.86493984766767
3.74312,1.18327,0.11226400000000002,4041.2685718873,127.82873943977371
3.9926699999999995,1.29403,0.135714,4094.9693982591016,143.17639081270067
4.24221,1.41215,0.13727899999999998,4141.49997719027,134.22440705785687
4.49175,1.53801,0.148715,4181.645016605214,134.80130812416442
4.74129,1.7336200000000002,0.16736099999999998,4165.523044489298,134.0668655199021
4.99083,1.98869,0.188572,4117.648960268681,130.17082474213782
5.2403699999999995,2.27922,0.214785,4064.767566580969,127.70519926268689
5.48992,2.46487,0.229425,4084.7846810537026,126.75729561056565
5.73946,2.6609,0.237952,4101.672701834424,122.28844175743136
5.989,3.02526,0.274364,4043.0130036836586,122.24491705743772
6.23854,3.4241800000000002,0.308827,3986.5108008431853,119.87090708517411
6.48808,3.80504,0.350466,3950.762168799262,121.3182922999214
6.73762,4.18128,0.347089,3926.067447936083,108.65921864858686
6.98717,4.6738599999999995,0.394507,3875.8367051831924,109.07330582360007
7.23671,5.12875,0.413271,3846.6272219696293,103.34435384810489
7.48625,5.22277,0.402896,3910.80127673154,100.58901910499971
7.73579,5.31493,0.446741,3973.99298291848,111.36793098538305
