# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.797e-01, 1.289e-01 m
# Distance Sample to Detector: 0.31915368838 m
# Rotations: 0.000819 0.003304 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.156 mm
# Center: x=1286.121, y=1807.483 pix
# Tilt: 0.195 deg  TiltPlanRot: 103.923 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.523617939E-01  1.066516800E+02
4.596477227E-01  1.030463562E+02
4.669336515E-01  1.041892319E+02
4.742195802E-01  1.044314194E+02
4.815055090E-01  1.043958282E+02
4.887914377E-01  1.018997421E+02
4.960773665E-01  1.001615372E+02
5.033632952E-01  1.015409546E+02
5.106492240E-01  1.016554413E+02
5.179351528E-01  1.014788208E+02
5.252210815E-01  9.942147064E+01
5.325070103E-01  9.767112732E+01
5.397929390E-01  9.819723511E+01
5.470788678E-01  9.780663300E+01
5.543647966E-01  9.737213135E+01
5.616507253E-01  9.789804077E+01
5.689366541E-01  9.879176331E+01
5.762225828E-01  1.007075043E+02
5.835085116E-01  1.016416702E+02
5.907944404E-01  1.019216537E+02
5.980803691E-01  1.029244003E+02
6.053662979E-01  1.023643570E+02
6.126522266E-01  1.016767807E+02
6.199381554E-01  1.012130966E+02
6.272240841E-01  1.021135635E+02
6.345100129E-01  1.025521927E+02
6.417959417E-01  1.025696869E+02
6.490818704E-01  1.023329926E+02
6.563677992E-01  1.027373581E+02
6.636537279E-01  1.025947647E+02
6.709396567E-01  1.019518433E+02
6.782255855E-01  1.025881958E+02
6.855115142E-01  1.025113373E+02
6.927974430E-01  1.033143539E+02
7.000833717E-01  1.028131790E+02
7.073693005E-01  1.038484497E+02
7.146552293E-01  1.032773209E+02
7.219411580E-01  1.033985519E+02
7.292270868E-01  1.029282379E+02
7.365130155E-01  1.022129898E+02
7.437989443E-01  1.024789124E+02
7.510848730E-01  1.023962097E+02
7.583708018E-01  1.033308792E+02
7.656567306E-01  1.035469742E+02
7.729426593E-01  1.038107452E+02
7.802285881E-01  1.034901123E+02
7.875145168E-01  1.024564514E+02
7.948004456E-01  1.010030441E+02
8.020863744E-01  1.009709396E+02
8.093723031E-01  1.013848343E+02
8.166582319E-01  1.012214355E+02
8.239441606E-01  1.018074875E+02
