Bin Midpoint,Prob
3893.5,0.0061
3898.5,0.0003
3904.5,0.0522
3907.5,0.0164
3909.5,0.0583
3910.5,0.0451
3911.5,0.0059
3914.5,0.0223
3919.5,0.0556
3921.5,0.0275
3923.5,0.0922
3925.5,0.0051
3926.5,0.0497
3927.5,0.006
3929.5,0.0595
3931.5,0.0256
3932.5,0.0644
3933.5,0.0639
3934.5,0.064
3937.5,0.123
3938.5,0.0434
3939.5,0.0348
3940.5,0.0922
3941.5,0.067
3942.5,0.1317
3943.5,0.0458
3944.5,0.0713
3945.5,0.1185
3946.5,0.0748
3947.5,0.0644
3948.5,0.0336
3949.5,0.1927
3951.5,0.1161
3952.5,0.1877
3953.5,0.1734
3954.5,0.0558
3955.5,0.0418
3956.5,0.0756
3957.5,0.0494
3958.5,0.2747
3959.5,0.1394
3961.5,0.3119
3962.5,0.0555
3963.5,0.1212
3964.5,0.1606
3966.5,0.0609
3967.5,0.1208
3968.5,0.1192
3969.5,0.2785
3970.5,0.0604
3971.5,0.1502
3972.5,0.0806
3973.5,0.149
3975.5,0.0486
3976.5,0.0824
3977.5,0.0782
3979.5,0.0769
3980.5,0.3011
3981.5,0.0798
3982.5,0.0577
3983.5,0.0628
3984.5,0.2275
3986.5,0.0844
3987.5,0.1526
3988.5,0.2363
3990.5,0.1322
3991.5,0.2322
3992.5,0.0842
3993.5,0.0839
3994.5,0.1612
3995.5,0.1561
3996.5,0.2648
3997.5,0.1669
3998.5,0.0793
3999.5,0.1682
4000.5,0.2343
4001.5,0.0809
4002.5,0.076
4003.5,0.1547
4004.5,0.1543
4005.5,0.4433
4006.5,0.084
4007.5,0.2953
4008.5,0.0059
4009.5,0.1592
4010.5,0.3416
4011.5,0.1968
4013.5,0.1526
4014.5,0.0679
4015.5,0.4641
4016.5,0.2257
4017.5,0.3625
4020.5,0.1666
4021.5,0.4107
4022.5,0.2225
4023.5,0.0842
4025.5,0.5295
4026.5,0.0852
4027.5,0.2321
4028.5,0.1561
4029.5,0.0765
4030.5,0.3259
4031.5,0.1307
4032.5,0.1617
4033.5,0.3025
4034.5,0.0635
4035.5,0.332
4036.5,0.3151
4037.5,0.2689
4038.5,0.1514
4039.5,0.0806
4040.5,0.0859
4041.5,0.2661
4042.5,0.2314
4044.5,0.0754
4045.5,0.2193
4046.5,0.5321
4048.5,0.2159
4049.5,0.23
4050.5,0.1507
4051.5,0.2084
4052.5,0.2423
4054.5,0.0831
4055.5,0.1565
4056.5,0.369
4057.5,0.2954
4058.5,0.2075
4059.5,0.3018
4060.5,0.0289
4061.5,0.3251
4062.5,0.0003
4063.5,0.0792
4064.5,0.29
4065.5,0.21
4066.5,0.3012
4067.5,0.2608
4068.5,0.2749
4069.5,0.152
4070.5,0.153
4071.5,0.1288
4072.5,0.2189
4073.5,0.3099
4074.5,0.0833
4075.5,0.2345
4076.5,0.3203
4077.5,0.2818
4078.5,0.1964
4079.5,0.1304
4080.5,0.2263
4081.5,0.4347
4082.5,0.068
4083.5,0.0732
4084.5,0.2025
4085.5,0.0791
4086.5,0.2983
4087.5,0.4464
4088.5,0.2092
4089.5,0.2074
4090.5,0.1444
4091.5,0.2055
4092.5,0.1394
4093.5,0.1279
4094.5,0.1302
4095.5,0.2711
4096.5,0.3267
4097.5,0.347
4098.5,0.0741
4099.5,0.3603
4100.5,0.138
4101.5,0.1789
4102.5,0.2049
4103.5,0.2
4104.5,0.2043
4105.5,0.2074
4106.5,0.335
4107.5,0.2384
