Bin Midpoint,Prob
2866.5,0.0003
2870.5,0.0061
2873.5,0.0055
2875.5,0.0156
2876.5,0.0003
2878.5,0.0256
2880.5,0.0131
2881.5,0.0231
2883.5,0.0321
2884.5,0.0452
2886.5,0.0968
2887.5,0.0373
2888.5,0.0445
2889.5,0.0506
2890.5,0.0677
2891.5,0.0332
2892.5,0.1125
2893.5,0.052
2894.5,0.1501
2895.5,0.0525
2896.5,0.0785
2898.5,0.2236
2899.5,0.0517
2900.5,0.0797
2902.5,0.0572
2903.5,0.1376
2904.5,0.3201
2905.5,0.1989
2906.5,0.051
2907.5,0.0764
2908.5,0.1792
2909.5,0.2112
2910.5,0.2075
2911.5,0.1932
2912.5,0.3277
2913.5,0.08
2914.5,0.0817
2915.5,0.2235
2916.5,0.3701
2917.5,0.2373
2918.5,0.2105
2919.5,0.2154
2920.5,0.2119
2921.5,0.1218
2922.5,0.3032
2923.5,0.0984
2924.5,0.1304
2925.5,0.1631
2926.5,0.1334
2927.5,0.0231
2928.5,0.1822
2929.5,0.2469
2930.5,0.1539
2931.5,0.2251
2932.5,0.01
2933.5,0.2944
2934.5,0.1812
2935.5,0.0675
2936.5,0.1329
2937.5,0.0426
2938.5,0.0595
2939.5,0.3181
2940.5,0.1436
2941.5,0.1507
2942.5,0.0627
2943.5,0.1709
2944.5,0.0441
2945.5,0.1013
2946.5,0.2441
2947.5,0.1671
2948.5,0.2651
2949.5,0.1534
2950.5,0.0384
2951.5,0.3296
2952.5,0.1085
2953.5,0.2062
2954.5,0.1785
2955.5,0.2959
2956.5,0.1989
2957.5,0.1396
2958.5,0.1144
2959.5,0.1688
2960.5,0.1423
2961.5,0.0443
2962.5,0.1708
2963.5,0.2525
2964.5,0.0946
2965.5,0.1812
2966.5,0.2711
2967.5,0.1289
2968.5,0.1693
2969.5,0.2019
2970.5,0.305
2971.5,0.1584
2972.5,0.0904
2973.5,0.0864
2974.5,0.0857
2975.5,0.1522
2976.5,0.16
2977.5,0.3068
2978.5,0.0818
2979.5,0.3532
2980.5,0.1701
2981.5,0.2221
2982.5,0.3618
2983.5,0.3181
2984.5,0.0828
2985.5,0.0873
2986.5,0.3172
2987.5,0.1028
2988.5,0.2174
2989.5,0.2994
2990.5,0.3943
2991.5,0.0776
2992.5,0.2352
2993.5,0.2131
2994.5,0.3181
2995.5,0.0294
2996.5,0.2094
2997.5,0.1708
2998.5,0.2085
2999.5,0.11
3000.5,0.3629
3001.5,0.2913
3002.5,0.2291
3003.5,0.249
3004.5,0.1572
3005.5,0.0899
3006.5,0.3747
3007.5,0.1561
3008.5,0.1729
3009.5,0.0342
3010.5,0.2093
3011.5,0.0942
3012.5,0.1585
3013.5,0.2551
3014.5,0.1678
3015.5,0.0155
3016.5,0.1372
3017.5,0.087
3018.5,0.2103
3019.5,0.1282
3020.5,0.2563
3021.5,0.3018
3022.5,0.0958
3023.5,0.0828
3024.5,0.2994
3025.5,0.1469
3026.5,0.1937
3027.5,0.2409
3028.5,0.1538
3029.5,0.0799
3030.5,0.0679
3031.5,0.273
3032.5,0.0324
3033.5,0.2568
3034.5,0.1589
3035.5,0.127
3036.5,0.2563
3037.5,0.1376
3038.5,0.1486
3039.5,0.1477
3040.5,0.5022
3041.5,0.1034
3042.5,0.1946
3043.5,0.138
3044.5,0.2379
3045.5,0.0221
3046.5,0.3536
3047.5,0.1265
3048.5,0.3065
3049.5,0.3127
3050.5,0.1502
3051.5,0.3072
3052.5,0.5987
3053.5,0.0847
3054.5,0.1541
3055.5,0.3883
3056.5,0.2832
3057.5,0.2973
3058.5,0.0707
3059.5,0.2238
3060.5,0.1863
3061.5,0.3404
3062.5,0.3347
3063.5,0.146
3064.5,0.1043
3065.5,0.237
3066.5,0.2902
3067.5,0.4854
3068.5,0.313
3069.5,0.1035
3070.5,0.2481
3071.5,0.2673
3072.5,0.1992
3073.5,0.4805
3074.5,0.3608
3075.5,0.1526
3076.5,0.1594
3077.5,0.119
3078.5,0.5081
3079.5,0.0377
3080.5,0.3146
3081.5,0.1776
3082.5,0.2911
3083.5,0.4444
3084.5,0.2101
3085.5,0.1081
3086.5,0.3085
3087.5,0.2162
3088.5,0.329
3089.5,0.262
3090.5,0.2079
3091.5,0.3355
3092.5,0.1795
3093.5,0.3074
3094.5,0.2925
3095.5,0.3895
3096.5,0.3686
3097.5,0.0354
3098.5,0.4045
3099.5,0.3027
3100.5,0.4003
3101.5,0.2785
3102.5,0.3539
3103.5,0.1971
3104.5,0.3648
3105.5,0.2803
3106.5,0.3844
3107.5,0.3349
3108.5,0.1668
3109.5,0.1896
3110.5,0.406
3111.5,0.5324
3112.5,0.5935
3113.5,0.2754
3114.5,0.3229
3115.5,0.3413
3116.5,0.437
3117.5,0.7607
3118.5,0.093
3119.5,0.4168
3120.5,0.2443
3121.5,0.5531
3122.5,0.638
3123.5,0.4354
3124.5,0.3544
3125.5,0.1482
3126.5,0.3014
3127.5,0.4442
3128.5,0.936
3129.5,0.3841
3130.5,0.5813
3131.5,0.3009
3132.5,0.4116
3133.5,0.6165
3134.5,0.803
3135.5,0.1501
3136.5,0.6802
3137.5,0.3889
3138.5,0.4262
3139.5,1.1127
3140.5,0.7244
3141.5,0.5101
3142.5,0.4974
3143.5,1.0574
3144.5,0.8035
3145.5,0.9186
3146.5,0.401
3147.5,0.7629
3148.5,0.3966
3149.5,1.1277
3150.5,1.1584
3151.5,0.4705
3152.5,0.7352
3153.5,1.098
3154.5,0.9822
