# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.797e-01, 1.309e-01 m
# Distance Sample to Detector: 0.319378239547 m
# Rotations: 0.002078 0.002848 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.380 mm
# Center: x=1302.496, y=1805.607 pix
# Tilt: 0.202 deg  TiltPlanRot: 126.115 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
5.500685177E-01  1.651866455E+02
5.573466837E-01  1.684451904E+02
5.646248496E-01  1.722541809E+02
5.719030156E-01  1.721087646E+02
5.791811816E-01  1.729929199E+02
5.864593475E-01  1.722700195E+02
5.937375135E-01  1.730068817E+02
6.010156794E-01  1.723540955E+02
6.082938454E-01  1.722246094E+02
6.155720114E-01  1.697367096E+02
6.228501773E-01  1.698544006E+02
6.301283433E-01  1.680385284E+02
6.374065092E-01  1.670798035E+02
6.446846752E-01  1.651306763E+02
6.519628412E-01  1.639435120E+02
6.592410071E-01  1.643490601E+02
6.665191731E-01  1.654950409E+02
6.737973390E-01  1.662639923E+02
6.810755050E-01  1.654930878E+02
6.883536710E-01  1.659892120E+02
6.956318369E-01  1.670697479E+02
7.029100029E-01  1.703850708E+02
7.101881688E-01  1.723397217E+02
7.174663348E-01  1.728332672E+02
7.247445008E-01  1.735049591E+02
7.320226667E-01  1.687791595E+02
7.393008327E-01  1.676932373E+02
7.465789986E-01  1.661936035E+02
7.538571646E-01  1.648108673E+02
7.611353306E-01  1.610411530E+02
7.684134965E-01  1.582611389E+02
7.756916625E-01  1.577400665E+02
7.829698284E-01  1.565908813E+02
7.902479944E-01  1.540536804E+02
7.975261604E-01  1.542722778E+02
8.048043263E-01  1.564682922E+02
8.120824923E-01  1.585874176E+02
8.193606582E-01  1.593127289E+02
8.266388242E-01  1.596073608E+02
8.339169901E-01  1.591117706E+02
8.411951561E-01  1.601023865E+02
8.484733221E-01  1.593804321E+02
8.557514880E-01  1.599176483E+02
8.630296540E-01  1.582931213E+02
8.703078199E-01  1.589935303E+02
8.775859859E-01  1.588585052E+02
8.848641519E-01  1.598166046E+02
8.921423178E-01  1.615203705E+02
8.994204838E-01  1.637672424E+02
9.066986497E-01  1.641351318E+02
9.139768157E-01  1.631878357E+02
9.212549817E-01  1.616605835E+02
9.285331476E-01  1.605632324E+02
9.358113136E-01  1.600850067E+02
9.430894795E-01  1.609572296E+02
9.503676455E-01  1.625444641E+02
9.576458115E-01  1.627200928E+02
9.649239774E-01  1.626965485E+02
9.722021434E-01  1.624909515E+02
9.794803093E-01  1.627879333E+02
9.867584753E-01  1.623350677E+02
9.940366413E-01  1.604430237E+02
1.001314807E+00  1.598386536E+02
1.008592973E+00  1.581751709E+02
1.015871139E+00  1.586822662E+02
1.023149305E+00  1.573430939E+02
1.030427471E+00  1.573871918E+02
1.037705637E+00  1.565601959E+02
1.044983803E+00  1.566217194E+02
1.052261969E+00  1.568367767E+02
1.059540135E+00  1.568314056E+02
1.066818301E+00  1.570791473E+02
1.074096467E+00  1.569361420E+02
1.081374633E+00  1.565620117E+02
1.088652799E+00  1.566281891E+02
1.095930965E+00  1.577826691E+02
1.103209131E+00  1.583719635E+02
1.110487297E+00  1.598367004E+02
1.117765463E+00  1.593350220E+02
1.125043629E+00  1.596114349E+02
1.132321794E+00  1.582884979E+02
1.139599960E+00  1.575122833E+02
1.146878126E+00  1.565373230E+02
1.154156292E+00  1.562399139E+02
1.161434458E+00  1.567903442E+02
1.168712624E+00  1.572957458E+02
1.175990790E+00  1.569223480E+02
1.183268956E+00  1.548273010E+02
1.190547122E+00  1.550264282E+02
