Fit results
,Deviator,background
value,7.007E-01, 3.51977E+00
error,0.000E+00, 1.26017E-01

Iteration history
Deviator,Quality,background,,
2.227E+00, 2.320E+00, 3.000E+00,  
7.826E-01, 1.690E-01, 3.400E+00, L
7.008E-01, 1.962E-04, 3.524E+00,  
7.007E-01,, 3.520E+00,  
