@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 02/02/18 at 12:15:55 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.31421E+01 -3.51977E+00  0.00000E+00
 -7.28943E+01 -3.51977E+00  0.00000E+00
 -7.26466E+01 -3.51990E+00  0.00000E+00
 -7.23989E+01 -3.51918E+00  0.00000E+00
 -7.21512E+01  4.89360E-01  4.05369E+00
 -7.19035E+01  4.83078E+00  6.05415E+00
 -7.16558E+01  1.30600E+00  5.56103E-01
 -7.14080E+01 -1.61024E+00  2.02351E+00
 -7.11603E+01  1.98858E+00  3.49009E+00
 -7.09126E+01  1.32542E+00  2.90646E+00
 -7.06649E+01  5.81092E-01  3.50347E+00
 -7.04172E+01 -2.90923E-01  1.77385E+00
 -7.01695E+01 -7.62480E-02  2.40869E+00
 -6.99217E+01 -1.69469E+00  1.73204E+00
 -6.96740E+01 -4.02243E-01  2.42253E+00
 -6.94263E+01  5.70622E-01  3.41197E+00
 -6.91786E+01  3.14152E+00  2.73783E+00
 -6.89309E+01  4.86254E+00  3.61964E+00
 -6.86832E+01 -2.93024E-01  1.09844E+00
 -6.84354E+01 -1.43646E+00  2.10964E+00
 -6.81877E+01  1.60186E+00  2.98832E+00
 -6.79400E+01 -1.80708E-01  2.20098E+00
 -6.76923E+01  4.12641E+00  3.28692E+00
 -6.74446E+01  3.79496E+00  2.72367E+00
 -6.71969E+01  1.22242E+00  2.60824E+00
 -6.69491E+01  7.22726E-01  2.05093E+00
 -6.67014E+01  2.34566E-01  2.31847E+00
 -6.64537E+01 -1.80569E+00  1.16307E+00
 -6.62060E+01 -1.24077E-01  2.32567E+00
 -6.59583E+01  1.68717E+00  2.28488E+00
 -6.57106E+01  6.44312E-01  2.63238E+00
 -6.54628E+01  2.53743E+00  2.45195E+00
 -6.52151E+01 -1.29898E-01  1.40098E+00
 -6.49674E+01 -1.01869E+00  1.87476E+00
 -6.47197E+01  1.75063E+00  2.25668E+00
 -6.44720E+01  2.11585E+00  2.80713E+00
 -6.42243E+01  1.96445E+00  1.25873E+00
 -6.39765E+01  2.05447E-02  1.77156E+00
 -6.37288E+01 -2.24517E+00  9.82101E-01
 -6.34811E+01 -1.18587E+00  1.69419E+00
 -6.32334E+01 -1.78366E+00  1.09780E+00
 -6.29857E+01 -5.03467E-01  1.94664E+00
 -6.27380E+01  1.19670E+00  2.04823E+00
 -6.24902E+01 -4.33183E-01  1.97045E+00
 -6.22425E+01  2.68055E+00  2.76924E+00
 -6.19948E+01  4.17782E+00  2.63235E+00
 -6.17471E+01  9.15671E-01  1.76966E+00
 -6.14994E+01  2.63230E+00  2.45001E+00
 -6.12517E+01  3.51148E-01  1.81532E+00
 -6.10039E+01 -7.16785E-01  2.04382E+00
 -6.07562E+01  4.51089E-01  1.95174E+00
 -6.05085E+01  1.50454E+00  2.20847E+00
 -6.02608E+01  1.25953E+00  2.04269E+00
 -6.00131E+01  1.12031E+00  1.89654E+00
 -5.97654E+01 -1.26457E+00  1.45267E+00
 -5.95176E+01 -1.10032E+00  1.39392E+00
 -5.92699E+01 -1.10536E+00  1.76667E+00
 -5.90222E+01  7.06013E-01  2.04615E+00
 -5.87745E+01 -2.75275E-01  1.78774E+00
 -5.85268E+01  4.22538E-01  2.06853E+00
 -5.82791E+01  1.47686E+00  1.95727E+00
