0.0001,23.386,,0.009000000000000001
1.3,23.186,0.1,0.008
3.6,22.881999999999998,0.3,0.018000000000000002
6.9,22.506999999999998,0.6,0.008
10.4,22.116999999999997,0.2,0.008
12.2,21.891,0.3,0.008
15.4,21.552,0.3,0.01
18.7,21.335,0.4,0.008
21.6,21.131999999999998,0.4,0.062
