E,DOS
0.249383,0.004751741016539375
0.498767,0.020606407610064437
0.74815,0.038715173166053746
0.997534,0.04768680563219706
1.24692,0.0582902318060692
1.4963,0.094924031904991
1.74568,0.1545343932394078
1.9950700000000001,0.20959720106601612
2.24445,0.251422793964502
2.49383,0.3112433414189243
2.74322,0.30853796074227047
2.9926,0.28903644978059806
3.24198,0.4239827479733265
3.49137,0.6295557776356804
3.74075,0.6898482317887719
3.9901400000000002,0.6298262304139294
4.23952,0.8675065029614454
4.4889,1.2278021791058107
4.73829,1.3422882342149438
4.98767,1.314535419967871
5.23705,1.3299843097506006
5.48644,1.2236834342198468
5.7358199999999995,1.457773974227237
5.9852,1.77456750114663
6.23459,1.7399582991273244
6.483969999999999,1.6864948738456467
6.73335,2.0305302169122093
6.98274,2.61193253257851
7.23212,2.9214895356073907
7.4815,2.718991689086246
7.73089,2.602609276415
7.98027,2.8594800614753795
8.22965,3.3428107788137704
8.47904,3.764201717613471
8.72842,4.189524805758918
8.9778,3.9861655341275397
9.22719,3.684706682923097
9.476569999999999,3.363216926762289
9.72595,3.442677169228914
9.97534,4.521887207431238
10.2247,4.775032056080206
10.4741,4.3107218103698735
10.7235,5.30322858191293
10.9729,5.699427786393715
11.2223,5.360845629563102
11.4716,6.073863952146759
11.721,7.561039856010624
11.9704,7.364309074002505
12.2198,6.565977595299701
12.4692,5.245518659843431
12.7186,5.485591676849619
12.9679,8.462449530287147
13.2173,9.899764393468267
13.4667,9.16678516014776
13.7161,7.865919979112159
13.9655,8.923095734997608
14.2149,11.21364742889675
14.4642,11.496731287432246
14.7136,10.625674574671052
14.963,10.422547887879936
15.2124,12.806697837197643
15.4618,13.128684108471901
15.7112,11.280986036605421
15.9605,9.936929906271814
16.2099,10.694899279190556
16.4593,14.281388772587785
16.7087,15.678957340226393
16.9581,13.325760478378955
17.2075,15.321973674460388
17.4568,19.189663096864333
17.7062,18.684899749067835
17.9556,18.11876346908766
18.205,21.985514964304333
18.4544,24.36532554774222
18.7038,22.011646583698617
18.9531,18.148675837815304
19.2025,19.41851603065967
19.4519,22.96841125620661
19.7013,21.451228957176987
19.9507,21.042807176302954
20.2001,22.16446786699266
20.4494,24.18104222711995
20.6988,28.222297976259604
20.9482,25.54185193757671
21.1976,19.986113205238958
21.447,26.596768361235487
21.6964,33.68705976709295
21.9457,34.51427465605692
22.1951,38.772196789978466
22.4445,39.65064463988907
22.6939,41.41990212934326
22.9433,43.568228696689914
23.1927,45.64884362130959
23.442,49.76870405744795
23.6914,51.819256699462876
23.9408,55.88436598611419
24.1902,64.3485410293518
24.4396,64.71987994748964
24.689,61.921419695643905
24.9383,66.19076323324441
25.1877,71.37596346356074
25.4371,74.85542491064145
25.6865,76.92495810979435
25.9359,83.76837065955583
26.1853,87.2058707522099
26.4346,86.08891622860091
26.684,94.97274607468587
26.9334,109.8390872213255
27.1828,109.63766372273452
27.4322,101.39821643807512
27.6816,103.45338550373222
27.9309,113.60218630427364
28.1803,121.5162120135956
28.4297,118.19659211422575
28.6791,108.74678028430829
28.9285,104.49755574351381
29.1779,112.0091459318259
29.4272,113.9466734248665
29.6766,115.62950554755251
29.926,109.64234771415572
30.1754,103.52803263017167
30.4248,108.90822915272615
30.6742,109.85547323907814
30.9235,109.97144189375675
31.1729,111.28052926122506
31.4223,110.11758093792444
31.6717,103.94726288202449
31.9211,93.4254484411318
32.1705,92.01863921202032
32.4198,90.90174995471489
32.6692,89.56501582585715
32.9186,79.13197091763736
33.168,68.32233446387659
33.4174,77.11343635734744
33.6668,86.70990079759854
33.9161,91.25327637059947
34.1655,86.30119097463306
34.4149,84.01126028292093
34.6643,88.94108107960885
34.9137,80.5386817173079
35.1631,78.18878034443627
35.4124,90.03718908071129
35.6618,90.76971601838565
35.9112,74.8898432462351
36.1606,69.6586911464043
36.41,78.58209868176147
36.6594,82.09762968309117
36.9087,86.65375944385808
37.1581,90.64913873840109
37.4075,87.99897223315891
37.6569,86.77942880213399
37.9063,81.62845736480905
38.1557,84.71025301012862
38.4051,99.35271053634527
38.6544,95.32750061099495
38.9038,85.61918835657166
39.1532,96.03744239110064
39.4026,98.8153443143112
39.652,93.80787623442953
39.9014,99.92523717372097
40.1507,82.87445163482224
40.4001,56.529284548402146
40.6495,66.09597412839202
40.8989,82.79569681689208
41.1483,71.41042635808991
41.3977,59.98695873096913
41.647,69.37357006105397
41.8964,76.67466272910681
42.1458,52.732643421388474
42.3952,42.32359959384655
42.6446,64.103115623444
42.894,81.47530280721043
43.1433,75.39801252556614
43.3927,60.6258431140347
43.6421,60.598027584173266
43.8915,73.99406849873232
44.1409,83.15432631558295
44.3903,78.57212628099158
44.6396,69.0833155205102
44.889,67.58788786829085
45.1384,64.5438735404904
45.3878,53.3467112363458
45.6372,47.1249641193065
45.8866,58.142450820539395
46.1359,62.398856481069885
46.3853,58.842860304461624
46.6347,60.868073851078556
46.8841,57.208675998919276
47.1335,58.24674995619001
47.3829,75.77671867951152
47.6322,83.85676871294363
47.8816,77.40179850335373
48.131,74.08306558398735
48.3804,76.71463876713425
48.6298,80.93827231845685
48.8792,82.37005068703203
49.1285,79.44817845405632
49.3779,80.02154386104601
49.6273,86.4491024801199
49.8767,109.49704627345892
50.1261,104.6424361204767
50.3755,91.70125372724867
50.6248,100.20464708665261
50.8742,110.81154504616303
51.1236,123.40901136731956
51.373,125.53052317777355
51.6224,130.9402808727746
51.8718,129.77188245795705
52.1211,126.84452675989661
52.3705,114.31908346681207
52.6199,106.30947484179687
52.8693,111.19612830402907
53.1187,112.02170264207986
53.3681,98.64970777053036
53.6174,83.56665691122475
53.8668,65.43830601719064
54.1162,51.112540122256135
54.3656,58.86594783826505
54.615,70.23676406390176
54.8644,58.23567135617602
55.1137,43.534219731931266
