@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 11:30:47 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.07326E+01 -1.39545E-01          NaN
 -7.04853E+01 -9.01559E-02  1.55243E-01
 -7.02380E+01  5.01226E-02  1.51234E-01
 -6.99906E+01  6.58058E-03  2.04671E-02
 -6.97433E+01 -1.18856E-01  7.69983E-02
 -6.94960E+01 -3.75978E-02  1.07877E-01
 -6.92487E+01  2.19643E-02  1.09083E-01
 -6.90014E+01  8.80022E-03  7.95186E-02
 -6.87541E+01  1.04925E-02  7.85720E-02
 -6.85067E+01 -5.87990E-02  7.52154E-02
 -6.82594E+01  1.16060E-03  1.06160E-01
 -6.80121E+01  8.90885E-02  1.30987E-01
 -6.77648E+01 -3.17245E-02  8.38558E-02
 -6.75175E+01 -1.09839E-01  7.84148E-02
 -6.72702E+01 -4.16752E-02  1.01768E-01
 -6.70228E+01 -2.86096E-03  8.03442E-02
 -6.67755E+01 -4.18181E-02  1.51593E-01
 -6.65282E+01  3.98777E-01  2.19319E-01
 -6.62809E+01  4.08090E-01  1.68739E-01
 -6.60336E+01 -6.95908E-02  5.27973E-02
 -6.57863E+01 -4.88323E-02  1.09707E-01
 -6.55389E+01  2.63017E-02  1.04492E-01
 -6.52916E+01  6.39100E-03  8.39145E-02
 -6.50443E+01 -3.96585E-02  1.04278E-01
 -6.47970E+01  3.60917E-02  7.63486E-02
 -6.45497E+01  7.71120E-02  5.06958E-02
 -6.43024E+01 -1.68953E-02  5.04794E-02
 -6.40550E+01  6.12371E-03  5.72887E-02
 -6.38077E+01  5.45466E-02  6.61020E-02
 -6.35604E+01  6.10974E-02  6.58898E-02
 -6.33131E+01  5.52125E-02  6.35700E-02
 -6.30658E+01  8.89970E-02  6.91485E-02
 -6.28185E+01  1.16131E-01  7.66277E-02
 -6.25711E+01  1.33882E-01  7.45001E-02
 -6.23238E+01  1.37095E-01  7.17978E-02
 -6.20765E+01  7.91063E-02  7.48259E-02
 -6.18292E+01  7.51381E-02  6.98070E-02
 -6.15819E+01  8.95316E-02  5.55866E-02
 -6.13346E+01  1.37465E-02  4.19303E-02
 -6.10872E+01 -4.50069E-02  4.30313E-02
 -6.08399E+01  4.02607E-03  6.60622E-02
 -6.05926E+01  1.10750E-01  8.12278E-02
 -6.03453E+01  1.44464E-01  6.68629E-02
 -6.00980E+01  5.62618E-02  5.09426E-02
 -5.98507E+01 -3.01302E-03  4.78950E-02
 -5.96033E+01  2.22846E-02  6.10715E-02
 -5.93560E+01  4.90880E-02  6.58341E-02
 -5.91087E+01  3.18249E-02  4.79322E-02
 -5.88614E+01  1.78163E-03  5.06885E-02
 -5.86141E+01  2.23358E-02  6.53601E-02
 -5.83668E+01  8.53824E-02  7.05608E-02
 -5.81194E+01  9.89038E-02  6.40851E-02
 -5.78721E+01  3.45664E-02  5.10786E-02
 -5.76248E+01 -1.74944E-02  4.69416E-02
 -5.73775E+01 -3.16839E-02  4.68103E-02
 -5.71302E+01  3.27383E-03  5.01137E-02
 -5.68829E+01 -9.30722E-04  5.39909E-02
 -5.66355E+01  4.26462E-03  5.91343E-02
 -5.63882E+01  5.90842E-02  5.62842E-02
 -5.61409E+01  2.12980E-03  4.42127E-02
 -5.58936E+01  3.09850E-02  5.80107E-02
 -5.56463E+01  2.93976E-02  5.94215E-02
 -5.53990E+01 -1.34437E-02  5.03381E-02
 -5.51516E+01 -3.86114E-03  4.71511E-02
 -5.49043E+01  1.58271E-02  5.82479E-02
 -5.46570E+01  7.26018E-02  7.13341E-02
 -5.44097E+01  6.19697E-02  6.06946E-02
 -5.41624E+01  2.54321E-02  5.11390E-02
 -5.39151E+01 -2.82047E-02  5.04357E-02
 -5.36677E+01  6.72436E-02  7.53356E-02
 -5.34204E+01  1.96498E-01  8.04072E-02
 -5.31731E+01  1.17649E-01  7.13777E-02
 -5.29258E+01  7.73049E-02  6.86592E-02
 -5.26785E+01  6.92737E-02  6.01226E-02
 -5.24312E+01  1.88786E-02  5.94996E-02
 -5.21838E+01  2.94917E-02  5.87327E-02
 -5.19365E+01  1.52061E-01  8.15274E-02
 -5.16892E+01  1.81428E-01  8.73537E-02
 -5.14419E+01  9.77932E-02  7.64434E-02
 -5.11946E+01  1.00715E-01  6.93572E-02
 -5.09473E+01  1.18431E-01  6.76182E-02
 -5.06999E+01  1.48728E-01  8.10600E-02
 -5.04526E+01  1.30942E-01  7.47388E-02
 -5.02053E+01  5.72448E-02  5.76603E-02
 -4.99580E+01  3.23256E-02  6.68347E-02
 -4.97107E+01  1.54573E-01  8.76492E-02
 -4.94634E+01  2.41884E-01  9.30781E-02
 -4.92160E+01  2.01517E-01  8.68220E-02
 -4.89687E+01  1.98166E-01  8.57957E-02
 -4.87214E+01  2.34854E-01  8.78445E-02
 -4.84741E+01  1.69556E-01  8.47042E-02
 -4.82268E+01  1.71701E-01  8.66014E-02
 -4.79795E+01  2.06479E-01  8.14691E-02
 -4.77321E+01  1.69149E-01  8.17038E-02
 -4.74848E+01  1.64833E-01  8.17431E-02
 -4.72375E+01  1.05598E-01  7.23224E-02
 -4.69902E+01  6.12337E-02  7.37921E-02
 -4.67429E+01  1.30345E-01  7.54704E-02
 -4.64956E+01  1.81900E-01  8.29241E-02
 -4.62482E+01  1.87145E-01  8.82009E-02
 -4.60009E+01  2.12391E-01  8.25647E-02
 -4.57536E+01  1.91512E-01  9.15887E-02
 -4.55063E+01  2.14824E-01  9.68659E-02
 -4.52590E+01  2.38803E-01  8.17660E-02
 -4.50117E+01  1.48988E-01  7.60405E-02
 -4.47643E+01  1.82190E-01  9.40304E-02
 -4.45170E+01  3.19445E-01  9.96458E-02
 -4.42697E+01  2.18567E-01  7.94909E-02
 -4.40224E+01  8.10278E-02  7.09621E-02
 -4.37751E+01  1.74766E-01  9.33722E-02
 -4.35278E+01  3.03775E-01  1.01530E-01
 -4.32804E+01  2.69593E-01  9.16588E-02
 -4.30331E+01  2.39268E-01  1.00528E-01
 -4.27858E+01  2.94571E-01  1.02191E-01
 -4.25385E+01  2.61932E-01  9.48596E-02
 -4.22912E+01  2.63396E-01  9.28780E-02
 -4.20439E+01  2.39483E-01  8.55187E-02
 -4.17965E+01  1.90591E-01  8.23942E-02
 -4.15492E+01  1.64800E-01  8.69108E-02
 -4.13019E+01  1.77269E-01  8.99972E-02
 -4.10546E+01  2.09322E-01  8.86891E-02
 -4.08073E+01  2.33951E-01  9.42976E-02
 -4.05600E+01  2.93661E-01  1.02392E-01
 -4.03126E+01  3.25313E-01  1.14482E-01
 -4.00653E+01  3.92886E-01  1.12468E-01
 -3.98180E+01  3.52943E-01  1.10619E-01
 -3.95707E+01  4.30838E-01  1.23040E-01
 -3.93234E+01  5.55711E-01  1.26515E-01
 -3.90761E+01  4.81343E-01  1.14719E-01
 -3.88287E+01  3.97591E-01  1.15120E-01
 -3.85814E+01  4.68976E-01  1.27079E-01
 -3.83341E+01  5.68324E-01  1.24941E-01
 -3.80868E+01  5.48729E-01  1.33452E-01
 -3.78395E+01  4.99613E-01  1.25790E-01
 -3.75921E+01  4.89446E-01  1.10781E-01
 -3.73448E+01  4.01808E-01  1.09536E-01
 -3.70975E+01  3.23525E-01  1.13491E-01
 -3.68502E+01  4.89172E-01  1.25322E-01
 -3.66029E+01  5.15710E-01  1.22366E-01
 -3.63556E+01  4.46370E-01  1.26472E-01
 -3.61082E+01  6.73461E-01  1.58780E-01
 -3.58609E+01  8.99322E-01  1.56641E-01
 -3.56136E+01  7.50555E-01  1.31807E-01
 -3.53663E+01  5.90557E-01  1.33939E-01
 -3.51190E+01  5.58760E-01  1.24505E-01
 -3.48717E+01  4.80274E-01  1.34156E-01
 -3.46243E+01  6.41581E-01  1.54634E-01
 -3.43770E+01  9.48462E-01  1.63312E-01
 -3.41297E+01  1.10848E+00  1.73528E-01
 -3.38824E+01  9.76917E-01  1.66857E-01
 -3.36351E+01  8.64846E-01  1.55404E-01
 -3.33878E+01  8.93918E-01  1.64634E-01
 -3.31404E+01  8.93644E-01  1.60591E-01
 -3.28931E+01  7.39533E-01  1.39883E-01
 -3.26458E+01  6.90735E-01  1.43378E-01
 -3.23985E+01  5.72499E-01  1.29012E-01
 -3.21512E+01  5.15720E-01  1.30171E-01
 -3.19039E+01  6.53180E-01  1.41924E-01
 -3.16565E+01  5.97454E-01  1.36684E-01
 -3.14092E+01  6.43380E-01  1.40488E-01
 -3.11619E+01  7.18530E-01  1.40473E-01
 -3.09146E+01  6.07765E-01  1.29115E-01
 -3.06673E+01  4.93401E-01  1.25315E-01
 -3.04200E+01  4.88486E-01  1.27035E-01
 -3.01726E+01  5.14783E-01  1.24066E-01
 -2.99253E+01  5.24423E-01  1.31492E-01
 -2.96780E+01  6.42921E-01  1.37129E-01
 -2.94307E+01  6.92378E-01  1.39158E-01
 -2.91834E+01  5.75378E-01  1.39923E-01
 -2.89361E+01  6.28743E-01  1.37276E-01
 -2.86887E+01  5.48381E-01  1.27701E-01
 -2.84414E+01  5.41175E-01  1.29510E-01
 -2.81941E+01  5.70001E-01  1.29826E-01
 -2.79468E+01  5.20498E-01  1.21873E-01
 -2.76995E+01  5.54205E-01  1.32986E-01
 -2.74522E+01  5.55603E-01  1.32793E-01
 -2.72048E+01  5.99383E-01  1.28460E-01
 -2.69575E+01  6.07516E-01  1.38867E-01
 -2.67102E+01  5.22652E-01  1.27101E-01
 -2.64629E+01  4.70438E-01  1.22278E-01
 -2.62156E+01  5.41113E-01  1.26347E-01
 -2.59683E+01  3.92902E-01  1.11302E-01
 -2.57209E+01  3.35189E-01  1.11965E-01
 -2.54736E+01  4.74664E-01  1.20213E-01
 -2.52263E+01  3.58525E-01  1.15271E-01
 -2.49790E+01  3.65787E-01  1.19332E-01
