# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  9.439392090E+01
5.005540130E-01  9.601107025E+01
5.078405957E-01  9.428261566E+01
5.151271785E-01  9.345144653E+01
5.224137613E-01  9.369992065E+01
5.297003441E-01  9.317670441E+01
5.369869269E-01  9.278228760E+01
5.442735096E-01  9.133654785E+01
5.515600924E-01  9.075177002E+01
5.588466752E-01  9.274661255E+01
5.661332580E-01  9.383416748E+01
5.734198407E-01  9.573905945E+01
5.807064235E-01  9.714019775E+01
5.879930063E-01  9.718614960E+01
5.952795891E-01  9.607318878E+01
6.025661718E-01  9.584317017E+01
6.098527546E-01  9.556257629E+01
6.171393374E-01  9.575349426E+01
6.244259202E-01  9.470205688E+01
6.317125030E-01  9.510346222E+01
6.389990857E-01  9.496382904E+01
6.462856685E-01  9.476704407E+01
6.535722513E-01  9.435605621E+01
6.608588341E-01  9.313368225E+01
6.681454168E-01  9.195871735E+01
6.754319996E-01  9.005893707E+01
6.827185824E-01  8.966104889E+01
6.900051652E-01  8.954598236E+01
6.972917479E-01  8.954370117E+01
7.045783307E-01  9.013390350E+01
7.118649135E-01  9.091962433E+01
7.191514963E-01  9.251641846E+01
7.264380791E-01  9.395374298E+01
7.337246618E-01  9.477768707E+01
7.410112446E-01  9.501789856E+01
7.482978274E-01  9.491399384E+01
7.555844102E-01  9.437744904E+01
7.628709929E-01  9.306103516E+01
7.701575757E-01  9.262987518E+01
7.774441585E-01  9.220573425E+01
7.847307413E-01  9.299362946E+01
7.920173240E-01  9.244250488E+01
7.993039068E-01  9.177655792E+01
8.065904896E-01  9.117074585E+01
8.138770724E-01  9.088752747E+01
8.211636552E-01  9.168105316E+01
8.284502379E-01  9.185250854E+01
8.357368207E-01  9.228510284E+01
8.430234035E-01  9.224161530E+01
8.503099863E-01  9.214611053E+01
8.575965690E-01  9.233957672E+01
8.648831518E-01  9.204172516E+01
8.721697346E-01  9.232164001E+01
8.794563174E-01  9.250228882E+01
8.867429001E-01  9.347907257E+01
8.940294829E-01  9.328958130E+01
9.013160657E-01  9.350182343E+01
9.086026485E-01  9.311450195E+01
9.158892313E-01  9.303619385E+01
9.231758140E-01  9.270141602E+01
9.304623968E-01  9.230525970E+01
9.377489796E-01  9.239561462E+01
9.450355624E-01  9.262254333E+01
9.523221451E-01  9.203707886E+01
9.596087279E-01  9.180566406E+01
9.668953107E-01  9.210389709E+01
9.741818935E-01  9.236292267E+01
9.814684762E-01  9.236050415E+01
9.887550590E-01  9.288486481E+01
9.960416418E-01  9.302371979E+01
1.003328225E+00  9.325942230E+01
1.010614807E+00  9.235743713E+01
1.017901390E+00  9.114859009E+01
1.025187973E+00  8.984183502E+01
1.032474556E+00  9.033679199E+01
1.039761138E+00  9.061861420E+01
1.047047721E+00  9.148143005E+01
1.054334304E+00  9.126358032E+01
1.061620887E+00  9.149071503E+01
1.068907470E+00  9.142753601E+01
1.076194052E+00  9.149677277E+01
1.083480635E+00  9.204479218E+01
1.090767218E+00  9.187216949E+01
1.098053801E+00  9.239207458E+01
1.105340383E+00  9.199948883E+01
1.112626966E+00  9.166353607E+01
1.119913549E+00  9.172241211E+01
1.127200132E+00  9.217205811E+01
1.134486715E+00  9.261998749E+01
1.141773297E+00  9.239280701E+01
1.149059880E+00  9.209960175E+01
1.156346463E+00  9.166320038E+01
1.163633046E+00  9.171945953E+01
1.170919628E+00  9.179710388E+01
1.178206211E+00  9.158166504E+01
1.185492794E+00  9.151325989E+01
1.192779377E+00  9.181514740E+01
1.200065960E+00  9.255385590E+01
1.207352542E+00  9.281027985E+01
1.214639125E+00  9.272042084E+01
1.221925708E+00  9.290539551E+01
1.229212291E+00  9.305817413E+01
1.236498873E+00  9.260167694E+01
1.243785456E+00  9.188211823E+01
1.251072039E+00  9.169172668E+01
1.258358622E+00  9.128819275E+01
1.265645205E+00  9.135551453E+01
1.272931787E+00  9.150050354E+01
1.280218370E+00  9.176873016E+01
1.287504953E+00  9.176641083E+01
1.294791536E+00  9.229486084E+01
1.302078118E+00  9.200706482E+01
1.309364701E+00  9.191944885E+01
1.316651284E+00  9.184889984E+01
1.323937867E+00  9.219325256E+01
1.331224450E+00  9.126813507E+01
1.338511032E+00  9.106919098E+01
1.345797615E+00  9.078218842E+01
1.353084198E+00  9.118866730E+01
1.360370781E+00  9.133752441E+01
1.367657363E+00  9.167037201E+01
1.374943946E+00  9.143036652E+01
1.382230529E+00  9.098741913E+01
1.389517112E+00  9.088401031E+01
1.396803695E+00  9.049027252E+01
1.404090277E+00  9.016168976E+01
1.411376860E+00  8.932170868E+01
1.418663443E+00  8.901420593E+01
1.425950026E+00  8.917037201E+01
1.433236608E+00  8.971684265E+01
1.440523191E+00  8.956560516E+01
1.447809774E+00  8.932062531E+01
1.455096357E+00  8.914541626E+01
1.462382940E+00  8.958776855E+01
1.469669522E+00  9.058421326E+01
1.476956105E+00  9.142610168E+01
1.484242688E+00  9.122957611E+01
1.491529271E+00  9.055694580E+01
1.498815853E+00  8.937937927E+01
1.506102436E+00  8.870951080E+01
1.513389019E+00  8.797146606E+01
1.520675602E+00  8.843973541E+01
1.527962185E+00  8.877876282E+01
1.535248767E+00  8.939971161E+01
1.542535350E+00  9.012229919E+01
1.549821933E+00  9.063797760E+01
1.557108516E+00  9.054615021E+01
1.564395098E+00  9.030368042E+01
1.571681681E+00  9.011853790E+01
1.578968264E+00  8.962493134E+01
1.586254847E+00  8.968984222E+01
1.593541430E+00  8.962143707E+01
1.600828012E+00  8.966220856E+01
1.608114595E+00  8.941592407E+01
1.615401178E+00  8.889636230E+01
1.622687761E+00  8.853797150E+01
1.629974343E+00  8.900901794E+01
1.637260926E+00  8.911710358E+01
1.644547509E+00  8.891076660E+01
1.651834092E+00  8.834999847E+01
1.659120675E+00  8.792307281E+01
1.666407257E+00  8.823355865E+01
1.673693840E+00  8.821369171E+01
1.680980423E+00  8.818817139E+01
1.688267006E+00  8.805161285E+01
1.695553588E+00  8.773795319E+01
1.702840171E+00  8.716358948E+01
1.710126754E+00  8.697320557E+01
1.717413337E+00  8.719474792E+01
1.724699919E+00  8.784040833E+01
1.731986502E+00  8.776921082E+01
1.739273085E+00  8.797465515E+01
1.746559668E+00  8.793556213E+01
1.753846251E+00  8.817043304E+01
1.761132833E+00  8.813920593E+01
1.768419416E+00  8.821572113E+01
1.775705999E+00  8.827513123E+01
1.782992582E+00  8.787265778E+01
1.790279164E+00  8.820889282E+01
1.797565747E+00  8.769908905E+01
1.804852330E+00  8.712336731E+01
1.812138913E+00  8.695507050E+01
1.819425496E+00  8.685973358E+01
1.826712078E+00  8.693473053E+01
1.833998661E+00  8.687995148E+01
1.841285244E+00  8.629008484E+01
1.848571827E+00  8.590998840E+01
1.855858409E+00  8.564703369E+01
1.863144992E+00  8.586359406E+01
1.870431575E+00  8.594341278E+01
1.877718158E+00  8.585549164E+01
1.885004741E+00  8.554553223E+01
1.892291323E+00  8.573484802E+01
1.899577906E+00  8.559527588E+01
1.906864489E+00  8.560901642E+01
1.914151072E+00  8.504795074E+01
1.921437654E+00  8.413194275E+01
1.928724237E+00  8.404631042E+01
1.936010820E+00  8.415992737E+01
1.943297403E+00  8.435893250E+01
1.950583986E+00  8.410079956E+01
1.957870568E+00  8.403776550E+01
1.965157151E+00  8.373560333E+01
1.972443734E+00  8.378196716E+01
1.979730317E+00  8.375698853E+01
1.987016899E+00  8.409429169E+01
1.994303482E+00  8.413021851E+01
2.001590065E+00  8.406880951E+01
2.008876648E+00  8.395468140E+01
2.016163231E+00  8.393298340E+01
2.023449813E+00  8.371778870E+01
2.030736396E+00  8.353058624E+01
2.038022979E+00  8.354218292E+01
2.045309562E+00  8.344341278E+01
2.052596144E+00  8.322206116E+01
2.059882727E+00  8.286346436E+01
2.067169310E+00  8.281742096E+01
2.074455893E+00  8.283846283E+01
2.081742476E+00  8.295414734E+01
2.089029058E+00  8.266638184E+01
2.096315641E+00  8.232559204E+01
2.103602224E+00  8.197222137E+01
2.110888807E+00  8.202472687E+01
2.118175389E+00  8.178044891E+01
2.125461972E+00  8.197522736E+01
2.132748555E+00  8.184019470E+01
2.140035138E+00  8.156223297E+01
2.147321721E+00  8.104698944E+01
2.154608303E+00  8.063218689E+01
2.161894886E+00  8.051296234E+01
2.169181469E+00  8.036911774E+01
2.176468052E+00  8.077313995E+01
2.183754634E+00  8.078253937E+01
2.191041217E+00  8.077794647E+01
2.198327800E+00  8.057158661E+01
2.205614383E+00  8.074781036E+01
2.212900966E+00  8.090830994E+01
2.220187548E+00  8.138707733E+01
2.227474131E+00  8.128565979E+01
2.234760714E+00  8.102518463E+01
2.242047297E+00  8.052114868E+01
2.249333879E+00  7.993441772E+01
2.256620462E+00  7.961717987E+01
2.263907045E+00  7.935277557E+01
2.271193628E+00  7.948153687E+01
2.278480211E+00  7.968995667E+01
2.285766793E+00  7.996457672E+01
2.293053376E+00  7.974812317E+01
2.300339959E+00  7.935360718E+01
2.307626542E+00  7.894008636E+01
2.314913124E+00  7.874885559E+01
2.322199707E+00  7.857865143E+01
2.329486290E+00  7.837843323E+01
2.336772873E+00  7.807124329E+01
2.344059456E+00  7.800271606E+01
2.351346038E+00  7.775395966E+01
2.358632621E+00  7.832437897E+01
2.365919204E+00  7.885964966E+01
2.373205787E+00  7.976134491E+01
2.380492369E+00  8.101152039E+01
2.387778952E+00  8.356319427E+01
2.395065535E+00  8.636828613E+01
2.402352118E+00  8.984226990E+01
2.409638701E+00  9.346665955E+01
2.416925283E+00  9.709133911E+01
2.424211866E+00  1.004706192E+02
2.431498449E+00  1.040981750E+02
2.438785032E+00  1.080268250E+02
2.446071614E+00  1.115556717E+02
2.453358197E+00  1.152412491E+02
2.460644780E+00  1.193934937E+02
2.467931363E+00  1.230793915E+02
2.475217946E+00  1.267962112E+02
2.482504528E+00  1.303221283E+02
2.489791111E+00  1.334754181E+02
2.497077694E+00  1.363376465E+02
2.504364277E+00  1.395283508E+02
2.511650859E+00  1.423293762E+02
2.518937442E+00  1.449071503E+02
2.526224025E+00  1.482339783E+02
2.533510608E+00  1.516644440E+02
2.540797191E+00  1.553576508E+02
2.548083773E+00  1.584060059E+02
2.555370356E+00  1.617559204E+02
2.562656939E+00  1.652234650E+02
2.569943522E+00  1.694410248E+02
2.577230104E+00  1.739576416E+02
2.584516687E+00  1.780912933E+02
2.591803270E+00  1.812859192E+02
2.599089853E+00  1.845503235E+02
2.606376436E+00  1.880812378E+02
2.613663018E+00  1.912842560E+02
2.620949601E+00  1.942817688E+02
2.628236184E+00  1.972735748E+02
2.635522767E+00  1.995410004E+02
2.642809349E+00  2.019471283E+02
2.650095932E+00  2.041938934E+02
2.657382515E+00  2.065782318E+02
2.664669098E+00  2.089475555E+02
2.671955681E+00  2.110350800E+02
2.679242263E+00  2.135522614E+02
2.686528846E+00  2.163212128E+02
2.693815429E+00  2.191324921E+02
2.701102012E+00  2.215855560E+02
2.708388594E+00  2.235862427E+02
2.715675177E+00  2.251096802E+02
2.722961760E+00  2.267131348E+02
2.730248343E+00  2.288249359E+02
2.737534925E+00  2.309591370E+02
2.744821508E+00  2.334791412E+02
2.752108091E+00  2.357537842E+02
2.759394674E+00  2.383295288E+02
2.766681257E+00  2.395052338E+02
2.773967839E+00  2.419846954E+02
2.781254422E+00  2.434405060E+02
2.788541005E+00  2.455773773E+02
2.795827588E+00  2.469644012E+02
2.803114170E+00  2.487727966E+02
2.810400753E+00  2.515532532E+02
2.817687336E+00  2.531631927E+02
2.824973919E+00  2.555618134E+02
2.832260502E+00  2.572371521E+02
2.839547084E+00  2.593319092E+02
2.846833667E+00  2.620419312E+02
2.854120250E+00  2.643876953E+02
2.861406833E+00  2.667528076E+02
2.868693415E+00  2.679516296E+02
2.875979998E+00  2.690875854E+02
2.883266581E+00  2.709803467E+02
2.890553164E+00  2.735930481E+02
2.897839747E+00  2.763440857E+02
2.905126329E+00  2.779661255E+02
2.912412912E+00  2.798751526E+02
2.919699495E+00  2.816670532E+02
2.926986078E+00  2.835061646E+02
2.934272660E+00  2.849370117E+02
2.941559243E+00  2.866711121E+02
2.948845826E+00  2.888572083E+02
2.956132409E+00  2.906507263E+02
2.963418992E+00  2.926154480E+02
2.970705574E+00  2.937817078E+02
2.977992157E+00  2.946018066E+02
2.985278740E+00  2.961973572E+02
2.992565323E+00  2.979945374E+02
2.999851905E+00  3.006007080E+02
3.007138488E+00  3.033287048E+02
3.014425071E+00  3.051218567E+02
3.021711654E+00  3.074776611E+02
3.028998237E+00  3.084231873E+02
3.036284819E+00  3.100905457E+02
3.043571402E+00  3.115120544E+02
3.050857985E+00  3.122077637E+02
3.058144568E+00  3.138099670E+02
3.065431150E+00  3.149764709E+02
3.072717733E+00  3.173755493E+02
3.080004316E+00  3.187237244E+02
3.087290899E+00  3.208919067E+02
3.094577482E+00  3.228263855E+02
3.101864064E+00  3.237871094E+02
3.109150647E+00  3.252297363E+02
3.116437230E+00  3.268409119E+02
3.123723813E+00  3.284917297E+02
3.131010395E+00  3.312404175E+02
3.138296978E+00  3.323658142E+02
3.145583561E+00  3.338260193E+02
3.152870144E+00  3.346097412E+02
3.160156727E+00  3.362910461E+02
3.167443309E+00  3.380310059E+02
3.174729892E+00  3.388763123E+02
3.182016475E+00  3.398470459E+02
3.189303058E+00  3.413896790E+02
3.196589640E+00  3.435251770E+02
3.203876223E+00  3.454165344E+02
3.211162806E+00  3.457458191E+02
3.218449389E+00  3.472403259E+02
3.225735972E+00  3.487498779E+02
3.233022554E+00  3.508068237E+02
3.240309137E+00  3.535350952E+02
3.247595720E+00  3.545031128E+02
3.254882303E+00  3.552573853E+02
3.262168885E+00  3.559943542E+02
3.269455468E+00  3.568420105E+02
3.276742051E+00  3.590370178E+02
3.284028634E+00  3.594429016E+02
3.291315217E+00  3.618206787E+02
3.298601799E+00  3.635516968E+02
3.305888382E+00  3.660640869E+02
3.313174965E+00  3.673593140E+02
3.320461548E+00  3.682057800E+02
3.327748130E+00  3.695593872E+02
3.335034713E+00  3.707934570E+02
3.342321296E+00  3.730207214E+02
3.349607879E+00  3.748605042E+02
3.356894462E+00  3.760542908E+02
3.364181044E+00  3.775260925E+02
3.371467627E+00  3.788424377E+02
3.378754210E+00  3.800451660E+02
3.386040793E+00  3.807373047E+02
3.393327375E+00  3.810402527E+02
3.400613958E+00  3.825267029E+02
3.407900541E+00  3.827619324E+02
3.415187124E+00  3.832320557E+02
3.422473707E+00  3.847595520E+02
3.429760289E+00  3.864705811E+02
3.437046872E+00  3.884010315E+02
3.444333455E+00  3.894721985E+02
3.451620038E+00  3.911477661E+02
3.458906620E+00  3.928019714E+02
3.466193203E+00  3.941800232E+02
3.473479786E+00  3.953388367E+02
3.480766369E+00  3.966386108E+02
3.488052952E+00  3.981164551E+02
3.495339534E+00  3.996888123E+02
3.502626117E+00  4.015635071E+02
3.509912700E+00  4.038760071E+02
3.517199283E+00  4.046488647E+02
3.524485865E+00  4.051063538E+02
3.531772448E+00  4.051556702E+02
3.539059031E+00  4.051205139E+02
3.546345614E+00  4.065781555E+02
3.553632197E+00  4.072090149E+02
3.560918779E+00  4.087635803E+02
3.568205362E+00  4.097184143E+02
3.575491945E+00  4.110011902E+02
3.582778528E+00  4.128343201E+02
3.590065110E+00  4.137079773E+02
3.597351693E+00  4.152592163E+02
3.604638276E+00  4.160131531E+02
3.611924859E+00  4.173545532E+02
3.619211442E+00  4.189353638E+02
3.626498024E+00  4.200440979E+02
3.633784607E+00  4.214705505E+02
3.641071190E+00  4.218850403E+02
3.648357773E+00  4.228692017E+02
3.655644355E+00  4.236281738E+02
3.662930938E+00  4.242628784E+02
3.670217521E+00  4.255422668E+02
3.677504104E+00  4.265578613E+02
3.684790687E+00  4.283372498E+02
3.692077269E+00  4.302890930E+02
3.699363852E+00  4.316304932E+02
3.706650435E+00  4.323616333E+02
3.713937018E+00  4.327680054E+02
3.721223600E+00  4.338664856E+02
3.728510183E+00  4.347559814E+02
3.735796766E+00  4.355476685E+02
3.743083349E+00  4.363945312E+02
3.750369931E+00  4.365162964E+02
3.757656514E+00  4.377078552E+02
3.764943097E+00  4.387218933E+02
3.772229680E+00  4.397858582E+02
3.779516263E+00  4.414316101E+02
3.786802845E+00  4.418288269E+02
3.794089428E+00  4.434703064E+02
3.801376011E+00  4.446048584E+02
3.808662594E+00  4.455903931E+02
3.815949176E+00  4.468541565E+02
3.823235759E+00  4.468357239E+02
3.830522342E+00  4.489190063E+02
3.837808925E+00  4.494741516E+02
3.845095508E+00  4.509605103E+02
3.852382090E+00  4.520787964E+02
3.859668673E+00  4.532946167E+02
3.866955256E+00  4.547712708E+02
3.874241839E+00  4.558659058E+02
3.881528421E+00  4.576315918E+02
3.888815004E+00  4.588406067E+02
3.896101587E+00  4.595563049E+02
3.903388170E+00  4.611615601E+02
3.910674753E+00  4.612170105E+02
3.917961335E+00  4.621754761E+02
3.925247918E+00  4.621658936E+02
3.932534501E+00  4.624591064E+02
3.939821084E+00  4.626199036E+02
3.947107666E+00  4.633007202E+02
3.954394249E+00  4.648638916E+02
3.961680832E+00  4.663297119E+02
3.968967415E+00  4.670252686E+02
3.976253998E+00  4.688946838E+02
3.983540580E+00  4.692178345E+02
3.990827163E+00  4.702540588E+02
3.998113746E+00  4.706656494E+02
4.005400329E+00  4.713357544E+02
4.012686911E+00  4.727482300E+02
4.019973494E+00  4.727920227E+02
4.027260077E+00  4.746319275E+02
4.034546660E+00  4.758989563E+02
4.041833243E+00  4.765884399E+02
4.049119825E+00  4.777333679E+02
4.056406408E+00  4.773453064E+02
4.063692991E+00  4.781246033E+02
4.070979574E+00  4.779222107E+02
4.078266156E+00  4.784869995E+02
4.085552739E+00  4.797611084E+02
4.092839322E+00  4.797416382E+02
4.100125905E+00  4.811742249E+02
4.107412488E+00  4.814336243E+02
4.114699070E+00  4.827647400E+02
4.121985653E+00  4.844307251E+02
4.129272236E+00  4.857908020E+02
4.136558819E+00  4.881704102E+02
4.143845401E+00  4.894691162E+02
4.151131984E+00  4.912223816E+02
4.158418567E+00  4.925798645E+02
4.165705150E+00  4.928680420E+02
4.172991733E+00  4.942407837E+02
4.180278315E+00  4.932581482E+02
4.187564898E+00  4.940738525E+02
4.194851481E+00  4.940314331E+02
4.202138064E+00  4.941752014E+02
4.209424646E+00  4.946871643E+02
4.216711229E+00  4.949951782E+02
4.223997812E+00  4.957430420E+02
4.231284395E+00  4.956075745E+02
4.238570978E+00  4.956093445E+02
4.245857560E+00  4.969913940E+02
4.253144143E+00  4.979821777E+02
4.260430726E+00  4.992406311E+02
4.267717309E+00  5.000446472E+02
4.275003891E+00  5.008304138E+02
4.282290474E+00  5.022976379E+02
4.289577057E+00  5.022057495E+02
4.296863640E+00  5.031366272E+02
4.304150223E+00  5.030415039E+02
4.311436805E+00  5.030251160E+02
4.318723388E+00  5.039696960E+02
4.326009971E+00  5.049107056E+02
4.333296554E+00  5.062129211E+02
4.340583136E+00  5.070846558E+02
4.347869719E+00  5.076362915E+02
4.355156302E+00  5.090166931E+02
4.362442885E+00  5.093532410E+02
4.369729468E+00  5.115800781E+02
4.377016050E+00  5.120910645E+02
4.384302633E+00  5.123088989E+02
4.391589216E+00  5.117253723E+02
4.398875799E+00  5.102055054E+02
4.406162381E+00  5.095523071E+02
4.413448964E+00  5.100788879E+02
4.420735547E+00  5.105429077E+02
4.428022130E+00  5.116079407E+02
4.435308713E+00  5.119582825E+02
4.442595295E+00  5.132490845E+02
4.449881878E+00  5.142104492E+02
4.457168461E+00  5.154326782E+02
4.464455044E+00  5.166529541E+02
4.471741626E+00  5.180125732E+02
4.479028209E+00  5.198756714E+02
4.486314792E+00  5.198008423E+02
4.493601375E+00  5.200871582E+02
4.500887958E+00  5.199151611E+02
4.508174540E+00  5.187862549E+02
4.515461123E+00  5.187324219E+02
4.522747706E+00  5.178713379E+02
4.530034289E+00  5.189371948E+02
4.537320871E+00  5.189966431E+02
4.544607454E+00  5.191909790E+02
4.551894037E+00  5.209139404E+02
4.559180620E+00  5.220168457E+02
4.566467203E+00  5.243054810E+02
4.573753785E+00  5.249284058E+02
4.581040368E+00  5.254562378E+02
4.588326951E+00  5.254260254E+02
4.595613534E+00  5.243023071E+02
4.602900116E+00  5.246091919E+02
4.610186699E+00  5.246885376E+02
4.617473282E+00  5.258802490E+02
4.624759865E+00  5.267724609E+02
4.632046448E+00  5.278108521E+02
4.639333030E+00  5.292262573E+02
4.646619613E+00  5.288906250E+02
4.653906196E+00  5.297644653E+02
4.661192779E+00  5.300674438E+02
4.668479361E+00  5.306666870E+02
4.675765944E+00  5.314659424E+02
4.683052527E+00  5.326771851E+02
4.690339110E+00  5.332922974E+02
4.697625693E+00  5.337349243E+02
4.704912275E+00  5.336392212E+02
4.712198858E+00  5.339260864E+02
4.719485441E+00  5.342434692E+02
4.726772024E+00  5.355067749E+02
4.734058606E+00  5.372891846E+02
4.741345189E+00  5.378524780E+02
4.748631772E+00  5.386325073E+02
4.755918355E+00  5.388735962E+02
4.763204937E+00  5.391294556E+02
4.770491520E+00  5.392113037E+02
4.777778103E+00  5.396540527E+02
4.785064686E+00  5.400542603E+02
4.792351269E+00  5.395000610E+02
4.799637851E+00  5.396906128E+02
4.806924434E+00  5.401027222E+02
4.814211017E+00  5.407709351E+02
4.821497600E+00  5.412347412E+02
4.828784182E+00  5.413573608E+02
4.836070765E+00  5.421220093E+02
4.843357348E+00  5.425241699E+02
4.850643931E+00  5.428898926E+02
4.857930514E+00  5.428184814E+02
4.865217096E+00  5.425140991E+02
4.872503679E+00  5.434733276E+02
4.879790262E+00  5.432429810E+02
4.887076845E+00  5.441216431E+02
4.894363427E+00  5.445255737E+02
4.901650010E+00  5.451748047E+02
4.908936593E+00  5.459597168E+02
4.916223176E+00  5.459218750E+02
4.923509759E+00  5.465424805E+02
4.930796341E+00  5.473345947E+02
4.938082924E+00  5.485999756E+02
4.945369507E+00  5.497335815E+02
4.952656090E+00  5.494791870E+02
4.959942672E+00  5.498682251E+02
4.967229255E+00  5.495017090E+02
4.974515838E+00  5.501509399E+02
4.981802421E+00  5.515406494E+02
4.989089004E+00  5.517841187E+02
4.996375586E+00  5.525729370E+02
5.003662169E+00  5.523472900E+02
5.010948752E+00  5.532338257E+02
5.018235335E+00  5.536228027E+02
5.025521917E+00  5.521763306E+02
5.032808500E+00  5.516400146E+02
5.040095083E+00  5.507601929E+02
5.047381666E+00  5.511881714E+02
5.054668249E+00  5.515872803E+02
5.061954831E+00  5.516030273E+02
5.069241414E+00  5.527630005E+02
5.076527997E+00  5.534279175E+02
5.083814580E+00  5.548859863E+02
5.091101162E+00  5.552200317E+02
5.098387745E+00  5.553024292E+02
5.105674328E+00  5.559796753E+02
5.112960911E+00  5.560520630E+02
5.120247494E+00  5.564363403E+02
5.127534076E+00  5.565218506E+02
5.134820659E+00  5.563522339E+02
5.142107242E+00  5.572215576E+02
5.149393825E+00  5.582874146E+02
5.156680407E+00  5.597298584E+02
5.163966990E+00  5.598942871E+02
5.171253573E+00  5.590679321E+02
5.178540156E+00  5.593886108E+02
5.185826739E+00  5.584942017E+02
5.193113321E+00  5.591687012E+02
5.200399904E+00  5.600150757E+02
5.207686487E+00  5.605839844E+02
5.214973070E+00  5.614519653E+02
5.222259652E+00  5.618511963E+02
5.229546235E+00  5.622503052E+02
5.236832818E+00  5.622785034E+02
5.244119401E+00  5.625856323E+02
5.251405984E+00  5.628691406E+02
5.258692566E+00  5.626315918E+02
5.265979149E+00  5.630800781E+02
5.273265732E+00  5.632123413E+02
5.280552315E+00  5.634510498E+02
5.287838897E+00  5.636702881E+02
5.295125480E+00  5.636936035E+02
5.302412063E+00  5.638236694E+02
5.309698646E+00  5.635968628E+02
5.316985229E+00  5.639992065E+02
5.324271811E+00  5.641083374E+02
5.331558394E+00  5.642079468E+02
5.338844977E+00  5.646616821E+02
5.346131560E+00  5.651564941E+02
5.353418142E+00  5.656561890E+02
5.360704725E+00  5.657464600E+02
5.367991308E+00  5.652573853E+02
5.375277891E+00  5.658601685E+02
5.382564474E+00  5.649133911E+02
5.389851056E+00  5.651237183E+02
5.397137639E+00  5.652677002E+02
5.404424222E+00  5.657750854E+02
5.411710805E+00  5.666581421E+02
5.418997387E+00  5.665069580E+02
5.426283970E+00  5.670070190E+02
5.433570553E+00  5.664830933E+02
5.440857136E+00  5.665979004E+02
5.448143719E+00  5.676563721E+02
5.455430301E+00  5.667017822E+02
5.462716884E+00  5.666284790E+02
5.470003467E+00  5.657089844E+02
5.477290050E+00  5.660960083E+02
5.484576632E+00  5.661540527E+02
5.491863215E+00  5.652593994E+02
5.499149798E+00  5.649124756E+02
5.506436381E+00  5.641742554E+02
5.513722964E+00  5.642686768E+02
5.521009546E+00  5.642828979E+02
5.528296129E+00  5.640939331E+02
5.535582712E+00  5.637836914E+02
5.542869295E+00  5.625036621E+02
5.550155877E+00  5.626890869E+02
5.557442460E+00  5.621727295E+02
5.564729043E+00  5.621027222E+02
5.572015626E+00  5.623267212E+02
5.579302209E+00  5.611592407E+02
5.586588791E+00  5.607123413E+02
5.593875374E+00  5.601061401E+02
5.601161957E+00  5.594381104E+02
5.608448540E+00  5.591575928E+02
5.615735122E+00  5.591239624E+02
5.623021705E+00  5.599458008E+02
5.630308288E+00  5.601023560E+02
5.637594871E+00  5.594821167E+02
5.644881454E+00  5.595322876E+02
5.652168036E+00  5.594514160E+02
5.659454619E+00  5.605793457E+02
5.666741202E+00  5.603897705E+02
5.674027785E+00  5.608409424E+02
5.681314367E+00  5.603587036E+02
5.688600950E+00  5.595721436E+02
5.695887533E+00  5.584965210E+02
5.703174116E+00  5.565108032E+02
5.710460698E+00  5.559140625E+02
5.717747281E+00  5.552413330E+02
5.725033864E+00  5.550581665E+02
5.732320447E+00  5.553967896E+02
5.739607030E+00  5.545736694E+02
5.746893612E+00  5.554392700E+02
5.754180195E+00  5.554347534E+02
5.761466778E+00  5.553369141E+02
5.768753361E+00  5.558087769E+02
5.776039943E+00  5.548848267E+02
5.783326526E+00  5.547470703E+02
5.790613109E+00  5.532755127E+02
5.797899692E+00  5.516782837E+02
5.805186275E+00  5.505867310E+02
5.812472857E+00  5.500559692E+02
5.819759440E+00  5.503867798E+02
5.827046023E+00  5.509329834E+02
5.834332606E+00  5.517301025E+02
5.841619188E+00  5.528369751E+02
5.848905771E+00  5.521809082E+02
5.856192354E+00  5.519602661E+02
5.863478937E+00  5.507612915E+02
5.870765520E+00  5.507966309E+02
5.878052102E+00  5.505400391E+02
5.885338685E+00  5.501112671E+02
5.892625268E+00  5.497691650E+02
5.899911851E+00  5.481527100E+02
5.907198433E+00  5.476370850E+02
5.914485016E+00  5.469388428E+02
5.921771599E+00  5.461838379E+02
5.929058182E+00  5.463839722E+02
5.936344765E+00  5.451284180E+02
5.943631347E+00  5.450597534E+02
5.950917930E+00  5.448167725E+02
5.958204513E+00  5.454312744E+02
5.965491096E+00  5.464046631E+02
