@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 14:29:03 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -8.02632E+01 -2.09276E-02  0.00000E+00
 -8.00139E+01 -2.31965E-02  0.00000E+00
 -7.97647E+01 -8.73742E-03  2.25087E-02
 -7.95154E+01 -6.61320E-03  1.81359E-02
 -7.92661E+01 -1.47804E-02  1.10049E-02
 -7.90169E+01 -1.41614E-02  9.16071E-03
 -7.87676E+01 -4.86146E-03  1.57673E-02
 -7.85184E+01 -7.24198E-03  1.69371E-02
 -7.82691E+01  3.21020E-02  3.17708E-02
 -7.80198E+01  3.14582E-02  2.54438E-02
 -7.77706E+01 -1.20157E-03  1.22376E-02
 -7.75213E+01 -1.61116E-02  9.70884E-03
 -7.72720E+01 -9.94278E-03  1.63250E-02
 -7.70228E+01  1.51253E-02  2.65509E-02
 -7.67735E+01  1.60901E-02  2.20724E-02
 -7.65242E+01  7.47340E-03  1.89207E-02
 -7.62750E+01 -9.75524E-03  1.32691E-02
 -7.60257E+01  9.79438E-04  1.91521E-02
 -7.57764E+01  6.53743E-03  1.96848E-02
 -7.55272E+01 -8.20847E-03  1.02287E-02
 -7.52779E+01 -1.44833E-02  1.22681E-02
 -7.50287E+01  1.06631E-02  2.22511E-02
 -7.47794E+01  7.45305E-04  1.61178E-02
 -7.45301E+01 -1.41578E-02  1.57916E-02
 -7.42809E+01 -1.86806E-03  1.30166E-02
 -7.40316E+01 -1.21692E-02  2.23096E-03
 -7.37823E+01 -1.93830E-02  1.10777E-02
 -7.35331E+01 -1.49782E-03  1.46648E-02
 -7.32838E+01 -1.07667E-02  9.87345E-03
 -7.30345E+01 -9.87812E-03  1.62328E-02
 -7.27853E+01  7.67425E-03  2.02578E-02
 -7.25360E+01  9.82464E-03  2.36121E-02
 -7.22867E+01  1.73346E-02  2.59451E-02
 -7.20375E+01  6.05188E-03  1.68797E-02
 -7.17882E+01 -1.62983E-02  5.65435E-03
 -7.15389E+01 -1.06900E-02  1.71150E-02
 -7.12897E+01  3.70266E-03  2.06752E-02
 -7.10404E+01  1.14635E-03  1.71525E-02
 -7.07912E+01 -8.45244E-03  9.33551E-03
 -7.05419E+01 -8.59807E-03  1.16502E-02
 -7.02926E+01 -2.59416E-03  2.25758E-02
 -7.00434E+01  2.42368E-02  2.83284E-02
 -6.97941E+01  1.24588E-02  1.85359E-02
 -6.95448E+01 -1.53791E-02  1.16660E-02
 -6.92956E+01  1.21895E-02  2.49209E-02
