@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 11:43:53 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -7.22698E+01 -1.21050E-02
 -7.20206E+01 -1.74110E-02
 -7.17714E+01 -1.48870E-02
 -7.15222E+01  1.80719E-04
 -7.12730E+01  1.54634E-02
 -7.10238E+01  1.93330E-02
 -7.07746E+01  1.25247E-02
 -7.05254E+01  5.78380E-03
 -7.02762E+01  7.85130E-03
 -7.00270E+01  4.05921E-03
 -6.97778E+01 -1.02515E-02
 -6.95286E+01 -1.98039E-02
 -6.92794E+01 -1.98839E-02
 -6.90302E+01 -1.59022E-02
 -6.87809E+01 -9.94816E-03
 -6.85317E+01  1.64312E-03
 -6.82825E+01  5.70719E-03
 -6.80333E+01 -9.89910E-03
 -6.77841E+01 -2.21995E-02
 -6.75349E+01 -1.45775E-02
 -6.72857E+01 -4.59727E-03
 -6.70365E+01 -7.01007E-03
 -6.67873E+01 -1.35009E-02
 -6.65381E+01 -1.18382E-02
 -6.62889E+01 -2.45789E-03
 -6.60397E+01  5.15896E-03
 -6.57905E+01  4.38529E-03
 -6.55413E+01 -3.13243E-03
 -6.52921E+01 -1.28196E-02
 -6.50429E+01 -2.04736E-02
 -6.47936E+01 -1.87211E-02
 -6.45444E+01 -8.96118E-03
 -6.42952E+01 -5.60860E-03
 -6.40460E+01 -1.16303E-02
 -6.37968E+01 -1.16757E-02
 -6.35476E+01  2.60457E-03
 -6.32984E+01  1.55185E-02
 -6.30492E+01  1.03899E-02
 -6.28000E+01 -2.10243E-03
 -6.25508E+01  2.63674E-04
 -6.23016E+01  1.40047E-02
 -6.20524E+01  1.71144E-02
 -6.18032E+01  1.75516E-02
 -6.15540E+01  3.47454E-02
 -6.13048E+01  5.17583E-02
 -6.10556E+01  5.31858E-02
 -6.08063E+01  5.10588E-02
 -6.05571E+01  5.00902E-02
 -6.03079E+01  4.37189E-02
 -6.00587E+01  4.30707E-02
 -5.98095E+01  6.27974E-02
 -5.95603E+01  8.67466E-02
 -5.93111E+01  9.84793E-02
 -5.90619E+01  9.78381E-02
 -5.88127E+01  8.89633E-02
 -5.85635E+01  8.55875E-02
 -5.83143E+01  9.24884E-02
 -5.80651E+01  1.15907E-01
 -5.78159E+01  1.40166E-01
 -5.75667E+01  1.29976E-01
 -5.73175E+01  1.13443E-01
 -5.70682E+01  1.30781E-01
 -5.68190E+01  1.49397E-01
 -5.65698E+01  1.23807E-01
 -5.63206E+01  8.17609E-02
 -5.60714E+01  8.31221E-02
 -5.58222E+01  1.13418E-01
 -5.55730E+01  1.14361E-01
 -5.53238E+01  9.17292E-02
 -5.50746E+01  9.46425E-02
 -5.48254E+01  1.22439E-01
 -5.45762E+01  1.38439E-01
 -5.43270E+01  1.34897E-01
 -5.40778E+01  1.27492E-01
 -5.38286E+01  1.24898E-01
