@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 14:51:20 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.07776E+01 -2.72055E+00  0.00000E+00
 -7.05281E+01 -2.71982E+00  0.00000E+00
 -7.02786E+01 -2.71924E+00  0.00000E+00
 -7.00292E+01 -3.09242E-02  8.28532E-02
 -6.97797E+01 -4.87301E-01  1.92399E+00
 -6.95302E+01 -9.79873E-01  1.31609E+00
 -6.92808E+01 -1.89238E+00  2.76288E-01
 -6.90313E+01 -7.82287E-02  1.74222E+00
 -6.87818E+01 -1.99298E-01  1.22036E+00
 -6.85323E+01 -2.48260E+00  8.00046E-01
 -6.82829E+01 -8.44048E-01  1.63435E+00
 -6.80334E+01 -9.97173E-01  6.10510E-01
 -6.77839E+01 -2.39894E+00  8.19546E-01
 -6.75345E+01 -1.18363E+00  1.10722E+00
 -6.72850E+01  1.59240E+00  1.95677E+00
 -6.70355E+01 -5.39297E-01  1.31534E+00
 -6.67861E+01 -8.41807E-01  1.00443E+00
 -6.65366E+01  7.24616E-01  2.15019E+00
 -6.62871E+01 -1.80172E-01  1.97099E+00
 -6.60376E+01  1.24044E+00  7.24245E-01
 -6.57882E+01  1.39669E+00  2.52761E+00
 -6.55387E+01  1.99286E+00  1.88699E+00
 -6.52892E+01 -4.47077E-01  0.00000E+00
 -6.50398E+01 -2.67005E+00  1.67219E-01
 -6.47903E+01 -2.04123E+00  6.67117E-01
 -6.45408E+01 -2.04547E+00  1.18924E+00
 -6.42914E+01 -4.84656E-01  1.49444E+00
 -6.40419E+01  3.22105E+00  2.90570E+00
 -6.37924E+01  2.01795E+00  1.49029E+00
 -6.35429E+01  4.63031E-01  2.01162E+00
 -6.32935E+01  1.88483E+00  1.31319E+00
 -6.30440E+01 -2.49280E+00  1.16797E+00
 -6.27945E+01 -1.46290E+00  4.78341E-01
 -6.25451E+01 -1.12454E+00  1.76879E+00
 -6.22956E+01  2.37530E+00  2.23119E+00
 -6.20461E+01 -4.63578E-02  1.66361E+00
 -6.17967E+01  1.07619E-01  1.43622E+00
 -6.15472E+01 -1.69774E+00  1.30335E+00
 -6.12977E+01  3.08927E+00  2.61784E+00
 -6.10482E+01  3.58141E+00  2.61907E+00
 -6.07988E+01  2.69600E+00  1.31486E+00
 -6.05493E+01  3.91332E+00  2.76925E+00
 -6.02998E+01  3.22149E+00  2.12705E+00
 -6.00504E+01  1.23789E+00  1.68065E+00
 -5.98009E+01  5.13068E+00  3.50844E+00
 -5.95514E+01  6.07857E+00  3.00811E+00
 -5.93020E+01  4.14700E+00  2.13904E+00
 -5.90525E+01  2.21917E+00  2.56849E+00
 -5.88030E+01  8.36895E+00  3.36114E+00
 -5.85535E+01  5.42916E+00  2.58381E+00
 -5.83041E+01  7.57687E+00  3.68167E+00
 -5.80546E+01  9.77343E+00  3.23574E+00
 -5.78051E+01  5.11840E+00  2.44560E+00
 -5.75557E+01  6.07158E+00  2.83938E+00
 -5.73062E+01  9.17921E+00  3.38643E+00
 -5.70567E+01  5.48310E+00  3.03552E+00
 -5.68073E+01  7.36193E+00  2.65857E+00
 -5.65578E+01  7.32245E+00  3.44784E+00
 -5.63083E+01  8.94874E+00  3.10197E+00
 -5.60588E+01  5.40266E+00  2.64236E+00
 -5.58094E+01  7.31449E+00  3.54803E+00
 -5.55599E+01  1.17264E+01  3.48609E+00
 -5.53104E+01  1.20630E+01  4.36621E+00
 -5.50610E+01  1.43870E+01  3.38795E+00
 -5.48115E+01  7.98743E+00  2.93400E+00
 -5.45620E+01  3.01978E+00  2.44682E+00
 -5.43125E+01  6.46330E+00  2.85939E+00
 -5.40631E+01  7.34764E+00  3.31721E+00
 -5.38136E+01  1.11311E+01  3.91508E+00
 -5.35641E+01  8.04799E+00  3.07057E+00
 -5.33147E+01  5.58584E+00  2.50854E+00
 -5.30652E+01  8.09090E+00  3.17842E+00
 -5.28157E+01  9.06110E+00  3.19761E+00
 -5.25663E+01  3.87499E+00  1.82978E+00
 -5.23168E+01  3.92418E+00  3.09424E+00
 -5.20673E+01  5.49109E+00  2.94484E+00
 -5.18178E+01  7.91229E+00  3.23819E+00
 -5.15684E+01  7.69376E+00  2.49824E+00
 -5.13189E+01  6.94037E+00  2.68834E+00
 -5.10694E+01  6.57275E+00  3.15634E+00
 -5.08200E+01  6.15741E+00  2.93754E+00
 -5.05705E+01  2.77233E+00  2.75005E+00
 -5.03210E+01  6.39975E+00  2.85991E+00
 -5.00716E+01  6.40873E+00  2.84104E+00
 -4.98221E+01  6.90894E+00  3.13474E+00
 -4.95726E+01  5.58556E+00  2.77853E+00
 -4.93231E+01  5.12084E+00  2.27802E+00
 -4.90737E+01  6.39278E+00  3.65783E+00
 -4.88242E+01  9.84020E+00  3.31567E+00
 -4.85747E+01  1.06581E+01  3.75273E+00
 -4.83253E+01  9.42862E+00  3.24571E+00
 -4.80758E+01  6.89125E+00  2.56523E+00
 -4.78263E+01  5.40339E+00  3.39280E+00
 -4.75769E+01  6.52521E+00  2.15246E+00
 -4.73274E+01  8.87812E+00  3.98294E+00
 -4.70779E+01  1.38183E+01  3.75166E+00
 -4.68284E+01  1.20036E+01  3.93694E+00
 -4.65790E+01  1.02462E+01  3.56765E+00
 -4.63295E+01  1.36012E+01  4.09792E+00
 -4.60800E+01  1.26368E+01  3.88049E+00
 -4.58306E+01  1.19855E+01  3.51597E+00
 -4.55811E+01  9.29743E+00  3.66337E+00
 -4.53316E+01  1.12253E+01  4.02389E+00
 -4.50822E+01  1.83627E+01  3.95975E+00
 -4.48327E+01  1.09542E+01  3.45541E+00
 -4.45832E+01  1.39446E+01  4.92457E+00
 -4.43337E+01  1.38872E+01  3.64273E+00
 -4.40843E+01  1.31407E+01  4.53132E+00
 -4.38348E+01  1.89759E+01  4.08766E+00
 -4.35853E+01  1.19843E+01  3.41218E+00
 -4.33359E+01  1.22417E+01  4.15383E+00
 -4.30864E+01  1.41563E+01  3.98599E+00
 -4.28369E+01  1.31468E+01  3.93322E+00
 -4.25875E+01  1.15057E+01  3.70274E+00
 -4.23380E+01  1.27277E+01  4.44625E+00
 -4.20885E+01  1.59919E+01  3.56089E+00
 -4.18390E+01  1.37170E+01  4.09712E+00
 -4.15896E+01  1.30989E+01  4.31600E+00
 -4.13401E+01  1.91133E+01  4.27928E+00
 -4.10906E+01  1.43879E+01  4.47658E+00
 -4.08412E+01  1.57137E+01  4.00431E+00
 -4.05917E+01  1.24943E+01  3.79430E+00
 -4.03422E+01  1.76094E+01  4.83440E+00
 -4.00928E+01  2.36529E+01  5.27239E+00
 -3.98433E+01  2.30274E+01  5.22845E+00
 -3.95938E+01  3.05753E+01  5.33134E+00
 -3.93443E+01  2.10886E+01  4.14111E+00
 -3.90949E+01  1.45456E+01  4.08287E+00
 -3.88454E+01  1.87767E+01  4.52378E+00
 -3.85959E+01  1.40786E+01  4.13783E+00
 -3.83465E+01  1.54529E+01  5.04224E+00
 -3.80970E+01  2.14263E+01  4.49321E+00
 -3.78475E+01  1.81980E+01  4.98927E+00
 -3.75981E+01  2.61771E+01  5.65500E+00
 -3.73486E+01  2.59985E+01  4.74273E+00
 -3.70991E+01  2.11416E+01  5.40063E+00
 -3.68496E+01  2.44366E+01  5.46531E+00
 -3.66002E+01  3.13388E+01  5.41105E+00
 -3.63507E+01  2.25826E+01  4.86342E+00
 -3.61012E+01  2.30910E+01  4.96571E+00
 -3.58518E+01  2.07501E+01  5.24500E+00
 -3.56023E+01  3.73072E+01  6.61902E+00
 -3.53528E+01  3.33425E+01  5.74815E+00
 -3.51034E+01  2.94238E+01  5.66447E+00
 -3.48539E+01  3.68827E+01  6.77209E+00
 -3.46044E+01  4.03613E+01  6.23873E+00
 -3.43549E+01  4.26056E+01  7.37218E+00
 -3.41055E+01  4.65666E+01  6.91297E+00
 -3.38560E+01  4.38737E+01  6.74673E+00
 -3.36065E+01  4.10738E+01  6.42335E+00
 -3.33571E+01  3.51635E+01  6.63683E+00
 -3.31076E+01  4.70432E+01  7.33418E+00
 -3.28581E+01  4.64767E+01  6.79973E+00
 -3.26086E+01  4.70878E+01  6.53891E+00
 -3.23592E+01  4.20863E+01  7.24937E+00
 -3.21097E+01  4.65199E+01  7.06664E+00
 -3.18602E+01  4.81801E+01  8.09376E+00
 -3.16108E+01  6.45425E+01  7.80403E+00
 -3.13613E+01  5.11715E+01  7.38129E+00
 -3.11118E+01  5.29174E+01  7.55090E+00
 -3.08624E+01  5.89761E+01  7.72445E+00
 -3.06129E+01  6.02128E+01  8.20629E+00
 -3.03634E+01  6.06089E+01  8.52709E+00
 -3.01139E+01  5.80529E+01  7.51047E+00
 -2.98645E+01  5.77381E+01  8.08300E+00
 -2.96150E+01  5.56661E+01  7.39690E+00
 -2.93655E+01  4.57427E+01  6.81229E+00
 -2.91161E+01  4.63386E+01  7.16373E+00
 -2.88666E+01  4.41352E+01  6.29581E+00
 -2.86171E+01  4.31243E+01  6.65654E+00
 -2.83677E+01  4.77475E+01  7.14546E+00
 -2.81182E+01  4.43661E+01  7.37362E+00
 -2.78687E+01  5.17883E+01  7.22628E+00
 -2.76192E+01  4.37962E+01  6.83900E+00
 -2.73698E+01  3.72473E+01  6.49590E+00
 -2.71203E+01  3.50794E+01  5.60858E+00
 -2.68708E+01  3.34430E+01  6.29670E+00
 -2.66214E+01  3.78331E+01  6.39883E+00
 -2.63719E+01  3.47288E+01  6.44379E+00
 -2.61224E+01  3.95109E+01  6.73105E+00
 -2.58730E+01  3.82110E+01  5.97175E+00
 -2.56235E+01  3.59118E+01  6.52485E+00
 -2.53740E+01  3.88004E+01  6.57669E+00
 -2.51245E+01  3.48858E+01  5.75667E+00
 -2.48751E+01  3.27322E+01  5.84576E+00
 -2.46256E+01  2.63988E+01  5.77570E+00
 -2.43761E+01  3.08467E+01  5.66622E+00
 -2.41267E+01  3.73171E+01  6.54313E+00
 -2.38772E+01  3.18566E+01  5.44231E+00
 -2.36277E+01  2.72613E+01  5.32347E+00
 -2.33783E+01  3.16837E+01  5.71575E+00
 -2.31288E+01  2.94491E+01  6.00737E+00
 -2.28793E+01  3.21402E+01  5.54769E+00
 -2.26298E+01  3.19018E+01  5.59678E+00
 -2.23804E+01  2.50045E+01  5.05676E+00
 -2.21309E+01  3.31872E+01  6.55001E+00
 -2.18814E+01  3.77201E+01  6.36941E+00
 -2.16320E+01  2.65707E+01  4.87017E+00
 -2.13825E+01  1.95047E+01  5.27214E+00
 -2.11330E+01  2.83877E+01  5.29486E+00
 -2.08836E+01  2.50454E+01  5.49351E+00
 -2.06341E+01  1.98782E+01  4.87444E+00
 -2.03846E+01  2.93290E+01  6.60360E+00
 -2.01351E+01  3.98805E+01  5.52474E+00
 -1.98857E+01  2.30045E+01  4.84487E+00
 -1.96362E+01  2.09719E+01  5.56249E+00
 -1.93867E+01  2.74692E+01  5.32798E+00
 -1.91373E+01  2.44363E+01  5.76414E+00
 -1.88878E+01  2.51128E+01  4.84300E+00
 -1.86383E+01  2.18454E+01  4.54643E+00
 -1.83889E+01  2.82221E+01  6.25362E+00
 -1.81394E+01  2.61128E+01  5.00349E+00
 -1.78899E+01  3.01841E+01  5.72491E+00
 -1.76404E+01  2.41252E+01  5.07704E+00
 -1.73910E+01  2.69926E+01  6.03220E+00
 -1.71415E+01  3.19791E+01  5.06386E+00
 -1.68920E+01  2.73225E+01  5.87531E+00
 -1.66426E+01  2.97744E+01  6.32509E+00
 -1.63931E+01  2.92725E+01  5.29928E+00
 -1.61436E+01  2.20166E+01  5.43651E+00
 -1.58942E+01  2.57874E+01  5.14968E+00
 -1.56447E+01  2.21361E+01  5.12500E+00
 -1.53952E+01  2.74856E+01  6.48140E+00
 -1.51457E+01  3.51190E+01  6.09675E+00
 -1.48963E+01  2.87377E+01  5.20917E+00
 -1.46468E+01  2.41850E+01  5.46416E+00
 -1.43973E+01  3.44935E+01  6.29389E+00
 -1.41479E+01  2.86119E+01  5.36158E+00
 -1.38984E+01  3.03454E+01  6.30963E+00
 -1.36489E+01  2.68930E+01  4.83411E+00
 -1.33995E+01  2.21948E+01  5.13658E+00
 -1.31500E+01  2.37347E+01  5.47036E+00
 -1.29005E+01  3.12622E+01  6.50363E+00
 -1.26510E+01  3.43022E+01  5.69599E+00
 -1.24016E+01  2.59726E+01  5.24357E+00
 -1.21521E+01  2.45332E+01  5.02976E+00
 -1.19026E+01  1.95429E+01  5.15511E+00
 -1.16532E+01  2.74745E+01  5.37986E+00
 -1.14037E+01  2.65156E+01  5.85261E+00
 -1.11542E+01  3.06755E+01  5.59012E+00
 -1.09047E+01  2.56421E+01  5.54508E+00
 -1.06553E+01  2.65206E+01  6.08544E+00
 -1.04058E+01  3.84997E+01  6.35478E+00
 -1.01563E+01  3.02875E+01  6.10873E+00
 -9.90687E+00  2.91907E+01  5.46343E+00
 -9.65740E+00  3.16893E+01  5.52648E+00
 -9.40793E+00  2.06460E+01  4.64222E+00
 -9.15846E+00  1.77929E+01  4.71527E+00
 -8.90899E+00  2.18588E+01  5.26673E+00
 -8.65952E+00  2.70980E+01  5.14191E+00
 -8.41005E+00  2.00066E+01  4.96374E+00
 -8.16058E+00  2.93977E+01  5.59532E+00
 -7.91111E+00  2.36595E+01  5.84180E+00
 -7.66164E+00  3.19781E+01  6.31507E+00
 -7.41217E+00  3.45135E+01  5.99327E+00
 -7.16270E+00  3.13236E+01  5.11281E+00
 -6.91323E+00  2.29845E+01  5.31399E+00
 -6.66376E+00  2.73560E+01  5.33342E+00
 -6.41429E+00  2.16537E+01  5.30572E+00
 -6.16482E+00  2.34451E+01  5.29984E+00
 -5.91535E+00  2.02986E+01  5.01218E+00
 -5.66588E+00  2.79356E+01  5.93337E+00
 -5.41641E+00  3.03801E+01  5.64750E+00
 -5.16694E+00  3.05841E+01  6.09026E+00
 -4.91747E+00  3.75992E+01  6.15406E+00
 -4.66800E+00  2.92191E+01  4.82808E+00
 -4.41853E+00  2.16096E+01  6.14226E+00
 -4.16906E+00  2.92825E+01  5.76567E+00
 -3.91959E+00  3.17293E+01  5.71197E+00
 -3.67012E+00  2.48683E+01  6.10100E+00
 -3.42065E+00  2.81427E+01  6.78459E+00
 -3.17118E+00  2.95463E+01  6.66754E+00
 -2.92171E+00  2.49387E+01  6.77115E+00
 -2.67224E+00  2.30294E+01  7.60953E+00
 -2.42277E+00  2.07812E+01  8.76500E+00
 -2.17330E+00  1.79073E+01  9.55918E+00
 -1.92383E+00  1.46514E+01  1.16468E+01
 -1.67436E+00  1.31189E+01  1.50713E+01
 -1.42488E+00  1.67007E+01  2.08599E+01
 -1.17541E+00  2.81327E+01  2.90970E+01
 -9.25945E-01  4.62393E+01  4.37699E+01
 -6.76475E-01  6.07964E+01  6.56993E+01
 -4.27004E-01  5.78115E+01  8.68598E+01
 -1.77534E-01  3.83177E+01  9.76402E+01
  7.19358E-02  2.38806E+01  9.58793E+01
  3.21406E-01  2.98038E+01  7.75263E+01
  5.70876E-01  4.28169E+01  5.62631E+01
  8.20346E-01  4.22069E+01  3.63644E+01
  1.06982E+00  2.87596E+01  2.61118E+01
  1.31929E+00  1.81597E+01  1.95521E+01
  1.56876E+00  1.78842E+01  1.68872E+01
  1.81823E+00  2.29182E+01  1.50919E+01
  2.06770E+00  2.63217E+01  1.26270E+01
  2.31717E+00  2.65998E+01  1.06477E+01
  2.56664E+00  2.63154E+01  1.13037E+01
  2.81611E+00  2.72530E+01  1.06803E+01
  3.06558E+00  2.83036E+01  1.01697E+01
  3.31505E+00  2.31210E+01  8.42930E+00
  3.56452E+00  1.02700E+01  8.42319E+00
  3.81399E+00  3.85939E+01  8.95434E+00
  4.06346E+00  2.98905E+01  7.59681E+00
  4.31293E+00  2.77280E+01  6.54010E+00
  4.56240E+00  3.07865E+01  7.08530E+00
  4.81187E+00  3.22189E+01  7.62477E+00
  5.06134E+00  4.40853E+01  7.67826E+00
  5.31081E+00  4.52214E+01  6.63148E+00
  5.56028E+00  3.51253E+01  6.53380E+00
  5.80975E+00  3.52735E+01  7.21009E+00
  6.05922E+00  4.27896E+01  6.75999E+00
  6.30869E+00  3.50036E+01  6.73087E+00
  6.55816E+00  4.17877E+01  6.51588E+00
  6.80763E+00  4.07319E+01  6.87564E+00
  7.05710E+00  4.57375E+01  7.16394E+00
  7.30657E+00  3.88351E+01  6.74531E+00
  7.55604E+00  4.20365E+01  7.01967E+00
  7.80551E+00  3.84872E+01  6.72234E+00
  8.05498E+00  3.60296E+01  6.40024E+00
  8.30445E+00  4.39347E+01  7.30804E+00
  8.55392E+00  4.55884E+01  6.92471E+00
  8.80339E+00  3.40583E+01  6.09062E+00
  9.05286E+00  3.73380E+01  6.46363E+00
  9.30233E+00  4.37710E+01  7.23393E+00
  9.55180E+00  4.72904E+01  6.88863E+00
  9.80127E+00  3.46818E+01  6.70566E+00
  1.00507E+01  4.70682E+01  6.95699E+00
  1.03002E+01  3.59183E+01  6.31950E+00
  1.05497E+01  4.19308E+01  7.32074E+00
  1.07992E+01  4.82888E+01  7.45633E+00
  1.10486E+01  4.53580E+01  6.87063E+00
  1.12981E+01  4.24804E+01  6.89525E+00
  1.15476E+01  4.24432E+01  6.96583E+00
  1.17970E+01  3.65359E+01  6.27475E+00
  1.20465E+01  4.65115E+01  7.28259E+00
  1.22960E+01  4.12099E+01  6.14104E+00
  1.25454E+01  4.14194E+01  7.33825E+00
  1.27949E+01  4.86708E+01  7.42176E+00
  1.30444E+01  4.18222E+01  7.33095E+00
  1.32939E+01  4.71686E+01  6.82840E+00
  1.35433E+01  5.49203E+01  7.90504E+00
  1.37928E+01  5.07509E+01  7.56801E+00
  1.40423E+01  5.16435E+01  7.37492E+00
  1.42917E+01  5.26323E+01  8.00233E+00
  1.45412E+01  5.81230E+01  7.99330E+00
  1.47907E+01  5.01806E+01  7.50599E+00
  1.50401E+01  3.59688E+01  6.43990E+00
