2theta,Intensity,Model,Residual,Background,extrapeak,hcp FeNi
22.00325979,378.9034729,380.3523903463964,-1.4489174463964218,380.17753318924713,0.15929322054128078,0.015563936608032899
22.01054637,379.10427860000004,380.3962919010009,-1.2920133010008499,380.21996451529685,0.16067971236086093,0.015647673343202637
22.01783295,379.0386963,380.44031353534103,-1.401617235341007,380.26249702789454,0.16208435785369207,0.015732149592799564
22.02511954,378.90789789999997,380.4844556370033,-1.576557737003327,380.30513078561967,0.16350747680697217,0.015817374576673742
22.03240612,378.9421387,380.5287184188699,-1.5865797188699275,380.3478656714525,0.16494939011117707,0.01590335730624363
22.0396927,379.1780701,380.57310228278425,-1.3950321827842345,380.3907017438333,0.16641043166198852,0.01599010728896679
22.04697928,379.2990112,380.61760757759015,-1.3185963775901541,380.43363900276205,0.16789094076379357,0.016077634064318596
22.05426587,379.1148682,380.6622347211572,-1.547366521157187,380.4766775073738,0.1693912663385679,0.0161659474448262
22.06155245,379.5317688,380.70698395543536,-1.1752151554353532,380.5198171395377,0.17091175886457102,0.016255057033100484
22.06883903,379.93463130000004,380.7518557141395,-0.8172244141394458,380.56305795824954,0.17245278293796285,0.016344972951988865
22.07612562,380.1921082,380.79685043998717,-0.6047422399871607,380.60640002306087,0.17401471143730912,0.016435705488997084
22.0834122,380.51943969999996,380.84196839891615,-0.3225286989161873,380.6498432150077,0.17559791918761192,0.01652726472085967
22.09069878,380.7092285,380.887210050816,-0.17798155081601408,380.6933875935027,0.17720279604949285,0.016619661263818968
22.09798536,380.643219,380.9325758029357,-0.28935680293568566,380.73703315854567,0.17882973861007354,0.016712905779936456
22.10527195,380.67443849999995,380.9780661343124,-0.30362763431247686,380.78077997024354,0.18047915483475607,0.016807009234118535
22.11255853,381.1000671,381.0236813461344,0.07638575386556568,380.82462790852145,0.18215145523318976,0.016901982379761135
22.11984511,381.5304871,381.06942193658415,0.4610651634158671,380.8685770333475,0.18384706669955858,0.016997836537086745
22.1271317,381.465271,381.1152884145932,0.34998258540679217,380.912627405245,0.18556642613343233,0.0170945832147116
22.13441828,380.7402649,381.161281110509,-0.42101621050898075,380.95677890330603,0.18730997349341297,0.017192233709530207
22.14170486,380.3809204,381.20740055406156,-0.8264801540615849,381.001031587915,0.18907816623950027,0.01729079990706499
22.14899144,380.22180180000004,381.25364722305045,-1.031845423050413,381.0453854590722,0.19087147022283685,0.017390293755433654
22.15627803,379.85055539999996,381.3000216702437,-1.4494662702437608,381.0898405778562,0.19269036484763769,0.017490727539900826
22.16356461,379.9517212,381.34652426894877,-1.394803068948761,381.1343968222484,0.1945353333661171,0.017592113334256764
22.17085119,380.2093506,381.3931555952005,-1.1838049952004894,381.17905425318844,0.19640687818013233,0.017694463831889155
22.17813777,380.6906738,381.439916173705,-0.7492423737049876,381.2238128706766,0.1983055112284115,0.017797791799949815
22.18542436,380.99771119999997,381.4868066061874,-0.48909540618740266,381.2686727363473,0.20023175947539612,0.017902110364683026
22.19271094,381.1557617,381.5338273141709,-0.3780656141708505,381.3136337270705,0.2021861546585827,0.018007432441803032
22.19999752,381.1755676,381.580978925462,-0.40541132546195513,381.35869590434174,0.2041692495202582,0.018113771599956772
22.20728411,381.3940125,381.6282620822925,-0.23424958229253434,381.4038593302121,0.20618161043833694,0.01822114164211768
22.21457069,381.4444275,381.67567724624143,-0.23124974624141714,381.44912388071816,0.20822380936131088,0.0183295561619634
22.22185727,381.6516724,381.7232250879938,-0.0715526879938011,381.49448961777244,0.21029644078858273,0.018439029432797446
22.22914385,381.9972534,381.7709062283893,0.2263471716106551,381.5399565413748,0.21240011118998342,0.01854957582452354
22.23643044,382.58898930000004,381.818721369381,0.7702679306190134,381.5855247141317,0.21453544514001138,0.018661210109317063
22.24371702,382.5891724,381.8666710318296,0.7225013681704127,381.6311940109689,0.2167030740081526,0.018773946852509407
22.2510036,382.38781739999996,381.9147559497036,0.47306145029637037,381.67696449435425,0.21890365401220044,0.018887801337109822
22.25829018,382.1975708,381.96297680827473,0.23459399172526219,381.72283616428774,0.2211378550290273,0.01900278895795366
22.26557677,381.9563293,382.01133437661707,-0.05500507661707843,381.7688090839311,0.22340636714601733,0.019118925539924884
22.27286335,381.8680725,382.05982924248883,-0.19175674248884889,381.81488312709945,0.22570988868479952,0.0192362267045729
22.28014993,382.54483030000006,382.1084622110701,0.43636808892995305,381.86105835681593,0.22804914542193486,0.01935470883225178
22.28743652,383.08605960000006,382.1572341072881,0.928825492711951,381.9073348366589,0.23042488203192757,0.019474388597277043
22.2947231,383.5191345,382.2061455747521,1.3129889252479074,381.95371243961034,0.23283785266769813,0.019595282474057087
22.30200968,383.4257202,382.2551974779639,1.1705227220360825,382.0001912291098,0.23528884112525597,0.01971740772885873
22.30929626,383.03103639999995,382.3043906354074,0.726645764592547,382.04677120515737,0.2377786484790704,0.019840781770970324
22.31658285,382.7063599,382.35372595484677,0.35263394515322943,382.09345243188693,0.24030810046511414,0.01996542249469934
22.32386943,382.5823975,382.4032041629837,0.17919333701632922,382.14023478116945,0.24287803421401288,0.020091347600231284
22.33115601,382.2963867,382.4528262124024,-0.15643951240235765,382.187118317,0.24548931977548574,0.020218575626908982
22.3384426,382.16635130000003,382.5025930800681,-0.3362417800680646,382.2341031039292,0.24814285068361475,0.020347125455279835
22.34572918,382.2550354,382.55250556229953,-0.2974701622995326,382.28118901299473,0.2508395335276573,0.02047701577713939
22.35301576,382.6549988,382.60256468534976,0.05243411465022518,382.32837610860844,0.25358031057974895,0.02060826616154942
22.36030234,382.47460939999996,382.6527714332256,-0.1781620332256466,382.37566439077,0.256366146096881,0.020740896358736827
22.36758893,382.7402954,382.7031268859463,0.037168514053689705,382.4230539245858,0.25919803469201536,0.020874926668448684
22.37487551,382.9591675,382.75363194379065,0.20553555620932684,382.47054457998246,0.262076986597782,0.02101037721041335
22.38216209,383.191864,382.8042877428526,0.3875762571474297,382.5181364219272,0.2650040518891043,0.021147269036300056
22.38944867,382.55914310000003,382.8550953797678,-0.29595227976778915,382.5658294504198,0.26798030594349487,0.021285623404482545
22.39673526,382.3372192,382.9060560517492,-0.5688368517492108,382.6136237311222,0.2710068584622917,0.021425462164756985
22.40402184,382.21679689999996,382.9571707776516,-0.7403738776516207,382.66151913284995,0.2740848378039256,0.02156680699769381
22.41130842,382.5907898,383.00844081866074,-0.41765101866076293,382.7095157211258,0.27721541695962915,0.021709680575341152
22.41859501,382.8737793,383.05986747054817,-0.18608817054814608,382.75761356202776,0.2803998025159654,0.021854106004449887
22.42588159,383.2253418,383.1114518521323,0.1138899478677331,382.8058125235385,0.2836392223615799,0.02200010623218651
22.43316817,383.02346800000004,383.16319532993657,-0.1397273299365338,382.85411267159725,0.28693495309392747,0.022147705245366536
22.44045475,383.2239075,383.21509923734453,0.00880826265546375,382.90251400620417,0.2902883038502784,0.022296927290101694
22.44774134,382.9284058,383.2671650179314,-0.33875921793139696,382.9510165939927,0.29370062665100166,0.022447797287719166
22.45502792,383.16592410000004,383.31939394077534,-0.15346984077530124,382.99962030183457,0.29717329892560257,0.022600340015176953
