# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  5.825888443E+01
5.005540130E-01  5.716884232E+01
5.078405957E-01  5.587891769E+01
5.151271785E-01  5.458352280E+01
5.224137613E-01  5.355930710E+01
5.297003441E-01  5.264984512E+01
5.369869269E-01  5.143440628E+01
5.442735096E-01  5.087176514E+01
5.515600924E-01  5.050004196E+01
5.588466752E-01  5.025936890E+01
5.661332580E-01  4.999502182E+01
5.734198407E-01  5.072450638E+01
5.807064235E-01  5.131707001E+01
5.879930063E-01  5.117935562E+01
5.952795891E-01  5.053593063E+01
6.025661718E-01  5.100471115E+01
6.098527546E-01  5.192592239E+01
6.171393374E-01  5.216223145E+01
6.244259202E-01  5.128293610E+01
6.317125030E-01  5.125522232E+01
6.389990857E-01  5.122716904E+01
6.462856685E-01  5.101825333E+01
6.535722513E-01  5.083237076E+01
6.608588341E-01  5.080117035E+01
6.681454168E-01  5.110509109E+01
6.754319996E-01  5.157674408E+01
6.827185824E-01  5.180477524E+01
6.900051652E-01  5.163970566E+01
6.972917479E-01  5.194891357E+01
7.045783307E-01  5.226846313E+01
7.118649135E-01  5.283697510E+01
7.191514963E-01  5.252617645E+01
7.264380791E-01  5.277074051E+01
7.337246618E-01  5.298173523E+01
7.410112446E-01  5.328421402E+01
7.482978274E-01  5.305795670E+01
7.555844102E-01  5.313281631E+01
7.628709929E-01  5.305179977E+01
7.701575757E-01  5.297171021E+01
7.774441585E-01  5.314286804E+01
7.847307413E-01  5.280455780E+01
7.920173240E-01  5.300291824E+01
7.993039068E-01  5.296546173E+01
8.065904896E-01  5.276575851E+01
8.138770724E-01  5.248179245E+01
8.211636552E-01  5.268321228E+01
8.284502379E-01  5.223214340E+01
8.357368207E-01  5.218414688E+01
8.430234035E-01  5.163952255E+01
8.503099863E-01  5.144301987E+01
8.575965690E-01  5.120754242E+01
8.648831518E-01  5.151375580E+01
