Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,1.0,2,4,0.004687746928843677,16.004687746928845,0.0003346772667038502,3326.19036342885,inf
0.0,1.25,2,5,0.009883042945958882,10.009883042945958,0.006704733419699384,3301.2619570699258,inf
0.0,1.5,2,6,0.011372258428022817,8.011372258428022,0.01821178933018578,3286.033789455629,inf
0.0,1.75,2,7,0.009120355998118928,7.009120355998119,0.030059991482748172,3286.8848269490068,inf
0.0,2.0,2,8,0.008828311657172775,6.408828311657173,0.040582669795533995,3291.8154293493058,inf
0.0,2.25,2,9,0.00758697772171812,6.007586977721718,0.04959855945788304,3292.3144738544156,inf
0.0,2.5,2,10,0.006666378334965977,5.7209520926206805,0.05724150417154142,3291.8144214061663,inf
0.0,2.75,2,11,0.00688025883582412,5.5068802588358245,0.06370831893417547,3294.424479457158,inf
0.0,3.0,2,12,0.012343884877606437,5.345677218210939,0.06905592405508411,3300.3012285230034,inf
0.0,3.25,2,13,0.012769266055073435,5.212769266055074,0.07380087928413323,3302.7676603051796,inf
0.0,3.5,2,14,0.01268305826273898,5.1035921491718295,0.07794155137105184,3300.9369728002157,inf
0.0,3.75,2,15,0.011730908568494725,5.011730908568495,0.08160494206824183,3301.194684127099,inf
0.0,4.0,2,16,0.025988117722886814,4.94906504079981,0.084202343936143,3307.0280844410045,inf
0.0,4.25,2,17,0.05964544430093991,4.9167883014437965,0.08557225683841727,3315.7803107792447,inf
0.0,4.5,2,18,0.06790031490220344,4.8679003149022035,0.0876897591807712,3320.033610647373,inf
0.0,4.75,2,19,0.06775797089767789,4.817757970897678,0.08991603527972958,3322.691625406052,inf
0.0,5.0,2,20,0.06426088279405898,4.770143235735236,0.09208238459909462,3322.05328423086,inf
0.0,5.25,2,21,0.07709222153604262,4.743758888202709,0.09330519947653862,3317.358003644755,inf
0.0,5.5,2,22,0.1110825711737031,4.742661518542124,0.09335640867164836,3310.2619873240824,inf
0.0,5.75,2,23,0.1312412332511899,4.73124123325119,0.09389101195995611,3304.7166035359473,inf
0.0,6.0,2,24,0.12720293323742718,4.6986315046659985,0.09543444067306864,3303.306048141734,inf
0.0,6.25,2,25,0.12733419347527467,4.672788738929819,0.09667558701468949,3305.4777350048134,inf
0.0,6.5,2,26,0.130195785548359,4.651934915983142,0.09768888842363325,3308.2061798093623,inf
0.0,6.75,2,27,0.12574776483576713,4.625747764835767,0.09897639591088822,3307.4322752996973,inf
0.0,7.0,2,28,0.1335507698771219,4.613550769877122,0.09958184750790372,3304.243041506469,inf
0.0,7.25,2,29,0.1423148380265488,4.60385329956501,0.10006586600328576,3301.018246764451,inf
0.0,7.5,2,30,0.14439467904729084,4.588839123491735,0.10081989601246916,3298.8398730634613,inf
0.0,7.75,2,31,0.14161861803825024,4.570190046609679,0.10176439165802172,3297.6573238637843,inf
0.0,8.0,2,32,0.13690986963214175,4.550702973080417,0.10276078305476075,3297.5749811001892,inf
0.0,8.25,2,33,0.132502444719256,4.532502444719256,0.10370020132203016,3297.504157887264,inf
0.0,8.5,2,34,0.129785765102564,4.5168825392961125,0.10451326585555529,3296.654615441671,inf
0.0,8.75,2,35,0.11235355460485977,4.4873535546048595,0.10606779887541695,3309.016084196683,8.986131967711124
0.0,9.0,2,36,0.11482549645654917,4.478461860092913,0.10654040990777357,3306.5440880183733,8.885634772918696
0.0,9.25,2,37,0.12672731031037138,4.479668486780959,0.10647615204256138,3297.821594763795,inf
0.0,9.5,2,38,0.12551639788263155,4.468373540739774,0.10707917441210997,3300.848948238338,8.909353921843405
0.0,9.75,2,39,0.12274612724308118,4.456079460576414,0.10773942159306436,3300.0743081853916,8.626943956097318
0.0,10.0,2,40,0.12046343001437644,4.444787754338701,0.1083494229110627,3299.8148798753764,8.235079161862796
0.0,10.25,2,41,0.11792735486146903,4.43371682854568,0.10895085017488601,3300.314721346003,inf
0.0,10.5,2,42,0.1154777839832127,4.42317009167552,0.10952690569072845,3299.8847037135606,inf
0.0,10.75,2,43,0.112997198714277,4.412997198714277,0.11008542767663725,3299.8867570850994,7.661509394003893
0.0,11.0,2,44,0.11039155470834147,4.40307448153761,0.11063295808290796,3299.709035164088,7.435753108237531
0.0,11.25,2,45,0.10808346087092296,4.393797746585209,0.11114730634343734,3300.0783304387633,7.216877507222091
0.0,11.5,2,46,0.10751607906351558,4.386585846505375,0.11154882146384448,3301.193592682872,7.085273355246393
0.0,11.75,2,47,0.10595615554792216,4.3786834282751945,0.11199044608504895,3301.963630230975,6.912973885923933
0.0,12.0,2,48,0.1044806739960805,4.3711473406627475,0.11241322702009214,3302.6984189497125,6.7559244098338525
0.0,12.25,2,49,0.10253258339082313,4.363402148608214,0.11284940205620878,3303.103940910064,6.594428886409618
0.0,12.5,2,50,0.10127154089482715,4.356590689830997,0.1132343917945873,3302.410285078738,6.464638883888718
0.0,12.75,2,51,0.10024675827328189,4.350246758273282,0.11359413765950795,3301.6505484124787,6.343135651623835
0.0,13.0,2,52,0.09831515825416175,4.343213117437836,0.11399433113398671,3301.8469798246892,6.198831900015255
0.0,13.25,2,53,0.09639841064517378,4.336398410645174,0.1143834125979243,3301.770788217955,6.0563061678285806
0.0,13.5,2,54,0.09943634176678924,4.334730459413848,0.11447884536363581,3300.163282097356,6.068329412839568
0.0,13.75,2,55,0.1006107739106243,4.331380004679855,0.1146707841840256,3299.0017458047787,6.034896598958972
0.0,14.0,2,56,0.0991478600265637,4.325562954366187,0.11500479254497649,3299.460148248591,5.909862707634903
