@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 14:58:30 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.95999E+01 -7.28655E-03  6.39981E-03
 -7.93503E+01  1.30550E-03  1.29499E-02
 -7.91008E+01 -2.18983E-03  1.37122E-03
 -7.88513E+01 -1.10701E-02  4.51854E-03
 -7.86017E+01 -8.51791E-03  9.25250E-03
 -7.83522E+01  2.24551E-03  8.16204E-03
 -7.81027E+01  1.03991E-02  1.60832E-02
 -7.78531E+01  1.24676E-02  1.33102E-02
 -7.76036E+01  1.81177E-02  1.80822E-02
 -7.73541E+01 -2.25435E-03  4.21466E-03
 -7.71046E+01 -1.08950E-02  5.19172E-03
 -7.68550E+01 -7.11089E-03  8.90908E-03
 -7.66055E+01 -2.34654E-03  0.00000E+00
 -7.63560E+01 -1.15224E-02  0.00000E+00
 -7.61064E+01 -5.87073E-03  6.22410E-03
 -7.58569E+01  6.66516E-03  1.27811E-02
 -7.56074E+01 -8.96756E-03  4.67044E-03
 -7.53579E+01 -1.07368E-02  4.77237E-03
 -7.51083E+01 -7.57164E-03  9.03252E-03
 -7.48588E+01 -2.01704E-03  0.00000E+00
 -7.46093E+01 -1.11211E-02  8.12283E-04
 -7.43597E+01 -8.26896E-03  4.95812E-03
 -7.41102E+01  3.51834E-03  1.13423E-02
 -7.38607E+01  5.14764E-03  1.27150E-02
 -7.36112E+01 -6.20854E-03  7.03871E-03
 -7.33616E+01  9.23353E-03  1.47615E-02
 -7.31121E+01  3.47298E-04  1.24075E-02
 -7.28626E+01 -7.12167E-04  4.54441E-03
 -7.26130E+01 -2.15276E-03  9.25820E-03
 -7.23635E+01 -1.07089E-02  5.49998E-03
 -7.21140E+01 -7.07224E-03  8.78520E-03
 -7.18644E+01 -2.45773E-03  0.00000E+00
 -7.16149E+01 -1.12186E-02  1.54643E-03
 -7.13654E+01 -5.23302E-03  6.95152E-03
 -7.11159E+01  7.80847E-03  1.34170E-02
 -7.08663E+01  2.55824E-03  1.14428E-02
 -7.06168E+01  7.51006E-03  1.34687E-02
 -7.03673E+01  3.25655E-03  1.15606E-02
 -7.01177E+01  5.66765E-03  1.27662E-02
 -6.98682E+01 -7.79802E-03  5.32637E-03
 -6.96187E+01 -2.84963E-03  8.99337E-03
 -6.93692E+01 -5.22664E-03  7.19323E-03
 -6.91196E+01  9.24291E-03  1.37164E-02
 -6.88701E+01 -3.96387E-03  8.86309E-03
 -6.86206E+01 -3.00024E-03  8.58850E-03
 -6.83710E+01  2.00602E-02  1.71140E-02
 -6.81215E+01  7.75895E-03  1.36713E-02
 -6.78720E+01 -1.46533E-04  1.07209E-02
 -6.76224E+01  6.31678E-03  1.26241E-02
 -6.73729E+01  1.27564E-02  1.51788E-02
 -6.71234E+01 -8.86541E-03  5.26734E-03
 -6.68739E+01  2.55324E-03  1.09756E-02
 -6.66243E+01  5.70975E-03  1.28256E-02
 -6.63748E+01 -6.09919E-03  6.64692E-03
 -6.61253E+01  5.76317E-03  1.30773E-02
 -6.58757E+01 -1.31299E-05  1.01570E-02
 -6.56262E+01  2.47450E-02  1.85203E-02
 -6.53767E+01 -1.47828E-03  9.62316E-03
 -6.51272E+01 -3.67132E-03  8.81209E-03
