Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,1.0,2,4,0.03699748350814752,16.03699748350815,0.0003293140373136022,3270.8364426106955,inf
0.0,1.25,2,5,0.11186099652519643,10.111860996525197,0.006371435393631935,3191.7009071751427,inf
0.0,1.5,2,6,0.15525649578399248,8.155256495783991,0.01694761356163188,3139.996859163875,inf
0.0,1.75,2,7,0.14404515211351399,7.144045152113514,0.028098963876160437,3119.9266631674686,inf
0.0,2.0,2,8,0.12053809150950767,6.520538091509508,0.03837807117129301,3122.316046604132,inf
0.0,2.25,2,9,0.13464291868549744,6.134642918685498,0.04654566248300124,3137.8513474109477,inf
0.0,2.5,2,10,0.20454827174189272,5.918833986027607,0.05184913677171736,3159.4606035661677,inf
0.0,2.75,2,11,0.30273912837111766,5.802739128371118,0.05494791380498732,3180.706920298213,inf
0.0,3.0,2,12,0.37302052544333114,5.706353858776664,0.057660845150929264,3197.5261549448333,inf
0.0,3.25,2,13,0.4057453187491216,5.605745318749122,0.06063562669620961,3210.2760581800085,inf
0.0,3.5,2,14,0.43244263179751136,5.523351722706602,0.06318578895925908,3221.1757965866595,inf
0.0,3.75,2,15,0.46555972075256774,5.465559720752568,0.06503824091073286,3231.2473842175377,inf
0.0,4.0,2,16,0.503282256707953,5.4263591797848765,0.06632558293735726,3240.9993457748433,inf
0.0,4.25,2,17,0.489287961664082,5.3464308188069385,0.0690299086639329,3245.6346016851453,inf
0.0,4.5,2,18,0.4587908944187468,5.2587908944187465,0.07212205064867648,3245.336575350096,inf
0.0,4.75,2,19,0.4430512853225984,5.193051285322598,0.07453207996957503,3241.9812301092848,inf
0.0,5.0,2,20,0.48492394524430993,5.190806298185486,0.07461578872247099,3236.7211537673948,23.10444034675227
0.0,5.25,2,21,0.5369548328048473,5.203621499471514,0.07413920904339323,3225.0723673710586,inf
0.0,5.5,2,22,0.5174576108453148,5.149036558213736,0.07619051652350167,3222.685967107028,inf
0.0,5.75,2,23,0.4947080922314638,5.094708092231463,0.07828854005751054,3223.759967439844,inf
0.0,6.0,2,24,0.4778718332649317,5.049300404693503,0.08008632189513096,3225.4675737902603,inf
0.0,6.25,2,25,0.4850917122064319,5.030546257660978,0.0808408292299488,3229.2037689937156,inf
0.0,6.5,2,26,0.506280088985845,5.028019219420627,0.08094303772096519,3233.2997549505094,13.017082126429328
0.0,6.75,2,27,0.511489056789919,5.011489056789919,0.08161481081511322,3236.403454826485,13.260473371622028
0.0,7.0,2,28,0.5153264474382535,4.995326447438254,0.08227703718989572,3239.3625493288296,12.344944888072797
0.0,7.25,2,29,0.5073353074521795,4.968873768990641,0.08337248963747289,3241.2515505423517,inf
0.0,7.5,2,30,0.48923219878626545,4.93367664323071,0.08485271233185404,3241.177670059202,11.153165107779783
0.0,7.75,2,31,0.48691836491726126,4.91548979348869,0.08562783300610953,3238.863896508886,10.85927749914662
0.0,8.0,2,32,0.4893857931612636,4.903178896609539,0.08615653625059243,3236.4605999869723,14.88464663912518
0.0,8.25,2,33,0.4754351883743259,4.875435188374326,0.0873600150956677,3235.8096892946296,14.093548050005552
0.0,8.5,2,34,0.46694299696375263,4.854039771157301,0.08829958373655361,3236.989814653675,12.559582287914287
0.0,8.75,2,35,0.46783652595643327,4.842836525956433,0.08879559261069377,3238.9108937837236,inf
0.0,9.0,2,36,0.46012219613119754,4.823758559767561,0.08964666499661583,3240.091307173746,10.045848479203086
0.0,9.25,2,37,0.4475411108812144,4.8004822873518025,0.0906960798661109,3240.4475712800963,9.138772404505612
0.0,9.5,2,38,0.43526348369589,4.778120626553033,0.09171582754261193,3240.6410845518412,10.08597192425155
0.0,9.75,2,39,0.4236130952577644,4.756946428591098,0.09269199033509407,3240.485055780972,9.893769759274502
0.0,10.0,2,40,0.4212791805618818,4.745603504886207,0.09321918298569391,3239.0389853692336,8.538977724256911
0.0,10.25,2,41,0.42482897892168736,4.740618452605898,0.09345182404756976,3239.6006180878335,11.169593012200913
0.0,10.5,2,42,0.41996595953761623,4.727658267229923,0.09405936687018757,3241.245637553999,10.881045714419995
0.0,10.75,2,43,0.4113480570536696,4.711348057053669,0.094829567155111,3242.0361437261,10.588190485330582
0.0,11.0,2,44,0.4041162587496845,4.6967991855789535,0.09552191391027416,3243.054307081286,10.307562966993183
0.0,11.25,2,45,0.3950881995067522,4.6808024852210375,0.09628899523059184,3243.445003936278,10.004085216406992
0.0,11.5,2,46,0.3904435542942748,4.669513321736135,0.0968340431717374,3244.639329756725,9.797196024638241
0.0,11.75,2,47,0.3936768502838835,4.666404123011156,0.09698469838742889,3246.716751146574,9.675216366047444
0.0,12.0,2,48,0.3874747628471139,4.65414142951378,0.09758117192698601,3247.640545457189,9.43843558308227
0.0,12.25,2,49,0.37926429473726087,4.640133859954653,0.09826700837561458,3247.7446937744826,9.197677790843587
0.0,12.5,2,50,0.37136839934374793,4.626687548279918,0.09892989864696407,3247.7042340199027,8.972714705219623
0.0,12.75,2,51,0.36424768910531397,4.614247689105314,0.09954715330086622,3248.0766653053265,8.75875506982006
0.0,13.0,2,52,0.35949851387346343,4.604396473057137,0.10003869313040899,3248.9462404303727,8.577384376098287
0.0,13.25,2,53,0.3542332547623209,4.5942332547623215,0.10054834449632045,3248.2307780507595,8.396471325738872
0.0,13.5,2,54,0.36410968359278245,4.599403801239841,0.10028873527707052,3246.097501726495,8.399818167699374
0.0,13.75,2,55,0.36898749498667444,4.599756725755905,0.10027103966173839,3244.3779490546267,8.351637967118831
0.0,14.0,2,56,0.36671701523974093,4.593132109579363,0.10060371890133477,3243.26702333363,8.214848512913445
0.0,14.25,2,57,0.36009511065951993,4.582317332881742,0.1011491957522151,3243.1575968288093,8.03423026640187
0.0,14.5,2,58,0.3538814472531107,4.572063265434928,0.10166912279274722,3242.9135562160013,7.854777264452236
