E,DOS,dDOS,Velocity,dVelocity
0.24926500000000001,0.0111697,0.00632396,3274.658474378669,618.0062727021581
0.498529,0.0436094,0.0193102,3301.2055105669347,487.2578189656662
0.747794,0.0977721,0.0307876,3305.1307932724153,346.92050372741284
0.997058,0.17893699999999998,0.04018769999999999,3273.300511654069,245.05350963373826
1.24632,0.29173699999999997,0.048663599999999994,3227.2171292159933,179.44263616119494
1.49559,0.433188,0.056743600000000005,3194.3944549099147,139.48177562291335
1.74485,0.597033,0.0664053,3181.1069242581425,117.94373787522173
1.9941200000000001,0.781189,0.073542,3179.2240401712615,99.76954618177409
2.2433799999999997,0.98341,0.0841354,3184.9014835644307,90.83258113293195
2.49265,1.19913,0.0944368,3198.0930290763763,83.95985816723011
2.74191,1.41883,0.105483,3222.0404632627415,79.8531385763309
2.99118,1.63281,0.119726,3258.2829491991497,79.64368608250656
3.24044,1.8936,0.137006,3271.238598901443,78.89947940099204
3.4897,2.25407,0.156344,3242.9623751594927,74.9840870282462
3.7389699999999997,2.69183,0.179902,3200.5485885394005,71.30645314401461
3.98823,3.10137,0.205577,3187.189731166167,70.42802752101777
4.2375,3.3526800000000003,0.22695700000000002,3233.5636958838477,72.97061436009874
4.486759999999999,3.5556,0.24630700000000003,3293.9973172803857,76.06774885347869
4.73603,3.92645,0.272876,3303.811445279617,76.5409352576718
4.98529,4.44525,0.298628,3280.2015916074647,73.45993398031122
5.23456,4.89055,0.322997,3282.513601633835,72.27103290623809
5.48382,5.2666699999999995,0.34975900000000004,3303.3080249029135,73.13047388679313
5.73309,5.78472,0.390893,3297.899166163664,74.28962358553876
5.98235,6.4047,0.42544,3279.5978678251995,72.62340857831478
6.2316199999999995,6.96278,0.457124,3277.520358036816,71.73219962931897
6.48088,7.50179,0.507754,3281.7588611117835,74.04747126648076
6.73014,8.36536,0.543361,3245.3397402368983,70.27198680172047
6.979410000000001,9.55462,0.582171,3180.877776099389,64.61119199321148
7.22867,10.4239,0.639517,3163.014391124136,64.69132335628308
7.477939999999999,10.7975,0.647911,3197.5638639451395,63.964113474067446
7.7272,11.0011,0.7002390000000001,3247.942847636267,68.91891471149304
7.97647,11.4452,0.758989,3273.9472370584303,72.37697095194208
8.22573,12.0634,0.757841,3283.714353603661,68.76931567529348
8.475,12.9069,0.819642,3275.1017985550056,69.33413829877479
8.724260000000001,13.9879,0.870431,3250.6774184877495,67.43377579229328
8.97353,14.6583,0.9243469999999999,3261.0189670265136,68.55283177134696
9.22279,14.9963,0.9731719999999999,3295.989509358467,71.30329752077373
9.47206,15.5994,1.04256,3311.3059499196293,73.77488139955359
