Emin,Emax,M,N,chi2,AICc,Prob,vD,dvD
0.0,1.0,2,4,0.003513408462292627,16.003513408462293,0.0003348738366021862,3285.4283546964125,inf
0.0,1.25,2,5,0.020086714197037975,10.020086714197038,0.006670614081513429,3256.663253281705,inf
0.0,1.5,2,6,0.042473655308834186,8.042473655308834,0.01793077394203545,3228.648479516421,inf
0.0,1.75,2,7,0.05392454410863775,7.053924544108638,0.029394071575750656,3210.2875050571206,inf
0.0,2.0,2,8,0.05543032441819562,6.455430324418195,0.039647984589868436,3199.3986654687915,inf
0.0,2.25,2,9,0.05006917020578235,6.0500691702057825,0.04855614192180555,3195.0899123008717,inf
0.0,2.5,2,10,0.043929173277038235,5.758214887562753,0.05618488863250106,3195.8649708558855,inf
0.0,2.75,2,11,0.04833684049969069,5.548336840499691,0.06240134681600551,3201.675391945374,inf
0.0,3.0,2,12,0.08480476138554757,5.418138094718881,0.06659877817269294,3212.0027502002654,inf
0.0,3.25,2,13,0.12030499118587837,5.320304991185878,0.06993755576238368,3221.2882950251656,inf
0.0,3.5,2,14,0.11621236659641927,5.20712145750551,0.07400958043997996,3224.4936098801445,inf
0.0,3.75,2,15,0.11472799422850001,5.1147279942285,0.07750878477476338,3221.128134866826,inf
0.0,4.0,2,16,0.12103113739168257,5.044108060468606,0.08029450989963527,3216.8541447053767,inf
0.0,4.25,2,17,0.11609112713912705,4.9732339842819835,0.08319092662074817,3218.6085423234667,inf
0.0,4.5,2,18,0.16481594604341027,4.9648159460434105,0.08354181675506209,3225.2507038771973,inf
0.0,4.75,2,19,0.2121290971650839,4.962129097165084,0.0836541242948388,3231.5397474430256,inf
0.0,5.0,2,20,0.22277316795620983,4.928655520897387,0.08506600789006102,3235.430743721272,inf
0.0,5.25,2,21,0.23168165243976904,4.898348319106436,0.08636488066815172,3239.0235569735505,inf
0.0,5.5,2,22,0.256053349304912,4.887632296673333,0.0868288665783239,3243.4821004222013,inf
0.0,5.75,2,23,0.2678014902724436,4.867801490272443,0.08769409224181601,3246.909092004373,inf
0.0,6.0,2,24,0.2642685251688261,4.835697096597397,0.08911313396993961,3248.9300787168013,inf
0.0,6.25,2,25,0.25927383999016695,4.804728385444712,0.09050373189457087,3250.6338974892356,inf
0.0,6.5,2,26,0.2554426857289137,4.777181816163696,0.09175888953446437,3252.2823947401985,inf
0.0,6.75,2,27,0.24559372631346998,4.74559372631347,0.09321963876208876,3251.896788771009,inf
0.0,7.0,2,28,0.279751713254635,4.759751713254635,0.09256206776438379,3247.518476602792,inf
0.0,7.25,2,29,0.32438068790442476,4.785919149442886,0.09135889988175315,3248.0538507088754,12.5139975160854
0.0,7.5,2,30,0.31826296827761386,4.762707412722058,0.09242537596703294,3250.0775189772867,12.04710314125175
0.0,7.75,2,31,0.31345846972858693,4.742029898300016,0.09338589622636115,3248.1285174828886,11.674212301038311
0.0,8.0,2,32,0.3169160988300106,4.730709202278287,0.09391599174553367,3245.3148311890045,11.479397297684075
0.0,8.25,2,33,0.32009643420479816,4.720096434204798,0.09441567063648844,3243.581394357654,inf
0.0,8.5,2,34,0.31629316255728657,4.703389936750835,0.09520765141811845,3244.8446861696534,9.729384980648431
0.0,8.75,2,35,0.30692600432229233,4.681926004322293,0.09623491915819787,3245.0819080704136,7.671384290499158
0.0,9.0,2,36,0.29942820467964865,4.663064568316012,0.09714677651939568,3245.6850589813216,7.438205712676137
0.0,9.25,2,37,0.30461330157573324,4.657554478046321,0.09741478929753747,3247.3852158293817,7.847862735749641
0.0,9.5,2,38,0.3163662729066743,4.659223415763817,0.09733353359687819,3249.3417620374757,7.816399839914188
0.0,9.75,2,39,0.32944609304250944,4.662779426375843,0.09716062781693767,3251.3915700456478,7.5799075690388085
0.0,10.0,2,40,0.3403979286928524,4.664722253017177,0.09706629051650544,3253.352657983387,inf
0.0,10.25,2,41,0.34684721883688324,4.662636692521094,0.09716756211984375,3255.041886854701,7.34841448044257
0.0,10.5,2,42,0.34354328711186854,4.651235594804176,0.09772305235048669,3256.062910480993,7.206314129241161
0.0,10.75,2,43,0.3352570296850259,4.635257029685026,0.09850691651503773,3256.19525702131,6.983489530859261
0.0,11.0,2,44,0.32778342222740703,4.6204663490566755,0.09923810906235632,3256.499294102644,inf
0.0,11.25,2,45,0.3201679409135469,4.605882226627832,0.09996440430478433,3256.463315706719,6.635488951596475
0.0,11.5,2,46,0.31895509357122953,4.59802486101309,0.10035790520531133,3255.3850701340493,6.511861876379687
0.0,11.75,2,47,0.31879835066926776,4.5915256233965405,0.10068456060693673,3254.232813805786,6.842717480820885
