Bin Midpoint,Prob
2776.5,0.0002
2779.5,0.0047
2780.5,0.0583
2781.5,0.014
2784.5,0.0003
2785.5,0.042
2787.5,0.036
2788.5,0.028
2789.5,0.0761
2791.5,0.0482
2793.5,0.0534
2794.5,0.0003
2795.5,0.0749
2797.5,0.0736
2798.5,0.0503
2799.5,0.0756
2800.5,0.0139
2801.5,0.0576
2802.5,0.0073
2803.5,0.0878
2804.5,0.0681
2805.5,0.0434
2806.5,0.0716
2809.5,0.067
2811.5,0.0023
2812.5,0.1128
2813.5,0.0611
2814.5,0.0438
2815.5,0.0086
2816.5,0.0589
2820.5,0.1349
2821.5,0.0207
2822.5,0.0549
2824.5,0.0976
2825.5,0.005
2826.5,0.0854
2827.5,0.0439
2828.5,0.0264
2829.5,0.073
2830.5,0.0127
2831.5,0.0468
2833.5,0.0254
2834.5,0.0766
2835.5,0.0643
2836.5,0.0324
2837.5,0.0948
2838.5,0.0418
2839.5,0.0697
2840.5,0.0286
2841.5,0.0264
2842.5,0.0769
2843.5,0.0629
2844.5,0.0229
2846.5,0.1094
2847.5,0.0333
2848.5,0.015
2849.5,0.0759
2850.5,0.0848
2851.5,0.0513
2852.5,0.0963
2854.5,0.0216
2855.5,0.0692
2856.5,0.0132
2857.5,0.0375
2858.5,0.063
2859.5,0.0364
2860.5,0.0837
2861.5,0.0212
2862.5,0.0305
2863.5,0.0604
2864.5,0.0226
2865.5,0.0621
2866.5,0.0815
2867.5,0.0448
2868.5,0.0749
2869.5,0.0388
2870.5,0.0849
2871.5,0.0296
2872.5,0.1365
2873.5,0.0228
2874.5,0.086
2875.5,0.0679
2876.5,0.0555
2877.5,0.0686
2878.5,0.0621
2879.5,0.0314
2880.5,0.0372
2881.5,0.0527
2882.5,0.0337
2883.5,0.046
2884.5,0.0516
2885.5,0.0335
2886.5,0.0107
2887.5,0.075
2888.5,0.1055
2889.5,0.1537
2890.5,0.0578
2891.5,0.0454
2892.5,0.0114
2893.5,0.023
2894.5,0.0543
2896.5,0.0327
2897.5,0.0193
2898.5,0.0466
2899.5,0.1111
2900.5,0.0909
2902.5,0.0301
2903.5,0.0526
2904.5,0.1105
2905.5,0.0003
2906.5,0.0226
2907.5,0.0609
2908.5,0.0234
2909.5,0.0372
2910.5,0.0116
2911.5,0.0042
2913.5,0.0555
2914.5,0.0242
2915.5,0.1589
2916.5,0.0644
2917.5,0.01
2918.5,0.0261
2919.5,0.0699
2920.5,0.017
2923.5,0.0057
2924.5,0.0229
2925.5,0.0163
2926.5,0.0668
2927.5,0.0462
2928.5,0.0273
2929.5,0.0078
2930.5,0.0815
2931.5,0.0085
2932.5,0.1431
2933.5,0.0896
2935.5,0.0579
2936.5,0.0066
2937.5,0.0142
2938.5,0.0216
2939.5,0.02
2940.5,0.1528
2941.5,0.0088
2942.5,0.0276
2943.5,0.1155
2945.5,0.0279
2946.5,0.0101
2947.5,0.0357
2948.5,0.018
2949.5,0.0056
2950.5,0.0116
2951.5,0.0252
2952.5,0.049
2953.5,0.0553
2954.5,0.0616
2955.5,0.0108
2956.5,0.0314
2958.5,0.0709
2959.5,0.0263
2960.5,0.0196
2961.5,0.0491
2962.5,0.023
2963.5,0.0456
2964.5,0.1033
2965.5,0.0847
2966.5,0.044
2967.5,0.1406
2968.5,0.0263
2970.5,0.0596
2971.5,0.0113
2972.5,0.0744
2973.5,0.0872
2974.5,0.0123
2975.5,0.018
2976.5,0.0155
2977.5,0.0066
2978.5,0.0669
2979.5,0.0967
2980.5,0.0176
2981.5,0.1212
2983.5,0.0034
2984.5,0.0714
2985.5,0.1333
2986.5,0.007
2987.5,0.0234
2989.5,0.0062
2990.5,0.0829
2991.5,0.0752
2992.5,0.0568
2993.5,0.0159
2994.5,0.0936
2995.5,0.0463
2996.5,0.046
2998.5,0.0064
2999.5,0.0244
3000.5,0.0804
3001.5,0.1286
3002.5,0.0455
3003.5,0.1567
3004.5,0.0502
3005.5,0.0737
3006.5,0.0486
3007.5,0.0019
3008.5,0.1327
3009.5,0.008
3010.5,0.0193
3011.5,0.0272
3012.5,0.0229
3013.5,0.0032
3014.5,0.0467
3015.5,0.0921
3016.5,0.0866
3017.5,0.2363
3020.5,0.1323
3021.5,0.0619
3023.5,0.0148
3024.5,0.0171
3025.5,0.107
3026.5,0.0349
3027.5,0.1227
3028.5,0.0218
3029.5,0.0877
3030.5,0.038
3031.5,0.1226
3032.5,0.0048
3033.5,0.0907
3034.5,0.0728
3035.5,0.0182
3036.5,0.1416
3038.5,0.0722
3039.5,0.0625
3040.5,0.1272
3041.5,0.0366
3042.5,0.108
3043.5,0.0054
3044.5,0.0063
3045.5,0.1288
3046.5,0.0184
3048.5,0.0069
3049.5,0.0261
3050.5,0.2725
3052.5,0.0498
3054.5,0.0831
3055.5,0.1429
3056.5,0.0815
3057.5,0.0163
3058.5,0.003
3059.5,0.1571
3060.5,0.0083
3061.5,0.0802
3062.5,0.084
3063.5,0.0485
3065.5,0.1012
3066.5,0.0107
3067.5,0.0793
3068.5,0.0043
3069.5,0.0035
3070.5,0.033
3071.5,0.0045
3072.5,0.1486
3073.5,0.1675
3074.5,0.0484
3075.5,0.2313
3076.5,0.1395
3077.5,0.1237
3078.5,0.0401
3079.5,0.0014
3080.5,0.1056
3081.5,0.1666
3082.5,0.1904
3083.5,0.2937
3084.5,0.0379
3085.5,0.0665
3086.5,0.0041
3087.5,0.0838
3088.5,0.1167
3089.5,0.0261
3090.5,0.2102
3091.5,0.2168
3092.5,0.0022
3093.5,0.2386
3094.5,0.1398
3095.5,0.0899
3096.5,0.057
3097.5,0.1549
3098.5,0.0059
3099.5,0.0183
3100.5,0.002
3101.5,0.0123
3102.5,0.1029
3103.5,0.2587
3104.5,0.0694
3105.5,0.068
3106.5,0.0311
3107.5,0.1827
3108.5,0.0096
3109.5,0.1802
3110.5,0.0193
3111.5,0.2319
3112.5,0.1235
3113.5,0.144
3114.5,0.1558
3115.5,0.2221
3116.5,0.0747
3117.5,0.1897
3118.5,0.0097
3119.5,0.0278
3120.5,0.0354
3121.5,0.0516
3122.5,0.1926
3123.5,0.1584
3124.5,0.1854
3125.5,0.0868
3126.5,0.1314
3127.5,0.2339
3128.5,0.0179
3129.5,0.0741
3130.5,0.2598
3131.5,0.1571
3132.5,0.2936
3133.5,0.328
3134.5,0.2272
3135.5,0.1353
3136.5,0.3583
3137.5,0.254
3138.5,0.2549
3139.5,0.1575
3140.5,0.0937
3141.5,0.1209
3142.5,0.2453
3143.5,0.2301
3144.5,0.12
3145.5,0.0121
3146.5,0.2679
3147.5,0.167
3148.5,0.1337
3149.5,0.1666
3150.5,0.185
3151.5,0.1038
3152.5,0.2612
3153.5,0.2321
3154.5,0.0742
3155.5,0.1436
3156.5,0.216
3157.5,0.1975
3158.5,0.1843
3159.5,0.2673
3160.5,0.0153
3161.5,0.1906
3162.5,0.0515
3163.5,0.0904
3164.5,0.2431
3165.5,0.2572
3166.5,0.151
3167.5,0.1368
3168.5,0.0752
3169.5,0.1311
3170.5,0.2081
3171.5,0.2844
3172.5,0.0244
3173.5,0.1762
3174.5,0.1144
3175.5,0.1337
3176.5,0.1931
3177.5,0.1988
3178.5,0.2481
3179.5,0.1945
3180.5,0.0664
3181.5,0.3278
3182.5,0.09
3183.5,0.083
3184.5,0.3603
3185.5,0.0385
3186.5,0.17
3187.5,0.2369
3188.5,0.2311
3189.5,0.1072
3190.5,0.3404
3191.5,0.1748
3192.5,0.0424
3193.5,0.3663
3194.5,0.2268
3195.5,0.3188
3196.5,0.195
3197.5,0.1315
3198.5,0.1585
3199.5,0.5488
3200.5,0.2888
3201.5,0.2793
3202.5,0.1502
3203.5,0.2287
3204.5,0.0935
3205.5,0.1248
3206.5,0.3992
3207.5,0.4114
3208.5,0.1938
3209.5,0.2206
3210.5,0.1749
3211.5,0.251
3212.5,0.4395
3213.5,0.1474
3214.5,0.1265
3215.5,0.466
3216.5,0.7001
3217.5,0.6061
3218.5,0.4545
3219.5,0.337
3220.5,0.6625
3221.5,0.5939
3222.5,0.4284
3223.5,0.283
3224.5,1.2919
3225.5,0.744
3226.5,0.1407
3227.5,0.279
3228.5,0.1427
3229.5,0.1621
3230.5,0.7069
3231.5,0.9103
3232.5,0.4361
3233.5,0.6121
3234.5,0.6686
3235.5,0.6647
3236.5,0.3943
3237.5,0.2396
3238.5,1.2942
3239.5,0.5458
3240.5,0.505
3241.5,0.7261
3242.5,0.615
3243.5,1.4447
3244.5,1.4929
3245.5,2.5772
3246.5,1.4003
3247.5,3.2516
3248.5,1.8417
3249.5,2.2042
3250.5,1.9974
3251.5,3.6139
3252.5,2.482
3253.5,4.2637
3254.5,4.7305
3255.5,5.386
3256.5,6.7597
3257.5,3.4167
3258.5,4.9914
3259.5,4.7084
3260.5,2.7095
3261.5,5.2797
3262.5,4.8502
3263.5,4.1427
3264.5,4.4295
3265.5,2.5949
3266.5,4.1422
3267.5,3.1352
3268.5,3.1252
3269.5,2.9253
3270.5,2.3024
3271.5,2.651
3272.5,2.8625
3273.5,3.3054
3274.5,2.0195
3275.5,3.155
3276.5,2.2561
3277.5,3.7669
3278.5,2.383
3279.5,2.7066
3280.5,2.7166
3281.5,4.2477
3282.5,3.836
3283.5,3.0343
3284.5,2.6368
3285.5,2.1505
3286.5,2.8644
3287.5,2.2337
3288.5,2.473
3289.5,2.2395
3290.5,2.3323
3291.5,2.3381
3292.5,2.9054
3293.5,1.3156
3294.5,1.186
3295.5,2.383
3296.5,1.1799
3297.5,0.8203
3298.5,2.4146
3299.5,1.4714
3300.5,2.959
3301.5,1.8356
3302.5,1.8991
3303.5,1.8274
3304.5,1.9706
3305.5,0.9485
3306.5,1.8347
3307.5,0.9882
3308.5,0.7953
3309.5,1.1468
3310.5,1.1386
3311.5,0.8527
3312.5,0.6747
3313.5,0.5567
3314.5,1.5302
3315.5,0.901
3316.5,0.7322
3317.5,0.8404
3318.5,0.8027
3319.5,0.946
3320.5,0.8756
3321.5,0.7515
3322.5,0.0727
3323.5,0.6262
3324.5,0.6469
3325.5,0.8172
3326.5,1.2444
3327.5,0.4783
3328.5,0.796
3329.5,0.3904
3330.5,0.694
3331.5,0.7765
3332.5,0.7489
3333.5,0.6778
3334.5,0.8316
3335.5,1.0068
3336.5,0.5665
3337.5,0.5156
3338.5,0.9278
3339.5,1.0822
3340.5,0.8251
3341.5,0.5175
3342.5,0.8206
3343.5,1.0162
3344.5,0.5332
3345.5,0.8896
3346.5,0.6663
3347.5,0.546
3348.5,0.8285
3349.5,0.5361
3350.5,0.1691
3351.5,0.4291
3352.5,0.5506
3353.5,0.7793
3354.5,0.734
3355.5,0.351
3356.5,0.1822
3357.5,0.3653
3358.5,0.5661
3359.5,0.5931
3360.5,0.9617
3361.5,0.3908
3362.5,0.5445
3363.5,0.7532
3364.5,0.1957
3365.5,0.0467
3366.5,0.33
3367.5,0.377
3368.5,0.2242
3369.5,0.1172
3370.5,0.0879
3371.5,0.2445
3372.5,0.0567
3373.5,0.0003
3374.5,0.2507
3375.5,0.1466
3376.5,0.1345
3377.5,0.1014
3378.5,0.089
3379.5,0.1293
3380.5,0.1965
3381.5,0.0803
3382.5,0.112
3383.5,0.0305
3384.5,0.1868
3385.5,0.0959
3386.5,0.1363
3387.5,0.1631
3388.5,0.0724
3389.5,0.0744
3390.5,0.1915
3391.5,0.0067
3392.5,0.0587
3393.5,0.1348
3394.5,0.0932
3395.5,0.1474
3397.5,0.1316
3398.5,0.0794
3399.5,0.0875
3400.5,0.0827
3401.5,0.2126
3402.5,0.2111
3403.5,0.029
3404.5,0.0493
3405.5,0.0854
3406.5,0.0366
3407.5,0.1514
3408.5,0.2453
3409.5,0.0772
3411.5,0.122
3412.5,0.2357
3413.5,0.0705
3414.5,0.0362
3415.5,0.0403
3416.5,0.0404
3417.5,0.1389
3418.5,0.0856
3419.5,0.207
3422.5,0.0645
3423.5,0.0772
3424.5,0.0734
3425.5,0.099
3426.5,0.0479
3430.5,0.018
3431.5,0.0785
3434.5,0.0674
3438.5,0.0003
3440.5,0.0748
3441.5,0.0749
3445.5,0.0707
3446.5,0.1081
3448.5,0.0725
3450.5,0.0659
3452.5,0.0602
3454.5,0.1797
3455.5,0.0461
3456.5,0.0065
3461.5,0.0665
3462.5,0.0665
3467.5,0.061
3468.5,0.0474
3470.5,0.0168
3472.5,0.1226
3478.5,0.0547
3482.5,0.0548
3486.5,0.055
3487.5,0.0472
3489.5,0.0003
3490.5,0.0388
3494.5,0.0003
3498.5,0.0858
3499.5,0.028
3502.5,0.0476
3511.5,0.0286
3516.5,0.0388
3521.5,0.0389
3539.5,0.0286
3544.5,0.0062
3551.5,0.0173
3553.5,0.0289
3558.5,0.0172
3599.5,0.0176
3619.5,0.0064
3657.5,0.0065
3704.5,0.0003
3727.5,0.0003
