2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00031924,634.5212402000001,636.3233057447486,-1.8020655447485296,636.2076399343797,0.11566581036885926
24.00759741,634.3639526000001,635.9679171620184,-1.603964562018291,635.8491456374676,0.11877152455074887
24.01487557,633.9417114,635.6126906670409,-1.6709792670408206,635.4906866561291,0.12200401091176563
24.02215374,632.8008423,635.2576324177513,-2.456790117751325,635.1322620053378,0.1253704124135663
24.0294319,631.6272583,634.9027511067802,-3.275492806780221,634.7738726700245,0.12887843675568517
24.03671007,630.9693603999999,634.5480541490354,-3.5786937490354376,634.415517665354,0.13253648368137289
24.04398823,631.1795043999999,634.1935516994378,-3.0140472994378342,634.0571979760658,0.13635372337197235
24.0512664,631.0505981000001,633.8392529080238,-2.7886548080236935,633.6989126175162,0.1403402905076963
24.05854457,631.3026123,633.4851695344628,-2.18255723446282,633.340662082051,0.14450745241175353
24.06582273,630.7941894999999,633.13131475898,-2.337125258980109,632.9824468618244,0.14886789715559282
24.0731009,630.6809082000001,632.777702092938,-2.0967938929378533,632.6242659724799,0.1534361204580498
24.08037906,630.2321167,632.4243492769962,-2.1922325769961617,632.2661203982785,0.1582288787176418
24.08765723,630.9377441,632.0712750623926,-1.1335309623925696,631.9080091550547,0.16326590733789587
24.0949354,631.0943603999999,631.7185035088219,-0.6241431088219542,631.5499327349155,0.1685707739063435
24.10221356,630.8261107999999,631.366063730509,-0.5399529305091164,631.1918916297756,0.1741721007334192
24.10949173,630.4036865,631.0139900525186,-0.6103035525185305,630.8338848557573,0.18010519676127104
24.11676989,629.5535888999999,630.6623275317106,-1.1087386317107075,630.4759133966423,0.18641413506831392
24.12404806,628.7294312000001,630.3111308987778,-1.5816996987776974,630.1179762687448,0.19315463003310487
24.13132623,628.2359619,629.9604716227927,-1.7245097227927317,629.7600739639314,0.2003976588613558
24.13860439,628.3667602999999,629.6104412404649,-1.2436809404649694,629.4022069738783,0.20823426658661617
24.14588256,629.272522,629.2611560790538,0.011365920946218466,629.0443743151857,0.21678176386803794
24.15316072,630.0327758999999,628.9127684929715,1.1200074070284245,628.6865769711578,0.22619152181373117
24.16043889,629.5880737000001,628.5654729927907,1.022600707209449,628.3288139585861,0.23665903420453843
24.16771706,628.9121704,628.2195220990775,0.6926483009225421,627.9710857690987,0.24843632997874612
24.17499522,628.4586792,627.8752404194131,0.5834387805869028,627.6133928941325,0.26184752528063976
24.18227339,628.6287842,627.5330423120557,1.095741887944314,627.2557343507659,0.2773079612898535
24.18955155,628.40802,627.1934583762022,1.2145616237977492,626.8981111218246,0.29534725437763776
24.19682972,628.5853882,626.857159558846,1.7282286411540326,626.5405222245788,0.31663733426718044
24.20410789,627.9927368,626.5249935141861,1.4677432858138673,626.1829681504174,0.34202536376864184
24.21138605,627.8361816,626.1980219574791,1.6381596425209182,625.8254493905378,0.37257256694137625
24.21866422,627.1479492000001,625.8775641766541,1.2703850233459661,625.4679649624973,0.40959921415683126
24.22594238,627.4575195,625.5652512193361,1.8922682806638704,625.1105158486428,0.45473537069332254
24.23322055,627.7125244,625.2630796052399,2.4494447947600975,624.7531010667232,0.5099785385167181
24.24049872,627.87146,624.9734773312803,2.897982668719692,624.3957211078875,0.5777562233927641
24.24777688,627.53125,624.6993703956662,2.8318796043338352,624.0383764630948,0.660993932571357
24.25505505,627.0784912,624.444253209995,2.6342379900049764,623.6810661503802,0.7631870596148533
24.26233321,626.0350952,624.212264264937,1.8228309350630525,623.3237911516123,0.8884731133246576
24.26961138,625.4066162,624.0082554796201,1.3983607203799693,622.9665504850185,1.041704994601584
24.27688955,625.2477417,623.8378623461872,1.409879353812812,622.6093446415093,1.2285177046778357
24.28416771,625.5103149,623.7075622485185,1.802752651481569,622.252174111803,1.4553881367154802
24.29144588,625.6644897000001,623.624720502271,2.039769197729129,621.8950379144144,1.7296825878565816
24.29872404,626.5706177000001,623.597619291858,2.9729984081420753,621.5379370307335,2.0596822611245145
24.30600221,627.1589355000001,623.6354602608483,3.5234752391518214,621.1808704794657,2.4545897813825124
24.31328038,627.9905396,623.748337835567,4.242201764433048,620.8238387512822,2.924499084284799
24.32055854,627.8653563999999,623.9471747819584,3.9181816180414444,620.4668423366627,3.4803324452957782
24.32783671,628.2122192,624.2436170861454,3.968602113854672,620.1098802546003,4.13373683154513
24.33511487,628.9185791,624.6498777509281,4.2687013490718755,619.7529534860057,4.896924264922454
24.34239304,629.670166,625.1785349104592,4.4916310895407605,619.3960610500641,5.782473860395184
24.34967121,629.8827514999999,625.8422698693862,4.040481630613726,619.0392034372065,6.803066432179677
24.35694937,630.5001221,626.6535567150802,3.8465653849198134,618.682381137674,7.9711755774061785
24.36422754,630.9711304,627.6243057170782,3.346824682921806,618.325593170937,9.298712546141124
24.3715057,631.1899414,628.7654512026346,2.424490197365344,617.9688405174297,10.796610685204909
24.37878387,631.6980591,630.0865257797989,1.611533320201147,617.6121221968139,12.474403582984987
24.38606204,631.994751,631.595194855481,0.39955614451889687,617.2554386992824,14.339756156198586
24.3933402,633.4354248,633.2968047492993,0.13862005070063788,616.8987905148364,16.398014234462895
24.40061837,635.0493774,635.193957252125,-0.1445798521249344,616.5421766634258,18.651780588699104
24.40789653,637.6091918999999,637.2861066775666,0.3230852224332921,616.1855981250052,21.10050855256144
24.4151747,639.630249,639.5692715990797,0.060977400920364744,615.8290539197151,23.74021767936463
24.42245286,642.1699219,642.0358112793747,0.1341106206252789,615.4725450273195,26.563266252055172
24.42973103,644.6464232999999,644.6743920478813,-0.027968747881345735,615.1160704681504,29.55832157973084
24.4370092,647.7053222999999,647.4700813621689,0.23524093783100852,614.7596307320656,32.71045063010326
24.44428736,650.1530151000001,650.404682469723,-0.2516673697228953,614.4032263087315,36.001456160991495
24.45156553,653.4564819,653.4573089040878,-0.0008270040877960128,614.0468562187679,39.41045268531994
24.45884369,656.2974243,656.6051695471722,-0.30774524717219265,613.6905214414588,42.914648105713304
24.46612186,659.0028687000001,659.8246592380511,-0.8217905380510047,613.3342209976158,46.49043824043527
24.47340003,661.3203735000001,663.0925677022565,-1.7721942022564008,612.9779553768569,50.11461232539954
24.48067819,664.5231934,666.3873405375452,-1.8641471375452738,612.6217250686097,53.76561546893548
24.48795636,667.4400024,669.689956871742,-2.249954471741944,612.2655290939718,57.424427777770134
24.49523452,671.5795287999999,672.9835607441278,-1.404031944127837,611.9093684317496,61.07419231237813
24.50251269,675.5704346,676.2504140186529,-0.6799794186529198,611.5532421032324,64.69717191542048
24.50979086,679.4429932,679.4634601925031,-0.020466992503088477,611.1971505977998,68.26630959470339
24.51706902,681.9527588,682.5692996476622,-0.616540847662236,610.8410944046391,71.72820524302308
24.52434719,684.7040405,685.4609979178535,-0.7569574178535277,610.4850725453273,74.97592537252629
