# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.797e-01, 1.309e-01 m
# Distance Sample to Detector: 0.319378239547 m
# Rotations: 0.002078 0.002848 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.380 mm
# Center: x=1302.496, y=1805.607 pix
# Tilt: 0.202 deg  TiltPlanRot: 126.115 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
5.500685177E-01  5.118123169E+02
5.573466837E-01  5.136016846E+02
5.646248496E-01  5.113685608E+02
5.719030156E-01  5.120217896E+02
5.791811816E-01  5.147205811E+02
5.864593475E-01  5.153102417E+02
5.937375135E-01  5.166637573E+02
6.010156794E-01  5.110473633E+02
6.082938454E-01  5.114967957E+02
6.155720114E-01  5.099825134E+02
6.228501773E-01  5.075044250E+02
6.301283433E-01  5.050576782E+02
6.374065092E-01  5.019497986E+02
6.446846752E-01  5.024572754E+02
6.519628412E-01  4.985589905E+02
6.592410071E-01  4.995708923E+02
6.665191731E-01  4.982190552E+02
6.737973390E-01  4.982766113E+02
6.810755050E-01  4.949661560E+02
6.883536710E-01  4.929992676E+02
6.956318369E-01  4.971324768E+02
7.029100029E-01  5.030406799E+02
7.101881688E-01  5.040226135E+02
7.174663348E-01  5.062956848E+02
7.247445008E-01  5.047627869E+02
7.320226667E-01  5.027380371E+02
7.393008327E-01  5.015733032E+02
7.465789986E-01  5.010198364E+02
7.538571646E-01  4.996997070E+02
7.611353306E-01  4.993056335E+02
7.684134965E-01  5.000104675E+02
7.756916625E-01  5.014394226E+02
7.829698284E-01  4.982987976E+02
7.902479944E-01  4.948543396E+02
7.975261604E-01  4.960877686E+02
8.048043263E-01  4.977857361E+02
8.120824923E-01  4.981838379E+02
8.193606582E-01  4.944428406E+02
8.266388242E-01  4.924040833E+02
8.339169901E-01  4.922689514E+02
8.411951561E-01  4.931345215E+02
8.484733221E-01  4.950872192E+02
8.557514880E-01  4.937936096E+02
8.630296540E-01  4.921520081E+02
8.703078199E-01  4.880768738E+02
8.775859859E-01  4.861936035E+02
8.848641519E-01  4.861602173E+02
8.921423178E-01  4.842122803E+02
8.994204838E-01  4.851602478E+02
9.066986497E-01  4.846641235E+02
9.139768157E-01  4.875892334E+02
9.212549817E-01  4.867167053E+02
9.285331476E-01  4.865957642E+02
9.358113136E-01  4.817207947E+02
9.430894795E-01  4.791740417E+02
9.503676455E-01  4.767625732E+02
9.576458115E-01  4.744649963E+02
9.649239774E-01  4.738484802E+02
9.722021434E-01  4.706427612E+02
9.794803093E-01  4.726827698E+02
9.867584753E-01  4.715195923E+02
9.940366413E-01  4.728204956E+02
1.001314807E+00  4.746708069E+02
1.008592973E+00  4.762510071E+02
1.015871139E+00  4.798213196E+02
1.023149305E+00  4.804795227E+02
1.030427471E+00  4.801063538E+02
1.037705637E+00  4.745706177E+02
1.044983803E+00  4.723278809E+02
1.052261969E+00  4.719880066E+02
1.059540135E+00  4.744266357E+02
1.066818301E+00  4.752701111E+02
1.074096467E+00  4.769414978E+02
1.081374633E+00  4.756862488E+02
1.088652799E+00  4.743109436E+02
1.095930965E+00  4.727277222E+02
1.103209131E+00  4.728519287E+02
1.110487297E+00  4.715856018E+02
1.117765463E+00  4.735372620E+02
1.125043629E+00  4.765257263E+02
1.132321794E+00  4.780667114E+02
1.139599960E+00  4.786922302E+02
1.146878126E+00  4.783603516E+02
1.154156292E+00  4.769458313E+02
1.161434458E+00  4.703526306E+02
1.168712624E+00  4.674740601E+02
1.175990790E+00  4.684259033E+02
1.183268956E+00  4.700481567E+02
1.190547122E+00  4.686990356E+02
1.197825288E+00  4.668701782E+02
1.205103454E+00  4.639189758E+02
1.212381620E+00  4.590979004E+02
1.219659786E+00  4.558753052E+02
1.226937952E+00  4.547738037E+02
1.234216118E+00  4.556905823E+02
1.241494284E+00  4.558781433E+02
1.248772450E+00  4.573234253E+02
1.256050616E+00  4.606717224E+02
1.263328782E+00  4.598585510E+02
1.270606948E+00  4.612436218E+02
1.277885114E+00  4.610908813E+02
1.285163280E+00  4.613979187E+02
1.292441446E+00  4.623053284E+02
1.299719612E+00  4.593272705E+02
1.306997778E+00  4.560055237E+02
1.314275943E+00  4.552844543E+02
1.321554109E+00  4.563413696E+02
1.328832275E+00  4.571336975E+02
1.336110441E+00  4.548684387E+02
1.343388607E+00  4.552148743E+02
1.350666773E+00  4.535259094E+02
1.357944939E+00  4.546995544E+02
1.365223105E+00  4.537734680E+02
1.372501271E+00  4.525506897E+02
1.379779437E+00  4.524327087E+02
1.387057603E+00  4.527751160E+02
1.394335769E+00  4.518928833E+02
1.401613935E+00  4.496193237E+02
1.408892101E+00  4.478414001E+02
1.416170267E+00  4.452942200E+02
1.423448433E+00  4.423873596E+02
1.430726599E+00  4.394192810E+02
1.438004765E+00  4.397298279E+02
1.445282931E+00  4.419597168E+02
1.452561097E+00  4.436979980E+02
1.459839263E+00  4.432329712E+02
1.467117429E+00  4.424185486E+02
1.474395595E+00  4.417881470E+02
1.481673761E+00  4.421181030E+02
1.488951927E+00  4.431388855E+02
1.496230092E+00  4.428560791E+02
1.503508258E+00  4.439603271E+02
1.510786424E+00  4.428674622E+02
1.518064590E+00  4.418856506E+02
1.525342756E+00  4.396507874E+02
1.532620922E+00  4.390357666E+02
1.539899088E+00  4.409736328E+02
1.547177254E+00  4.430547180E+02
1.554455420E+00  4.432789917E+02
1.561733586E+00  4.420834045E+02
1.569011752E+00  4.400594788E+02
1.576289918E+00  4.404821777E+02
1.583568084E+00  4.370422668E+02
1.590846250E+00  4.382839661E+02
1.598124416E+00  4.384320679E+02
1.605402582E+00  4.388938293E+02
1.612680748E+00  4.379169617E+02
1.619958914E+00  4.383491516E+02
1.627237080E+00  4.378420410E+02
1.634515246E+00  4.373547668E+02
1.641793412E+00  4.370399780E+02
1.649071578E+00  4.373718872E+02
1.656349744E+00  4.373477783E+02
1.663627910E+00  4.364760437E+02
1.670906075E+00  4.344565125E+02
1.678184241E+00  4.333184814E+02
1.685462407E+00  4.326775818E+02
1.692740573E+00  4.302733154E+02
1.700018739E+00  4.295020752E+02
1.707296905E+00  4.285552063E+02
1.714575071E+00  4.292948608E+02
1.721853237E+00  4.277414551E+02
1.729131403E+00  4.269513245E+02
1.736409569E+00  4.281708374E+02
1.743687735E+00  4.274541016E+02
1.750965901E+00  4.272517395E+02
1.758244067E+00  4.271230774E+02
1.765522233E+00  4.273787842E+02
1.772800399E+00  4.267777100E+02
1.780078565E+00  4.282776184E+02
1.787356731E+00  4.284994812E+02
1.794634897E+00  4.303080750E+02
1.801913063E+00  4.310748291E+02
1.809191229E+00  4.334258728E+02
1.816469395E+00  4.331448975E+02
1.823747561E+00  4.330684509E+02
1.831025727E+00  4.327991028E+02
1.838303893E+00  4.335717773E+02
1.845582059E+00  4.368496704E+02
1.852860224E+00  4.410712585E+02
1.860138390E+00  4.473898315E+02
1.867416556E+00  4.561729126E+02
1.874694722E+00  4.663521423E+02
1.881972888E+00  4.745660706E+02
1.889251054E+00  4.852314148E+02
1.896529220E+00  4.948000793E+02
1.903807386E+00  5.037466431E+02
1.911085552E+00  5.139172974E+02
1.918363718E+00  5.249341431E+02
