2theta,Intensity,Model,Residual,Background,bcc FeNiSi
23.80200792,946.6846924,949.6442635496019,-2.9595711496018566,945.9849195565002,3.659343993101639
23.80937354,946.0582275,949.0704205721757,-3.0121930721757053,945.3612433095586,3.709177262617076
23.81673917,946.3621216,948.5000266565364,-2.137905056536397,944.7399979342918,3.7600287222446624
23.82410479,946.4230957000001,947.9331110842052,-1.5100153842050759,944.1211851175722,3.8119259666329626
23.83147041,946.3579712000001,947.3697017550724,-1.0117305550722904,943.504804014321,3.8648977407513523
23.83883603,946.0380249,946.809828328213,-0.7718034282130475,942.8908546245275,3.918973703685531
23.84620165,945.6743774,946.2535214855396,-0.5791440855396104,942.2793369482024,3.974184537337272
23.85356728,945.3981934000001,945.7008122261176,-0.30261882611750934,941.6702501600557,4.0305620660618695
23.8609329,944.6962279999999,945.1517349072051,-0.4555069072051765,941.0635959139508,4.0881389932542245
23.86829852,943.8482666000001,944.6063227883146,-0.7580561883145265,940.459373381309,4.146949407005632
23.87566414,942.1141357000001,944.0646110864471,-1.9504753864470104,939.8575825621301,4.2070285243169865
23.88302977,941.4190062999999,943.5266355465575,-2.1076292465576216,939.2582226443374,4.268412902220077
23.89039539,940.8166504000001,942.9924354117113,-2.175785011711241,938.661295255386,4.331140156325355
23.89776101,941.0526123,942.4620490970069,-1.409436797006947,938.0667995798922,4.395249517114717
23.90512663,940.1403197999999,941.935517175443,-1.795197375443081,937.4747356178686,4.4607815575743475
23.91249225,939.7033690999999,941.4128817070831,-1.7095126070831839,936.8851033693027,4.527778337780484
23.91985788,938.9960327,940.8941856028761,-1.8981529028760633,936.2979020386301,4.596283564245923
23.9272235,938.7487183000001,940.3794755047799,-1.6307572047797976,935.7131332202898,4.666342284489993
23.93458912,937.9459839,939.8687976325606,-1.9228137325605985,935.1307961154107,4.738001517149859
23.94195474,937.1947632000001,939.3622006819688,-2.1674374819687046,934.5508907239946,4.811309957974184
