# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.455336304E+02
1.104843364E-02  1.473344727E+02
1.841405577E-02  1.431606903E+02
2.577967790E-02  1.459681091E+02
3.314530004E-02  1.438477173E+02
4.051092217E-02  1.462684326E+02
4.787654430E-02  1.462059326E+02
5.524216643E-02  1.462213745E+02
6.260778857E-02  1.451469727E+02
6.997341070E-02  1.449147491E+02
7.733903283E-02  1.454063721E+02
8.470465496E-02  1.464907837E+02
9.207027710E-02  1.452961884E+02
9.943589923E-02  1.459686127E+02
1.068015214E-01  1.450371399E+02
1.141671435E-01  1.458385468E+02
1.215327656E-01  1.460129700E+02
1.288983878E-01  1.468595886E+02
1.362640099E-01  1.479907074E+02
1.436296320E-01  1.491524811E+02
1.509952542E-01  1.507689362E+02
1.583608763E-01  1.507666779E+02
1.657264984E-01  1.508996582E+02
1.730921206E-01  1.489553986E+02
1.804577427E-01  1.471176758E+02
1.878233648E-01  1.465893402E+02
1.951889870E-01  1.453898010E+02
2.025546091E-01  1.444708405E+02
2.099202312E-01  1.435012207E+02
2.172858534E-01  1.439941254E+02
2.246514755E-01  1.459098511E+02
2.320170976E-01  1.472366333E+02
2.393827197E-01  1.474798584E+02
2.467483419E-01  1.463304749E+02
2.541139640E-01  1.446739502E+02
2.614795861E-01  1.429501648E+02
2.688452083E-01  1.441017914E+02
2.762108304E-01  1.460272522E+02
2.835764525E-01  1.468608704E+02
2.909420747E-01  1.466202698E+02
2.983076968E-01  1.454109955E+02
3.056733189E-01  1.456232758E+02
3.130389411E-01  1.442044220E+02
3.204045632E-01  1.431698151E+02
3.277701853E-01  1.412099152E+02
3.351358075E-01  1.401100922E+02
3.425014296E-01  1.413042755E+02
3.498670517E-01  1.427076416E+02
3.572326739E-01  1.445974274E+02
3.645982960E-01  1.442734985E+02
3.719639181E-01  1.437928925E+02
3.793295403E-01  1.426372681E+02
3.866951624E-01  1.421764069E+02
3.940607845E-01  1.420526886E+02
4.014264067E-01  1.426660919E+02
4.087920288E-01  1.434722595E+02
4.161576509E-01  1.429747620E+02
4.235232731E-01  1.425829315E+02
4.308888952E-01  1.432729187E+02
4.382545173E-01  1.457799683E+02
4.456201395E-01  1.465834656E+02
4.529857616E-01  1.484899139E+02
4.603513837E-01  1.491886597E+02
4.677170059E-01  1.491377716E+02
4.750826280E-01  1.468831787E+02
4.824482501E-01  1.455033417E+02
4.898138723E-01  1.442297058E+02
4.971794944E-01  1.431766510E+02
5.045451165E-01  1.431790009E+02
5.119107387E-01  1.437742920E+02
5.192763608E-01  1.442882690E+02
5.266419829E-01  1.439865112E+02
5.340076051E-01  1.424524689E+02
5.413732272E-01  1.408772125E+02
5.487388493E-01  1.404691925E+02
5.561044715E-01  1.418522644E+02
5.634700936E-01  1.436702728E+02
5.708357157E-01  1.464347839E+02
5.782013379E-01  1.473582611E+02
5.855669600E-01  1.470688019E+02
5.929325821E-01  1.457503815E+02
6.002982042E-01  1.453939056E+02
6.076638264E-01  1.453161926E+02
6.150294485E-01  1.454668427E+02
6.223950706E-01  1.462063293E+02
6.297606928E-01  1.461591034E+02
6.371263149E-01  1.457178497E+02
6.444919370E-01  1.446161499E+02
6.518575592E-01  1.436528320E+02
6.592231813E-01  1.432023926E+02
6.665888034E-01  1.426557617E+02
6.739544256E-01  1.436291809E+02
6.813200477E-01  1.442960663E+02
6.886856698E-01  1.455590363E+02
6.960512920E-01  1.458660583E+02
7.034169141E-01  1.459859772E+02
7.107825362E-01  1.454730835E+02
7.181481584E-01  1.448258209E+02
7.255137805E-01  1.457728271E+02
7.328794026E-01  1.452971344E+02
7.402450248E-01  1.451680603E+02
7.476106469E-01  1.446416931E+02
7.549762690E-01  1.443894196E+02
7.623418912E-01  1.440874786E+02
7.697075133E-01  1.433944397E+02
7.770731354E-01  1.425903320E+02
7.844387576E-01  1.424172668E+02
7.918043797E-01  1.433038635E+02
7.991700018E-01  1.433065643E+02
8.065356240E-01  1.425083008E+02
8.139012461E-01  1.424197693E+02
8.212668682E-01  1.424981232E+02
8.286324904E-01  1.441383514E+02
8.359981125E-01  1.441854248E+02
8.433637346E-01  1.443328247E+02
8.507293568E-01  1.435656128E+02
8.580949789E-01  1.430446777E+02
8.654606010E-01  1.426320953E+02
8.728262232E-01  1.437355347E+02
8.801918453E-01  1.437927551E+02
8.875574674E-01  1.437560425E+02
8.949230896E-01  1.449898224E+02
9.022887117E-01  1.457905884E+02
9.096543338E-01  1.464257812E+02
9.170199560E-01  1.460244446E+02
9.243855781E-01  1.463781738E+02
9.317512002E-01  1.459835663E+02
9.391168224E-01  1.452260284E+02
9.464824445E-01  1.448623810E+02
9.538480666E-01  1.441677094E+02
9.612136887E-01  1.434818726E+02
9.685793109E-01  1.433705902E+02
9.759449330E-01  1.435221252E+02
9.833105551E-01  1.429374847E+02
9.906761773E-01  1.427465668E+02
9.980417994E-01  1.424023895E+02
1.005407422E+00  1.433331146E+02
1.012773044E+00  1.429079590E+02
1.020138666E+00  1.423416138E+02
1.027504288E+00  1.420920410E+02
1.034869910E+00  1.418358459E+02
1.042235532E+00  1.427298737E+02
1.049601154E+00  1.429452972E+02
1.056966776E+00  1.438471375E+02
1.064332399E+00  1.435335693E+02
1.071698021E+00  1.429040375E+02
1.079063643E+00  1.429720917E+02
1.086429265E+00  1.433981018E+02
1.093794887E+00  1.440549622E+02
1.101160509E+00  1.447601013E+02
1.108526131E+00  1.451690826E+02
1.115891754E+00  1.454162750E+02
1.123257376E+00  1.451995087E+02
1.130622998E+00  1.456085663E+02
1.137988620E+00  1.455503693E+02
1.145354242E+00  1.451192932E+02
1.152719864E+00  1.443338928E+02
1.160085486E+00  1.436468353E+02
1.167451108E+00  1.431652527E+02
1.174816731E+00  1.434751892E+02
1.182182353E+00  1.436863403E+02
1.189547975E+00  1.428695984E+02
1.196913597E+00  1.415285339E+02
1.204279219E+00  1.408077240E+02
1.211644841E+00  1.406773376E+02
1.219010463E+00  1.408525238E+02
1.226376086E+00  1.412252960E+02
1.233741708E+00  1.408194733E+02
1.241107330E+00  1.415699463E+02
1.248472952E+00  1.422783966E+02
1.255838574E+00  1.433977051E+02
1.263204196E+00  1.439739380E+02
1.270569818E+00  1.444862213E+02
1.277935440E+00  1.443125458E+02
1.285301063E+00  1.438999329E+02
1.292666685E+00  1.431253204E+02
1.300032307E+00  1.432229919E+02
1.307397929E+00  1.436200562E+02
1.314763551E+00  1.435090027E+02
1.322129173E+00  1.437180328E+02
1.329494795E+00  1.438529968E+02
1.336860418E+00  1.438994446E+02
1.344226040E+00  1.439297791E+02
1.351591662E+00  1.435999603E+02
1.358957284E+00  1.433792114E+02
1.366322906E+00  1.437743835E+02
1.373688528E+00  1.436583710E+02
1.381054150E+00  1.431688232E+02
1.388419772E+00  1.430788422E+02
1.395785395E+00  1.432460175E+02
1.403151017E+00  1.429190979E+02
1.410516639E+00  1.427322388E+02
1.417882261E+00  1.425133514E+02
1.425247883E+00  1.425567322E+02
1.432613505E+00  1.425687256E+02
1.439979127E+00  1.425007324E+02
1.447344750E+00  1.419760590E+02
1.454710372E+00  1.418838043E+02
1.462075994E+00  1.416352386E+02
1.469441616E+00  1.416050720E+02
1.476807238E+00  1.418045044E+02
1.484172860E+00  1.420263672E+02
1.491538482E+00  1.432352448E+02
1.498904104E+00  1.438482361E+02
1.506269727E+00  1.440270996E+02
1.513635349E+00  1.442196960E+02
1.521000971E+00  1.437069397E+02
1.528366593E+00  1.435211945E+02
1.535732215E+00  1.430303040E+02
1.543097837E+00  1.433343811E+02
1.550463459E+00  1.435182343E+02
1.557829081E+00  1.430023193E+02
1.565194704E+00  1.434153900E+02
1.572560326E+00  1.434027557E+02
1.579925948E+00  1.433951416E+02
1.587291570E+00  1.427507782E+02
1.594657192E+00  1.422200012E+02
1.602022814E+00  1.423012543E+02
1.609388436E+00  1.432483215E+02
1.616754059E+00  1.436547089E+02
1.624119681E+00  1.438320923E+02
1.631485303E+00  1.430144806E+02
1.638850925E+00  1.431931610E+02
1.646216547E+00  1.432199707E+02
1.653582169E+00  1.435173645E+02
1.660947791E+00  1.433311768E+02
1.668313413E+00  1.430299835E+02
1.675679036E+00  1.424691315E+02
1.683044658E+00  1.421753082E+02
1.690410280E+00  1.420676422E+02
1.697775902E+00  1.428456421E+02
1.705141524E+00  1.434311523E+02
1.712507146E+00  1.442499084E+02
1.719872768E+00  1.446441193E+02
1.727238391E+00  1.445909576E+02
1.734604013E+00  1.438177795E+02
1.741969635E+00  1.433123016E+02
1.749335257E+00  1.436229401E+02
1.756700879E+00  1.439988251E+02
1.764066501E+00  1.442473907E+02
1.771432123E+00  1.445279846E+02
1.778797745E+00  1.447413635E+02
1.786163368E+00  1.454431915E+02
1.793528990E+00  1.460192261E+02
1.800894612E+00  1.468841400E+02
1.808260234E+00  1.478135223E+02
1.815625856E+00  1.485378418E+02
1.822991478E+00  1.490898743E+02
1.830357100E+00  1.498280640E+02
1.837722723E+00  1.508132629E+02
1.845088345E+00  1.518817749E+02
1.852453967E+00  1.526230164E+02
1.859819589E+00  1.544499054E+02
1.867185211E+00  1.577478180E+02
1.874550833E+00  1.628465118E+02
1.881916455E+00  1.699214630E+02
1.889282077E+00  1.773524780E+02
1.896647700E+00  1.868108368E+02
1.904013322E+00  1.978833008E+02
1.911378944E+00  2.110329895E+02
1.918744566E+00  2.275070801E+02
1.926110188E+00  2.451908112E+02
1.933475810E+00  2.660440674E+02
1.940841432E+00  2.878432922E+02
1.948207055E+00  3.110930786E+02
1.955572677E+00  3.352634277E+02
1.962938299E+00  3.588358154E+02
1.970303921E+00  3.818600464E+02
1.977669543E+00  4.024598389E+02
1.985035165E+00  4.241448364E+02
1.992400787E+00  4.460890808E+02
1.999766409E+00  4.699257202E+02
2.007132032E+00  4.928021851E+02
2.014497654E+00  5.164321289E+02
2.021863276E+00  5.396548462E+02
2.029228898E+00  5.592399292E+02
2.036594520E+00  5.802556152E+02
2.043960142E+00  5.976183472E+02
2.051325764E+00  6.196754761E+02
2.058691387E+00  6.391870728E+02
2.066057009E+00  6.590860596E+02
2.073422631E+00  6.794869995E+02
2.080788253E+00  6.956976929E+02
2.088153875E+00  7.169776611E+02
2.095519497E+00  7.361228027E+02
2.102885119E+00  7.578184814E+02
2.110250741E+00  7.801756592E+02
2.117616364E+00  7.981044312E+02
2.124981986E+00  8.228950195E+02
2.132347608E+00  8.407866821E+02
2.139713230E+00  8.670753784E+02
2.147078852E+00  8.889478149E+02
2.154444474E+00  9.103898926E+02
2.161810096E+00  9.331990967E+02
2.169175719E+00  9.499708862E+02
2.176541341E+00  9.721066895E+02
2.183906963E+00  9.905508423E+02
2.191272585E+00  1.009735657E+03
2.198638207E+00  1.028401978E+03
2.206003829E+00  1.041634888E+03
2.213369451E+00  1.057358398E+03
2.220735073E+00  1.069614136E+03
2.228100696E+00  1.086369873E+03
2.235466318E+00  1.103108521E+03
2.242831940E+00  1.119873657E+03
2.250197562E+00  1.137911865E+03
2.257563184E+00  1.150530518E+03
2.264928806E+00  1.165856201E+03
2.272294428E+00  1.177545532E+03
2.279660050E+00  1.189670654E+03
2.287025673E+00  1.205563477E+03
2.294391295E+00  1.217687256E+03
2.301756917E+00  1.235940308E+03
2.309122539E+00  1.249842407E+03
2.316488161E+00  1.264772461E+03
2.323853783E+00  1.278349487E+03
2.331219405E+00  1.288040405E+03
2.338585028E+00  1.302229370E+03
2.345950650E+00  1.311651367E+03
2.353316272E+00  1.323720215E+03
2.360681894E+00  1.337180908E+03
2.368047516E+00  1.347999756E+03
2.375413138E+00  1.364843384E+03
2.382778760E+00  1.375139771E+03
2.390144382E+00  1.388903931E+03
2.397510005E+00  1.400352295E+03
2.404875627E+00  1.410499878E+03
2.412241249E+00  1.424338379E+03
2.419606871E+00  1.431947998E+03
2.426972493E+00  1.447535889E+03
2.434338115E+00  1.459500732E+03
2.441703737E+00  1.471998657E+03
2.449069360E+00  1.485908936E+03
2.456434982E+00  1.493803589E+03
2.463800604E+00  1.509485352E+03
2.471166226E+00  1.518902344E+03
2.478531848E+00  1.530199951E+03
2.485897470E+00  1.541965210E+03
2.493263092E+00  1.548729858E+03
2.500628714E+00  1.562552246E+03
2.507994337E+00  1.569325439E+03
2.515359959E+00  1.581751587E+03
2.522725581E+00  1.593440552E+03
2.530091203E+00  1.602611206E+03
2.537456825E+00  1.618945312E+03
2.544822447E+00  1.626347046E+03
2.552188069E+00  1.642325806E+03
2.559553692E+00  1.651797852E+03
2.566919314E+00  1.660275391E+03
2.574284936E+00  1.672905640E+03
2.581650558E+00  1.677902588E+03
2.589016180E+00  1.691512329E+03
2.596381802E+00  1.700183105E+03
2.603747424E+00  1.712189941E+03
2.611113046E+00  1.724373657E+03
2.618478669E+00  1.730541260E+03
2.625844291E+00  1.742255859E+03
2.633209913E+00  1.747740479E+03
2.640575535E+00  1.756020752E+03
2.647941157E+00  1.765211792E+03
2.655306779E+00  1.772129395E+03
2.662672401E+00  1.785315308E+03
2.670038024E+00  1.792297852E+03
2.677403646E+00  1.804946533E+03
2.684769268E+00  1.818717651E+03
2.692134890E+00  1.828803223E+03
2.699500512E+00  1.842717529E+03
2.706866134E+00  1.848138306E+03
2.714231756E+00  1.860579712E+03
2.721597378E+00  1.868309570E+03
2.728963001E+00  1.878563599E+03
2.736328623E+00  1.889855347E+03
2.743694245E+00  1.897460083E+03
2.751059867E+00  1.911157104E+03
2.758425489E+00  1.918737061E+03
2.765791111E+00  1.929708252E+03
2.773156733E+00  1.937208496E+03
2.780522356E+00  1.941489380E+03
2.787887978E+00  1.951867310E+03
2.795253600E+00  1.955986816E+03
2.802619222E+00  1.968622803E+03
2.809984844E+00  1.976872192E+03
2.817350466E+00  1.985967407E+03
2.824716088E+00  1.997409668E+03
2.832081710E+00  2.000577148E+03
2.839447333E+00  2.011234253E+03
2.846812955E+00  2.016988892E+03
2.854178577E+00  2.027416382E+03
2.861544199E+00  2.038869263E+03
2.868909821E+00  2.046607788E+03
2.876275443E+00  2.058542480E+03
2.883641065E+00  2.063116455E+03
2.891006687E+00  2.071399414E+03
2.898372310E+00  2.078871582E+03
2.905737932E+00  2.083280273E+03
2.913103554E+00  2.093610107E+03
2.920469176E+00  2.096778076E+03
2.927834798E+00  2.107372803E+03
2.935200420E+00  2.115449219E+03
2.942566042E+00  2.121296143E+03
2.949931665E+00  2.134064941E+03
2.957297287E+00  2.140116699E+03
2.964662909E+00  2.154509766E+03
2.972028531E+00  2.163037598E+03
2.979394153E+00  2.169778076E+03
2.986759775E+00  2.180537354E+03
2.994125397E+00  2.181511719E+03
3.001491019E+00  2.192091553E+03
3.008856642E+00  2.195281738E+03
3.016222264E+00  2.203862305E+03
3.023587886E+00  2.210308350E+03
3.030953508E+00  2.212626221E+03
3.038319130E+00  2.222482178E+03
3.045684752E+00  2.225738525E+03
3.053050374E+00  2.236119873E+03
3.060415997E+00  2.243052490E+03
3.067781619E+00  2.248831787E+03
3.075147241E+00  2.260081543E+03
3.082512863E+00  2.262235840E+03
3.089878485E+00  2.273725098E+03
3.097244107E+00  2.279791504E+03
3.104609729E+00  2.284757080E+03
3.111975351E+00  2.292491943E+03
3.119340974E+00  2.293306885E+03
3.126706596E+00  2.303092041E+03
3.134072218E+00  2.306123047E+03
3.141437840E+00  2.315140137E+03
3.148803462E+00  2.325934814E+03
3.156169084E+00  2.331331543E+03
3.163534706E+00  2.343322266E+03
3.170900329E+00  2.344052002E+03
3.178265951E+00  2.351867676E+03
3.185631573E+00  2.359476074E+03
3.192997195E+00  2.364585449E+03
3.200362817E+00  2.377989258E+03
3.207728439E+00  2.376485840E+03
3.215094061E+00  2.388455322E+03
3.222459683E+00  2.389899658E+03
3.229825306E+00  2.396289062E+03
3.237190928E+00  2.404278320E+03
3.244556550E+00  2.406695801E+03
3.251922172E+00  2.417559570E+03
3.259287794E+00  2.419029053E+03
3.266653416E+00  2.426673096E+03
3.274019038E+00  2.433924805E+03
3.281384661E+00  2.436571533E+03
3.288750283E+00  2.448215820E+03
3.296115905E+00  2.447884766E+03
3.303481527E+00  2.457473145E+03
3.310847149E+00  2.460631104E+03
3.318212771E+00  2.461333740E+03
3.325578393E+00  2.470646484E+03
3.332944015E+00  2.470280518E+03
3.340309638E+00  2.484164062E+03
3.347675260E+00  2.488049561E+03
3.355040882E+00  2.492965332E+03
3.362406504E+00  2.499776855E+03
3.369772126E+00  2.499099609E+03
3.377137748E+00  2.510426758E+03
3.384503370E+00  2.514167725E+03
3.391868993E+00  2.524384521E+03
3.399234615E+00  2.533371826E+03
3.406600237E+00  2.534258301E+03
3.413965859E+00  2.544159424E+03
3.421331481E+00  2.541040039E+03
3.428697103E+00  2.550320557E+03
3.436062725E+00  2.554125732E+03
3.443428347E+00  2.557908691E+03
3.450793970E+00  2.568185303E+03
3.458159592E+00  2.568685059E+03
3.465525214E+00  2.580535156E+03
3.472890836E+00  2.584858398E+03
3.480256458E+00  2.590978271E+03
3.487622080E+00  2.599000244E+03
3.494987702E+00  2.596914307E+03
3.502353325E+00  2.605085693E+03
3.509718947E+00  2.606216553E+03
3.517084569E+00  2.612489502E+03
3.524450191E+00  2.618077393E+03
3.531815813E+00  2.619295166E+03
3.539181435E+00  2.626352295E+03
3.546547057E+00  2.624697510E+03
3.553912679E+00  2.632797607E+03
3.561278302E+00  2.636543457E+03
3.568643924E+00  2.641198242E+03
3.576009546E+00  2.648820068E+03
3.583375168E+00  2.649505615E+03
3.590740790E+00  2.658463379E+03
3.598106412E+00  2.661189209E+03
3.605472034E+00  2.666893066E+03
3.612837656E+00  2.672882080E+03
3.620203279E+00  2.673805908E+03
3.627568901E+00  2.681792480E+03
3.634934523E+00  2.682672363E+03
3.642300145E+00  2.687645264E+03
3.649665767E+00  2.692732422E+03
3.657031389E+00  2.693934570E+03
3.664397011E+00  2.703106201E+03
3.671762634E+00  2.701609375E+03
3.679128256E+00  2.710669922E+03
3.686493878E+00  2.716048096E+03
3.693859500E+00  2.721357422E+03
3.701225122E+00  2.730729980E+03
3.708590744E+00  2.729509521E+03
3.715956366E+00  2.737165771E+03
3.723321988E+00  2.737059082E+03
3.730687611E+00  2.742723877E+03
3.738053233E+00  2.747655518E+03
3.745418855E+00  2.749252441E+03
3.752784477E+00  2.756718018E+03
3.760150099E+00  2.757948486E+03
3.767515721E+00  2.763253662E+03
3.774881343E+00  2.767266113E+03
3.782246966E+00  2.767445312E+03
3.789612588E+00  2.774462158E+03
3.796978210E+00  2.771281006E+03
3.804343832E+00  2.779051025E+03
3.811709454E+00  2.783478516E+03
3.819075076E+00  2.789176758E+03
3.826440698E+00  2.797585205E+03
3.833806320E+00  2.792944580E+03
3.841171943E+00  2.797817383E+03
3.848537565E+00  2.794739502E+03
3.855903187E+00  2.798367188E+03
3.863268809E+00  2.801085205E+03
3.870634431E+00  2.801064697E+03
3.878000053E+00  2.809750244E+03
3.885365675E+00  2.810825684E+03
3.892731298E+00  2.818925293E+03
3.900096920E+00  2.820712646E+03
3.907462542E+00  2.822457764E+03
3.914828164E+00  2.828155518E+03
3.922193786E+00  2.827293945E+03
3.929559408E+00  2.832677734E+03
3.936925030E+00  2.832753662E+03
3.944290652E+00  2.833072998E+03
3.951656275E+00  2.837463379E+03
3.959021897E+00  2.834704590E+03
3.966387519E+00  2.842176514E+03
3.973753141E+00  2.843384033E+03
3.981118763E+00  2.846741943E+03
3.988484385E+00  2.851825195E+03
3.995850007E+00  2.850880371E+03
4.003215630E+00  2.860358887E+03
4.010581252E+00  2.857018311E+03
4.017946874E+00  2.864458252E+03
4.025312496E+00  2.865640381E+03
4.032678118E+00  2.868225830E+03
4.040043740E+00  2.873411377E+03
4.047409362E+00  2.868170166E+03
4.054774984E+00  2.874515869E+03
4.062140607E+00  2.875393555E+03
4.069506229E+00  2.880777344E+03
4.076871851E+00  2.887038330E+03
4.084237473E+00  2.886395752E+03
4.091603095E+00  2.893667969E+03
4.098968717E+00  2.891188477E+03
4.106334339E+00  2.892145264E+03
4.113699962E+00  2.891154785E+03
4.121065584E+00  2.887702637E+03
4.128431206E+00  2.894651367E+03
4.135796828E+00  2.892954102E+03
4.143162450E+00  2.900225098E+03
4.150528072E+00  2.902126465E+03
4.157893694E+00  2.903375488E+03
4.165259316E+00  2.908500732E+03
4.172624939E+00  2.903482422E+03
4.179990561E+00  2.909366943E+03
4.187356183E+00  2.907848145E+03
4.194721805E+00  2.913203613E+03
4.202087427E+00  2.917697021E+03
4.209453049E+00  2.915367188E+03
4.216818671E+00  2.918835205E+03
4.224184294E+00  2.914913818E+03
4.231549916E+00  2.918142578E+03
4.238915538E+00  2.918879150E+03
4.246281160E+00  2.917626221E+03
4.253646782E+00  2.921679443E+03
4.261012404E+00  2.918963379E+03
4.268378026E+00  2.925753906E+03
4.275743648E+00  2.928937988E+03
4.283109271E+00  2.930796631E+03
4.290474893E+00  2.936253174E+03
4.297840515E+00  2.931739746E+03
4.305206137E+00  2.936248291E+03
4.312571759E+00  2.936196533E+03
