@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 11:18:07 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.92592E+01 -2.33229E+00  0.00000E+00
 -7.90126E+01 -3.96193E-01  8.96981E-02
 -7.87660E+01  1.61706E+00  8.10848E+00
 -7.85194E+01  2.21127E+00  1.65822E+00
 -7.82728E+01 -2.17065E+00  0.00000E+00
 -7.80263E+01 -2.33342E+00  0.00000E+00
 -7.77797E+01 -2.33256E+00  0.00000E+00
 -7.75331E+01  1.96925E+00  8.07383E+00
 -7.72865E+01  1.92962E+00  2.27946E+00
 -7.70399E+01 -3.20918E-01  4.18230E+00
 -7.67933E+01  5.28607E+00  5.44082E+00
 -7.65467E+01  3.17416E-01  8.04147E-01
 -7.63001E+01 -2.30967E+00  0.00000E+00
 -7.60535E+01 -2.19406E+00  1.11258E+00
 -7.58069E+01  6.80099E-01  3.39561E+00
 -7.55603E+01  5.00998E-01  1.60881E+00
 -7.53138E+01 -1.73407E+00  6.28831E-01
 -7.50672E+01  1.31247E+00  2.33586E+00
 -7.48206E+01  5.11269E-01  1.01938E+00
 -7.45740E+01 -5.11958E-01  1.48696E+00
 -7.43274E+01 -1.16785E+00  0.00000E+00
 -7.40808E+01 -1.32828E+00  1.06211E+00
 -7.38342E+01 -7.80186E-01  1.60841E+00
 -7.35876E+01  1.66908E+00  2.30241E+00
 -7.33410E+01  1.75410E+00  1.43059E+00
 -7.30944E+01 -7.81991E-01  1.51005E+00
 -7.28478E+01  3.06737E+00  2.62097E+00
 -7.26013E+01  1.30633E+00  1.41675E+00
 -7.23547E+01 -5.37021E-01  1.20656E+00
 -7.21081E+01  3.62808E-01  1.80147E+00
 -7.18615E+01  1.03382E+00  1.78641E+00
 -7.16149E+01  2.08628E-01  2.01111E+00
 -7.13683E+01  2.62421E+00  1.93389E+00
 -7.11217E+01  8.42329E-01  1.87208E+00
 -7.08751E+01  1.01985E+00  1.82363E+00
 -7.06285E+01  1.52148E+00  1.94231E+00
 -7.03819E+01 -9.28550E-01  1.03065E+00
 -7.01353E+01  2.42568E-02  1.37310E+00
 -6.98888E+01 -8.40458E-01  1.28562E+00
 -6.96422E+01 -2.45160E-01  1.39025E+00
 -6.93956E+01 -1.39512E+00  3.71557E-01
 -6.91490E+01 -1.42662E+00  1.65764E+00
 -6.89024E+01  1.67754E+00  2.10768E+00
 -6.86558E+01  1.90791E+00  1.92472E+00
 -6.84092E+01  9.92324E-01  1.88787E+00
 -6.81626E+01  2.49869E+00  2.48728E+00
 -6.79160E+01  2.60207E+00  1.91952E+00
 -6.76694E+01  1.63607E+00  2.13541E+00
 -6.74228E+01  2.40275E+00  1.86271E+00
 -6.71763E+01  1.17269E+00  1.94728E+00
 -6.69297E+01  1.83458E+00  2.13438E+00
 -6.66831E+01  1.53217E+00  1.48254E+00
 -6.64365E+01 -7.61762E-01  1.83549E+00
 -6.61899E+01  1.05888E+00  1.64086E+00
 -6.59433E+01  3.78498E-01  1.43615E+00
 -6.56967E+01  2.68485E+00  2.33667E+00
 -6.54501E+01  1.09796E+00  1.69138E+00
 -6.52035E+01  6.90905E-01  1.59747E+00
 -6.49569E+01  2.98741E+00  2.65216E+00
 -6.47103E+01  3.31600E+00  2.90014E+00
 -6.44638E+01  4.05013E+00  2.01025E+00
 -6.42172E+01  1.39408E+00  1.42738E+00
 -6.39706E+01 -3.83619E-01  1.77703E+00
 -6.37240E+01  4.66746E-01  1.36847E+00
 -6.34774E+01  2.56926E+00  2.54570E+00
 -6.32308E+01  1.37392E+00  9.92218E-01
 -6.29842E+01 -2.13214E+00  1.08796E+00
 -6.27376E+01  6.09787E-01  2.26354E+00
 -6.24910E+01  3.13489E+00  2.23686E+00
 -6.22444E+01  1.93339E+00  1.46118E+00
 -6.19979E+01  1.01384E-01  1.89708E+00
 -6.17513E+01  2.72382E+00  2.29801E+00
 -6.15047E+01  2.02770E+00  1.48717E+00
 -6.12581E+01 -4.19389E-01  1.56188E+00
 -6.10115E+01  1.31225E+00  2.12258E+00
 -6.07649E+01  2.78623E+00  2.17278E+00
 -6.05183E+01  2.10214E+00  1.82192E+00
 -6.02717E+01 -4.71927E-01  1.19736E+00
 -6.00251E+01 -3.31476E-01  1.76727E+00
 -5.97785E+01  3.16863E+00  2.74046E+00
 -5.95319E+01  3.89321E+00  2.18336E+00
 -5.92854E+01  2.70001E+00  1.87981E+00
 -5.90388E+01  2.62018E-02  1.05189E+00
 -5.87922E+01  2.61900E-01  1.72168E+00
 -5.85456E+01 -2.62185E-01  1.94792E+00
 -5.82990E+01  2.93612E+00  2.27267E+00
 -5.80524E+01  1.95395E+00  2.08514E+00
 -5.78058E+01  2.54378E+00  1.96557E+00
 -5.75592E+01  7.10295E-01  1.49483E+00
 -5.73126E+01 -7.24054E-02  2.33304E+00
 -5.70660E+01  6.47496E+00  3.07041E+00
