@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 11:18:07 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -7.91557E+01 -1.92160E-02
 -7.89091E+01  1.37401E-02
 -7.86625E+01  3.93783E-02
 -7.84159E+01  2.01859E-03
 -7.81693E+01 -6.03087E-02
 -7.79227E+01 -6.86514E-02
 -7.76761E+01 -1.34537E-02
 -7.74295E+01  3.74506E-02
 -7.71829E+01  5.15560E-02
 -7.69364E+01  7.38774E-02
 -7.66898E+01  6.75447E-02
 -7.64432E+01 -8.48637E-03
 -7.61966E+01 -5.83539E-02
 -7.59500E+01 -3.38007E-02
 -7.57034E+01 -3.80064E-03
 -7.54568E+01 -8.72216E-03
 -7.52102E+01 -4.43339E-03
 -7.49636E+01  1.21401E-02
 -7.47170E+01  1.68034E-03
 -7.44704E+01 -2.62930E-02
 -7.42239E+01 -4.25763E-02
 -7.39773E+01 -2.97222E-02
 -7.37307E+01  9.44531E-03
 -7.34841E+01  3.56046E-02
 -7.32375E+01  3.41647E-02
 -7.29909E+01  4.12709E-02
 -7.27443E+01  5.11896E-02
 -7.24977E+01  2.86400E-02
 -7.22511E+01  4.73056E-03
 -7.20045E+01  1.42223E-02
 -7.17579E+01  2.94753E-02
 -7.15114E+01  4.10821E-02
 -7.12648E+01  5.10979E-02
 -7.10182E+01  4.47700E-02
 -7.07716E+01  3.11767E-02
 -7.05250E+01  1.28879E-02
 -7.02784E+01 -8.85578E-03
 -7.00318E+01 -1.93553E-02
 -6.97852E+01 -2.22448E-02
 -6.95386E+01 -3.29505E-02
 -6.92920E+01 -3.59955E-02
 -6.90454E+01 -3.61715E-04
 -6.87989E+01  4.30588E-02
 -6.85523E+01  5.56122E-02
 -6.83057E+01  6.42096E-02
 -6.80591E+01  7.82160E-02
 -6.78125E+01  7.77798E-02
 -6.75659E+01  7.07953E-02
 -6.73193E+01  6.26175E-02
 -6.70727E+01  5.64689E-02
 -6.68261E+01  4.69387E-02
 -6.65795E+01  2.32435E-02
 -6.63329E+01  1.06123E-02
 -6.60864E+01  2.36657E-02
 -6.58398E+01  4.70795E-02
 -6.55932E+01  5.54708E-02
 -6.53466E+01  4.76423E-02
 -6.51000E+01  6.36301E-02
 -6.48534E+01  1.03089E-01
 -6.46068E+01  1.19021E-01
 -6.43602E+01  8.73230E-02
 -6.41136E+01  3.62279E-02
 -6.38670E+01  1.63417E-02
 -6.36204E+01  3.95353E-02
 -6.33739E+01  4.77191E-02
 -6.31273E+01  4.97550E-03
 -6.28807E+01 -7.02774E-03
 -6.26341E+01  4.59527E-02
 -6.23875E+01  6.97071E-02
 -6.21409E+01  5.12612E-02
 -6.18943E+01  5.47945E-02
 -6.16477E+01  6.09651E-02
 -6.14011E+01  3.89244E-02
 -6.11545E+01  3.13097E-02
 -6.09079E+01  5.85991E-02
 -6.06614E+01  6.86937E-02
 -6.04148E+01  3.46219E-02
 -6.01682E+01  1.02087E-02
 -5.99216E+01  4.58015E-02
 -5.96750E+01  1.01996E-01
 -5.94284E+01  1.04790E-01
 -5.91818E+01  5.66079E-02
 -5.89352E+01  1.51884E-02
 -5.86886E+01  9.71409E-03
 -5.84420E+01  3.92828E-02
 -5.81954E+01  7.41745E-02
 -5.79489E+01  7.63223E-02
 -5.77023E+01  5.11910E-02
 -5.74557E+01  4.62259E-02
 -5.72091E+01  9.49259E-02
 -5.69625E+01  1.42676E-01
 -5.67159E+01  1.45577E-01
 -5.64693E+01  1.33188E-01
 -5.62227E+01  1.19162E-01
 -5.59761E+01  9.23749E-02
 -5.57295E+01  4.64879E-02
 -5.54829E+01  2.09334E-02
 -5.52364E+01  3.32922E-02
 -5.49898E+01  4.84809E-02
 -5.47432E+01  6.39549E-02
 -5.44966E+01  8.69116E-02
 -5.42500E+01  8.89431E-02
 -5.40034E+01  6.83766E-02
 -5.37568E+01  6.04909E-02
 -5.35102E+01  6.42855E-02
 -5.32636E+01  7.17206E-02
 -5.30170E+01  8.64454E-02
 -5.27704E+01  1.00777E-01
 -5.25239E+01  1.06618E-01
 -5.22773E+01  8.77695E-02
 -5.20307E+01  4.67574E-02
 -5.17841E+01  5.99844E-02
 -5.15375E+01  1.66406E-01
 -5.12909E+01  2.34453E-01
 -5.10443E+01  1.87914E-01
 -5.07977E+01  1.45381E-01
 -5.05511E+01  1.61235E-01
 -5.03045E+01  1.37141E-01
