2theta,Intensity,Model,Residual,Background,hcp FeNi,extrapeak
22.00325979,346.19244380000004,343.4710520642945,2.721391735705538,343.44474931095954,0.016586812453584905,0.009715940881369609
22.01054637,346.1040955,343.52603571947816,2.578059780521869,343.4995063182927,0.016728403919856152,0.009800997265610789
22.01783295,345.6168213,343.580973586863,2.0358477131370023,343.5542144460927,0.016871965685278247,0.009887175085042787
22.02511954,345.6834717,343.6358657993989,2.04760590060107,343.6088737693399,0.017017535804456977,0.009974494254603238
22.03240612,345.87728880000003,343.69071226542854,2.1865765345714863,343.66348413800665,0.01716515265440743,0.010062974767468102
22.0396927,346.12515260000004,343.74551312072646,2.379639479273578,343.7180456271403,0.01731485616037426,0.010152637425727754
22.04697928,346.3538208,343.80026842714346,2.5535523728565295,343.772558236741,0.01746668702771075,0.010243503374714875
22.05426587,346.6218262,343.85497832306436,2.7668478769356284,343.82702204152037,0.017620687182278785,0.01033559436173723
22.06155245,346.8491211,343.90964272318183,2.9394783768181583,343.88143689198785,0.01777689895226602,0.010428932241708572
22.06883903,347.0935669,343.96426176903833,3.1293051309616544,343.93580286292223,0.017935366367414066,0.010523539748658462
22.07612562,346.79776,344.0188356035433,2.7789243964566595,343.990120028834,0.018096134571243833,0.010619440138093808
22.0834122,346.5358887,344.0733641466123,2.462524553387709,344.04438824063516,0.018259249178697836,0.010716656798429796
22.09069878,346.57852169999995,344.12784754459295,2.4506741554070004,344.09860757290323,0.018424757634535327,0.010815214055176782
22.09798536,346.563446,344.1822858706695,2.3811601293305102,344.1527780256382,0.018592708369938222,0.01091513666133609
22.10527195,346.4621887,344.2366792744603,2.2255094255397125,344.20689967308226,0.018763151294416067,0.011016450083646675
22.11255853,346.18493650000005,344.29102768353994,1.8939088164601117,344.2609723666841,0.0189361368953061,0.011119179960545084
22.11984511,346.22586060000003,344.3453312513867,1.8805293486133223,344.3149961807527,0.01911171768111007,0.011223352952907705
22.1271317,345.9577637,344.39959013321936,1.5581735667806242,344.3689711893292,0.0192899475372099,0.011328996352936018
22.13441828,345.4046631,344.4538042629416,0.9508588370583766,344.4228972442647,0.019470881018986797,0.011436137657952082
22.14170486,345.1588745,344.50797379998943,0.6509007000105953,344.4767744196671,0.019654574863843383,0.011544805458486648
22.14899144,345.2772827,344.56209883147847,0.7151838685215353,344.5306027155365,0.01984108706271734,0.011655028879260902
22.15627803,345.5221863,344.6161795209551,0.9060067790449011,344.5843822056452,0.020030477412687785,0.011766837897187077
22.16356461,345.54006960000004,344.67021581165005,0.8698537883499853,344.6381127423814,0.02022280652309259,0.011880262745561818
22.17085119,345.481842,344.7242078718663,0.7576341281336454,344.69179439958435,0.02041813742649477,0.011995334855495579
22.17813777,345.5368958,344.7781557981168,0.7587400018832113,344.7454271772543,0.02061653459661719,0.012112086265888005
22.18542436,345.55725099999995,344.8320597633978,0.7251912366021429,344.7990111488954,0.020818064540624875,0.01223054996181182
22.19271094,345.83288569999996,344.8859197214233,0.9469659785766567,344.85254616743214,0.02102279474626966,0.012350759244891436
22.19999752,346.0288086,344.9397358505695,1.0890727494304997,344.9060323064358,0.021230795401169494,0.012472748732524642
22.20728411,345.7008667,344.99350833176084,0.70735836823917,344.9594696392095,0.021442138645568546,0.012596553905796351
22.21457069,345.5935669,345.0472371274409,0.5463297725590905,345.0128580190799,0.021656897746723452,0.01272221061426771
22.22185727,345.63824460000006,345.10092242444523,0.5373221755548343,345.0661975194172,0.02187514890627688,0.01284975612175412
22.22914385,345.9463501,345.15456433885265,0.7917857611473664,345.1194881402214,0.022096970174700463,0.012979228456572421
22.23643044,345.78750610000003,345.20816306344125,0.5793430365587824,345.1727299545273,0.022322442123699698,0.01311066679024492
22.24371702,345.63031010000003,345.26171857362004,0.36859152637998704,345.22592281619836,0.022551646679086844,0.01324411074257996
22.2510036,345.51943969999996,345.31523106888653,0.20420863111343124,345.27906679833643,0.022784669055854183,0.013379601494244081
22.25829018,345.6936951,345.3687006786481,0.32499442135190293,345.3321619009413,0.023021596607396267,0.013517181099427941
22.26557677,345.73461910000003,345.4221276092211,0.3124914907789389,345.38520819677944,0.023262519550994627,0.01365689289066947
22.27286335,345.9345703,345.47551185072234,0.459058449277677,345.43820554025115,0.023507529728444353,0.013798780742743105
22.28014993,346.5324097,345.52885361712976,1.0035560828702614,345.49115400418975,0.023756722681996308,0.013942890257986207
22.28743652,346.94485469999995,345.5821531261858,1.3627015738141495,345.5440536611603,0.024010196784415065,0.014089268241077911
22.2947231,347.1530151,345.63541038035567,1.5176047196443392,345.5969043659657,0.024268052269714246,0.014237962120263148
22.30200968,347.3952026,345.6886256058541,1.7065769941459052,345.649706191238,0.024530393424524954,0.014389021191575495
22.30929626,347.4005737,345.7417989601477,1.6587747398522765,345.70245913697727,0.024797327311511703,0.014542495858930408
