2theta,Intensity,Model,Residual,Background,hcp FeNi,extrapeak
22.00402163,486.30935669999997,487.86393774503546,-1.5545810450354907,487.8435076612068,0.020430083828642948,6.86636841685872e-23
22.01130793,486.51290889999996,487.8559654309642,-1.3430565309642475,487.8354373704068,0.020528060557419542,1.0552467615464914e-22
22.01859423,486.44808960000006,487.84813930069663,-1.4000497006965702,487.8275124957996,0.020626804896999747,1.618950304403628e-22
22.02588053,486.07583619999997,487.8404591858988,-1.764622985898825,487.81973286067,0.020726325228790247,2.4795017544308203e-22
22.03316683,485.486908,487.83292491835556,-2.346016918355531,487.81209828830447,0.020826630051088247,3.7909319338552957e-22
22.04045313,485.22296140000003,487.82553632996917,-2.602574929969137,487.8046086019881,0.02092772798105863,5.7859907069384335e-22
22.04773943,485.256134,487.81829325276385,-2.562159252763877,487.7972636250071,0.02102962775675086,8.81575146543315e-22
22.05502573,485.0474548,487.81119551888474,-2.763740718884719,487.7900631806456,0.021132338239155803,1.3408821161672734e-21
22.06231203,485.2205505,487.8042429606043,-2.5836924606043112,487.78300709219,0.021235868414303687,2.0359700162135573e-21
22.06959833,485.26281739999996,487.7974354103211,-2.5346180103211395,487.7760951829257,0.02134022739540402,3.0860402598369537e-21
22.07688463,485.77117919999995,487.79077270056376,-2.019593500563815,487.7693272761387,0.021445424425028496,4.6696160089714995e-21
22.08417093,486.2646484,487.78425466399125,-1.5196062639912498,487.7627031951139,0.021551468877338123,7.053587932839516e-21
22.09145723,486.5955505,487.7778811333978,-1.1823306333977825,487.75622276313743,0.021658370260354765,1.0636244426406838e-20
22.09874353,486.63046260000004,487.77165194171255,-1.1411893417125043,487.7498858034943,0.021766138218279312,1.6010902964941132e-20
22.10602983,486.8034973,487.765566922004,-0.9620696220039804,487.7436921394701,0.021874782533856607,2.405983379772262e-20
22.11331613,486.7033997,487.7596259074812,-1.0562262074812452,487.7376415943504,0.021984313130788705,3.6092643705806144e-20
22.12060243,486.58779910000004,487.75382873149675,-1.1660296314967127,487.7317339914206,0.022094740076197373,5.404979296483535e-20
22.12788873,486.22473139999994,487.7481752275498,-1.5234438275498405,487.7259691539666,0.022206073583137084,8.080135449400964e-20
22.13517503,486.36123660000004,487.7426652292865,-1.3814286292864608,487.72034690527335,0.022318324013159904,1.2058478434942978e-19
22.14246133,486.76235959999997,487.73729857050637,-0.9749389705064004,487.7148670686274,0.022431501878932752,1.796452106434756e-19
22.14974763,486.9469603999999,487.7320750851606,-0.7851146851606927,487.7095294673137,0.022545617846909304,2.6717021322861896e-19
22.15703393,487.2893372,487.72699460735777,-0.4376574073577899,487.7043339246177,0.0226606827400571,3.966520393473495e-19
22.16432023,487.34634400000004,487.72205697136576,-0.375712971365715,487.69928026382513,0.022776707540641393,5.878690636955401e-19
22.17160653,487.4699402,487.7172620116134,-0.2473218116134035,487.6943683082203,0.02289370339306706,8.697627043324973e-19
22.17889283,487.173584,487.7126095626974,-0.5390255626974181,487.68959788109066,0.023011681606780278,1.284606797319875e-18
22.18617913,487.28384400000004,487.70809945938015,-0.424255459380106,487.6849688057209,0.023130653659230567,1.8940389684244675e-18
22.19346543,487.67764280000006,487.70373153659574,-0.026088736595681894,487.68048090539685,0.023250631198895713,2.787769510893261e-18
22.20075172,487.4255676,487.69950563515397,-0.27393803515394666,487.67613400927235,0.02337162588160881,4.096131105447993e-18
22.20803802,486.9845581,487.69542157874207,-0.7108634787420556,487.67192792870276,0.023493650039337663,6.0081438583013935e-18
22.21532432,486.49673459999997,487.6914792087218,-1.1947446087218054,487.6678624930347,0.023616715687082457,8.797434791253233e-18
22.22261062,486.1161499,487.68767836074335,-1.571528460743366,487.6639375255544,0.02374083518898233,1.285941018483933e-17
22.22989692,486.44271849999996,487.6840188706441,-1.241300370644126,487.6601528495478,0.023866021096318305,1.876442678196076e-17
22.23718322,486.98538210000004,487.6805005744508,-0.6951184744507373,487.65650828829985,0.023992286150945334,2.7333724581537032e-17
22.24446952,487.6488953,487.67712330838555,-0.02822800838555395,487.6530036650968,0.02411964328879854,3.9747661770768105e-17
22.25175582,487.79501339999996,487.6738869088668,0.1211264911331682,487.6496388032233,0.024248105643474512,5.769970815579988e-17
22.25904212,487.51315310000007,487.67079121251516,-0.15763811251508741,487.6464135259653,0.024377686549890705,8.361513723421811e-17
22.26632842,487.36166380000003,487.66783605615615,-0.3061722561561169,487.6433276566081,0.024508399548024022,1.2096102456141396e-16
22.27361472,487.7037353999999,487.66502127682395,0.03871412317596423,487.6403810184372,0.024640258386730843,1.74684859940029e-16
22.28090102,488.19421389999997,487.6623467117664,0.531867188233548,487.6375734347388,0.02477327702765062,2.5183398323661875e-16
22.28818732,488.428833,487.6598121984474,0.7690208015525855,487.63490472879823,0.024907469649194852,3.624287681244007e-16
22.29547362,488.02929689999996,487.6574175745509,0.371879325449072,487.6323747239003,0.02504285065062417,5.206912151427277e-16
22.30275992,487.9506836,487.65516267798745,0.29552092201254254,487.62998324333125,0.02517943465621469,7.467704038762245e-16
22.31004622,488.18438719999995,487.65304734689585,0.5313398531041003,487.6277301103763,0.025317236519517186,1.0691612352852874e-15
22.31733252,488.194519,487.6510714196487,0.5434475803513124,487.625615148321,0.025456271327710507,1.5280887206387864e-15
