@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/26/18 at 14:59:35 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -8.04646E+01 -3.24437E+00  0.00000E+00
 -8.02153E+01 -3.24445E+00  0.00000E+00
 -7.99661E+01 -3.24449E+00  0.00000E+00
 -7.97168E+01 -1.79486E+00  2.06966E-02
 -7.94676E+01  2.23478E+00  2.58229E+00
 -7.92183E+01  5.63400E-02  1.05730E+00
 -7.89690E+01  1.61268E+00  2.64952E+00
 -7.87198E+01  2.37924E+00  2.32911E+00
 -7.84705E+01  4.35315E+00  2.87493E+00
 -7.82212E+01  2.31794E+00  1.40054E+00
 -7.79720E+01 -1.94698E+00  1.09524E+00
 -7.77227E+01  3.60514E-01  2.39866E+00
 -7.74734E+01  2.13901E+00  1.75903E+00
 -7.72242E+01 -4.88494E-01  1.51165E+00
 -7.69749E+01  1.80816E+00  2.87295E+00
 -7.67257E+01  3.14239E+00  1.46580E+00
 -7.64764E+01 -8.66445E-01  2.21585E+00
 -7.62271E+01  7.78563E-01  1.43740E+00
 -7.59779E+01 -7.35606E-02  1.80999E+00
 -7.57286E+01 -4.34102E-01  2.01902E+00
 -7.54793E+01 -7.38050E-01  1.41402E+00
 -7.52301E+01 -1.36272E-01  1.38888E+00
 -7.49808E+01 -5.93323E-01  1.70319E+00
 -7.47315E+01 -9.87322E-01  1.40065E+00
 -7.44823E+01 -2.15420E+00  1.96983E-01
 -7.42330E+01 -1.99918E+00  1.76731E+00
 -7.39837E+01 -1.01424E+00  1.04499E+00
 -7.37345E+01 -1.48364E+00  1.40058E+00
 -7.34852E+01 -1.82723E+00  1.07380E+00
 -7.32360E+01  5.95173E-01  2.37772E+00
 -7.29867E+01  6.61182E-01  1.49374E+00
 -7.27374E+01  2.25472E-01  1.74429E+00
 -7.24882E+01 -7.50664E-02  1.97613E+00
 -7.22389E+01  2.63534E+00  2.44642E+00
 -7.19896E+01  1.93990E+00  2.22981E+00
 -7.17404E+01  1.13311E+00  2.03576E+00
 -7.14911E+01  2.48245E+00  2.62844E+00
 -7.12418E+01  2.14637E+00  1.05152E+00
 -7.09926E+01 -1.64126E+00  1.70960E+00
 -7.07433E+01  8.45553E-03  2.25537E+00
 -7.04940E+01  2.52383E+00  1.76409E+00
 -7.02448E+01  8.36333E-01  2.17864E+00
 -6.99955E+01  1.82246E-01  1.73468E+00
 -6.97463E+01  1.35388E+00  1.97613E+00
 -6.94970E+01 -1.08751E+00  1.39982E+00
 -6.92477E+01  1.36929E-01  1.69481E+00
 -6.89985E+01 -1.70587E+00  1.11220E+00
 -6.87492E+01 -6.73700E-01  2.23515E+00
 -6.84999E+01  2.38641E+00  2.01305E+00
 -6.82507E+01 -1.35717E-02  1.66883E+00
 -6.80014E+01  6.61476E-01  1.73890E+00
 -6.77521E+01 -3.87869E-01  1.71664E+00
 -6.75029E+01 -5.93736E-01  1.50490E+00
 -6.72536E+01 -1.18206E-01  1.97198E+00
 -6.70044E+01  1.36564E+00  1.96998E+00
 -6.67551E+01 -1.04497E+00  7.97782E-01
 -6.65058E+01  8.67734E-01  2.54310E+00
 -6.62566E+01  5.10530E-01  1.10064E+00
 -6.60073E+01 -1.54108E+00  1.36158E+00
 -6.57580E+01 -1.77185E+00  1.05713E+00
 -6.55088E+01 -1.30093E+00  1.41174E+00
 -6.52595E+01 -1.20176E+00  1.76161E+00
 -6.50102E+01  1.52784E+00  2.38976E+00
 -6.47610E+01  6.76248E-01  1.00105E+00
 -6.45117E+01 -1.92995E-01  2.45712E+00
 -6.42624E+01  3.00617E+00  2.99186E+00
 -6.40132E+01  3.34824E+00  2.01873E+00
 -6.37639E+01  3.51007E+00  2.15617E+00
 -6.35147E+01  7.07591E-02  2.03969E+00
 -6.32654E+01  2.91115E+00  2.77398E+00
 -6.30161E+01  1.90864E+00  1.50242E+00
 -6.27669E+01 -1.50679E+00  1.42604E+00
 -6.25176E+01 -8.02320E-01  1.47903E+00
 -6.22683E+01  8.89068E-01  1.99117E+00
 -6.20191E+01  1.51855E+00  2.53447E+00
 -6.17698E+01  1.69522E+00  2.13415E+00
 -6.15205E+01  5.99134E-01  1.78629E+00
 -6.12713E+01 -4.31072E-01  1.09922E+00
 -6.10220E+01  3.57364E-01  2.47682E+00
 -6.07728E+01  2.23887E+00  2.00988E+00
 -6.05235E+01 -2.14624E-01  1.96530E+00
 -6.02742E+01  1.10975E+00  2.26501E+00
 -6.00250E+01  2.85584E+00  2.58356E+00
 -5.97757E+01  1.51076E+00  4.30367E-01
 -5.95264E+01 -1.86705E+00  2.18956E+00
 -5.92772E+01  4.07655E+00  2.81469E+00
 -5.90279E+01  6.17761E+00  2.81297E+00
