@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/17/18 at 11:30:04 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "partial phonon DOS (1/eV)"
@s0 errorbar size 0.0
@type xydy
  0.00000E+00  0.00000E+00  0.00000E+00
  2.47983E-01  1.86072E-03  4.32783E-03
  4.95967E-01  7.60017E-03  1.36591E-02
  7.43950E-01  1.69836E-02  2.15714E-02
  9.91934E-01  2.87798E-02  2.55963E-02
  1.23992E+00  4.11834E-02  2.72142E-02
  1.48790E+00  5.34281E-02  2.75457E-02
  1.73588E+00  6.87553E-02  2.82905E-02
  1.98387E+00  9.13026E-02  3.09622E-02
  2.23185E+00  1.22837E-01  3.49309E-02
  2.47983E+00  1.62963E-01  3.97036E-02
  2.72782E+00  2.06556E-01  4.67655E-02
  2.97580E+00  2.44740E-01  5.20102E-02
  3.22378E+00  2.78080E-01  5.66707E-02
  3.47177E+00  3.28156E-01  6.72176E-02
  3.71975E+00  3.93168E-01  8.00616E-02
  3.96773E+00  4.32328E-01  8.74010E-02
  4.21572E+00  4.53104E-01  8.95954E-02
  4.46370E+00  5.24695E-01  1.04184E-01
  4.71168E+00  6.49547E-01  1.20743E-01
  4.95967E+00  7.45844E-01  1.24716E-01
  5.20765E+00  8.03318E-01  1.35063E-01
  5.45563E+00  8.53027E-01  1.49690E-01
  5.70362E+00  8.85594E-01  1.59608E-01
  5.95160E+00  9.48524E-01  1.84239E-01
  6.19958E+00  1.10903E+00  2.13904E-01
  6.44757E+00  1.29621E+00  2.36278E-01
  6.69555E+00  1.40041E+00  2.34822E-01
  6.94353E+00  1.45247E+00  2.41078E-01
  7.19152E+00  1.49225E+00  2.61318E-01
  7.43950E+00  1.51292E+00  2.86945E-01
  7.68749E+00  1.57327E+00  3.20307E-01
  7.93547E+00  1.72809E+00  3.30427E-01
  8.18345E+00  1.95510E+00  3.56647E-01
  8.43144E+00  2.18999E+00  3.81385E-01
  8.67942E+00  2.34432E+00  4.09704E-01
  8.92740E+00  2.31087E+00  4.02773E-01
  9.17539E+00  2.09454E+00  3.95328E-01
  9.42337E+00  2.00057E+00  4.57108E-01
  9.67135E+00  2.24685E+00  4.69350E-01
  9.91934E+00  2.58756E+00  4.54158E-01
  1.01673E+01  2.77108E+00  4.65208E-01
  1.04153E+01  2.96960E+00  5.24667E-01
  1.06633E+01  3.35733E+00  5.90964E-01
  1.09113E+01  3.74835E+00  6.25969E-01
  1.11593E+01  3.98417E+00  6.64191E-01
  1.14072E+01  4.00280E+00  6.42688E-01
  1.16552E+01  3.80765E+00  6.46654E-01
  1.19032E+01  3.67869E+00  6.88006E-01
  1.21512E+01  3.83290E+00  7.15631E-01
  1.23992E+01  4.14491E+00  7.16791E-01
  1.26472E+01  4.55899E+00  7.67093E-01
  1.28951E+01  5.11967E+00  8.53014E-01
  1.31431E+01  5.43169E+00  8.83741E-01
  1.33911E+01  5.24463E+00  8.74371E-01
  1.36391E+01  5.24084E+00  8.62043E-01
  1.38871E+01  5.84901E+00  9.62894E-01
  1.41351E+01  6.41442E+00  1.04569E+00
  1.43830E+01  6.37794E+00  1.02474E+00
  1.46310E+01  6.22367E+00  1.01516E+00
  1.48790E+01  6.68221E+00  1.13032E+00
  1.51270E+01  7.57642E+00  1.22949E+00
  1.53750E+01  8.19754E+00  1.26281E+00
  1.56230E+01  8.41317E+00  1.28588E+00
  1.58709E+01  8.65545E+00  1.34904E+00
  1.61189E+01  9.09693E+00  1.31897E+00
  1.63669E+01  9.56453E+00  1.37215E+00
  1.66149E+01  9.85160E+00  1.47408E+00
  1.68629E+01  9.75731E+00  1.40878E+00
  1.71109E+01  9.45274E+00  1.38029E+00
  1.73588E+01  9.49656E+00  1.44670E+00
  1.76068E+01  9.94829E+00  1.55360E+00
  1.78548E+01  1.02947E+01  1.56876E+00
  1.81028E+01  1.05077E+01  1.59528E+00
  1.83508E+01  1.09934E+01  1.67719E+00
  1.85988E+01  1.16495E+01  1.68707E+00
  1.88467E+01  1.18719E+01  1.58993E+00
  1.90947E+01  1.14388E+01  1.65920E+00
  1.93427E+01  1.11681E+01  1.64954E+00
  1.95907E+01  1.21145E+01  1.74590E+00
  1.98387E+01  1.41027E+01  1.91604E+00
  2.00867E+01  1.57973E+01  2.08520E+00
  2.03346E+01  1.60223E+01  2.14983E+00
  2.05826E+01  1.48478E+01  2.08860E+00
  2.08306E+01  1.36295E+01  1.86037E+00
  2.10786E+01  1.36422E+01  2.04358E+00
  2.13266E+01  1.46397E+01  2.27695E+00
  2.15746E+01  1.54530E+01  2.26907E+00
  2.18225E+01  1.59327E+01  2.38870E+00
  2.20705E+01  1.67717E+01  2.38202E+00
  2.23185E+01  1.76336E+01  2.30386E+00
  2.25665E+01  1.76758E+01  2.42809E+00
  2.28145E+01  1.75404E+01  2.44120E+00
  2.30625E+01  1.87444E+01  2.50656E+00
  2.33104E+01  2.10788E+01  2.84159E+00
  2.35584E+01  2.26480E+01  2.75905E+00
  2.38064E+01  2.33024E+01  2.96228E+00
  2.40544E+01  2.41895E+01  3.09619E+00
  2.43024E+01  2.47530E+01  3.05251E+00
  2.45504E+01  2.45063E+01  2.95375E+00
  2.47983E+01  2.45738E+01  3.10664E+00
  2.50463E+01  2.58009E+01  3.23416E+00
  2.52943E+01  2.78263E+01  3.28516E+00
  2.55423E+01  2.97480E+01  3.40315E+00
  2.57903E+01  3.09410E+01  3.45814E+00
  2.60383E+01  3.19644E+01  3.85656E+00
