2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00031924,481.1080933,480.2303031407464,0.8777901592536068,478.9444083017088,1.2858948390375986
24.00759741,479.98233030000006,479.86507413140646,0.11725616859359889,478.552961176194,1.312112955212454
24.01487557,479.51269529999996,479.5018502237852,0.010845076214764049,478.16271492852593,1.3391352952592774
24.02215374,479.1695557,479.1406634049706,0.02889229502937951,477.77366848632755,1.3669949186430652
24.0294319,479.1739807,478.7815493476645,0.39243135233550674,477.38582291867624,1.3957264289882823
24.03671007,478.6390076,478.4245435450433,0.21446405495669296,476.99917715979336,1.4253663852499587
24.04398823,478.3034363,478.0696853701074,0.23375092989260793,476.6137322721588,1.4559530979485928
24.0512664,477.3827515,477.7170142722639,-0.3342627722639122,476.2294871965905,1.4875270756733527
24.05854457,476.3968811000001,477.3665733269742,-0.9696922269741322,475.8464424635058,1.520130863468396
24.06582273,475.7879028,477.0184078981938,-1.2305050981938166,475.4645985967236,1.5538093014702092
24.0731009,474.9145813,476.6725643664075,-1.757983066407519,475.08395454695255,1.5886098194549747
24.08037906,474.7675476,476.3290936299027,-1.5615460299026722,474.7045113601862,1.6245822697165009
24.08765723,474.8334351,475.98804747660864,-1.154612376608668,474.32626799373156,1.6617794828770558
24.0949354,474.7020569,475.6494820820261,-0.9474251820261088,473.9492249697623,1.700257112263765
24.10221356,474.4292603,475.3134567790025,-0.884196479002469,473.57338280384465,1.7400739751578267
24.10949173,474.0008545,474.9800329047727,-0.9791784047727106,473.1987404631891,1.78129244158363
24.11676989,474.3442993,474.64927725781615,-0.3049779578161633,472.82529897729,1.8239782805261655
24.12404806,474.2905579,474.3212586862364,-0.030700786236366184,472.45305731994995,1.868201366286414
24.13132623,473.6557312,473.9960515514969,-0.34032035149692774,472.08201600509256,1.914035546404354
24.13860439,473.3434448,473.67373464361714,-0.33028984361715175,471.712175540044,1.9615591035731395
24.14588256,472.8972168000001,473.35439019052825,-0.45717339052816897,471.34353490850117,2.0108552820270797
24.15316072,473.04125980000003,473.03810729525236,0.0031525047476748114,470.97609512346935,2.0620121717829876
24.16043889,473.053009,472.72497880325506,0.32803019674491907,470.60985517524205,2.1151236280129972
24.16771706,473.4926453,472.41510476419654,1.0775405358034504,470.2448155694992,2.170289194697322
24.17499522,473.286438,472.10859155290973,1.1778464470902463,469.880976805317,2.227614747592723
24.18227339,473.5267944,471.8055511099521,1.721243290047937,469.5183378828888,2.2872132270633014
24.18955155,472.72891239999996,471.5061044043095,1.2228079956904594,469.15689979872514,2.349204605584374
24.19682972,472.3754578,471.21037867717047,1.1650791228295247,468.7966615596115,2.4137171175589955
24.20410789,471.81469730000003,470.91851096024635,0.8961863397536831,468.43762366298233,2.480887297264004
24.21138605,471.4190369,470.6306475009583,0.788389399041705,468.0797865996683,2.5508609012899854
24.21866422,470.69934079999996,470.3469433464761,0.35239745352384944,467.7231493863528,2.6237939601233164
24.22594238,471.304657,470.0675659146472,1.2370910853528017,467.36771300305645,2.699852911590766
24.23322055,470.71923830000003,469.7926927707753,0.9265455292247111,467.01347647305647,2.779216297718867
24.24049872,470.45001219999995,469.5225153092951,0.9274968907048446,466.660440285541,2.862075023754113
24.24777688,470.1326904,469.25723864799227,0.8754517520077343,466.3086049230951,2.9486337248971375
24.25505505,470.08346560000007,468.99708174388593,1.0863838561141392,465.9579694188933,3.0391123249926077
24.26233321,469.4248352,468.7422812242034,0.6825539757966226,465.6085347364642,3.1337464877391934
24.26961138,468.4989624,468.4930899557567,0.005872444243266273,465.260299915577,3.23279004017971
24.27688955,467.92257689999997,468.24978108618075,-0.3272041861807793,464.91326543717696,3.336515649003796
24.28416771,467.6174927,468.0126486908032,-0.3951559908031754,464.56743177559747,3.445216915205702
24.29144588,467.6183166999999,467.7820087450545,-0.16369204505457446,464.2227979805093,3.5592107645452096
24.29872404,467.91787719999996,467.55820349677674,0.3596737032232227,463.8793649989475,3.678838497829226
24.30600221,467.9308472,467.34160127165876,0.5892459283412563,463.53713188717757,3.8044693844811794
24.31328038,467.76092530000005,467.132601238257,0.6283240617430579,463.19609911788575,3.93650212037122
