Bin Midpoint,Prob
3070.5,0.0482
3072.5,0.0473
3075.5,0.1298
3081.5,0.2433
3082.5,0.1759
3083.5,0.172
3085.5,0.8266
3087.5,0.043
3088.5,0.203
3089.5,0.5185
3090.5,0.1797
3091.5,0.172
3093.5,0.8966
3094.5,0.87
3095.5,1.2513
3096.5,0.3432
3097.5,1.422
3098.5,0.6885
3099.5,0.9913
3101.5,0.049
3102.5,0.3712
3103.5,0.8351
3104.5,0.6731
3105.5,0.2687
3106.5,0.1605
3108.5,0.4105
3109.5,0.6781
3110.5,0.4968
3112.5,0.3713
3113.5,0.1128
3114.5,0.515
3115.5,0.1482
3116.5,0.4383
3117.5,0.3737
3118.5,0.4136
3120.5,0.2064
3121.5,0.5764
3123.5,0.2015
3124.5,0.2102
3125.5,0.1942
3126.5,0.6149
3128.5,0.2048
3129.5,0.4162
3130.5,0.3893
3131.5,0.4859
3132.5,0.3116
3133.5,0.2239
3134.5,0.2324
3135.5,0.5282
3136.5,0.1789
3137.5,0.1713
3138.5,0.2283
3139.5,0.1786
3141.5,0.8832
3142.5,0.7853
3143.5,0.5321
3144.5,0.1051
3145.5,0.1724
3146.5,0.5011
3147.5,0.2929
3148.5,0.1612
3149.5,0.3451
3150.5,0.4401
3151.5,0.163
3152.5,0.3267
3153.5,0.4616
3154.5,0.3076
3155.5,0.5169
3157.5,0.743
3158.5,0.1424
3159.5,0.2721
3160.5,0.4891
3161.5,0.6094
3162.5,0.6371
3163.5,0.5415
3164.5,0.1776
3165.5,0.4154
3166.5,0.6
3167.5,0.6043
3168.5,0.8523
3169.5,0.6704
3170.5,0.3359
3171.5,0.4462
3172.5,1.1429
3173.5,0.3061
3174.5,0.7931
3175.5,1.1202
3176.5,0.6761
3177.5,0.6154
3178.5,1.4681
3179.5,1.0935
3180.5,0.7763
3181.5,0.9879
3182.5,1.1303
3183.5,2.7273
3184.5,1.1307
3185.5,2.1648
3186.5,1.5474
3187.5,2.0076
3188.5,1.0923
3189.5,1.9791
3190.5,2.9295
3191.5,1.3234
3192.5,3.705
3193.5,3.1433
3194.5,3.7166
3195.5,1.1997
3196.5,2.654
3197.5,6.5418
3198.5,6.2131
3199.5,6.5442
3200.5,8.1041
3201.5,5.6133
3202.5,4.5727
3203.5,4.0332
3204.5,2.044
3205.5,4.6605
3206.5,3.384
3207.5,6.3044
3208.5,3.163
3209.5,8.131
3210.5,4.009
3211.5,5.5305
3212.5,3.1284
3213.5,2.8526
3214.5,4.3794
3215.5,6.6951
3216.5,5.4329
3217.5,4.9988
3218.5,3.6825
3219.5,4.7454
3220.5,3.5189
3221.5,3.806
3222.5,3.439
3223.5,5.896
3224.5,4.7477
3225.5,6.3326
3226.5,5.2939
3227.5,6.3752
3228.5,5.0188
3229.5,5.527
3230.5,6.8471
3231.5,4.1602
3232.5,4.0733
3233.5,4.7486
3234.5,8.4548
3235.5,7.1247
3236.5,9.5853
3237.5,14.911
3238.5,13.8935
3239.5,10.7917
3240.5,12.1547
3241.5,13.8826
3242.5,19.9182
3243.5,24.2006
3244.5,6.7868
3245.5,5.641
3246.5,4.6974
3247.5,8.8876
3248.5,6.4511
3249.5,7.2668
3250.5,8.7194
3251.5,6.464
3252.5,8.7928
3253.5,7.7322
3254.5,7.6866
3255.5,8.1349
3256.5,8.5144
3257.5,5.8646
3258.5,7.0283
3259.5,7.4528
3260.5,10.2367
3261.5,8.0564
3262.5,10.5369
3263.5,7.6741
3264.5,6.9859
3265.5,8.0224
3266.5,7.0707
3267.5,5.2834
3268.5,3.6879
3269.5,3.5652
3270.5,3.4718
3271.5,2.5381
3272.5,1.718
3273.5,0.5666
3274.5,2.3626
3275.5,0.4941
3276.5,1.3302
3277.5,1.0338
3278.5,1.1627
3279.5,2.3621
3280.5,1.8423
3281.5,1.6244
3282.5,1.4741
3283.5,0.9159
3284.5,0.7653
3285.5,2.0484
3286.5,0.3139
3287.5,0.7653
3288.5,1.0194
3289.5,0.9524
3290.5,1.2004
3291.5,1.1377
3292.5,1.1243
3293.5,0.6548
3294.5,0.2264
3295.5,0.0493
3296.5,0.5306
3297.5,0.3919
3298.5,0.7584
3299.5,1.6098
3300.5,0.9218
3302.5,0.5724
3304.5,0.2183
3305.5,0.2334
3306.5,0.0496
3309.5,0.1865
3311.5,0.2668
3313.5,0.0489
3314.5,0.049
3315.5,0.0322
3323.5,0.0363
