2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
23.00141627,1836.4520260000002,1833.4639669316286,2.9880590683715127,1825.0807479891805,4.40916749733157,3.9740514451166495
23.0115954,1835.6695559999998,1833.1001515705484,2.569404429451424,1824.5027535173824,4.471113864450491,4.126284188715573
23.02177453,1834.4318850000002,1832.745746427623,1.6861385723771036,1823.9247750076756,4.5337781656620475,4.287193254285481
23.03195366,1832.756714,1832.4014141945975,0.3552998054026375,1823.3468124600595,4.597171474049282,4.45743026048863
23.04213279,1832.387695,1832.0678781878682,0.3198168121316485,1822.7688658745344,4.6613053688363495,4.637706944497451
23.05231192,1832.4825440000002,1831.745928852167,0.7366151478331631,1822.1909352510997,4.726191956947646,4.828801644119628
23.06249105,1833.13562,1831.4364310463225,1.6991889536775489,1821.6130205897568,4.791843894824649,5.03156656174107
23.07267018,1834.1967769999999,1831.1403322112753,3.056444788724548,1821.0351218905043,4.858274410438876,5.2469359103320885
23.08284931,1833.278809,1830.8586715330416,2.4201374669582947,1820.4572391533427,4.925497325428933,5.475935054269992
23.09302844,1833.3062739999998,1830.592590226934,2.7136837730658954,1819.879372378272,4.993527077279447,5.719690771382634
23.10320757,1833.748291,1830.343343084027,3.4049479159730254,1819.3015215652922,5.062378741446646,5.979442777288167
23.1133867,1833.158813,1830.1123114362863,3.0465015637137185,1818.7236867144036,5.1320680533223,6.256556668560327
23.12356584,1833.999756,1829.9010175152066,4.09873848479333,1818.1458672579627,5.202611499639005,6.552538757604872
23.13374497,1835.342407,1829.7111415975123,5.63126540248777,1817.5680643312714,5.27402606167893,6.869051204561857
23.1439241,1833.9156489999998,1829.5445390714328,4.371109928566966,1816.990277366671,5.346329651727518,7.207932053034158
23.15410323,1830.68335,1829.4032617940566,1.280088205943457,1816.4125063641613,5.419540856625188,7.571214573270001
23.16428236,1828.1070559999998,1829.2895807876635,-1.182524787663624,1815.8347513237427,5.493679025580228,7.961150438340564
23.17446149,1825.9743649999998,1829.2060117726405,-3.2316467726407154,1815.2570122454151,5.5687642879048385,8.380235239320617
23.18464062,1826.974243,1829.1553435096478,-2.1811005096478766,1814.6792891291784,5.644817569297775,8.831236811171546
23.19481975,1829.464478,1829.1406690967838,0.3238089032163316,1814.1015819750326,5.7218606063855795,9.317226515365734
23.20499888,1829.6492920000003,1829.16542028791,0.4838717120903766,1813.5238907829773,5.799915959201252,9.84161354573124
23.21517801,1828.839478,1829.2334047671882,-0.39392676718807706,1812.9462155530136,5.87900702124068,10.408182192933783
23.22535714,1828.903076,1829.3488461093864,-0.44577010938633066,1812.3685562851401,5.95915802669672,11.02113179754963
23.23553627,1827.670898,1829.5164258436812,-1.8455278436811113,1811.790912979358,6.040394054424887,11.685118809898304
23.2457154,1825.89502,1829.7413265765306,-3.846306576530651,1811.2132856356666,6.122741028146129,12.405299912717888
