# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.802812195E+02
1.104843364E-02  1.811391144E+02
1.841405577E-02  1.814415131E+02
2.577967790E-02  1.838233948E+02
3.314530004E-02  1.799689026E+02
4.051092217E-02  1.799365540E+02
4.787654430E-02  1.797658997E+02
5.524216643E-02  1.835987396E+02
6.260778857E-02  1.824089050E+02
6.997341070E-02  1.787093353E+02
7.733903283E-02  1.761212769E+02
8.470465496E-02  1.747789307E+02
9.207027710E-02  1.763306885E+02
9.943589923E-02  1.790148010E+02
1.068015214E-01  1.773691864E+02
1.141671435E-01  1.780495911E+02
1.215327656E-01  1.791000977E+02
1.288983878E-01  1.800468903E+02
1.362640099E-01  1.825361938E+02
1.436296320E-01  1.826832428E+02
1.509952542E-01  1.820934906E+02
1.583608763E-01  1.813707733E+02
1.657264984E-01  1.807973633E+02
1.730921206E-01  1.789014435E+02
1.804577427E-01  1.771979065E+02
1.878233648E-01  1.779485168E+02
1.951889870E-01  1.790342712E+02
2.025546091E-01  1.784132996E+02
2.099202312E-01  1.777603912E+02
2.172858534E-01  1.770297089E+02
2.246514755E-01  1.768182068E+02
2.320170976E-01  1.776296844E+02
2.393827197E-01  1.770473785E+02
2.467483419E-01  1.757456665E+02
2.541139640E-01  1.745718231E+02
2.614795861E-01  1.751858673E+02
2.688452083E-01  1.764021454E+02
2.762108304E-01  1.763683472E+02
2.835764525E-01  1.767084961E+02
2.909420747E-01  1.795478058E+02
2.983076968E-01  1.815357056E+02
3.056733189E-01  1.825366364E+02
3.130389411E-01  1.814945679E+02
3.204045632E-01  1.800661011E+02
3.277701853E-01  1.798036499E+02
3.351358075E-01  1.807769318E+02
3.425014296E-01  1.817155609E+02
3.498670517E-01  1.819047852E+02
3.572326739E-01  1.802213593E+02
3.645982960E-01  1.789441376E+02
3.719639181E-01  1.794509888E+02
3.793295403E-01  1.776528320E+02
3.866951624E-01  1.775188293E+02
3.940607845E-01  1.773195343E+02
4.014264067E-01  1.783502197E+02
4.087920288E-01  1.787686157E+02
4.161576509E-01  1.786184082E+02
4.235232731E-01  1.787754669E+02
4.308888952E-01  1.791876221E+02
4.382545173E-01  1.792097931E+02
4.456201395E-01  1.789234619E+02
4.529857616E-01  1.771449890E+02
4.603513837E-01  1.776559753E+02
4.677170059E-01  1.771704407E+02
4.750826280E-01  1.766395721E+02
4.824482501E-01  1.760819550E+02
4.898138723E-01  1.762069702E+02
4.971794944E-01  1.765500946E+02
5.045451165E-01  1.781056976E+02
5.119107387E-01  1.787547150E+02
5.192763608E-01  1.785926361E+02
5.266419829E-01  1.774076691E+02
5.340076051E-01  1.773259888E+02
5.413732272E-01  1.771106720E+02
5.487388493E-01  1.769362488E+02
5.561044715E-01  1.763647461E+02
5.634700936E-01  1.752981567E+02
5.708357157E-01  1.751281433E+02
5.782013379E-01  1.759601288E+02
5.855669600E-01  1.761364746E+02
5.929325821E-01  1.745051270E+02
6.002982042E-01  1.743399200E+02
6.076638264E-01  1.760264130E+02
6.150294485E-01  1.768975525E+02
6.223950706E-01  1.768416901E+02
6.297606928E-01  1.765431061E+02
6.371263149E-01  1.773598633E+02
6.444919370E-01  1.770950470E+02
6.518575592E-01  1.774069672E+02
6.592231813E-01  1.779873352E+02
6.665888034E-01  1.780817566E+02
6.739544256E-01  1.780626678E+02
6.813200477E-01  1.776860199E+02
6.886856698E-01  1.770396423E+02
6.960512920E-01  1.768044586E+02
7.034169141E-01  1.765953827E+02
7.107825362E-01  1.764132690E+02
7.181481584E-01  1.753625488E+02
7.255137805E-01  1.752992096E+02
7.328794026E-01  1.764806671E+02
7.402450248E-01  1.769816742E+02
7.476106469E-01  1.771663513E+02
7.549762690E-01  1.767292175E+02
7.623418912E-01  1.772330780E+02
7.697075133E-01  1.770860443E+02
7.770731354E-01  1.767376556E+02
7.844387576E-01  1.768395386E+02
7.918043797E-01  1.759993439E+02
7.991700018E-01  1.760595703E+02
8.065356240E-01  1.754827728E+02
8.139012461E-01  1.760243378E+02
8.212668682E-01  1.766696625E+02
8.286324904E-01  1.776680756E+02
8.359981125E-01  1.775876312E+02
8.433637346E-01  1.765011444E+02
8.507293568E-01  1.762422333E+02
8.580949789E-01  1.755688629E+02
8.654606010E-01  1.770541077E+02
8.728262232E-01  1.776590729E+02
8.801918453E-01  1.774555054E+02
8.875574674E-01  1.770855713E+02
8.949230896E-01  1.761315308E+02
9.022887117E-01  1.759187317E+02
9.096543338E-01  1.747294769E+02
9.170199560E-01  1.747402496E+02
9.243855781E-01  1.747263641E+02
9.317512002E-01  1.750782013E+02
9.391168224E-01  1.750348358E+02
9.464824445E-01  1.742007446E+02
9.538480666E-01  1.737512970E+02
9.612136887E-01  1.730769958E+02
9.685793109E-01  1.737590637E+02
9.759449330E-01  1.735668793E+02
9.833105551E-01  1.751128998E+02
9.906761773E-01  1.752884216E+02
9.980417994E-01  1.770322113E+02
1.005407422E+00  1.776401215E+02
1.012773044E+00  1.783037109E+02
1.020138666E+00  1.777404633E+02
1.027504288E+00  1.771817017E+02
1.034869910E+00  1.760531616E+02
1.042235532E+00  1.748576965E+02
1.049601154E+00  1.738591766E+02
1.056966776E+00  1.734840851E+02
1.064332399E+00  1.736631012E+02
1.071698021E+00  1.736911926E+02
1.079063643E+00  1.738086853E+02
1.086429265E+00  1.738484039E+02
1.093794887E+00  1.738103943E+02
1.101160509E+00  1.740194855E+02
1.108526131E+00  1.734900970E+02
1.115891754E+00  1.729239349E+02
1.123257376E+00  1.723922882E+02
1.130622998E+00  1.716145782E+02
1.137988620E+00  1.711408691E+02
1.145354242E+00  1.702991791E+02
1.152719864E+00  1.692525940E+02
1.160085486E+00  1.696118011E+02
1.167451108E+00  1.703851013E+02
1.174816731E+00  1.719730377E+02
1.182182353E+00  1.727669678E+02
1.189547975E+00  1.728540955E+02
1.196913597E+00  1.725365906E+02
1.204279219E+00  1.724778137E+02
1.211644841E+00  1.726401520E+02
1.219010463E+00  1.720657349E+02
1.226376086E+00  1.716799927E+02
1.233741708E+00  1.723209076E+02
1.241107330E+00  1.730706482E+02
1.248472952E+00  1.735184631E+02
1.255838574E+00  1.730599213E+02
1.263204196E+00  1.727645264E+02
1.270569818E+00  1.724915161E+02
1.277935440E+00  1.731573029E+02
1.285301063E+00  1.729608765E+02
1.292666685E+00  1.733838501E+02
1.300032307E+00  1.723451691E+02
1.307397929E+00  1.720853119E+02
1.314763551E+00  1.716718292E+02
