2theta,Intensity,Model,Residual,Background,hcp FeNiSi
22.23313041,1071.955933,1074.947173491734,-2.991240491734061,1074.8698304137204,0.07734307801368727
22.24049603,1071.787231,1074.8428468590398,-3.05561585903979,1074.7646929766172,0.07815388242268935
22.24786165,1072.741577,1074.7385886435727,-1.997011643572705,1074.6596107299968,0.07897791357598323
22.25522727,1072.86792,1074.6343991373712,-1.7664791373713342,1074.554583673859,0.07981546351210396
22.2625929,1072.891357,1074.5302784993714,-1.6389214993714631,1074.4496116657251,0.08066683364631366
22.26995852,1072.438232,1074.4262273210547,-1.9879953210547683,1074.3446949906277,0.08153233042699343
22.27732414,1072.533203,1074.3222457785978,-1.7890427785978318,1074.2398335060125,0.08241227258532426
22.28468976,1072.471802,1074.2183341987445,-1.7465321987444895,1074.1350272118802,0.08330698686434602
22.29205538,1072.544189,1074.114492917749,-1.5703039177490155,1074.0302761082303,0.08421680951878725
22.29942101,1072.016479,1074.0107221409169,-1.9942431409169785,1073.9255800529593,0.08514208795764079
22.30678663,1071.344971,1073.9070225064486,-2.562051506448597,1073.8209393303496,0.08608317609899233
22.31415225,1071.005493,1073.8033942405575,-2.7979012405576213,1073.7163537982226,0.0870404423348832
22.32151787,1071.192993,1073.6998377215657,-2.5068447215658125,1073.6118234565781,0.08801426498747232
22.3288835,1071.583862,1073.596353199018,-2.0124911990180863,1073.507348163612,0.08900503540598635
22.33624912,1070.5545650000001,1073.4929413561051,-2.938376356104982,1073.4029282030078,0.09001315309735583
22.34361474,1070.650269,1073.3896024672613,-2.7393334672613037,1073.2985634328863,0.09103903437494527
22.35098036,1070.3496089999999,1073.2863369608785,-2.9367279608786703,1073.1942538532473,0.09208310763124279
22.35834598,1070.42749,1073.1831452794495,-2.7556552794494564,1073.0899994640909,0.09314581535866881
22.36571161,1069.404541,1073.0800277403719,-3.6754867403717526,1072.9858001239875,0.09422761638449821
22.37307723,1068.814209,1072.9769850966698,-4.162776096669859,1072.8816561158715,0.09532898079825176
22.38044285,1068.596558,1072.8740176979145,-4.277459697914537,1072.7775672982377,0.09645039967679983
22.38780847,1068.9165039999998,1072.7711260513347,-3.8546220513349,1072.6735336710867,0.09759238024796879
22.39517409,1069.688965,1072.6683106828884,-2.979345682888379,1072.5695552344182,0.09875544847024839
22.40253972,1070.6872560000002,1072.5655719990866,-1.8783159990864533,1072.4656318471777,0.09994015190876446
22.40990534,1070.8808589999999,1072.4629108462218,-1.5820518462219297,1072.3617637915495,0.10114705467231225
22.41727096,1070.370483,1072.3603276750353,-1.9898446750353287,1072.2579509264037,0.10237674863150424
22.42463658,1070.36438,1072.2578231005184,-1.8934431005184251,1072.1541932517407,0.1036298487776264
22.43200221,1071.1682130000002,1072.155397625356,-0.9871846253558942,1072.0504906268052,0.10490699855081817
22.43936783,1071.615601,1072.0530521982926,-0.4374511982925924,1071.9468433331826,0.1062088651098853
22.44673345,1071.332764,1071.9507873823056,-0.6180233823056369,1071.8432512300424,0.10753615226331147
22.45409907,1071.111328,1071.8486039138136,-0.7372759138136189,1071.7397143173848,0.10888959642870241
22.46146469,1071.1713869999999,1071.7465025668018,-0.5751155668019692,1071.6362325952098,0.11026997159210317
22.46883032,1072.1816410000001,1071.6444840180523,0.5371569819478736,1071.532805923137,0.11167809491531465
22.47619594,1072.003174,1071.5425494052256,0.4606245947743446,1071.429434582002,0.11311482322363875
22.48356156,1072.037476,1071.4406995005618,0.5967764994381923,1071.3261184313499,0.1145810692120077
22.49092718,1071.061279,1071.3389352703982,-0.27765627039821084,1071.2228574711803,0.11607779921793551
22.4982928,1071.139038,1071.2372577427202,-0.09821974272017542,1071.1196517014932,0.11760604122705867
22.50565843,1069.8826900000001,1071.135667876242,-1.2529778762418573,1071.016500982283,0.11916689395892038
22.51302405,1069.675659,1071.0341671198696,-1.3585081198696116,1070.9134055936363,0.12076152623336131
22.52038967,1069.508911,1070.9327565941094,-1.4238455941094799,1070.8103653954722,0.12239119863712816
22.52775529,1069.887573,1070.831437653046,-0.9438646530459209,1070.7073803877906,0.12405726525519546
22.53512092,1070.783081,1070.7302116205174,0.05286937948267223,1070.6044504308854,0.12576118963201643
22.54248654,1071.49646,1070.6290803527727,0.8673796472273807,1070.501575804244,0.12750454852858004
22.54985216,1072.216553,1070.5280454286751,1.6885075713248625,1070.3987563680853,0.1292890605898304
22.55721778,1073.036499,1070.4271087162874,2.609390283712628,1070.2959921224092,0.131116593878287
22.5645834,1072.73645,1070.3262722542888,2.4101777457112803,1070.1932830672156,0.1329891870732166
22.57194903,1072.508423,1070.2255381366344,2.2828848633655525,1070.0906290631733,0.134909073461115
22.57931465,1071.914551,1070.1249090835418,1.7896419164583222,1069.9880303890197,0.13687869452203805
22.58668027,1072.524658,1070.024387648028,2.500270351971949,1069.885486905349,0.1389007426792306
22.59404589,1072.5817869999998,1069.9239767936,2.657810206399745,1069.7829986121608,0.14097818143928476
22.60141151,1072.709351,1069.8236797916784,2.8856712083215825,1069.6805655094554,0.14311428222291656
22.60877714,1071.899048,1069.7235001240929,2.175547875907114,1069.5781874582756,0.1453126658173478
22.61614276,1071.508911,1069.6234420699984,1.8854689300014797,1069.4758647366102,0.14757733338813034
22.62350838,1071.289917,1069.5235099379297,1.766407062070357,1069.3735972054274,0.14991273250223405
22.630874,1071.188965,1069.4237086637372,1.765256336262837,1069.2713848647272,0.1523237990100544
22.63823963,1070.9526369999999,1069.3240435991738,1.6285934008260483,1069.1692275758526,0.15481602332125388
22.64560525,1070.9729,1069.2245211196066,1.7483788803933749,1069.0671256161927,0.1573955034138186
22.65297087,1071.530396,1069.1251478861848,2.4052481138153325,1068.9650788470153,0.16006903916956644
22.66033649,1071.6657710000002,1069.0259314693974,2.639839530602785,1068.8630872683207,0.16284420107665448
22.66770211,1071.724976,1068.9268803045707,2.7980956954293106,1068.7611508801083,0.16572942446235275
22.67506774,1071.8751220000001,1068.8280036582044,3.0471183417957945,1068.6592695440966,0.16873411410775963
22.68243336,1072.61792,1068.729312275484,3.8886077245158504,1068.5574435369244,0.1718687385596046
22.68979898,1072.49707,1068.6308176967766,3.866252303223291,1068.4556727202353,0.1751449765412683
22.6971646,1072.1877439999998,1068.5325329288291,3.6552110711706973,1068.3539570940284,0.17857583480082778
22.70453022,1071.817261,1068.4344724573227,3.38278854267719,1068.2522966583042,0.18217579901852549
22.71189585,1071.7436519999999,1068.336652274987,3.406999725012838,1068.1506912751552,0.18596099983194747
22.71926147,1071.179443,1068.239090588035,2.940352411965023,1068.049141220471,0.18994936756404499
22.72662709,1070.734375,1068.1418072105457,2.5925677894542787,1067.9476463562696,0.19416085427610683
22.73399271,1069.884888,1068.044824303974,1.8400636960259362,1067.846206682551,0.19861762142316275
22.74135833,1069.842041,1067.9481664697369,1.893874530263247,1067.744822199315,0.2033442704218149
22.74872396,1069.977173,1067.851860862829,2.125312137171022,1067.6434927690284,0.20836809380066199
22.75608958,1070.8754880000001,1067.7559379779304,3.1195500220696886,1067.5422186668322,0.213719311098151
22.7634552,1070.928589,1067.6604311487388,3.2681578512613214,1067.440999755119,0.21943139361969324
22.77082082,1070.472534,1067.5653773765112,2.907156623488845,1067.3398360338883,0.22554134262280115
22.77818645,1069.478638,1067.4708173979184,2.007820602081665,1067.238727365907,0.23209003201139522
22.78555207,1069.009033,1067.376796547272,1.632236452727966,1067.1376740257163,0.2391225215558342
22.79291769,1068.659668,1067.2833643585363,1.3763036414636645,1067.0366758760083,0.24668848252795209
22.80028331,1068.98645,1067.1905754753716,1.7958745246285162,1066.935732916783,0.25484255858859767
22.80764893,1069.3491210000002,1067.0984899418388,2.250631058161389,1066.8348451480404,0.26364479379839445
22.81501456,1069.054199,1067.0071735220938,2.047025477906118,1066.7340124329216,0.27316108917211324
22.82238018,1069.200684,1066.916698661922,2.283985338077855,1066.633235045219,0.283463616703158
22.8297458,1068.974731,1066.8271442345274,2.1475867654726244,1066.532512847999,0.29463138652850435
22.83711142,1068.796143,1066.7385965498672,2.0575464501328042,1066.4318458412617,0.30675070860536646
22.84447704,1068.456299,1066.6511497639553,1.805149236044599,1066.331234025007,0.3199157389483348
22.85184267,1068.362183,1066.564906316731,1.7972766832690468,1066.2306772627508,0.33422905398025016
22.85920829,1067.959839,1066.4799779715572,1.4798610284428833,1066.1301758275363,0.34980214402085313
22.86657391,1068.098145,1066.3964857018632,1.7016592981367467,1066.0297295828045,0.36675611905861927
22.87393953,1068.3647460000002,1066.3145607649622,2.050185235038043,1065.9293385285553,0.3852222364068921
22.88130516,1069.069336,1066.2343450915232,2.8349909084768115,1065.8290025286042,0.4053425629190164
22.88867078,1069.139282,1066.15599234212,2.98328965788005,1065.728721855395,0.4272704867251598
22.8960364,1069.00293,1066.0796678810382,2.9232621189619294,1065.6284963726685,0.45117150836980374
22.90340202,1068.6938480000001,1066.005549842067,2.6882981579331044,1065.5283260804244,0.4772237616424875
22.91076764,1068.417725,1065.9338296412898,2.4838953587102424,1065.4282109786634,0.5056186626264734
22.91813327,1068.216187,1065.8647124979411,2.3514745020588634,1065.328150931575,0.5365615663661139
22.92549889,1068.70752,1065.798418403189,2.9091015968108422,1065.2281462108538,0.5702721923353705
22.93286451,1068.62439,1065.7351821312354,2.8892078687645153,1065.1281966806155,0.6069854506198497
22.94023013,1068.9064939999998,1065.6752541638223,3.231239836177565,1065.0283023408595,0.6469518229627611
22.94759575,1068.622803,1065.6189011031258,3.00390189687414,1064.9284631915862,0.6904379115397222
22.95496138,1069.4882810000001,1065.5664060670542,3.9218749329459115,1064.8286790973605,0.737726969693728
22.962327,1068.9454349999999,1065.51806937981,3.427365620189903,1064.7289503291274,0.7891190506825383
22.96969262,1068.283325,1065.4742084922138,2.809116507786257,1064.629276751377,0.8449317408369237
22.97705824,1067.288574,1065.4351585496604,1.8534154503395257,1064.529658364109,0.9055001855512809
22.98442387,1067.833008,1065.4012724719869,2.431735528013178,1064.4300950321885,0.9711774397984252
22.99178949,1067.939819,1065.3729212358105,2.5668977641894344,1064.3305870259605,1.0423342098499075
22.99915511,1068.356323,1065.3504936019144,3.0058293980855524,1064.2311342102157,1.1193593916986284
23.00652073,1068.734375,1065.3343961997473,3.399978800252711,1064.1317365849532,1.202659614794178
23.01388635,1069.068481,1065.3250532492127,3.743427750787305,1064.0323941501733,1.292659099039432
23.02125198,1068.731567,1065.322906202559,3.4086607974411436,1063.9331067711155,1.3897994314433693
23.0286176,1068.388306,1065.3284132445167,3.059892755483361,1063.8338747173757,1.4945385271409695
23.03598322,1068.403198,1065.3420486208404,3.0611493791595876,1063.7346978541186,1.6073507667217146
23.04334884,1068.395142,1065.364301847156,3.030840152844121,1063.6355761813443,1.7287256658116175
23.05071446,1068.26001,1065.3956767190673,2.8643332809326694,1063.5365096990524,1.8591670200148687
23.05808009,1068.189453,1065.436690216278,2.7527627837218915,1063.437498272857,1.9991919434210506
23.06544571,1067.6096189999998,1065.4878709255272,2.1217480744726345,1063.3385421716055,2.1493287539217514
23.07281133,1066.8863529999999,1065.5497578436423,1.336595156357589,1063.2396412608364,2.31011658280598
23.08017695,1066.637939,1065.6228984459424,1.0150405540575775,1063.14079554055,2.4821029053922565
23.08754258,1066.4296880000002,1065.7078469405096,0.7218410594905436,1063.0420048766598,2.665842063849864
23.0949082,1066.1917720000001,1065.8051616759817,0.3866103240184202,1062.9432695374135,2.8618921385681957
23.10227382,1065.497437,1065.9154035215533,-0.41796652155335323,1062.8445893886499,3.0708141329034793
23.10963944,1065.203979,1066.0391329186696,-0.8351539186696755,1062.7459644303688,3.293168488300839
23.11700506,1064.887695,1066.1769072962743,-1.2892122962743997,1062.6473946625704,3.5295126337040106
23.12437069,1065.633301,1066.3292784152134,-0.6959774152132923,1062.5488799515429,3.7803984636705157
23.13173631,1066.266357,1066.496788477653,-0.23043147765292815,1062.4504205647845,4.046367912868429
23.13910193,1066.8598630000001,1066.6799681655339,0.17989483446626764,1062.3520163685089,4.327951797025001
23.14646755,1066.6210939999999,1066.87933248925,-0.2582384892500613,1062.253667362716,4.6256651265338755
23.15383317,1066.673218,1067.0953775153027,-0.42215951530283746,1062.1553735474056,4.940003967897207
23.1611988,1066.005249,1067.328577122193,-1.323328122193061,1062.0571347892405,5.271442332952613
23.16856442,1065.97937,1067.5793780591637,-1.600008059163656,1061.9589513549704,5.6204267041933305
23.17593004,1066.1564939999998,1067.848198141713,-1.6917041417132168,1061.8608231111828,5.987375030530211
23.18329566,1066.855225,1068.1354212850567,-1.280196285056718,1061.7627500578778,6.3726712271787935
23.19066129,1067.155396,1068.4413945260092,-1.2859985260090525,1061.6647320620182,6.776662463990945
23.19802691,1067.2971189999998,1068.766422674562,-1.4693036745620702,1061.566769389753,7.199653284808888
23.20539253,1067.364014,1069.110767234353,-1.7467532343530365,1061.468861907971,7.641905326382133
23.21275815,1067.838013,1069.474641328893,-1.636628328893039,1061.3710096166712,8.103631712221773
23.22012377,1068.008545,1069.858206845481,-1.8496618454810232,1061.2732125158543,8.584994329626582
23.2274894,1068.271362,1070.261571966121,-1.9902099661210286,1061.1754704728573,9.086101493263746
23.23485502,1068.498779,1070.6847862002423,-2.1860072002423294,1061.0777837530804,9.607002447161863
23.24222064,1069.489014,1071.1278412553224,-1.6388272553224397,1060.9801522237863,10.147689031536236
23.24958626,1070.6347660000001,1071.590666849936,-0.9559008499359152,1060.8825758849746,10.708090964961368
23.25695188,1071.206543,1072.0731296751383,-0.8665866751382509,1060.7850547366456,11.288074938492565
23.26431751,1071.170044,1072.57503302781,-1.404989027809961,1060.6875886465111,11.887444381298792
23.27168313,1071.0195310000001,1073.0961135715925,-2.0765825715923256,1060.5901778792224,12.505935692369947
23.27904875,1071.474487,1073.636045577146,-2.1615585771460246,1060.4928223024162,13.143223274729825
23.28641437,1071.508911,1074.1944390766405,-2.685528076640594,1060.3955219160925,13.798917160547903
23.29377999,1071.790649,1074.770842153917,-2.980193153917071,1060.2982767202516,14.472565433665455
23.30114562,1071.6821289999998,1075.364744216468,-3.6826152164680934,1060.2010865829798,15.163657633488096
23.30851124,1072.289795,1075.975576095156,-3.685781095156017,1060.103951768179,15.871624326976812
23.31587686,1072.348633,1076.6027191866804,-4.254086186680297,1060.0068721438608,16.595847042819486
23.32324248,1073.582886,1077.245507563643,-3.6626215636431425,1059.9098477100254,17.33565985361762
23.33060811,1074.342529,1077.903236039819,-3.560707039818908,1059.8128783350587,18.09035770476028
23.33797373,1075.845215,1078.5751640358085,-2.7299490358084313,1059.7159642822633,18.859199753545298
23.34533935,1076.39917,1079.2605295034118,-2.8613595034119044,1059.6191054199505,19.641424083461217
23.35270497,1077.473511,1079.95855503655,-2.485044036550107,1059.5223017481203,20.436253288429725
23.36007059,1077.9216310000002,1080.6684594717567,-2.746828471756544,1059.4255532667728,21.242906204984006
23.36743622,1078.36792,1081.3894705493046,-3.0215505493047203,1059.3288598446688,22.060610704635792
23.37480184,1078.612427,1082.1208334462374,-3.508406446237359,1059.2322217443614,22.888611701875973
23.38216746,1079.598389,1082.8618296337434,-3.2634406337433575,1059.1356388345366,23.7261907992068
23.38953308,1079.763794,1083.6117860662896,-3.8479920662896347,1059.0391111151944,24.572674951095305
23.3968987,1080.318237,1084.370088748802,-4.051851748801937,1058.9426385863349,25.427450162467096
23.40426433,1081.5117189999999,1085.136195015787,-3.624476015787195,1058.8462211170936,26.289973898693507
23.41162995,1083.899048,1085.9096380111564,-2.0105900111564097,1058.7498589692743,27.15977904188203
23.41899557,1085.649658,1086.690037304144,-1.0403793041439258,1058.6535520119373,28.036485292206667
23.42636119,1087.190308,1087.4770925247474,-0.2867845247474179,1058.5573002450833,28.919792279664087
23.43372682,1088.782959,1088.2705735745355,0.5123854254643447,1058.4611035381472,29.8094700363884
23.44109244,1090.971191,1089.0702906226768,1.9009003773232962,1058.3649621523332,30.70532847034367
23.44845806,1092.518066,1089.8760558395352,2.642010160464906,1058.2688759570017,31.607179882533412
23.45582368,1094.2696529999998,1090.6876087435744,3.5820442564254336,1058.172844952153,32.51476379142144
23.4631893,1096.2033689999998,1091.5045134088903,4.698855591109577,1058.0768691377868,33.42764427110334
23.47055493,1098.115356,1092.3260132892972,5.78934271070284,1057.9809483837134,34.34506490558378
23.47792055,1099.774414,1093.1508288960222,6.623585103977803,1057.8850829503874,35.26574594563481
23.48528617,1100.384888,1093.9769073810953,6.40798061890473,1057.7892727075441,36.187634673551194
23.49265179,1101.646851,1094.8010983407464,6.845752659253549,1057.6935176551833,37.10758068556318
23.50001741,1102.026733,1095.6187780083728,6.4079549916270935,1057.5978177933052,38.020960215067575
23.50738304,1102.087036,1096.4234367212593,5.6635992787405485,1057.5021729920943,38.921263729164956
23.51474866,1101.586304,1097.2062671213591,4.380036878640794,1057.4065835112565,39.79968361010258
23.52211428,1100.88501,1097.9558412708257,2.9291687291743074,1057.3110492209012,40.64479204992444
23.5294799,1100.59375,1098.657957553183,1.935792446817004,1057.2155701210283,41.44238743215459
23.53684553,1101.001221,1099.295800137807,1.705420862193023,1057.1201460821226,42.17565405568432
23.54421115,1101.3359380000002,1099.8505231849977,1.485414815002514,1057.02477736329,42.8257458217077
23.55157677,1101.315186,1100.3023530084724,1.0128329915276026,1056.92946383494,43.37288917353248
23.55894239,1100.348755,1100.6321717246599,-0.28341672465990086,1056.8342054970728,43.797966227587075
23.56630801,1100.360107,1100.8234342221454,-0.4633272221453808,1056.739002349688,44.08443187245723
23.57367364,1100.1676029999999,1100.8641048594652,-0.6965018594653429,1056.643854263645,44.220250595820225
23.58103926,1100.636108,1100.748219064807,-0.11211106480709532,1056.5487614973003,44.199457567506734
23.58840488,1099.518188,1100.4767033816413,-0.9585153816412912,1056.4537239214385,44.02297946020282
23.5957705,1098.914917,1100.0572457591704,-1.1423287591703684,1056.3587415360591,43.69850422311134
23.60313612,1097.508301,1099.503250746831,-1.9949497468310255,1056.2638143411625,43.239436405668606
23.61050175,1096.351929,1098.8321382128256,-2.4802092128256845,1056.1689422079821,42.66319600484355
23.61786737,1094.8647460000002,1098.06337924003,-3.1986332400297215,1056.0741253941255,41.98925384590443
23.62523299,1094.084351,1097.2166371745825,-3.132286174582532,1055.9793637707517,41.23727340383095
23.63259861,1093.447632,1096.310304399236,-2.862672399235862,1055.8846573378605,40.42564706137551
23.63996424,1093.361206,1095.360541297191,-1.9993352971910099,1055.790005966985,39.570535330205956
23.64732986,1092.34668,1094.3808182382695,-2.0341382382694064,1055.695409915134,38.68540832313563
23.65469548,1091.696045,1093.3818441115948,-1.6857991115948607,1055.6008690537653,37.78097505782939
23.6620611,1090.539673,1092.3717795876269,-1.8321065876268676,1055.5063833828794,36.865396204747455
23.66942672,1089.79541,1091.3565947393831,-1.5611847393831795,1055.411952902476,35.94464183690701
23.67679235,1088.9182130000002,1090.3404824528081,-1.4222694528079955,1055.3175774844635,35.02290496834462
23.68415797,1088.667358,1089.3262709619694,-0.6589129619694631,1055.2232573851004,34.103013576869074
23.69152359,1087.949341,1088.3157785942951,-0.366437594295121,1055.12899247622,33.186786118075084
23.69888921,1087.5097660000001,1087.310122517947,0.19964348205303395,1055.034782757822,32.27533976012493
23.70625483,1086.289673,1086.3099582080222,-0.020285208022187362,1054.9406282299067,31.3693299781156
23.71362046,1084.7192380000001,1085.3156614517834,-0.5964234517832665,1054.8465287647568,30.46913268702652
23.72098608,1083.102173,1084.3274678964742,-1.2252948964742245,1054.7524846178817,29.574983278592416
23.7283517,1081.915894,1083.3455591045117,-1.4296651045117414,1054.6584956614893,28.68706344302253
23.73571732,1080.847046,1082.3701308120044,-1.5230848120042992,1054.5645618955793,27.805568916424942
23.74308294,1080.475342,1081.4014306767688,-0.9260886767688135,1054.4706833201521,26.93074735661665
23.75044857,1079.5314939999998,1080.4397785532506,-0.9082845532507235,1054.3768598078648,26.062918745385726
23.75781419,1078.670532,1079.4855806904077,-0.8150486904075933,1054.2830916134776,25.20248907693003
23.76517981,1077.442749,1078.5393221001736,-1.0965731001736003,1054.1893786095732,24.349943490600573
23.77254543,1077.12085,1077.6015660862963,-0.48071608629629736,1054.0957207961512,23.505845290145057
23.77991106,1076.8496089999999,1076.6729422015562,0.17666679844364808,1054.002118046169,22.67082415538712
23.78727668,1076.265015,1075.7541395815435,0.5108754184564077,1053.9085706137876,21.84556896775589
23.7946423,1074.826538,1074.845886579822,-0.019348579822008105,1053.8150783718884,21.030808207933614
23.80200792,1074.02124,1073.9489427125186,0.07229728748143316,1053.721641320472,20.22730139204659
23.80937354,1073.61792,1073.064084512707,0.5538354872928721,1053.628259459538,19.43582505316919
23.81673917,1072.5522460000002,1072.1920920791872,0.3601539208129907,1053.5349326624184,18.657159416768728
23.82410479,1071.2733150000001,1071.3337423601756,-0.060427360175481226,1053.4416611825247,17.892081177650844
23.83147041,1069.8632810000001,1070.4897916031687,-0.6265106031685264,1053.3484448931138,17.141346710054812
23.83883603,1068.70105,1069.6609707337718,-0.9599207337719236,1053.2552837941853,16.4056869395865
23.84620165,1068.125977,1068.8479758914457,-0.7219988914457645,1053.1621778857395,15.68579800570604
23.85356728,1067.686646,1068.0514601927557,-0.36481419275560256,1053.0691270414827,14.982333151273032
23.8609329,1067.72583,1067.2720319502077,0.45379804979233995,1052.9761315140768,14.295900436131017
23.86829852,1067.051514,1066.5102431423563,0.5412708576436671,1052.883191177154,13.627051965202307
23.87566414,1066.1678470000002,1065.766589717688,0.4012572823121445,1052.7903060307135,12.976283686974506
23.88302977,1065.175171,1065.041506424313,0.13366457568713486,1052.6974759487616,12.34403047555133
23.89039539,1064.705322,1064.3353684949702,0.3699535050297982,1052.6047011833616,11.730667311608657
23.89776101,1064.087036,1063.6484843275273,0.43855167247261306,1052.5119816084436,11.136502719083708
23.90512663,1064.086914,1062.981098786863,1.1058152131370207,1052.4193172240089,10.56178156285402
23.91249225,1064.4686279999999,1062.3333922317809,2.1352357682189904,1052.3267080300564,10.006684201724555
23.91985788,1063.898071,1061.7054803211524,2.192590678847637,1052.2341539009672,9.471326420185271
23.9272235,1063.358398,1061.0974185996395,2.260979400360611,1052.141655088055,8.955763511584452
23.93458912,1061.654175,1060.5091990806502,1.1449759193496902,1052.0492114656254,8.459987615024803
23.94195474,1061.20813,1059.9407558161274,1.2673741838725618,1051.9568230336781,7.983932782449216
23.94932036,1060.8535160000001,1059.391966539761,1.4615494602392118,1051.8644897922138,7.527476747547194
23.95668599,1061.1877439999998,1058.8626547907636,2.325089209236239,1051.7722116159875,7.090443174776153
23.96405161,1060.862183,1058.3525958574621,2.509587142537839,1051.679988755563,6.672607101899009
23.97141723,1059.9608150000001,1057.861515776894,2.0992992231060725,1051.5878210856217,6.273694691272292
23.97878285,1059.075073,1057.3890977132137,1.685975286786288,1051.4957086061625,5.893389107051209
23.98614848,1058.4648439999999,1056.9349842208865,1.5298597791133943,1051.4036511922413,5.53133302864522
23.9935141,1057.627197,1056.4987833641942,1.1284136358058277,1051.3116490938223,5.187134270371762
24.00087972,1057.5802,1056.080068736998,1.5001312630020038,1051.219702185886,4.860366551112172
24.00824534,1057.033691,1055.6783856748823,1.355305325117797,1051.1278104684325,4.550575206449791
24.01561096,1057.7498779999999,1055.2932543186744,2.456623681325482,1051.0359739414616,4.2572803772127354
24.02297659,1057.832886,1054.9241727572548,2.9087132427450797,1050.944192480403,3.979980276851774
24.03034221,1058.152832,1054.5706225574063,3.582209442593694,1050.852466334472,3.7181562229344256
24.03770783,1058.081543,1054.2320691964753,3.8494738035246883,1050.7607953790239,3.4712738174514635
24.04507345,1058.705322,1053.9079673960468,4.797354603953181,1050.669179614058,3.2387877819888153
24.05243907,1059.0722660000001,1053.5977637711987,5.474502228801384,1050.5776190395754,3.020144731623366
24.0598047,1059.185303,1053.3008994355469,5.884403564453123,1050.4861135313793,2.814785904167508
24.06717032,1057.840698,1053.0168144207985,4.8238835792014925,1050.3946633379364,2.6221510828620915
24.07453594,1056.8630369999998,1052.7449479024153,4.118089097584516,1050.3032683349763,2.4416795674389435
24.08190156,1055.240601,1052.4847422821608,2.7558587178391463,1050.2119285224987,2.2728137596619735
24.08926719,1055.2504880000001,1052.2356447043971,3.0148432956029865,1050.1206437766077,2.1150009277893305
24.09663281,1054.67688,1051.9971104565511,2.679769543448856,1050.0294143451704,1.9676961113807603
24.10399843,1054.987305,1051.7686028074706,3.218702192529463,1049.9382401042155,1.8303627032551044
24.11136405,1054.450684,1051.5495960457795,2.9010879542204293,1049.8471210537434,1.702474992036009
24.11872967,1054.682007,1051.3395766138212,3.342430386178876,1049.7560571937538,1.5835194200674745
24.1260953,1055.3554689999999,1051.1380441319052,4.2174248680946675,1049.6650484007257,1.4729957311793802
24.13346092,1055.79248,1050.9445135920798,4.847966407920239,1049.5740949217761,1.3704186703036914
