Fit results
,Deviator,background
value,1.046E-01, 2.48435E+00
error,0.000E+00, 4.13082E-02

Iteration history
Deviator,Quality,background,,
2.129E+00, 3.116E+00, 3.000E+00,  
2.075E-01, 1.077E-01, 2.600E+00, L
1.279E-01, 4.402E-02, 2.539E+00,  
1.047E-01, 1.283E-04, 2.487E+00,  
1.046E-01, 6.020E-08, 2.484E+00,  
1.046E-01,, 2.484E+00,  
