@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 11:15:01 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.25447E+01 -3.75478E-02  0.00000E+00
 -7.22954E+01 -5.63687E-03  0.00000E+00
 -7.20461E+01 -2.12360E-02  0.00000E+00
 -7.17968E+01 -3.53088E-02  0.00000E+00
 -7.15475E+01  2.54058E-02  6.18063E-02
 -7.12982E+01  4.35849E-02  6.08586E-02
 -7.10489E+01 -3.40752E-03  2.95592E-02
 -7.07996E+01 -3.05087E-03  4.48129E-02
 -7.05503E+01 -1.41580E-02  2.96764E-02
 -7.03010E+01  3.29867E-03  4.15157E-02
 -7.00518E+01  3.52870E-02  4.46526E-02
 -6.98025E+01  4.10741E-02  3.51802E-02
 -6.95532E+01  2.44410E-02  2.64404E-02
 -6.93039E+01  1.47834E-02  2.57608E-02
 -6.90546E+01 -6.93652E-03  1.81363E-02
 -6.88053E+01 -7.93706E-03  1.86528E-02
 -6.85560E+01 -8.17565E-03  2.02511E-02
 -6.83067E+01 -2.36058E-03  1.72744E-02
 -6.80574E+01 -6.62370E-04  1.76149E-02
 -6.78081E+01 -2.89218E-03  2.09253E-02
 -6.75588E+01  1.51280E-02  2.11111E-02
 -6.73095E+01  1.08025E-03  1.66461E-02
 -6.70602E+01  7.14483E-03  2.18842E-02
 -6.68109E+01  2.00443E-02  2.42296E-02
 -6.65616E+01  2.80365E-02  2.09956E-02
 -6.63123E+01  4.80743E-03  1.80714E-02
 -6.60630E+01  4.97417E-03  2.09076E-02
 -6.58137E+01  1.82215E-02  2.06983E-02
 -6.55645E+01  1.42277E-02  2.02068E-02
 -6.53152E+01  1.53439E-02  2.12506E-02
 -6.50659E+01  5.58559E-03  1.72611E-02
 -6.48166E+01 -6.61559E-03  1.14212E-02
 -6.45673E+01 -3.41790E-03  1.73096E-02
 -6.43180E+01 -5.62799E-03  1.88646E-02
 -6.40687E+01  3.06664E-02  2.71604E-02
 -6.38194E+01  4.52664E-02  2.43880E-02
 -6.35701E+01  1.78026E-02  2.01969E-02
 -6.33208E+01  1.37944E-02  2.15731E-02
 -6.30715E+01  2.01135E-02  2.04732E-02
 -6.28222E+01 -4.43210E-03  1.51652E-02
 -6.25729E+01 -9.05582E-03  1.82911E-02
 -6.23236E+01  3.40198E-02  2.60507E-02
 -6.20743E+01  4.05091E-02  2.34979E-02
 -6.18250E+01  2.10897E-02  2.28224E-02
 -6.15757E+01  1.47182E-02  1.94380E-02
 -6.13264E+01  2.53178E-03  1.63136E-02
 -6.10772E+01  1.11156E-02  1.85852E-02
 -6.08279E+01  6.22325E-03  1.95570E-02
 -6.05786E+01  6.60951E-03  2.27557E-02
 -6.03293E+01  2.51775E-02  2.39321E-02
 -6.00800E+01  4.11440E-02  2.77639E-02
 -5.98307E+01  5.16901E-02  2.49519E-02
 -5.95814E+01  4.05121E-02  2.77515E-02
 -5.93321E+01  4.74050E-02  2.65700E-02
 -5.90828E+01  4.28500E-02  2.94268E-02
 -5.88335E+01  5.03054E-02  2.59484E-02
 -5.85842E+01  4.63720E-02  2.93206E-02
 -5.83349E+01  6.90592E-02  3.06089E-02
 -5.80856E+01  7.32243E-02  2.81430E-02
 -5.78363E+01  2.88470E-02  2.45588E-02
