@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 04/18/18 at 11:16:22 -07:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "data without elastic peak"
@s0 errorbar size 0.0
@type xydy
 -7.49930E+01  1.81590E+00  2.23704E+00
 -7.47432E+01 -1.61491E+00  1.00474E+00
 -7.44934E+01 -3.34559E+00  1.38669E+00
 -7.42437E+01 -1.64455E+00  1.98391E+00
 -7.39939E+01 -1.45804E+00  1.99584E+00
 -7.37441E+01 -9.59065E-01  1.51197E+00
 -7.34944E+01  1.79454E+00  3.19434E+00
 -7.32446E+01  8.64341E-01  1.45939E+00
 -7.29948E+01 -2.36283E+00  1.50456E+00
 -7.27450E+01 -1.46573E+00  2.02164E+00
 -7.24953E+01  6.90765E-01  2.36427E+00
 -7.22455E+01 -1.15845E+00  9.98285E-01
 -7.19957E+01 -3.53178E+00  6.75011E-01
 -7.17459E+01 -7.57081E-01  2.42390E+00
 -7.14962E+01 -9.71242E-01  2.00717E+00
 -7.12464E+01 -3.49234E-01  1.70581E+00
 -7.09966E+01 -2.14183E+00  1.71053E+00
 -7.07469E+01 -2.43792E+00  1.02555E+00
 -7.04971E+01 -1.07712E+00  2.29749E+00
 -7.02473E+01 -1.21381E-01  1.92814E+00
 -6.99975E+01 -2.30508E+00  1.07387E+00
 -6.97478E+01  1.82682E+00  2.81539E+00
 -6.94980E+01 -2.52744E-01  1.97854E+00
 -6.92482E+01 -8.15083E-01  1.78734E+00
 -6.89984E+01 -1.87128E+00  1.95926E+00
 -6.87487E+01  3.84338E-01  1.74273E+00
 -6.84989E+01  1.00838E+00  3.15293E+00
 -6.82491E+01  1.90442E+00  1.76712E+00
 -6.79994E+01  1.76198E+00  2.62216E+00
 -6.77496E+01  7.57466E-01  2.41139E+00
 -6.74998E+01  4.69744E+00  3.30305E+00
 -6.72500E+01  1.83038E+00  2.04626E+00
 -6.70003E+01 -1.86359E+00  2.19418E+00
 -6.67505E+01  3.44184E+00  2.65128E+00
 -6.65007E+01  1.17237E+00  2.80684E+00
 -6.62509E+01  5.30966E+00  3.12415E+00
 -6.60012E+01  4.65333E+00  3.05493E+00
 -6.57514E+01  4.56220E+00  3.23414E+00
 -6.55016E+01  4.22816E+00  3.05872E+00
 -6.52519E+01  5.74454E+00  3.50573E+00
 -6.50021E+01  4.83333E+00  2.09795E+00
 -6.47523E+01  2.20978E+00  3.17566E+00
 -6.45025E+01  6.52449E+00  3.83042E+00
 -6.42528E+01  9.72033E+00  3.14406E+00
 -6.40030E+01  3.65615E+00  2.95942E+00
 -6.37532E+01  1.82282E+00  3.11329E+00
 -6.35034E+01  4.35615E+00  2.67150E+00
 -6.32537E+01  3.01140E+00  2.45590E+00
 -6.30039E+01  1.90043E+00  2.84734E+00
 -6.27541E+01  4.90284E+00  2.99160E+00
 -6.25044E+01  1.80537E+00  2.67296E+00
 -6.22546E+01  3.27771E+00  3.12197E+00
 -6.20048E+01  5.26195E+00  2.19360E+00
 -6.17550E+01  1.99319E+00  3.15931E+00
 -6.15053E+01  5.97280E+00  3.29332E+00
 -6.12555E+01  1.72668E+00  2.48205E+00
 -6.10057E+01  9.26202E-01  1.48738E+00
 -6.07559E+01 -8.27709E-01  2.81743E+00
 -6.05062E+01  6.09920E+00  3.16622E+00
 -6.02564E+01  3.28966E+00  2.78346E+00
 -6.00066E+01  1.89187E+00  2.60204E+00
 -5.97568E+01  1.63658E+00  2.24546E+00
 -5.95071E+01  8.52720E-01  2.59814E+00
 -5.92573E+01  1.84332E+00  2.50023E+00
 -5.90075E+01  3.18258E+00  3.17212E+00
 -5.87578E+01  5.10564E+00  2.70315E+00
 -5.85080E+01  2.01920E-01  2.01864E+00
 -5.82582E+01 -1.27351E-01  2.44492E+00
 -5.80084E+01  5.30248E-01  2.10407E+00
 -5.77587E+01  2.39792E+00  2.78411E+00
 -5.75089E+01  2.43649E+00  2.40832E+00
 -5.72591E+01  4.34951E-01  2.46764E+00
 -5.70093E+01 -2.44661E-01  1.37593E+00
 -5.67596E+01 -8.84136E-01  2.36711E+00
 -5.65098E+01  1.69019E+00  3.01977E+00
 -5.62600E+01  5.49204E+00  2.54904E+00
 -5.60103E+01 -7.85899E-01  1.99424E+00
 -5.57605E+01  1.88102E+00  2.67684E+00
 -5.55107E+01  3.23820E+00  2.81338E+00
 -5.52609E+01  1.79240E+00  2.59336E+00
 -5.50112E+01  1.55337E+00  2.33051E+00
 -5.47614E+01  1.23015E+00  2.94540E+00
 -5.45116E+01  7.56598E+00  3.56115E+00
 -5.42618E+01  4.14051E+00  2.14298E+00
 -5.40121E+01  3.06391E+00  3.38273E+00
 -5.37623E+01  7.37645E+00  3.75150E+00
 -5.35125E+01  7.39213E+00  3.52090E+00
 -5.32628E+01  6.25399E+00  2.69352E+00
 -5.30130E+01  2.05300E+00  2.70123E+00
 -5.27632E+01  3.90843E+00  2.75765E+00
 -5.25134E+01  1.50878E+00  2.41841E+00
 -5.22637E+01 -4.20767E-01  2.23281E+00
 -5.20139E+01  1.55931E+00  2.77573E+00
 -5.17641E+01  3.56398E+00  3.34337E+00
 -5.15143E+01  9.51259E+00  3.31981E+00
 -5.12646E+01  1.94917E+00  2.60062E+00
 -5.10148E+01  3.60477E+00  3.25263E+00
 -5.07650E+01  7.76458E+00  2.92627E+00
 -5.05153E+01  4.17927E+00  3.20424E+00
 -5.02655E+01  6.21775E+00  3.52551E+00
 -5.00157E+01  2.23718E+00  2.21349E+00
 -4.97659E+01  9.74191E-01  2.75887E+00
 -4.95162E+01  1.38160E+00  1.92813E+00
 -4.92664E+01  1.95525E+00  2.80009E+00
 -4.90166E+01  6.58773E+00  3.73831E+00
 -4.87668E+01  7.68087E+00  3.23136E+00
 -4.85171E+01  3.66393E+00  2.30899E+00
 -4.82673E+01 -1.10911E-01  2.87791E+00
 -4.80175E+01  6.64153E+00  3.40617E+00
 -4.77678E+01  5.88719E+00  3.06902E+00
 -4.75180E+01  7.59720E+00  4.07269E+00
 -4.72682E+01  1.05765E+01  3.70557E+00
 -4.70184E+01  6.59620E+00  2.83335E+00
 -4.67687E+01  4.05916E+00  3.31774E+00
 -4.65189E+01  8.09648E+00  3.47125E+00
 -4.62691E+01  8.02024E+00  3.74698E+00
 -4.60193E+01  4.27432E+00  2.70001E+00
 -4.57696E+01  3.64322E+00  2.99042E+00
 -4.55198E+01  7.09857E+00  3.49629E+00
 -4.52700E+01  7.28841E+00  3.61911E+00
 -4.50203E+01  1.20518E+01  4.16910E+00
 -4.47705E+01  7.01961E+00  3.22354E+00
 -4.45207E+01  4.98565E+00  3.47582E+00
 -4.42709E+01  7.45875E+00  3.57788E+00
 -4.40212E+01  1.17573E+01  4.20588E+00
 -4.37714E+01  9.54167E+00  3.85750E+00
 -4.35216E+01  1.01729E+01  3.16146E+00
 -4.32718E+01  6.38053E+00  3.54391E+00
 -4.30221E+01  6.87929E+00  3.62160E+00
 -4.27723E+01  9.86299E+00  3.84573E+00
 -4.25225E+01  4.92030E+00  2.84974E+00
 -4.22728E+01  6.33222E+00  3.84615E+00
 -4.20230E+01  1.39056E+01  4.38374E+00
 -4.17732E+01  1.43821E+01  3.77077E+00
 -4.15234E+01  6.79099E+00  3.92380E+00
 -4.12737E+01  1.48086E+01  4.17081E+00
 -4.10239E+01  9.16626E+00  4.06828E+00
 -4.07741E+01  1.15319E+01  3.96826E+00
 -4.05243E+01  1.54048E+01  4.44539E+00
 -4.02746E+01  1.26235E+01  4.53773E+00
 -4.00248E+01  1.19517E+01  4.13506E+00
 -3.97750E+01  1.04194E+01  3.23966E+00
 -3.95253E+01  1.21332E+01  4.56838E+00
 -3.92755E+01  1.88795E+01  5.31718E+00
 -3.90257E+01  2.03353E+01  4.91198E+00
 -3.87759E+01  2.02593E+01  5.10486E+00
 -3.85262E+01  1.92439E+01  4.66678E+00
 -3.82764E+01  1.91262E+01  5.23423E+00
 -3.80266E+01  1.86970E+01  4.61740E+00
 -3.77768E+01  2.07567E+01  5.30322E+00
 -3.75271E+01  1.91110E+01  5.05963E+00
 -3.72773E+01  2.60198E+01  5.93535E+00
 -3.70275E+01  3.04770E+01  5.52279E+00
 -3.67777E+01  2.05118E+01  5.19734E+00
 -3.65280E+01  2.92275E+01  5.97992E+00
 -3.62782E+01  2.81511E+01  5.51992E+00
 -3.60284E+01  2.64321E+01  5.66546E+00
 -3.57787E+01  1.93280E+01  4.89448E+00
 -3.55289E+01  2.55954E+01  6.23586E+00
 -3.52791E+01  2.87466E+01  5.35731E+00
 -3.50293E+01  3.06546E+01  6.03832E+00
 -3.47796E+01  2.38663E+01  5.26126E+00
 -3.45298E+01  2.52950E+01  5.41196E+00
 -3.42800E+01  2.43083E+01  5.41626E+00
 -3.40302E+01  2.12521E+01  4.97211E+00
 -3.37805E+01  2.03330E+01  5.31464E+00
 -3.35307E+01  2.30408E+01  5.08875E+00
 -3.32809E+01  2.12535E+01  4.75120E+00
 -3.30312E+01  1.82536E+01  5.67501E+00
 -3.27814E+01  2.98268E+01  5.84325E+00
 -3.25316E+01  2.56031E+01  5.30185E+00
 -3.22818E+01  2.22968E+01  5.38443E+00
 -3.20321E+01  2.12575E+01  4.78898E+00
 -3.17823E+01  1.61378E+01  4.93997E+00
 -3.15325E+01  2.23696E+01  5.31394E+00
 -3.12827E+01  2.54953E+01  5.52587E+00
 -3.10330E+01  2.34312E+01  4.66290E+00
 -3.07832E+01  1.52221E+01  4.10352E+00
 -3.05334E+01  1.62735E+01  5.30564E+00
 -3.02837E+01  2.14702E+01  5.02856E+00
 -3.00339E+01  1.83007E+01  4.32991E+00
 -2.97841E+01  9.09035E+00  3.80467E+00
 -2.95343E+01  1.47540E+01  4.99025E+00
 -2.92846E+01  1.70908E+01  4.32193E+00
 -2.90348E+01  1.86619E+01  5.17686E+00
 -2.87850E+01  2.70440E+01  5.36478E+00
 -2.85352E+01  1.49085E+01  4.47110E+00
 -2.82855E+01  1.82507E+01  4.96104E+00
 -2.80357E+01  1.85154E+01  4.61830E+00
 -2.77859E+01  1.09439E+01  4.18352E+00
 -2.75362E+01  1.66332E+01  4.86576E+00
 -2.72864E+01  1.69932E+01  4.16662E+00
 -2.70366E+01  1.77686E+01  5.19288E+00
 -2.67868E+01  1.51698E+01  3.60448E+00
 -2.65371E+01  1.22463E+01  4.53850E+00
 -2.62873E+01  1.34932E+01  4.28442E+00
 -2.60375E+01  1.27134E+01  3.90888E+00
 -2.57877E+01  1.07930E+01  4.14755E+00
 -2.55380E+01  1.28605E+01  4.24492E+00
 -2.52882E+01  1.23471E+01  3.55696E+00
 -2.50384E+01  9.46948E+00  3.62417E+00
 -2.47887E+01  7.94918E+00  4.02741E+00
 -2.45389E+01  1.27043E+01  4.24400E+00
 -2.42891E+01  1.30457E+01  4.14781E+00
 -2.40393E+01  1.04922E+01  3.44807E+00
 -2.37896E+01  7.83114E+00  4.36326E+00
 -2.35398E+01  1.77140E+01  4.52255E+00
 -2.32900E+01  1.53615E+01  4.43657E+00
 -2.30402E+01  9.40904E+00  3.15482E+00
 -2.27905E+01  6.72677E+00  3.88528E+00
 -2.25407E+01  1.25619E+01  4.00918E+00
 -2.22909E+01  1.39561E+01  4.94863E+00
 -2.20412E+01  1.62360E+01  4.01100E+00
 -2.17914E+01  1.09431E+01  4.08456E+00
 -2.15416E+01  9.56961E+00  3.38675E+00
 -2.12918E+01  1.21656E+01  4.62516E+00
 -2.10421E+01  1.48035E+01  4.27521E+00
 -2.07923E+01  1.31858E+01  4.77926E+00
 -2.05425E+01  1.94432E+01  4.80745E+00
 -2.02927E+01  1.54088E+01  4.39390E+00
 -2.00430E+01  1.58239E+01  4.49504E+00
 -1.97932E+01  1.37591E+01  4.17234E+00
 -1.95434E+01  1.04033E+01  3.29402E+00
 -1.92937E+01  8.28844E+00  4.35498E+00
 -1.90439E+01  1.93822E+01  4.87050E+00
 -1.87941E+01  1.64231E+01  4.33098E+00
 -1.85443E+01  1.01756E+01  4.10300E+00
 -1.82946E+01  1.69824E+01  5.02111E+00
 -1.80448E+01  1.76073E+01  3.92228E+00
 -1.77950E+01  1.12437E+01  4.04877E+00
 -1.75452E+01  1.09222E+01  3.94770E+00
 -1.72955E+01  1.00392E+01  3.72327E+00
 -1.70457E+01  1.04297E+01  3.88689E+00
 -1.67959E+01  1.09338E+01  4.67638E+00
 -1.65462E+01  2.55913E+01  5.77531E+00
 -1.62964E+01  1.96098E+01  4.24599E+00
 -1.60466E+01  1.27474E+01  4.22091E+00
 -1.57968E+01  1.46026E+01  4.70947E+00
 -1.55471E+01  1.24453E+01  4.10857E+00
 -1.52973E+01  1.75147E+01  4.78674E+00
 -1.50475E+01  1.64425E+01  4.50662E+00
 -1.47977E+01  1.43656E+01  4.23279E+00
 -1.45480E+01  1.36603E+01  3.94387E+00
 -1.42982E+01  9.19557E+00  3.84222E+00
 -1.40484E+01  8.15070E+00  3.76475E+00
 -1.37987E+01  1.56632E+01  5.06337E+00
 -1.35489E+01  2.04956E+01  4.47353E+00
 -1.32991E+01  1.18796E+01  4.09012E+00
 -1.30493E+01  1.18634E+01  4.63322E+00
 -1.27996E+01  1.72309E+01  4.08401E+00
 -1.25498E+01  1.08311E+01  3.55010E+00
 -1.23000E+01  9.42878E+00  4.30935E+00
 -1.20502E+01  1.34368E+01  4.14018E+00
 -1.18005E+01  1.47819E+01  3.97409E+00
 -1.15507E+01  8.17592E+00  3.40197E+00
 -1.13009E+01  7.58987E+00  3.70835E+00
 -1.10511E+01  7.31250E+00  3.57500E+00
 -1.08014E+01  1.09185E+01  4.22088E+00
 -1.05516E+01  1.59602E+01  5.24861E+00
 -1.03018E+01  2.16311E+01  4.96683E+00
 -1.00521E+01  1.62787E+01  4.15910E+00
 -9.80228E+00  1.34118E+01  3.77745E+00
 -9.55251E+00  9.31453E+00  3.82033E+00
 -9.30274E+00  8.30610E+00  3.67183E+00
 -9.05297E+00  1.42830E+01  4.74533E+00
 -8.80319E+00  1.84894E+01  5.39577E+00
 -8.55342E+00  1.80541E+01  3.42437E+00
 -8.30365E+00  5.98047E+00  3.15802E+00
 -8.05388E+00  9.26575E+00  4.07084E+00
 -7.80410E+00  1.23538E+01  4.31192E+00
 -7.55433E+00  1.22755E+01  3.87170E+00
 -7.30456E+00  1.08597E+01  4.34086E+00
 -7.05478E+00  1.73584E+01  4.39482E+00
 -6.80501E+00  1.41962E+01  4.72546E+00
 -6.55524E+00  1.65224E+01  4.32999E+00
 -6.30547E+00  8.98709E+00  3.65419E+00
 -6.05569E+00  1.41088E+01  4.75095E+00
 -5.80592E+00  1.96490E+01  5.24364E+00
 -5.55615E+00  2.20934E+01  4.87082E+00
 -5.30637E+00  1.34874E+01  3.63552E+00
 -5.05660E+00  1.47880E+01  5.02802E+00
 -4.80683E+00  2.14581E+01  5.02216E+00
 -4.55706E+00  1.83804E+01  4.17405E+00
 -4.30728E+00  1.58598E+01  5.33017E+00
 -4.05751E+00  1.84079E+01  4.44139E+00
 -3.80774E+00  1.91962E+01  5.78085E+00
 -3.55796E+00  2.16057E+01  4.98330E+00
 -3.30819E+00  1.13457E+01  5.08366E+00
 -3.05842E+00  1.53222E+01  4.59917E+00
 -2.80865E+00  1.60656E+01  6.64065E+00
 -2.55887E+00  1.63806E+01  6.44976E+00
 -2.30910E+00  1.56903E+01  7.44424E+00
 -2.05933E+00  1.42165E+01  7.94199E+00
 -1.80955E+00  1.25188E+01  1.07362E+01
 -1.55978E+00  1.11618E+01  1.30525E+01
 -1.31001E+00  1.10147E+01  1.91929E+01
 -1.06024E+00  1.25843E+01  3.01428E+01
 -8.10463E-01  1.60323E+01  4.73836E+01
 -5.60690E-01  2.16209E+01  6.61703E+01
 -3.10918E-01  2.48631E+01  7.86263E+01
 -6.11448E-02  2.16411E+01  8.15545E+01
  1.88628E-01  1.69083E+01  7.25725E+01
  4.38401E-01  1.59991E+01  5.76718E+01
  6.88174E-01  1.99746E+01  4.21575E+01
  9.37947E-01  2.46537E+01  2.86853E+01
  1.18772E+00  2.37258E+01  2.10199E+01
  1.43749E+00  1.80013E+01  1.52448E+01
  1.68726E+00  1.21282E+01  1.12891E+01
  1.93704E+00  8.82976E+00  9.36583E+00
  2.18681E+00  8.29760E+00  7.71152E+00
  2.43658E+00  9.55004E+00  6.12090E+00
  2.68636E+00  1.17386E+01  5.12068E+00
  2.93613E+00  1.40846E+01  4.44723E+00
  3.18590E+00  2.16165E+01  5.51500E+00
  3.43567E+00  2.33509E+01  4.80636E+00
  3.68545E+00  1.50980E+01  4.27005E+00
  3.93522E+00  1.41456E+01  4.40902E+00
  4.18499E+00  2.31805E+01  5.72710E+00
  4.43477E+00  2.28757E+01  4.86745E+00
  4.68454E+00  1.45878E+01  4.41575E+00
  4.93431E+00  1.49996E+01  3.88860E+00
  5.18408E+00  1.00115E+01  4.73354E+00
  5.43386E+00  2.09665E+01  4.76619E+00
  5.68363E+00  1.93079E+01  4.86263E+00
  5.93340E+00  1.75775E+01  4.74009E+00
  6.18318E+00  1.53978E+01  4.13517E+00
  6.43295E+00  1.03846E+01  4.38798E+00
  6.68272E+00  1.83074E+01  4.52012E+00
  6.93249E+00  1.81412E+01  5.17510E+00
  7.18227E+00  2.27084E+01  5.04769E+00
  7.43204E+00  2.20042E+01  5.43749E+00
  7.68181E+00  2.22050E+01  4.79424E+00
  7.93159E+00  2.21608E+01  5.66765E+00
  8.18136E+00  2.63872E+01  5.22311E+00
  8.43113E+00  1.83054E+01  4.44624E+00
  8.68090E+00  1.84708E+01  5.17062E+00
  8.93068E+00  1.58588E+01  3.90800E+00
  9.18045E+00  1.36860E+01  4.61854E+00
  9.43022E+00  2.31081E+01  5.29627E+00
  9.68000E+00  2.22471E+01  5.18130E+00
  9.92977E+00  1.86970E+01  4.50145E+00
  1.01795E+01  1.22588E+01  4.15643E+00
  1.04293E+01  1.55025E+01  4.55048E+00
  1.06791E+01  2.40712E+01  5.70156E+00
  1.09289E+01  1.96493E+01  4.19070E+00
  1.11786E+01  1.67737E+01  4.57670E+00
  1.14284E+01  1.44057E+01  4.96881E+00
  1.16782E+01  2.35495E+01  5.23984E+00
  1.19280E+01  2.40792E+01  4.77690E+00
  1.21777E+01  1.32953E+01  4.46780E+00
  1.24275E+01  2.03041E+01  5.09750E+00
  1.26773E+01  1.89124E+01  4.72828E+00
  1.29270E+01  1.83702E+01  4.73208E+00
  1.31768E+01  1.86600E+01  4.54942E+00
  1.34266E+01  1.74406E+01  4.89719E+00
  1.36764E+01  1.82596E+01  4.48610E+00
  1.39261E+01  1.03533E+01  4.10604E+00
  1.41759E+01  1.69282E+01  4.99007E+00
  1.44257E+01  2.03664E+01  5.06145E+00
  1.46755E+01  2.20729E+01  5.32175E+00
  1.49252E+01  2.86600E+01  5.66378E+00
  1.51750E+01  2.57097E+01  5.15754E+00
  1.54248E+01  2.41450E+01  5.34663E+00
  1.56745E+01  1.83069E+01  5.00845E+00
  1.59243E+01  2.47040E+01  5.20480E+00
  1.61741E+01  2.61362E+01  5.42220E+00
  1.64239E+01  1.70319E+01  4.68056E+00
  1.66736E+01  1.50431E+01  4.60215E+00
  1.69234E+01  2.62878E+01  5.73395E+00
  1.71732E+01  2.60637E+01  5.59338E+00
  1.74230E+01  2.72708E+01  5.24767E+00
  1.76727E+01  2.54475E+01  4.99396E+00
  1.79225E+01  2.02881E+01  5.66160E+00
  1.81723E+01  2.77027E+01  5.24462E+00
  1.84220E+01  1.91893E+01  4.88427E+00
  1.86718E+01  2.09362E+01  5.39659E+00
  1.89216E+01  2.65484E+01  5.48941E+00
  1.91714E+01  2.76252E+01  5.18794E+00
  1.94211E+01  1.91825E+01  5.49933E+00
  1.96709E+01  2.09690E+01  4.13404E+00
  1.99207E+01  1.73305E+01  5.54162E+00
  2.01705E+01  2.54316E+01  4.85893E+00
  2.04202E+01  2.44019E+01  5.74310E+00
