2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
22.00479612,791.7573852999999,793.0516438614382,-1.2942585614382551,793.0271646917936,0.024479169644619936,1.2841649679462902e-16
22.01216174,791.7296752999999,792.8474549941241,-1.117779694124124,792.8228030214905,0.024651972633644624,1.2967798251759854e-16
22.01952737,791.769104,792.6436135732257,-0.8745095732257369,792.6187867680335,0.02482680519225733,1.309581475763337e-16
22.02689299,791.3290405,792.4401201854968,-1.1110796854967475,792.4151164853906,0.02500370010613184,1.322573589994737e-16
22.03425861,791.2362061000001,792.2369745879099,-1.0007684879097951,792.2117918963436,0.02518269156638326,1.3357599824824191e-16
22.04162423,791.0128784,792.0341768151321,-1.0212984151321507,792.0088130008917,0.02536381424050154,1.3491445456765893e-16
22.04898985,790.2941894999999,791.8317269025617,-1.5375374025618385,791.8061797990354,0.02554710352642729,1.3627312699894602e-16
22.05635548,789.4337158,791.6296246121963,-2.1959088121963077,791.6038920163717,0.025732595824537727,1.376524265636429e-16
22.0637211,789.2825317,791.4278705297221,-2.14533882972205,791.4019502021756,0.02592032754652317,1.390527690531365e-16
22.07108672,789.4950562000001,791.226464418221,-1.7314082182208494,791.2003540815749,0.026110336646097528,1.4047458658240306e-16
22.07845234,789.4726562000001,791.0254063162054,-1.5527501162052886,790.9991036545703,0.02630266163508116,1.419183204585638e-16
22.08581797,789.3165283,790.8246959907561,-1.5081676907561814,790.7981986486354,0.026497342120653654,1.4338442538757468e-16
22.09318359,788.7654418999999,790.6243340270573,-1.858892127057402,790.5976396092908,0.026694417766564237,1.4487336183683026e-16
22.10054921,788.7820435,790.4243201934428,-1.6422766934427955,790.3974262635415,0.02689392990120825,1.463856083447182e-16
22.10791483,788.6917114,790.2246545318743,-1.5329431318742763,790.1975586113876,0.02709592048663988,1.4792165397101715e-16
22.11528045,788.9730225,790.0253370852344,-1.0523145852343987,789.9980366528293,0.027300432404979338,1.4948200066732638e-16
22.12264608,789.3039551,789.8263676274543,-0.5224125274542075,789.7988601176885,0.027507509765759407,1.510671658561589e-16
22.1300117,789.4953613,789.6277467435935,-0.13238544359353455,789.6000295467904,0.02771719680310873,1.5267767421413245e-16
22.13737732,789.5230713,789.4294742090765,0.09359709092348112,789.401544669488,0.027929539588512586,1.5431407102467928e-16
22.14474294,788.6610107000001,789.2315500707177,-0.5705393707175972,789.2034054857811,0.028144584936647038,1.55976914061879e-16
22.15210856,787.5155029,789.033974376382,-1.5184714763820466,789.0056119956696,0.028362380712468934,1.5766677620069663e-16
22.15947419,786.8862305,788.8367469074828,-1.9505164074828372,788.8081639313216,0.028582976161230008,1.5938424826093837e-16
22.16683981,786.4570312000001,788.6398682496073,-2.182837049607201,788.611061828871,0.02880642073624492,1.6112993015505254e-16
22.17420543,786.8087768999999,788.4433381859413,-1.6345612859414587,788.4143054200151,0.02903276592624769,1.6290444540915068e-16
22.18157105,786.7003174,788.2471567688478,-1.5468393688478272,788.217894704755,0.029262064092808446,1.6470843242688404e-16
22.18893668,786.9803467,788.0513237862536,-1.070977086253606,788.0218294171357,0.029494369117937933,1.665425498870967e-16
22.1963023,786.9343872000001,787.855839824708,-0.9214526247079675,787.8261100895359,0.029729735172123906,1.6840746733907558e-16
22.20366792,787.0599365,787.6607046741727,-0.6007681741726856,787.6307364555314,0.029968218641384534,1.7030388076169164e-16
22.21103354,786.3984375,787.4659183920287,-1.0674808920286978,787.4357085151228,0.030209876905899945,1.722325032893777e-16
22.21839916,785.7246094,787.2714810370004,-1.5468716370004358,787.2410262683097,0.030454768690643334,1.7419406835174543e-16
22.22576479,785.5644531,787.0773924059271,-1.5129393059270342,787.0466894514839,0.030702954443216777,1.7618933310263977e-16
22.23313041,785.4315796,786.8836530873525,-1.4520734873525498,786.8526985923309,0.03095449502161181,1.7821906826408196e-16
22.24049603,785.3411255,786.6902628805304,-1.3491373805304647,786.6590534267732,0.031209453757285698,1.8028407513240655e-16
22.24786165,785.2502441,786.4972218499663,-1.2469777499662769,786.4657539548114,0.031467895154978685,1.8238517557484338e-16
22.25522727,785.0000610000001,786.3045300617171,-1.3044690617169863,786.2728001764449,0.031729885272117606,1.8452321553269307e-16
22.2625929,784.3478393999999,786.1121873225406,-1.7643479225407646,786.0801918304123,0.03199549212836018,1.8669906885251785e-16
22.26995852,783.6568603999999,785.9201942240131,-2.263333824013216,785.8879294397066,0.03226478430660694,1.8891362630512628e-16
22.27732414,782.7926636,785.7285505757627,-2.9358869757627417,785.6960127425959,0.032537833166786684,1.9116781423147142e-16
22.28468976,782.888916,785.5372564505416,-2.648340450541582,785.5044417390807,0.032814711460897455,1.9346258374121677e-16
22.29205538,783.0178222999999,785.3463119229069,-2.328489622907,785.313216429161,0.03309549374586277,1.9579891464366585e-16
22.29942101,783.7178955,785.155716810752,-1.4378213107519286,785.122336553922,0.0333802568300637,1.9817781975218437e-16
22.30678663,783.6968383999999,784.9654717099442,-1.2686333099442209,784.9318026316628,0.03366907828135961,2.0060033299773508e-16
22.31415225,783.3885498,784.7755764418085,-1.3870266418085748,784.7416144029992,0.033962038809324795,2.0306752994206489e-16
22.32151787,782.6236572,784.5860310887209,-1.9623738887208901,784.5517718679307,0.0342592207902075,2.0558051610426489e-16
22.3288835,781.769165,784.3968354785527,-2.627670478552659,784.3622747694203,0.03456070913240363,2.0814043490697273e-16
22.33624912,781.2363892000001,784.2079902117188,-2.9716010117186897,784.1731236220123,0.034866589706424096,2.1074845500295688e-16
22.34361474,781.3804321,784.0194951200775,-2.639063020077515,783.9843181681997,0.03517695187781772,2.134057924745862e-16
22.35098036,781.2853393999999,783.8313502949403,-2.546010894940423,783.7958584079827,0.03549188695763362,2.161136984061828e-16
22.35834598,781.6351929,783.643555830057,-2.0083629300570465,783.6077443413615,0.035811488695590206,2.1887346379905545e-16
22.36571161,781.5174561000001,783.456111567461,-1.938655467460876,783.4199757136448,0.03613585381612398,2.216864249650767e-16
22.37307723,781.9985352000001,783.2690181150323,-1.2704829150321757,783.2325530346832,0.03646508034906589,2.245539497860113e-16
22.38044285,782.1260986000001,783.0822753196949,-0.9561767196947812,783.0454760493176,0.036799270377284254,2.2747746230547135e-16
22.38780847,782.4884033,782.8958832859423,-0.40747998594235924,782.8587447575471,0.03713852839516682,2.30458429284631e-16
22.39517409,782.1012572999999,782.7098421212403,-0.6085848212403562,782.6723591593725,0.03748296186784615,2.3349836582343495e-16
22.40253972,781.9597167999999,782.5241516842909,-0.5644348842910176,782.4863190024494,0.0378326818415574,2.3659884153571847e-16
22.40990534,781.1143799,782.3388125931154,-1.224432693115432,782.3006247919352,0.03818780118026788,2.397614656437576e-16
22.41727096,780.7563477000001,782.1538247125859,-1.3974770125857958,782.1152762750162,0.038548437569689564,2.42987914339854e-16
22.42463658,780.3476562000001,781.9691881634875,-1.6215319634874277,781.9302734516925,0.0389147117949692,2.462799162419774e-16
22.43200221,780.8739624,781.7849028204042,-0.9109404204042448,781.7456160714978,0.03928674890640878,2.4963926348284834e-16
22.43936783,781.2192993,781.6009693122298,-0.3816700122298471,781.5613046358351,0.039664676394787386,2.5306779580050345e-16
22.44673345,781.1361694,781.4173875212132,-0.28121812121321454,781.3773388937675,0.04004862744563874,2.5656743044168605e-16
22.45409907,780.7983397999999,781.2341575844692,-0.43581778446935004,781.1937188452953,0.040438739173998824,2.601401466786273e-16
22.46146469,780.8143311000001,781.0512796438176,-0.2369485438174479,781.0104444904186,0.04083515339897108,2.6378799312030634e-16
22.46883032,780.9732666,780.8687535985156,0.10451300148440623,780.8275155810172,0.041238017498354484,2.675130957578837e-16
22.47619594,780.4273682,780.6865800963502,-0.25921189635016617,780.6449326138011,0.04164748254919384,2.713176407112225e-16
22.48356156,780.0194092,780.5047590471652,-0.4853498471651392,780.4626953401805,0.042063706984652095,2.7520390780362024e-16
22.49092718,779.9345703,780.3232906149896,-0.3887203149895413,780.2808037601553,0.04248685483424041,2.791742538383222e-16
22.4982928,780.1821289,780.1421749704601,0.03995392953981991,780.0992578737253,0.042917096734814766,2.832311211734517e-16
22.50565843,780.0252686000001,779.9614120461716,0.06385655382848654,779.9180574351176,0.04335461105407574,2.873770471655387e-16
22.51302405,780.1107787999999,779.781002518441,0.3297762815589067,779.7372029363482,0.04379958209274423,2.9161464548090925e-16
22.52038967,779.7832031,779.600946335482,0.18225676451800155,779.556694131174,0.044252204308034795,2.959466440143374e-16
22.52775529,779.4607543999999,779.4212437002848,0.03951069971515153,779.3765310195956,0.04471268068910419,3.003758668677196e-16
22.53512092,778.4089355000001,779.2418945825378,-0.8329590825377409,779.1967133577168,0.0451812248210742,3.049052507354315e-16
22.54248654,776.8796997000001,779.0628996930654,-2.1831999930653865,779.0172416337984,0.045658059266962,3.0953782501490168e-16
22.54985216,776.2158203,778.8842590239146,-2.668438723914619,778.8381156034759,0.046143420438686265,3.142767537988294e-16
22.55721778,777.0940552000001,778.7059728239996,-1.6119176239994886,778.6593352667485,0.0466375572510348,3.191253167958868e-16
22.5645834,778.3803711,778.5280413567056,-0.14767025670550993,778.4809006236169,0.047140733088640925,3.2408692108103607e-16
22.57194903,779.0545654,778.3504646605437,0.7041007394562939,778.3028114325311,0.047653228012558405,3.2916511405083346e-16
22.57931465,778.9232178,778.1732435147179,0.7499742852820646,778.1250681770603,0.04817533765767141,3.3436356199849324e-16
22.58668027,778.6760864,777.9963779944964,0.6797084055036748,777.9476706151843,0.048707379312022486,3.3968609813422565e-16
22.59404589,777.4837036,777.8198684381937,-0.3361648381936675,777.7706187469039,0.049249691289742555,3.4513670220614554e-16
22.60141151,777.2045897999999,777.6437152082488,-0.4391254082488558,777.5939125722189,0.04980263602983837,3.5071951474707457e-16
22.60877714,777.2023315,777.4679184555036,-0.2655869555036361,777.4175518519266,0.05036660357695131,3.5643885279000675e-16
22.61614276,778.1667480000001,777.2924790764463,0.8742689235538137,777.2415370649021,0.05094201154419955,3.6229918693151226e-16
22.62350838,778.7512817,777.1173972845912,1.6338844154088292,777.0658679714729,0.05152931311826384,3.683051967004266e-16
22.630874,779.0400391,776.9426735694778,2.0973655305220973,776.8905445716398,0.05212899783808877,3.744617489922102e-16
22.63823963,778.642334,776.7683082255564,1.8740257744435667,776.7155666280764,0.052741597480021954,3.8077392426752446e-16
22.64560525,778.4016723999999,776.5943023034147,1.8073700965852595,776.5409346159031,0.053367687511569915,3.87246992497822e-16
22.65297087,778.4282837000001,776.420656194771,2.0076275052290384,776.3666482973251,0.054007897445865455,3.9388647563286827e-16
22.66033649,778.1174316,776.24737058587,1.8700610141299876,776.1927076723427,0.054662913527277694,4.006981252689186e-16
22.66770211,777.5456542999999,776.0744462271994,1.4712080728005503,776.019112740956,0.055333486243359827,4.076879435542722e-16
22.67506774,776.5843506,775.9018837069123,0.6824668930877351,775.8458632681866,0.0560204387256473,4.148622062650559e-16
22.68243336,776.5326537999999,775.7296843957598,0.8029694042401161,775.67295972446,0.05672467129979947,4.222274376224512e-16
22.68979898,776.3590088,775.5578490506421,0.8011597493579075,775.5004018743286,0.05744717631340211,4.2979048362478923e-16
22.6971646,777.2713623,775.3863787624792,1.884983537520725,775.3281897177935,0.05818904468567323,4.3755848919260873e-16
22.70453022,777.0883789,775.2152747330605,1.87310416693947,775.1563232548531,0.05895147820742456,4.455389246369161e-16
22.71189585,777.0958252,775.0445380561051,2.0512871438949105,774.9848022528768,0.0597358032284039,4.537396148844643e-16
22.71926147,777.1679077,774.8741706579153,2.293737042084672,774.8136271775973,0.06054348031812341,4.621687137482812e-16
22.72662709,777.6897583,774.7041739219791,2.985584378020917,774.6427977959131,0.06137612606595165,4.708347910667304e-16
22.73399271,777.6724243,774.5345496336869,3.1378746663131096,774.4723141078246,0.062235525862308086,4.797468101789945e-16
22.74135833,777.3300781,774.3652997670215,2.9647783329785398,774.3021761133314,0.06312365369011558,4.88914162054366e-16
22.74872396,777.0977783,774.1964262761646,2.9013520238353294,774.1323835821483,0.06404269401625731,4.983467029893525e-16
22.75608958,777.3623047,774.0279320347313,3.3343726652686883,773.9629369753152,0.06499505941612627,5.080547294129094e-16
22.7634552,777.6314697,773.8598194849889,3.7716502150111637,773.7938360620785,0.06598342291038525,5.180490829020046e-16
22.77082082,778.0421752999999,773.6920915826817,4.3500837173182845,773.6250808424368,0.06701074024489295,5.283411294888222e-16
22.77818645,777.9866943,773.5247513703562,4.461942929643783,773.4566710879819,0.06808028237420567,5.389428191624973e-16
22.78555207,777.9077147999999,773.3578029181094,4.549911881890466,773.2886072560007,0.06919566210873473,5.498666624305841e-16
22.79291769,777.6397095,773.1912499958768,4.448459504123207,773.1208891176145,0.07036087826222466,5.611258536765756e-16
22.80028331,777.6271972999999,773.0250970213038,4.602100278696071,772.953516672824,0.0715803484798341,5.727342537219053e-16
22.80764893,777.4665527000001,772.859348874201,4.607203825799047,772.7864899216293,0.07285895257174758,5.847064465992487e-16
22.81501456,777.1045532,772.6940107178106,4.4105424821894985,772.6198086379684,0.07420207984218154,5.970578023195986e-16
22.82238018,776.8458252,772.5290889453647,4.316736254635316,772.4534732744337,0.0756156709310299,6.098044584278206e-16
22.8297458,777.0149536,772.3645898864371,4.650363713562911,772.2874836044941,0.07710628194295595,6.229634734260395e-16
22.83711142,777.7669678,772.200520762796,5.566447037203943,772.1218396281504,0.07868113464562783,6.365528171034225e-16
22.84447704,777.6196899,772.0368895254574,5.582800374542671,771.956541345402,0.08034818005537668,6.505914482868059e-16
22.85184267,777.0270386,771.8737046998764,5.1533339001235845,771.7915885325349,0.08211616734152441,6.650994008738641e-16
22.85920829,776.0841675,771.7109763428007,4.373191157199358,771.6269816374472,0.0839947053534256,6.800977756170584e-16
22.86657391,775.6719971,771.5487147892501,4.123282310749914,771.4627204359547,0.08599435329544014,6.956089351303337e-16
22.87393953,775.8150024,771.3869316208459,4.4280707791541545,771.2988049280577,0.08812669278815947,7.116565088275428e-16
22.88130516,776.0327758999999,771.225639312218,4.8071365877818835,771.1352348919188,0.09040442029929138,7.282655250576442e-16
22.88867078,775.8242798,771.0648521987175,4.759427601282482,770.9720107716823,0.09284142703519274,7.454624173741031e-16
22.8960364,774.9655762,770.9045852606488,4.0609909393512,770.8091323450412,0.095452915607592,7.632752651159194e-16
22.90340202,774.0621947999999,770.7448551038174,3.3173396961825574,770.646599611996,0.09825549182138812,7.817338182923836e-16
22.91076764,773.772522,770.585679850031,3.186842149968925,770.4844125725456,0.1012672774855174,8.008696439982102e-16
22.91813327,773.5477295,770.4270790379289,3.120650462071012,770.3225710072002,0.10450803072876946,8.20716289685765e-16
22.92549889,773.4429932,770.2690746052002,3.1739185947998294,770.1610753554105,0.10799924978969468,8.413093253194526e-16
22.93286451,773.3514404,770.1116897241932,3.2397506758068175,769.9999253972162,0.11176432697697432,8.626866810514423e-16
22.94023013,773.2349853999999,769.9549497974685,3.2800356025313704,769.8391211326175,0.11582866485100068,8.848887755534811e-16
22.94759575,772.8424683,769.7988823812161,3.043585918783833,769.6786625616144,0.12021981960179018,9.07958954093593e-16
22.95496138,772.3278197999999,769.6435171194619,2.684302680538053,769.5185494670623,0.12496765239959604,9.319445184312804e-16
22.962327,771.6622925,769.4888867367599,2.173405763240112,769.3587822837194,0.1301044530405205,9.568995799792679e-16
22.96969262,771.3988037,769.335025927364,2.063777772636058,769.1993607939717,0.13566513339227274,9.828949669534693e-16
22.97705824,770.9099731000001,769.1819723593322,1.7280007406678806,769.0402849978198,0.14168736151252515,1.0100502644052952e-15
22.98442387,771.0039673,769.0297664204834,1.9742008795166157,768.8815546799965,0.14821174048684607,1.0386397830677967e-15
22.99178949,770.7722167999999,768.8784522107458,1.8937645892541468,768.7231702715051,0.15528193924065187,1.0694361134217301e-15
22.99915511,770.772583,768.728076471953,2.044506528047009,768.565131556609,0.16294491534404937,1.1048074484663238e-15
23.00652073,770.3232422,768.5786895874664,1.744552612533539,768.4074385353083,0.17125105215810027,1.1521582199711814e-15
23.01388635,770.0100097999999,768.4303455480074,1.57966425199254,768.2500912076027,0.18025434040466512,1.2345291278049597e-15
23.02125198,769.713562,768.2831019258683,1.4304600741317017,768.093089360573,0.19001256529534144,1.4226697701757536e-15
23.0286176,769.8983154,768.137020845617,1.761294554382971,767.9364334205284,0.2005874250886238,1.9303390013935846e-15
23.03598322,770.3486328,767.9921679551372,2.356464844862785,767.7801231740793,0.21204478105789987,3.39239987701668e-15
23.04334884,769.9527588,767.8486133942095,2.1041454057905185,767.6241586212254,0.22445477298406136,7.661684808867243e-15
23.05071446,769.5570068,767.7064317565794,1.8505750434205765,767.4685397619669,0.23789199461247923,2.005112421714269e-14
23.05808009,768.5400391,767.5657020565122,0.9743370434877079,767.3132663857307,0.2524356707814802,5.552816895526623e-14
23.06544571,768.4088745,767.4265086399299,0.9823658600701037,767.1583389141326,0.2681697257971762,1.555168574630476e-13
23.07281133,768.3655396,767.2889401772115,1.0765994227884903,767.0037571361299,0.2851830410812007,4.3264384012895034e-13
23.08017695,768.5982056,767.1530905575684,1.4451150424316666,766.8495210517233,0.3035695058438853,1.187721584474252e-12
