# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.798e-01, 1.301e-01 m
# Distance Sample to Detector: 0.319443509668 m
# Rotations: 0.000295 0.002805 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 319.445 mm
# Center: x=1299.758, y=1806.790 pix
# Tilt: 0.162 deg  TiltPlanRot: 95.999 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
3.682811505E-03  1.280678864E+02
1.104843364E-02  1.292549286E+02
1.841405577E-02  1.285588531E+02
2.577967790E-02  1.292078705E+02
3.314530004E-02  1.287966614E+02
4.051092217E-02  1.288165131E+02
4.787654430E-02  1.292323151E+02
5.524216643E-02  1.301663666E+02
6.260778857E-02  1.326641846E+02
6.997341070E-02  1.346159515E+02
7.733903283E-02  1.376777649E+02
8.470465496E-02  1.374809570E+02
9.207027710E-02  1.373449249E+02
9.943589923E-02  1.353321838E+02
1.068015214E-01  1.346226349E+02
1.141671435E-01  1.349762268E+02
1.215327656E-01  1.355471649E+02
1.288983878E-01  1.358908844E+02
1.362640099E-01  1.344064331E+02
1.436296320E-01  1.334151001E+02
1.509952542E-01  1.314444580E+02
1.583608763E-01  1.312760315E+02
1.657264984E-01  1.316990967E+02
1.730921206E-01  1.321802673E+02
1.804577427E-01  1.328019714E+02
1.878233648E-01  1.327527924E+02
1.951889870E-01  1.319669342E+02
2.025546091E-01  1.304342499E+02
2.099202312E-01  1.300951843E+02
2.172858534E-01  1.302556763E+02
2.246514755E-01  1.311160126E+02
2.320170976E-01  1.319555511E+02
2.393827197E-01  1.328727875E+02
2.467483419E-01  1.332397308E+02
2.541139640E-01  1.346839142E+02
2.614795861E-01  1.354051361E+02
2.688452083E-01  1.362623291E+02
2.762108304E-01  1.363889618E+02
2.835764525E-01  1.361869202E+02
2.909420747E-01  1.357716370E+02
2.983076968E-01  1.358999786E+02
3.056733189E-01  1.360914764E+02
3.130389411E-01  1.370701141E+02
3.204045632E-01  1.369973755E+02
3.277701853E-01  1.368228302E+02
3.351358075E-01  1.366123352E+02
3.425014296E-01  1.375593872E+02
3.498670517E-01  1.379826202E+02
3.572326739E-01  1.386460571E+02
3.645982960E-01  1.372394714E+02
3.719639181E-01  1.369822083E+02
3.793295403E-01  1.356377258E+02
3.866951624E-01  1.372929382E+02
3.940607845E-01  1.378740845E+02
4.014264067E-01  1.389712830E+02
4.087920288E-01  1.389391937E+02
4.161576509E-01  1.388505859E+02
4.235232731E-01  1.386056213E+02
4.308888952E-01  1.375583801E+02
4.382545173E-01  1.382572174E+02
4.456201395E-01  1.385410156E+02
4.529857616E-01  1.389892273E+02
4.603513837E-01  1.381210785E+02
4.677170059E-01  1.383922882E+02
4.750826280E-01  1.369544220E+02
4.824482501E-01  1.371286316E+02
4.898138723E-01  1.369107056E+02
4.971794944E-01  1.378022461E+02
5.045451165E-01  1.375680084E+02
5.119107387E-01  1.387136993E+02
5.192763608E-01  1.404316559E+02
5.266419829E-01  1.425787659E+02
5.340076051E-01  1.430534363E+02
5.413732272E-01  1.432277069E+02
5.487388493E-01  1.425542450E+02
5.561044715E-01  1.428518372E+02
5.634700936E-01  1.429676208E+02
5.708357157E-01  1.433003082E+02
5.782013379E-01  1.442862854E+02
5.855669600E-01  1.438223267E+02
5.929325821E-01  1.445908051E+02
6.002982042E-01  1.439398804E+02
6.076638264E-01  1.418560486E+02
6.150294485E-01  1.391565094E+02
6.223950706E-01  1.372280731E+02
6.297606928E-01  1.367698517E+02
6.371263149E-01  1.375769806E+02
6.444919370E-01  1.383184204E+02
6.518575592E-01  1.381354675E+02
6.592231813E-01  1.372913818E+02
6.665888034E-01  1.368592529E+02
