Bin Midpoint,Prob
3366.5,0.0391
3384.5,0.1019
3398.5,0.1401
3411.5,0.0437
3414.5,0.1512
3422.5,0.1187
3436.5,0.1282
3438.5,0.1534
3443.5,0.0488
3458.5,0.1233
3460.5,0.0946
3461.5,0.1413
3469.5,0.0457
3479.5,0.0767
3484.5,0.135
3487.5,0.1098
3498.5,0.1597
3507.5,0.093
3511.5,0.1138
3516.5,0.0501
3518.5,0.0347
3526.5,0.0801
3529.5,0.0961
3533.5,0.1022
3534.5,0.0383
3545.5,0.0651
3550.5,0.0296
3553.5,0.2571
3564.5,0.0511
3569.5,0.0222
3573.5,0.0777
3574.5,0.0917
3579.5,0.0862
3582.5,0.0404
3585.5,0.019
3592.5,0.0305
3593.5,0.0628
3595.5,0.0807
3598.5,0.018
3601.5,0.1244
3610.5,0.0181
3611.5,0.051
3616.5,0.0675
3617.5,0.0275
3618.5,0.0791
3621.5,0.0182
3624.5,0.0879
3631.5,0.0854
3636.5,0.0564
3640.5,0.106
3642.5,0.0443
3646.5,0.0772
3648.5,0.0368
3652.5,0.028
3654.5,0.0144
3657.5,0.0462
3661.5,0.0368
3662.5,0.0398
3663.5,0.1386
3666.5,0.0794
3672.5,0.0382
3673.5,0.0266
3674.5,0.0434
3676.5,0.0116
3681.5,0.1058
3682.5,0.0397
3685.5,0.1144
3686.5,0.0228
3687.5,0.0445
3688.5,0.0572
3692.5,0.0406
3695.5,0.011
3698.5,0.0669
3703.5,0.1818
3705.5,0.0555
3707.5,0.1434
3708.5,0.0189
3711.5,0.0107
3715.5,0.047
3716.5,0.0336
3717.5,0.0516
3718.5,0.0771
3720.5,0.0101
3726.5,0.134
3727.5,0.0182
3728.5,0.1128
3729.5,0.122
3735.5,0.0183
3737.5,0.0675
3738.5,0.1436
3739.5,0.0082
3741.5,0.0435
3743.5,0.0179
3745.5,0.0836
3746.5,0.0706
3748.5,0.1632
3752.5,0.017
3754.5,0.0386
3757.5,0.1929
3760.5,0.0441
3761.5,0.0157
3762.5,0.1403
3764.5,0.0442
3765.5,0.028
3766.5,0.0972
3770.5,0.1798
3771.5,0.0139
3772.5,0.0063
3773.5,0.1691
3779.5,0.0062
3781.5,0.1216
3782.5,0.0635
3784.5,0.2004
3785.5,0.0062
3786.5,0.1227
3787.5,0.1063
3789.5,0.0117
3790.5,0.0379
3791.5,0.0244
3792.5,0.1127
3793.5,0.0534
3795.5,0.133
3796.5,0.0114
3798.5,0.0374
3799.5,0.0059
3801.5,0.0217
3802.5,0.1973
3804.5,0.0109
3805.5,0.0952
3806.5,0.0057
3807.5,0.1795
3808.5,0.1537
3811.5,0.084
3812.5,0.1391
3814.5,0.0407
3815.5,0.1605
3816.5,0.0335
3817.5,0.0107
3818.5,0.1409
3819.5,0.0236
3821.5,0.1535
3824.5,0.0106
3825.5,0.1568
3826.5,0.0479
3827.5,0.0591
3828.5,0.2531
3831.5,0.0103
3833.5,0.1873
3834.5,0.0173
3835.5,0.197
3836.5,0.1118
3837.5,0.1947
3838.5,0.1506
3839.5,0.0046
3840.5,0.1027
3841.5,0.0171
3843.5,0.2031
3844.5,0.0747
3845.5,0.0994
3847.5,0.0171
3848.5,0.1631
3850.5,0.0044
3851.5,0.2151
3852.5,0.2335
3853.5,0.1834
3854.5,0.0169
3855.5,0.044
3856.5,0.2048
