# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 1.000e-04, 1.000e-04 m
# PONI: 1.799e-01, 1.278e-01 m
# Distance Sample to Detector: 0.317930680197 m
# Rotations: -0.003850 0.005932 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 317.939 mm
# Center: x=1290.708, y=1818.174 pix
# Tilt: 0.405 deg  TiltPlanRot: 57.015 deg
# 
# Wavelength: 8.60255e-11
# Polarization factor: 0.99
# Normalization factor: None
#
# 2th_deg	 I
4.932674302E-01  4.983823013E+01
5.005540130E-01  4.977836609E+01
5.078405957E-01  4.765560913E+01
5.151271785E-01  4.646765518E+01
5.224137613E-01  4.569160080E+01
5.297003441E-01  4.841211700E+01
5.369869269E-01  4.984638596E+01
5.442735096E-01  5.066045761E+01
5.515600924E-01  4.929829025E+01
5.588466752E-01  4.976465988E+01
5.661332580E-01  4.875866318E+01
5.734198407E-01  4.818160248E+01
5.807064235E-01  4.795296478E+01
5.879930063E-01  4.838561630E+01
5.952795891E-01  4.875929260E+01
6.025661718E-01  5.000451660E+01
6.098527546E-01  5.144119644E+01
6.171393374E-01  5.168956757E+01
6.244259202E-01  5.064647675E+01
6.317125030E-01  4.971231079E+01
6.389990857E-01  4.911833191E+01
6.462856685E-01  4.982126999E+01
6.535722513E-01  4.977786636E+01
6.608588341E-01  4.949161148E+01
6.681454168E-01  4.888920593E+01
6.754319996E-01  4.930075455E+01
6.827185824E-01  4.939558411E+01
6.900051652E-01  4.905949402E+01
6.972917479E-01  4.807054520E+01
7.045783307E-01  4.727780151E+01
7.118649135E-01  4.711516953E+01
7.191514963E-01  4.639831543E+01
7.264380791E-01  4.648484039E+01
7.337246618E-01  4.706179047E+01
7.410112446E-01  4.838211441E+01
7.482978274E-01  4.914513397E+01
7.555844102E-01  4.990557098E+01
7.628709929E-01  5.065739441E+01
7.701575757E-01  5.116329575E+01
7.774441585E-01  5.106495667E+01
7.847307413E-01  5.086660004E+01
7.920173240E-01  5.098493576E+01
7.993039068E-01  5.105058670E+01
8.065904896E-01  5.038058472E+01
8.138770724E-01  5.007072067E+01
8.211636552E-01  4.977932358E+01
8.284502379E-01  4.955105972E+01
8.357368207E-01  4.896615601E+01
8.430234035E-01  4.891490173E+01
8.503099863E-01  4.875603867E+01
8.575965690E-01  4.918273926E+01
8.648831518E-01  4.909679794E+01
8.721697346E-01  4.948520279E+01
8.794563174E-01  4.946469116E+01
8.867429001E-01  4.945486069E+01
8.940294829E-01  4.974847412E+01
9.013160657E-01  5.001206589E+01
9.086026485E-01  5.063993073E+01
9.158892313E-01  5.096513367E+01
9.231758140E-01  5.108877563E+01
9.304623968E-01  5.096028519E+01
9.377489796E-01  5.036750412E+01
9.450355624E-01  4.984295273E+01
9.523221451E-01  4.961126328E+01
9.596087279E-01  4.990274811E+01
9.668953107E-01  4.981027603E+01
9.741818935E-01  4.975146866E+01
9.814684762E-01  4.949084091E+01
9.887550590E-01  4.921427155E+01
9.960416418E-01  4.908332825E+01
1.003328225E+00  4.884327698E+01
1.010614807E+00  4.893322372E+01
1.017901390E+00  4.870958328E+01
1.025187973E+00  4.884653091E+01
1.032474556E+00  4.874212646E+01
1.039761138E+00  4.889137650E+01
1.047047721E+00  4.892852020E+01
1.054334304E+00  4.888032913E+01
1.061620887E+00  4.904553223E+01
1.068907470E+00  4.884296417E+01
1.076194052E+00  4.896984863E+01
1.083480635E+00  4.897214127E+01
1.090767218E+00  4.949588013E+01
1.098053801E+00  5.009614944E+01
1.105340383E+00  5.012371445E+01
1.112626966E+00  4.978670883E+01
1.119913549E+00  4.916732788E+01
1.127200132E+00  4.887773132E+01
1.134486715E+00  4.924777603E+01
1.141773297E+00  5.000137711E+01
1.149059880E+00  5.061190796E+01
1.156346463E+00  5.080690765E+01
1.163633046E+00  5.089072418E+01
1.170919628E+00  5.084293747E+01
1.178206211E+00  5.069099426E+01
1.185492794E+00  5.009184265E+01
1.192779377E+00  4.944368362E+01
1.200065960E+00  4.919665909E+01
1.207352542E+00  4.921677017E+01
1.214639125E+00  4.933614349E+01
1.221925708E+00  4.953833008E+01
1.229212291E+00  4.950421143E+01
1.236498873E+00  5.003171539E+01
1.243785456E+00  5.024000931E+01
1.251072039E+00  5.012406921E+01
1.258358622E+00  5.025068283E+01
1.265645205E+00  5.067280960E+01
1.272931787E+00  5.067502975E+01
1.280218370E+00  5.091572571E+01
1.287504953E+00  5.104761887E+01
1.294791536E+00  5.132413864E+01
1.302078118E+00  5.114167786E+01
1.309364701E+00  5.097143555E+01
1.316651284E+00  5.114689255E+01
1.323937867E+00  5.118347931E+01
1.331224450E+00  5.127033997E+01
1.338511032E+00  5.125394821E+01
1.345797615E+00  5.100717163E+01
1.353084198E+00  5.087516785E+01
1.360370781E+00  5.060971069E+01
1.367657363E+00  5.087810516E+01
1.374943946E+00  5.108812714E+01
1.382230529E+00  5.097260284E+01
1.389517112E+00  5.066273117E+01
1.396803695E+00  5.080970383E+01
1.404090277E+00  5.050369263E+01
1.411376860E+00  5.052604294E+01
1.418663443E+00  5.032354736E+01
1.425950026E+00  5.024791336E+01
1.433236608E+00  5.042695618E+01
1.440523191E+00  5.041650391E+01
1.447809774E+00  5.075515366E+01
1.455096357E+00  5.088987350E+01
1.462382940E+00  5.105435562E+01
1.469669522E+00  5.090948868E+01
1.476956105E+00  5.069921494E+01
1.484242688E+00  5.045290375E+01
1.491529271E+00  5.008363342E+01
1.498815853E+00  4.972735214E+01
1.506102436E+00  4.972106171E+01
1.513389019E+00  5.035656738E+01
1.520675602E+00  5.074596024E+01
1.527962185E+00  5.052471924E+01
1.535248767E+00  5.001259232E+01
1.542535350E+00  4.964899445E+01
1.549821933E+00  4.994478226E+01
1.557108516E+00  5.001925659E+01
1.564395098E+00  5.042808533E+01
1.571681681E+00  5.058570480E+01
1.578968264E+00  5.125359726E+01
1.586254847E+00  5.138478088E+01
1.593541430E+00  5.134121323E+01
1.600828012E+00  5.122314072E+01
1.608114595E+00  5.112935638E+01
1.615401178E+00  5.137972641E+01
1.622687761E+00  5.163389969E+01
1.629974343E+00  5.228343582E+01
1.637260926E+00  5.219274139E+01
1.644547509E+00  5.236842346E+01
1.651834092E+00  5.225217819E+01
1.659120675E+00  5.213652420E+01
1.666407257E+00  5.216882706E+01
1.673693840E+00  5.219457626E+01
1.680980423E+00  5.201607132E+01
1.688267006E+00  5.220019531E+01
1.695553588E+00  5.192286682E+01
1.702840171E+00  5.188572693E+01
1.710126754E+00  5.156174469E+01
1.717413337E+00  5.148329163E+01
1.724699919E+00  5.115713501E+01
1.731986502E+00  5.144266891E+01
1.739273085E+00  5.165573120E+01
1.746559668E+00  5.180101395E+01
1.753846251E+00  5.177240372E+01
1.761132833E+00  5.149954987E+01
1.768419416E+00  5.147819138E+01
1.775705999E+00  5.158745193E+01
1.782992582E+00  5.174476242E+01
1.790279164E+00  5.148569870E+01
1.797565747E+00  5.166205978E+01
1.804852330E+00  5.171016693E+01
1.812138913E+00  5.196482086E+01
1.819425496E+00  5.161820221E+01
1.826712078E+00  5.151836014E+01
1.833998661E+00  5.126943207E+01
1.841285244E+00  5.135888290E+01
1.848571827E+00  5.103278351E+01
1.855858409E+00  5.112748718E+01
1.863144992E+00  5.132167053E+01
1.870431575E+00  5.126659775E+01
1.877718158E+00  5.123452377E+01
1.885004741E+00  5.125535202E+01
1.892291323E+00  5.133340836E+01
1.899577906E+00  5.106914139E+01
1.906864489E+00  5.117088318E+01
1.914151072E+00  5.130356979E+01
1.921437654E+00  5.130847168E+01
1.928724237E+00  5.120175552E+01
1.936010820E+00  5.132438278E+01
1.943297403E+00  5.138447189E+01
1.950583986E+00  5.109063339E+01
1.957870568E+00  5.057447433E+01
1.965157151E+00  5.034714508E+01
1.972443734E+00  5.007234573E+01
1.979730317E+00  5.000841141E+01
1.987016899E+00  5.030992126E+01
1.994303482E+00  5.062427139E+01
2.001590065E+00  5.108177948E+01
