2theta,Intensity,Model,Residual,Background,extrapeak,hcp FeNi
22.91408263,330.53195189999997,330.71249619441795,-0.18054429441798447,329.1557751626284,0.07585089674181185,1.4808701350477567
22.92136922,330.4469299,330.7856290437641,-0.33869914376413135,329.18668138117437,0.07731438412639603,1.5216332784633397
22.9286558,330.0136108,330.8605348921836,-0.846924092183599,329.2175514553004,0.07882054974673125,1.5641628871364792
22.93594238,329.6784973,330.93731554841213,-1.2588182484121262,329.24838542744635,0.08037107019635462,1.608559050769396
22.94322897,329.61724849999996,331.01607969513816,-1.3988311951382002,329.2791833398543,0.08196770602484596,1.6549286492590038
22.95051555,330.09353639999995,331.0969430734,-1.0034066734000362,329.30994510799087,0.08361230029715098,1.7033856651119532
22.95780213,330.1526184,331.1800296921874,-1.0274112921874234,329.3406707741475,0.08530679766997523,1.7540521203699388
22.96508871,330.1356506,331.26547200409544,-1.1298214040954235,329.37136033832417,0.08705324224325368,1.8070584235280018
22.9723753,330.2546387,331.35341178640897,-1.0987730864089826,329.40201384256454,0.08885378950985742,1.8625441543345702
22.97966188,330.5063477,331.44400035657463,-0.9376526565746417,329.43263120273184,0.09071070455406918,1.920658449288711
22.98694846,330.5362244,331.53740005017255,-1.00117565017257,329.4632124609191,0.09262638608547051,1.9815612031679612
22.99423505,330.6679993,331.633784685665,-0.9657853856649581,329.49375765902147,0.09460336988601585,2.0454236567574693
23.00152163,330.83694460000004,331.7333400173252,-0.8963954173251523,329.52426671319927,0.09664433237791684,2.112428971747996
23.00880821,331.0776978,331.8362654553855,-0.758567655385491,329.55473966539716,0.0987521209057351,2.182773669082595
23.01609479,331.2246399,331.942774529305,-0.7181346293049842,329.58517651561516,0.10092975937750255,2.2566682543123306
23.02338138,331.1028442,332.0530962217093,-0.950252021709332,329.61557730555,0.10318047345545456,2.334338442703851
23.03066796,330.9486389,332.1674754681453,-1.2188365681453206,329.64594195175846,0.10550770117834068,2.4160258152085126
23.03795454,331.05169680000006,332.2861752340613,-1.2344784340612591,329.67627049598707,0.10791513916494608,2.501989598909327
23.04524112,331.1972351,332.4094771378089,-1.2122420378088918,329.70656293823566,0.11040676376606798,2.5925074358071853
23.05252771,331.41253660000007,332.5376830483058,-1.1251464483057134,329.73681932000295,0.11298687822417067,2.6878768500786796
23.05981429,331.4405823,332.6711156792795,-1.2305333792795068,329.76703955824206,0.11566014774014112,2.7884159732973024
23.06710087,331.22680660000003,332.8101209680207,-1.5833143680206945,329.7972236945013,0.1184316809972632,2.894465592522134
23.07438746,330.9595642,332.9550689023914,-1.995504702391429,329.8273717701305,0.12130709394094452,3.0063900383199558
23.08167404,330.7032166,333.1063541762943,-2.4031375762942844,329.85748370238036,0.12429258775050486,3.124577886163428
23.08896062,330.63305660000003,333.26439859496,-2.631341994959996,329.88755953265013,0.12739508330365015,3.2494439790062497
23.0962472,330.8565369,333.4296513733072,-2.573114473307214,329.91759926094005,0.13062234123151592,3.381429771135655
23.10353379,331.45159910000007,333.60259046259785,-2.150991362597779,329.9476029284017,0.13398313644062343,3.5210043977555228
23.11082037,331.9489136,333.78372219483686,-1.8348085948368293,329.97757045268213,0.13748744201984306,3.668664300134875
23.11810695,332.0583191,333.9735829120945,-1.9152638120945085,330.0075018749826,0.14114670347265929,3.8249343336392623
23.12539354,331.9562988,334.17273797432983,-2.216439174329821,330.03739723630633,0.1449741251378866,3.990366612885615
23.13268012,332.1324463,334.3817798323037,-2.2493335323036945,330.0672564545973,0.148985015512677,4.165538362193715
23.1399667,332.1229858,334.6013276722747,-2.4783418722747115,330.0970795709085,0.15319725500607687,4.351050846360139
23.14725328,332.0572815,334.83202312881133,-2.7747416288113413,330.12686658523955,0.15763179871462207,4.547524744857154
23.15453987,332.10217289999997,335.0745261393785,-2.972353239378549,330.15661753839566,0.16231331361244028,4.755595287370406
23.16182645,332.6824341,335.32950689780716,-2.647072797807141,330.1863323487173,0.16727089617825708,4.975903652911601
23.16911303,333.16656489999997,335.5976387295588,-2.4310738295588408,330.2160110570591,0.1725389906409626,5.209088681858742
23.17639961,333.2436523,335.8795846813638,-2.635932381363773,330.24565366342097,0.17815839892260815,5.4557726190202285
23.1836862,333.713623,336.1759825540945,-2.462359554094519,330.2752602084095,0.18417750694064763,5.7165448387443405
23.19097278,333.81695560000003,336.4874232251727,-2.6704676251726482,330.3048306107619,0.190653660524908,5.991938953885892
23.19825936,334.2315979,336.8144279699949,-2.582830069994884,330.33436491113423,0.197654844725324,6.2824082141353
23.20554595,334.8185425,337.15741634786787,-2.3388738478678874,330.3638631499849,0.2052615349899982,6.588291662892943
23.21283253,335.7435913,337.51666708881925,-1.7730757888192556,330.3933252463478,0.21356879993058508,6.909773042540878
23.22011911,336.2391663,337.8922760864404,-1.6531097864403819,330.42275124073086,0.22268878606274536,7.2468360596468235
23.22740569,336.5335083,338.284102137944,-1.7505938379439954,330.4521411331339,0.23275340199715405,7.5992076028128865
23.23469228,336.9023743,338.6917081129051,-1.7893338129050562,330.48149496381694,0.24391738615597938,7.96629576293216
23.24197886,337.4577332,339.11429216685445,-1.6565589668544476,330.51081265221046,0.2563616108141678,8.347117903829844
23.24926544,338.1157532,339.5506196778713,-1.43486647787131,330.5400942386242,0.27029686738918063,8.74022857185792
23.25655203,338.8085938,339.99894840522586,-1.1903546052258775,330.5693397631693,0.28596784355186583,9.143640798504714
23.26383861,339.14151,340.45695617295667,-1.3154461729566833,330.59854914557343,0.3036573658922451,9.554749661491003
23.27112519,339.6392517,340.9216835958555,-1.2824318958554954,330.62772242599766,0.3236911175494622,9.970270052308338
23.27841177,339.9806824,341.3894885887945,-1.4088061887945287,330.65685960444205,0.3464423724996813,10.386186611852773
23.28569836,340.6495361,341.8560327587453,-1.2064966587453227,330.6859607208196,0.3723370388558709,10.79773499906982
23.29298494,340.9128723,342.31630355712423,-1.4034312571242253,330.7150256952543,0.40185858652431033,11.199419275345619
23.30027152,342.0372925,342.7646937099914,-0.7274012099913989,330.74405456770927,0.43555332389247925,11.585085818389619
23.3075581,343.0278625,343.19513452479,-0.16727202478995196,330.77304733818426,0.4740351967995032,11.948051989806201
23.31484469,344.17175289999994,343.60129853612625,0.5704543638736936,330.80200404639425,0.5179905540497471,12.281303935682232
23.32213127,345.0224609,343.97686304658004,1.045597853419963,330.83092461285975,0.5681821376702999,12.577756296049985
23.32941785,345.6332397,344.31583346781105,1.3174062321889437,330.8598090773453,0.6254530725819109,12.830571317883852
23.33670444,346.1359863,344.61289585964767,1.5230904403523482,330.8886574794173,0.6907295509889598,13.033508829241384
23.34399102,346.1750793,344.8637759437279,1.3113033562721057,330.9174697398934,0.7650223205497195,13.181283883284774
23.3512776,346.3864136,345.0655720058724,1.3208415941276144,330.9462458983895,0.8494277767080999,13.26989833077481
23.35856418,346.5127869,345.21701750796774,1.2957693920322413,330.9749859549057,0.9451267021623472,13.296904850899663
23.36585077,346.77572630000003,345.3186478253096,1.4570784746904337,331.0036899488102,1.053381896878179,13.26157597962124
23.37313735,346.8824463,345.3728463503855,1.5095999496145396,331.032357801317,1.1755330439472123,13.164955505121283
23.38042393,346.9595032,345.38376552294636,1.5757376770536098,331.0609895518438,1.3129909699747957,13.009785001127739
23.38771052,347.04727169999995,345.3571292110018,1.6901424889981627,331.08958523961013,1.4672283981355223,12.800315573256137
23.3949971,347.12100219999996,345.29994242606085,1.821059773939112,331.1181447861275,1.6397679361554083,12.54202970377791
23.40228368,347.25946039999997,345.22013967753736,2.0393207224626053,331.14666823066506,1.8321696118202886,12.241301835052003
23.40957026,347.55560299999996,345.1262094350132,2.4293935649867535,331.17515557322247,2.0460138784183552,11.905039983372387
23.41685685,347.36740110000005,345.02682829494466,2.3405728050553876,331.2036068528214,2.2828836313902205,11.540337810733048
23.42414343,347.06716919999997,344.9305331755074,2.1366360244925886,331.2320219913695,2.5443421877693315,11.154168996368561
23.43143001,346.8222046,344.84544758059644,1.9767570194035784,331.2604010279375,2.831912677280051,10.75313387537889
23.43871659,346.7649841,344.77907330138646,1.9859107986135314,331.2887439625256,3.147052772038346,10.343276566822503
23.44600318,346.5693359,344.73814579698376,1.8311901030162403,331.31705083395696,3.491130588200382,9.929964374826392
23.45328976,346.4192505,344.728548681204,1.690701818795958,331.3453215645357,3.8653976568013917,9.517829459866942
23.46057634,346.3428955,344.7552772208491,1.5876182791508882,331.3735561931344,4.270967298448197,9.110753729266518
23.46786293,346.4259338,344.8224416065498,1.6034921934502222,331.4017547584277,4.708790591471725,8.711896256650332
23.47514951,346.4597778,344.93329820776756,1.5264795922324197,331.429917183017,5.17963438060617,8.32374664414442
23.48243609,346.59774780000004,345.09030203943814,1.5074457605618932,331.4580435056264,5.684069027407019,7.948189506404726
23.48972267,346.752655,345.2951718304786,1.4574831695214243,331.4861337262558,6.222455838393683,7.586582265829137
23.49700926,346.6045227,345.5489647284034,1.0555579715966132,331.5141878833815,6.7949455402638295,7.2398313047580585
23.50429584,346.63031010000003,345.8521554152558,0.7781546847442087,331.5422059000015,7.401481304101084,6.908468211153285
23.51158242,346.7866516,346.20472424966835,0.5819273503316822,331.5701878146416,8.041820775579515,6.592715659447232
23.51886901,346.7453918,346.60624858869386,0.13914321130613416,331.59813366562923,8.715564447173904,6.292550475890736
23.52615559,346.99240110000005,347.05600043703396,-0.06359933703390652,331.62604337625976,9.422198578643293,6.007758482130924
23.53344217,347.3242493,347.55305905657843,-0.22880975657841418,331.6539169849104,10.161164178170226,5.737977893497808
23.54072875,347.576416,348.0964301583364,-0.5200141583363802,331.68175449158116,10.93193622225982,5.48273944449538
23.54801534,348.29675289999994,348.68518256618813,-0.38842966618818764,331.70955593440124,11.7341292802574,5.241497351529524
23.55530192,349.38638310000005,349.3185949238741,0.06778817612593002,331.73732123706253,12.5676173325403,5.0136563542712995
23.5625885,350.2880859,349.9963233274065,0.29176257259348404,331.76505043774375,13.4326825863306,4.798590303332152
23.56987508,351.11447139999996,350.71856680612945,0.3959045938705117,331.7927435364451,14.330163577927255,4.595659691757107
23.57716167,351.721344,351.4862277567252,0.2351162432747742,331.8204005710977,15.261603602190261,4.40422358343725
23.58444825,352.4495239,352.30102443066096,0.14849946933901492,331.84802146578966,16.229352815193376,4.223650149677924
23.59173483,353.12487789999994,353.1655138511395,-0.04063595113956353,331.87560625850153,17.236585459563983,4.053322133073983
23.59902142,353.99743650000005,354.0829040064941,-0.08546750649406931,331.90315498701625,18.287106265454877,3.8926427540230115
23.606308,354.95367430000005,355.05649664815115,-0.10282234815110769,331.9306675757187,19.384789289091778,3.7410397833406646
23.61359458,355.64913939999997,356.0885184717654,-0.4393790717654156,331.9581440624412,20.532407959937224,3.59796644938696
23.62088116,356.451416,357.1779667454417,-0.7265507454417275,331.9855844471839,21.72947870636363,3.4629035918941975
23.62816775,357.14031980000004,358.3171028498309,-1.176783049830874,332.01298876753094,22.968754302851536,3.3353597794484675
23.63545433,358.09509280000003,359.48636734602985,-1.3912745460298197,332.04035694826405,24.231138447409847,3.2148719503559615
23.64274091,358.9584961,360.64820349318177,-1.6897073931817772,332.06768902701725,25.479510569856277,3.1010038963082343
23.6500275,360.27444460000004,361.7416796916463,-1.4672350916462733,332.0949850412264,26.653348591768147,2.9933460586517833
23.65731408,361.2738037,362.68191378208905,-1.408110082089081,332.1222449159701,27.668153916937875,2.891514949181109
23.66460066,362.2683716,363.3694617504746,-1.1010901504745902,332.1494686887339,28.42484191949926,2.7951511422414304
23.67188724,362.6866455,363.7120619676334,-1.0254164676334199,332.17665635951766,28.831486942389716,2.7039186657260434
23.67917383,363.6080017,363.6530320962501,-0.045030396250126614,332.20380796555935,28.83172064842586,2.6175034822648935
23.68646041,363.97027589999993,363.1920453033341,0.7782305966658214,332.23092343233367,28.42550917730886,2.5356126936915597
23.69374699,364.10470580000003,362.38514171654884,1.7195640834511892,332.25800279712814,27.669166340743764,2.4579725786769573
23.70103357,363.12164310000003,361.32396785167407,1.7976752483259588,332.2850460599426,26.65459394084147,2.38432785089001
23.70832016,362.447998,360.10737644286,2.3406215571399684,332.31205325781673,25.48088292243513,2.3144402626081693
23.71560674,361.3237915,358.81966797117764,2.50412352882239,332.3390243166217,24.23255580303379,2.248087851522173
23.72289332,360.04748539999997,357.52118517910355,2.5263002208964167,332.36595927344683,22.97016261690263,2.1850632887540704
23.73017991,358.1379395,356.24887895598,1.889060544020026,332.39285816518276,21.730847622987913,2.125173167809328
23.73746649,356.31115719999997,355.02168197406513,1.2894752259348365,332.41972091799846,20.53372378608059,2.0682372699861076
23.74475307,354.66821289999996,353.84668322387523,0.8215296761247259,332.4465475688342,19.38604848540071,2.0140871696402964
23.75203965,353.2850952,352.7242144693048,0.5608807306952031,332.4733381176899,18.288310629055367,1.9625657225595703
23.75932624,351.7536011,351.6513577446663,0.10224335533371232,332.5000926012583,17.237739016007055,1.9135261274009698
23.76661282,350.533783,350.6241024261213,-0.09031942612125476,332.52681094610466,16.230460023577436,1.8668314564391926
23.7738994,349.1044006,349.63851519529254,-0.5341145952925217,332.55349318897106,15.262668438260881,1.8223535680605782
23.78118599,347.8416443,348.69130120692455,-0.8496569069245652,332.58013936640145,14.331189153789094,1.7799726867340218
23.78847257,346.57977289999997,347.7799974524555,-1.200224552455552,332.60674940525837,13.433671073480417,1.7395769737167077
23.79575915,345.2077332,346.90295501460355,-1.695221814603542,332.6333233421354,12.568570041476683,1.7010616309914852
23.80304573,344.18273930000004,346.0592366169695,-1.8764973169694485,332.65986117703244,11.73504681063963,1.664328629297436
23.81033232,343.619812,345.248467712458,-1.6286557124579986,332.6863629462953,10.9328186345719,1.6292861315908724
23.8176189,343.27771,344.47068798626174,-1.1929779862617238,332.7128285771828,10.16201116125319,1.59584824782573
23.82490548,342.28659060000007,343.72620204959776,-1.4396114495976917,332.73925810609046,9.423009599901086,1.5639343436062159
23.83219206,341.60998539999997,343.0154592753719,-1.4054738753719107,332.7656515330182,8.716338880650001,1.5334688617036898
