2theta,Intensity,Model,Residual,Background,hcp FeNiSi,extrapeak
23.00141627,1874.030029,1873.0508605822388,0.9791684177612296,1868.445513118956,0.7874961912882339,3.8178512719946873
23.0115954,1871.7443850000002,1872.582398286472,-0.838013286471778,1867.819514053117,0.7998947030285203,3.9629895303264213
23.02177453,1869.889893,1872.1225412763358,-2.2326482763357944,1867.193581998629,0.8125741160269373,4.1163851616797675
23.03195366,1870.430054,1871.671919106834,-1.241865106833984,1866.5677169554915,0.8255404821638779,4.278661669178462
23.04213279,1870.653687,1871.2312198003183,-0.5775328003182949,1865.9419189237046,0.8387999438345453,4.450500932779118
23.05231192,1869.9971920000003,1870.8011963191343,-0.8040043191340374,1865.3161879032682,0.8523587345439101,4.6326496813221585
23.06249105,1869.077759,1870.3826738575701,-1.304914857570111,1864.6905238941824,0.8662231795570818,4.82592678383056
23.07267018,1869.195557,1869.9765580674925,-0.7810010674925252,1864.0649268964473,0.8803996966130982,5.031231474431999
23.08284931,1869.5571289999998,1869.5838443489347,-0.026715348934885697,1863.4393969100624,0.8948947967105487,5.24955264216159
23.09302844,1868.4859620000002,1869.2056283562406,-0.7196663562403955,1862.8139339350282,0.909715084974173,5.481979336238222
23.10320757,1866.8065190000002,1868.8431178924272,-2.036598892427037,1862.1885379713447,0.9248672616119925,5.729712659470567
23.1133867,1866.441528,1868.497646389506,-2.056118389505855,1861.5632090190118,0.9403581229732791,5.994079247520759
23.12356584,1867.768555,1868.1706878892178,-0.40213288921768253,1860.9379464638032,0.9561945784479415,6.276546846966557
23.13374497,1869.295532,1867.8638756721257,1.431656327874407,1860.3127515342371,0.9723835891900923,6.578740548698388
23.1439241,1870.332764,1867.5790200526747,2.753743947325347,1859.6876236160217,0.9889322628826065,6.902464173770377
23.15410323,1869.947998,1867.318132102327,2.6298658976731986,1859.0625627091567,1.0058477934302321,7.249721599739913
23.16428236,1867.2552489999998,1867.083448802861,0.17180019713873662,1858.4375688136422,1.0231374780852962,7.62274251113354
23.17446149,1865.168457,1866.8774620093968,-1.709005009396833,1857.8126419294786,1.0408087193630824,8.024011360555066
23.18464062,1865.8734129999998,1866.702951347017,-0.8295383470172055,1857.1877820566651,1.0588690271490928,8.456300263202781
23.19481975,1867.652222,1866.5630215312046,1.0892004687952976,1856.5629891952024,1.0773260210142328,8.922706314988123
23.20499888,1867.370239,1866.461144627045,0.9090943729549963,1855.93826334509,1.0961874327550374,9.42669384920003
23.21517801,1865.636353,1866.401207766443,-0.7648547664427952,1855.3136045063286,1.1154611091767557,9.972142150937428
23.22535714,1865.0222170000002,1866.3875668120497,-1.3653498120495442,1854.6890126789174,1.1351550151382472,10.563399117994058
23.23553627,1864.237061,1866.4251063696688,-2.188045369668771,1854.0644878628568,1.155277236878424,11.205341269933498
23.2457154,1864.102905,1866.5193063755141,-2.4164013755141696,1853.4400300581467,1.1758359856452736,11.903440331722203
23.25589453,1865.22522,1866.6763151738032,-1.4510951738031963,1852.8156392647875,1.1968396016492986,12.66383630736651
23.26607366,1865.0576170000002,1866.903028485088,-1.8454114850878796,1852.1913154827787,1.2182965583645444,13.493416443944916
23.27625279,1863.276733,1867.207172847574,-3.930439847574007,1851.5670587121203,1.2402154672013195,14.399898668252293
23.28643193,1861.997925,1867.597391279895,-5.5994662798950685,1850.9428683396402,1.2626051048059255,15.391917835448888
23.29661106,1860.870361,1868.0833241063774,-7.212963106377401,1850.3187455917487,1.285474330111274,16.47910418451737
23.30679019,1860.643188,1868.6756834807995,-8.032495480799525,1849.6946898552078,1.3088322222432174,17.67216140334853
23.31696932,1862.545898,1869.386302457077,-6.840404457076829,1849.0707011300178,1.332687999437798,18.982913327621258
23.32714845,1864.133301,1870.2281466885022,-6.094845688502119,1848.446779416178,1.3570510477434692,20.424316224580632
23.33732758,1863.270264,1871.2152609321686,-7.9449969321685785,1847.822924713689,1.3819309285046615,22.010405289974962
23.34750671,1863.705811,1872.3626136170274,-8.656802617027324,1847.1991370225503,1.4073373864236294,23.756139208053394
23.35768584,1865.664673,1873.6857872438577,-8.02111424385771,1846.5754163427625,1.4332803582358438,25.67709054285923
23.36786497,1868.9780269999999,1875.2004430505078,-6.222416050507945,1845.951762674325,1.4597699820361283,27.78891039414664
23.3780441,1872.0450440000002,1876.9214652568119,-4.876421256811682,1845.328176017238,1.486816607294194,30.10647263227965
23.38822323,1875.1271969999998,1878.861665495526,-3.7344684955262437,1844.7046563715014,1.514430805600381,32.64257831842421
23.39840236,1878.6778559999998,1881.029907373848,-2.3520513738480986,1844.081203737116,1.542623382183934,35.406080254547916
23.40858149,1883.3497309999998,1883.4285060066377,-0.0787750066378976,1843.4578181140807,1.5714053882483725,38.39928250430857
23.41876062,1887.5914309999998,1886.0497881772733,1.5416428227265442,1842.8344995023958,1.6007881341702381,41.61450054070722
23.42893975,1892.372559,1888.8717969528277,3.500762047172202,1842.211247902062,1.6307832036099763,45.02976584715579
23.43911888,1898.6927489999998,1891.85333079576,6.8394182042397915,1841.5880633130785,1.6614024685855078,48.60386501409595
23.44929802,1903.434082,1894.9288622763056,8.505219723694381,1840.964945123326,1.6926581365838573,52.2712590163958
23.45947715,1905.471313,1898.0043618923958,7.466951107604245,1840.3418945571095,1.7245626442760853,55.93790469101013
23.46965628,1908.0297850000002,1900.9556841990247,7.07410080097543,1839.7189110022437,1.7571288600216595,59.47964433675948
23.47983541,1908.8656010000002,1903.6314682182403,5.234132781759854,1839.095994458728,1.7903699811633265,62.74510377834891
23.49001454,1908.3928219999998,1905.8624531539067,2.530368846093097,1838.473144926563,1.8242995851476973,65.56500864219599
23.50019367,1908.160034,1907.4779116009438,0.6821223990561975,1837.8503624057487,1.858931651571943,67.76861754362308
23.5103728,1909.1154789999998,1908.3276952849228,0.787783715077012,1837.227646896285,1.8942805856154612,69.20576780302235
23.52055193,1908.176636,1908.305650751378,-0.12901475137800844,1836.6049983981716,1.9303612429274426,69.77029111027895
23.53073106,1905.658936,1907.368266019409,-1.7093300194089807,1835.982416911409,1.9671889560436735,69.41866015195623
23.54091019,1902.7442629999998,1905.5427912484645,-2.798528248464663,1835.3599024359967,2.004779562409228,68.17810925005864
23.55108932,1898.8297120000002,1902.9221260349264,-4.092414034926151,1834.7374549719352,2.0431494340860468,66.14152162890501
23.56126845,1895.1893309999998,1899.6481911434853,-4.458860143485481,1834.1150745192242,2.082315509227623,63.45080111503358
23.57144758,1890.477173,1895.88904698811,-5.411873988110074,1833.4927610778636,2.1222953254054557,60.273990584841044
23.58162671,1885.3878170000003,1891.8160522660985,-6.428235266098227,1832.870514647854,2.16310705487517,56.78243056336945
23.59180584,1882.170654,1887.585883189927,-5.415229189927004,1832.2483352291945,2.204769541872531,53.132778418860106
23.60198497,1879.667969,1883.3295546549723,-3.661585654972214,1831.6262228218857,2.247302342032134,49.45602949105444
23.61216411,1877.59729,1879.1481500308385,-1.5508600308385212,1831.0041768148617,2.290725807127919,45.85324740884879
23.62234324,1874.534668,1875.1135939691546,-0.5789259691546249,1830.3821984303197,2.3350609575177046,42.3963345813173
23.63252237,1871.2562260000002,1871.2723638891018,-0.01613788910162839,1829.7602870571286,2.380329784435198,39.131747047537914
23.6427015,1869.664551,1867.6504902179668,2.0140607820333116,1829.1384426952877,2.4265551291350937,36.08549239354396
23.65288063,1867.6658940000002,1864.2586068708174,3.407287129182805,1828.5166653447975,2.4737607766129597,33.26818074940686
23.66305976,1865.116211,1861.0964297287335,4.019781271266538,1827.8949550056577,2.52197150982734,30.679503213248353
