2theta,Intensity,Model,Residual,Background,bcc FeNiSi
24.00031924,1002.8606570000001,1001.9266491291756,0.9340078708244164,1000.4862418244611,1.4404073047145964
24.00759741,1001.6781619999999,1001.143845328937,0.5343166710629248,999.6799830608688,1.463862268068157
24.01487557,1001.2666630000001,1000.3633761731134,0.903286826886756,998.8754837568194,1.4878924162939113
24.02215374,999.9130249,999.5852584007833,0.3277664992166365,998.0727417015951,1.5125166991882637
24.0294319,998.7695923,998.8095138117944,-0.03992151179443226,997.2717591010805,1.5377547107138494
24.03671007,997.3763428,998.0361607526127,-0.6598179526126842,996.4725337542259,1.5636269983867945
24.04398823,996.6161499,997.2652226838247,-0.6490727838247494,995.6750678572516,1.590154826573089
24.0512664,994.8293457000001,996.4967197229973,-1.667374022997251,994.8793592187594,1.6173605042379535
24.05854457,994.4831542999999,995.730676113496,-1.2475218134960642,994.0854089356635,1.6452671778324195
24.06582273,993.9793701,994.9671170800111,-0.9877469800111385,993.2932180952012,1.6738989848099113
24.0731009,993.9642944,994.2060657478689,-0.24177134786896204,992.5027845204713,1.7032812273975575
24.08037906,993.3577881000001,993.4475505327043,-0.08976243270421946,991.7141103835474,1.7334401491568625
24.08765723,992.7667236,992.6915968331558,0.0751267668441642,990.9271935171855,1.7644033159703318
24.0949354,992.8208007999999,991.9382343962694,0.8825664037304932,990.1420350062181,1.7961993900513697
24.10221356,992.1100464,991.187494240132,0.9225521598680189,989.3586359258024,1.8288583143295447
24.10949173,991.2345581000001,990.4394056447304,0.7951524552696583,988.5769941232047,1.8624115215257044
24.11676989,990.0217285,989.6940034369617,0.32772506303831506,987.7971117463276,1.8968916906340956
24.12404806,989.4080811000001,988.9513198464058,0.4567612535943226,987.0189866520941,1.9323331943117081
24.13132623,988.7932129000001,988.211391767085,0.5818211329150245,986.2426199132551,1.968771853829896
24.13860439,988.5110473999999,987.4742577567279,1.0367896432720727,985.4680125928917,2.006245163836179
24.14588256,987.4810791000001,986.7399551100126,0.7411239899875,984.6951625624188,2.044792547593857
24.15316072,987.8639526000001,986.0085270392983,1.8554255607017467,983.924071945592,2.084455093706334
24.16043889,986.1412354,985.2800147111304,0.8612206888695937,983.154738623487,2.125276087643438
24.16771706,985.9570312000001,984.5544644056454,1.4025667943546978,982.3871636567746,2.1673007488706815
24.17499522,983.6962891000001,983.8319246059056,-0.13563550590549767,981.6213480964598,2.2105765094457346
