@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/26/18 at 13:58:12 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -7.91557E+01 -1.50724E-02
 -7.89091E+01  1.74918E-02
 -7.86625E+01  4.03068E-02
 -7.84159E+01  1.91072E-03
 -7.81693E+01 -5.76762E-02
 -7.79227E+01 -6.32030E-02
 -7.76761E+01 -8.28113E-03
 -7.74295E+01  3.95512E-02
 -7.71829E+01  5.26964E-02
 -7.69364E+01  7.50452E-02
 -7.66898E+01  6.59288E-02
 -7.64432E+01 -8.91131E-03
 -7.61966E+01 -5.44557E-02
 -7.59500E+01 -2.89174E-02
 -7.57034E+01 -1.19395E-03
 -7.54568E+01 -6.46786E-03
 -7.52102E+01 -1.24706E-03
 -7.49636E+01  1.42615E-02
 -7.47170E+01  3.00866E-03
 -7.44704E+01 -2.41006E-02
 -7.42239E+01 -3.91220E-02
 -7.39773E+01 -2.54570E-02
 -7.37307E+01  1.29551E-02
 -7.34841E+01  3.71124E-02
 -7.32375E+01  3.53995E-02
 -7.29909E+01  4.30206E-02
 -7.27443E+01  5.18514E-02
 -7.24977E+01  2.87997E-02
 -7.22511E+01  6.79515E-03
 -7.20045E+01  1.68447E-02
 -7.17579E+01  3.11820E-02
 -7.15114E+01  4.28090E-02
 -7.12648E+01  5.20417E-02
 -7.10182E+01  4.52816E-02
 -7.07716E+01  3.21257E-02
 -7.05250E+01  1.40397E-02
 -7.02784E+01 -6.96336E-03
 -7.00318E+01 -1.66098E-02
 -6.97852E+01 -1.94666E-02
 -6.95386E+01 -3.02511E-02
 -6.92920E+01 -3.20821E-02
 -6.90454E+01  3.84744E-03
 -6.87989E+01  4.51059E-02
 -6.85523E+01  5.64423E-02
 -6.83057E+01  6.53940E-02
 -6.80591E+01  7.85939E-02
 -6.78125E+01  7.76589E-02
 -6.75659E+01  7.09405E-02
 -6.73193E+01  6.28420E-02
 -6.70727E+01  5.70876E-02
 -6.68261E+01  4.73043E-02
 -6.65795E+01  2.40201E-02
 -6.63329E+01  1.27471E-02
 -6.60864E+01  2.60987E-02
 -6.58398E+01  4.88581E-02
 -6.55932E+01  5.60394E-02
 -6.53466E+01  4.86123E-02
 -6.51000E+01  6.54846E-02
 -6.48534E+01  1.03860E-01
 -6.46068E+01  1.17733E-01
 -6.43602E+01  8.54494E-02
 -6.41136E+01  3.60836E-02
 -6.38670E+01  1.84312E-02
 -6.36204E+01  4.18798E-02
 -6.33739E+01  4.78751E-02
 -6.31273E+01  5.41232E-03
 -6.28807E+01 -3.20058E-03
 -6.26341E+01  4.89522E-02
 -6.23875E+01  6.96650E-02
 -6.21409E+01  5.18518E-02
 -6.18943E+01  5.62421E-02
 -6.16477E+01  6.12058E-02
 -6.14011E+01  3.93336E-02
 -6.11545E+01  3.33785E-02
 -6.09079E+01  6.04096E-02
 -6.06614E+01  6.85938E-02
 -6.04148E+01  3.44827E-02
 -6.01682E+01  1.24849E-02
 -5.99216E+01  4.91246E-02
 -5.96750E+01  1.02923E-01
 -5.94284E+01  1.03136E-01
 -5.91818E+01  5.55835E-02
 -5.89352E+01  1.62608E-02
 -5.86886E+01  1.22802E-02
 -5.84420E+01  4.20828E-02
 -5.81954E+01  7.52598E-02
 -5.79489E+01  7.61034E-02
 -5.77023E+01  5.12827E-02
 -5.74557E+01  4.82074E-02
 -5.72091E+01  9.71840E-02
 -5.69625E+01  1.42035E-01
 -5.67159E+01  1.43831E-01
 -5.64693E+01  1.31616E-01
 -5.62227E+01  1.17868E-01
 -5.59761E+01  9.08934E-02
 -5.57295E+01  4.59635E-02
 -5.54829E+01  2.27684E-02
 -5.52364E+01  3.53971E-02
 -5.49898E+01  4.99680E-02
 -5.47432E+01  6.54709E-02
 -5.44966E+01  8.77179E-02
 -5.42500E+01  8.83798E-02
 -5.40034E+01  6.83999E-02
 -5.37568E+01  6.13776E-02
 -5.35102E+01  6.51254E-02
 -5.32636E+01  7.27188E-02
 -5.30170E+01  8.71581E-02
 -5.27704E+01  1.01001E-01
 -5.25239E+01  1.06208E-01
 -5.22773E+01  8.66235E-02
 -5.20307E+01  4.67369E-02
 -5.17841E+01  6.34445E-02
 -5.15375E+01  1.68956E-01
 -5.12909E+01  2.30828E-01
 -5.10443E+01  1.83144E-01
 -5.07977E+01  1.44142E-01
 -5.05511E+01  1.60163E-01
 -5.03045E+01  1.33595E-01
 -5.00579E+01  6.69974E-02
 -4.98114E+01  8.69872E-02
 -4.95648E+01  1.94647E-01
 -4.93182E+01  2.52159E-01
 -4.90716E+01  1.80265E-01
 -4.88250E+01  8.39163E-02
 -4.85784E+01  7.61853E-02
 -4.83318E+01  1.09493E-01
 -4.80852E+01  1.25527E-01
 -4.78386E+01  1.23695E-01
 -4.75920E+01  1.17584E-01
 -4.73454E+01  1.19763E-01
 -4.70989E+01  1.28298E-01
 -4.68523E+01  1.42012E-01
 -4.66057E+01  1.44217E-01
 -4.63591E+01  1.29354E-01
 -4.61125E+01  1.70601E-01
 -4.58659E+01  2.71829E-01
 -4.56193E+01  2.88089E-01
 -4.53727E+01  2.04004E-01
 -4.51261E+01  1.65226E-01
 -4.48795E+01  2.03335E-01
 -4.46329E+01  2.30779E-01
 -4.43864E+01  2.09897E-01
 -4.41398E+01  1.85878E-01
 -4.38932E+01  2.08718E-01
 -4.36466E+01  2.60454E-01
 -4.34000E+01  2.92061E-01
 -4.31534E+01  2.97370E-01
 -4.29068E+01  2.74138E-01
 -4.26602E+01  2.09282E-01
 -4.24136E+01  1.67381E-01
 -4.21670E+01  2.17146E-01
 -4.19204E+01  2.85443E-01
 -4.16739E+01  2.81896E-01
 -4.14273E+01  2.54506E-01
 -4.11807E+01  2.63407E-01
 -4.09341E+01  2.96626E-01
 -4.06875E+01  3.29392E-01
 -4.04409E+01  3.12408E-01
 -4.01943E+01  2.58385E-01
 -3.99477E+01  2.37257E-01
 -3.97011E+01  2.45092E-01
 -3.94545E+01  2.71458E-01
 -3.92080E+01  3.13630E-01
 -3.89614E+01  3.49656E-01
 -3.87148E+01  3.79495E-01
 -3.84682E+01  3.88885E-01
 -3.82216E+01  3.47044E-01
 -3.79750E+01  3.03647E-01
 -3.77284E+01  3.57557E-01
 -3.74818E+01  4.54020E-01
 -3.72352E+01  4.82937E-01
 -3.69886E+01  4.65144E-01
 -3.67420E+01  4.43058E-01
 -3.64955E+01  4.13538E-01
 -3.62489E+01  4.32659E-01
 -3.60023E+01  5.59582E-01
 -3.57557E+01  6.46465E-01
 -3.55091E+01  5.91176E-01
 -3.52625E+01  5.38410E-01
 -3.50159E+01  5.50375E-01
 -3.47693E+01  5.51451E-01
 -3.45227E+01  5.53804E-01
 -3.42761E+01  5.33901E-01
 -3.40295E+01  4.38055E-01
 -3.37830E+01  3.82604E-01
 -3.35364E+01  4.07320E-01
 -3.32898E+01  4.28986E-01
 -3.30432E+01  4.44886E-01
 -3.27966E+01  4.67487E-01
 -3.25500E+01  4.80603E-01
 -3.23034E+01  4.46310E-01
 -3.20568E+01  3.58982E-01
 -3.18102E+01  3.28967E-01
 -3.15636E+01  4.22762E-01
 -3.13170E+01  5.07028E-01
 -3.10705E+01  4.65935E-01
 -3.08239E+01  3.82509E-01
 -3.05773E+01  3.48760E-01
 -3.03307E+01  3.23332E-01
 -3.00841E+01  2.84549E-01
 -2.98375E+01  2.82764E-01
 -2.95909E+01  3.09669E-01
 -2.93443E+01  3.13573E-01
 -2.90977E+01  2.80195E-01
 -2.88511E+01  2.59987E-01
 -2.86045E+01  2.84095E-01
 -2.83580E+01  2.93173E-01
 -2.81114E+01  3.01478E-01
 -2.78648E+01  3.50923E-01
 -2.76182E+01  3.44298E-01
 -2.73716E+01  2.43135E-01
 -2.71250E+01  1.64435E-01
 -2.68784E+01  1.79200E-01
 -2.66318E+01  2.41488E-01
 -2.63852E+01  2.70212E-01
 -2.61386E+01  2.71201E-01
 -2.58920E+01  2.80929E-01
 -2.56455E+01  2.57065E-01
 -2.53989E+01  2.09453E-01
 -2.51523E+01  2.16234E-01
 -2.49057E+01  2.47229E-01
 -2.46591E+01  2.28394E-01
 -2.44125E+01  1.97595E-01
 -2.41659E+01  1.98332E-01
 -2.39193E+01  2.18656E-01
 -2.36727E+01  2.58092E-01
 -2.34261E+01  2.99326E-01
 -2.31795E+01  3.13171E-01
 -2.29330E+01  3.01563E-01
 -2.26864E+01  2.87980E-01
 -2.24398E+01  2.88461E-01
 -2.21932E+01  2.55819E-01
 -2.19466E+01  1.77493E-01
 -2.17000E+01  1.61173E-01
 -2.14534E+01  2.50848E-01
 -2.12068E+01  3.26132E-01
 -2.09602E+01  2.91722E-01
 -2.07136E+01  2.23862E-01
 -2.04670E+01  2.17494E-01
 -2.02205E+01  2.20195E-01
 -1.99739E+01  2.01421E-01
 -1.97273E+01  2.19830E-01
 -1.94807E+01  2.50054E-01
 -1.92341E+01  2.44317E-01
 -1.89875E+01  2.38984E-01
 -1.87409E+01  2.59698E-01
 -1.84943E+01  2.97422E-01
 -1.82477E+01  3.16548E-01
 -1.80011E+01  2.67557E-01
 -1.77545E+01  2.01853E-01
