Fit results
,Deviator,background
value,2.844E-01, 2.94506E+00
error,0.000E+00, 8.08579E-02

Iteration history
Deviator,Quality,background,,
3.013E-01, 3.268E-02, 3.000E+00,  
2.845E-01, 3.358E-05, 2.947E+00,  
2.844E-01,, 2.945E+00,  
