@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/25/18 at 13:39:13 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "normalized data (1/eV)"
@s0 errorbar size 0.0
@type xydy
 -7.95999E+01 -5.69936E-03  6.34804E-03
 -7.93503E+01  2.74576E-03  1.28512E-02
 -7.91008E+01 -6.87391E-04  1.36078E-03
 -7.88513E+01 -9.41597E-03  4.48199E-03
 -7.86017E+01 -6.90949E-03  9.18189E-03
 -7.83522E+01  3.66831E-03  8.09655E-03
 -7.81027E+01  1.16843E-02  1.59600E-02
 -7.78531E+01  1.37155E-02  1.32060E-02
 -7.76036E+01  1.92741E-02  1.79443E-02
 -7.73541E+01 -7.50650E-04  4.18235E-03
 -7.71046E+01 -9.24624E-03  5.15041E-03
 -7.68550E+01 -5.52838E-03  8.84121E-03
 -7.66055E+01 -8.42406E-04  0.00000E+00
 -7.63560E+01 -9.86358E-03  0.00000E+00
 -7.61064E+01 -4.31151E-03  6.17375E-03
 -7.58569E+01  8.01783E-03  1.26835E-02
 -7.56074E+01 -7.35262E-03  4.63478E-03
 -7.53579E+01 -9.09299E-03  4.73404E-03
 -7.51083E+01 -5.98300E-03  8.96370E-03
 -7.48588E+01 -5.18869E-04  0.00000E+00
 -7.46093E+01 -9.47155E-03  8.05713E-04
 -7.43597E+01 -6.66915E-03  4.91827E-03
 -7.41102E+01  4.92100E-03  1.12542E-02
 -7.38607E+01  6.52813E-03  1.26181E-02
 -7.36112E+01 -4.64487E-03  6.98213E-03
 -7.33616E+01  1.05444E-02  1.46478E-02
 -7.31121E+01  1.80531E-03  1.23129E-02
 -7.28626E+01  7.62471E-04  4.50768E-03
 -7.26130E+01 -6.52668E-04  9.18752E-03
 -7.23635E+01 -9.06930E-03  5.45646E-03
 -7.21140E+01 -5.49431E-03  8.71827E-03
 -7.18644E+01 -9.53073E-04  0.00000E+00
 -7.16149E+01 -9.57137E-03  1.53392E-03
 -7.13654E+01 -3.68716E-03  6.89595E-03
 -7.11159E+01  9.14519E-03  1.33140E-02
 -7.08663E+01  3.97864E-03  1.13540E-02
 -7.06168E+01  8.85229E-03  1.33653E-02
 -7.03673E+01  4.66557E-03  1.14709E-02
 -7.01177E+01  7.04168E-03  1.26689E-02
 -6.98682E+01 -6.20976E-03  5.28409E-03
 -6.96187E+01 -1.33908E-03  8.92471E-03
 -6.93692E+01 -3.68214E-03  7.13571E-03
 -6.91196E+01  1.05585E-02  1.36113E-02
 -6.88701E+01 -2.43508E-03  8.79540E-03
 -6.86206E+01 -1.49328E-03  8.51968E-03
 -6.83710E+01  2.12034E-02  1.69825E-02
 -6.81215E+01  9.09999E-03  1.35664E-02
 -6.78720E+01  1.31929E-03  1.06381E-02
 -6.76224E+01  7.67672E-03  1.25258E-02
 -6.73729E+01  1.40208E-02  1.50631E-02
 -6.71234E+01 -7.26219E-03  5.22545E-03
 -6.68739E+01  3.97392E-03  1.08902E-02
 -6.66243E+01  7.08584E-03  1.27278E-02
 -6.63748E+01 -4.54269E-03  6.59341E-03
 -6.61253E+01  7.13855E-03  1.29774E-02
 -6.58757E+01  1.44480E-03  1.00759E-02
 -6.56262E+01  2.58240E-02  1.83787E-02
 -6.53767E+01  8.83167E-06  9.54901E-03
 -6.51272E+01 -2.14971E-03  8.74449E-03
 -6.48776E+01  6.09840E-04  9.63397E-03
 -6.46281E+01  1.97701E-02  1.66291E-02
 -6.43786E+01  8.69626E-03  1.33282E-02
 -6.41290E+01 -1.63698E-03  8.52936E-03
 -6.38795E+01 -9.16450E-03  0.00000E+00
 -6.36300E+01 -9.48468E-03  1.87271E-03
 -6.33804E+01 -7.89210E-04  8.47048E-03
 -6.31309E+01  1.43450E-02  1.53690E-02
 -6.28814E+01 -2.85675E-03  7.99175E-03
 -6.26319E+01  1.84299E-02  1.67919E-02
 -6.23823E+01  2.04406E-02  1.71206E-02
 -6.21328E+01  4.12059E-02  2.21144E-02
 -6.18833E+01  2.00407E-02  1.71782E-02
 -6.16337E+01 -1.11467E-03  8.44758E-03
 -6.13842E+01  1.34681E-02  1.53064E-02
 -6.11347E+01  2.30626E-03  1.06885E-02
 -6.08852E+01  2.39518E-02  1.80556E-02
 -6.06356E+01  4.79451E-03  1.14101E-02
 -6.03861E+01  8.07854E-03  1.34411E-02
 -6.01366E+01  2.60344E-03  1.09242E-02
 -5.98870E+01  1.74594E-02  1.62207E-02
 -5.96375E+01  3.73118E-02  2.11409E-02
 -5.93880E+01  2.68478E-02  1.91373E-02
 -5.91385E+01 -1.00043E-05  1.01385E-02
 -5.88889E+01  3.02528E-02  1.94804E-02
 -5.86394E+01  1.26535E-02  1.50753E-02
