@page size 600,600
@view 0.12,0.1,0.97,0.93
@subtitle "PHOENIX module phox, 01/24/18 at 16:19:09 -08:00"
@xaxes scale Normal
@yaxes scale Normal
@xaxis label "energy (meV)"
@yaxis label "one-phonon contribution (1/eV)"
@type xy
 -7.96421E+01 -7.38591E-03
 -7.93924E+01 -8.15656E-03
 -7.91428E+01 -8.60175E-03
 -7.88931E+01 -1.01169E-02
 -7.86434E+01 -9.29906E-03
 -7.83938E+01 -7.68482E-03
 -7.81441E+01 -6.16141E-03
 -7.78944E+01 -2.39455E-03
 -7.76448E+01 -4.28233E-03
 -7.73951E+01 -9.00280E-03
 -7.71455E+01 -9.99416E-03
 -7.68958E+01 -8.64102E-03
 -7.66461E+01 -7.96344E-03
 -7.63965E+01 -4.26705E-03
 -7.61468E+01  1.90588E-03
 -7.58972E+01  5.56826E-03
 -7.56475E+01  8.32679E-03
 -7.53978E+01  5.13861E-03
 -7.51482E+01 -3.71331E-03
 -7.48985E+01 -7.51565E-03
 -7.46488E+01 -1.01320E-02
 -7.43992E+01 -9.74847E-03
 -7.41495E+01 -9.22500E-03
 -7.38999E+01 -1.05596E-02
 -7.36502E+01 -8.18967E-03
 -7.34005E+01 -6.29219E-03
 -7.31509E+01 -2.25081E-03
 -7.29012E+01  8.13088E-03
 -7.26516E+01  1.23166E-02
 -7.24019E+01  1.48482E-03
 -7.21522E+01 -6.60616E-03
 -7.19026E+01 -7.89474E-03
 -7.16529E+01 -5.25182E-03
 -7.14032E+01 -1.00603E-03
 -7.11536E+01  1.53782E-03
 -7.09039E+01  4.02499E-03
 -7.06543E+01 -1.06798E-03
 -7.04046E+01 -1.01929E-02
 -7.01549E+01 -1.06817E-02
 -6.99053E+01 -9.10047E-03
 -6.96556E+01 -7.87240E-03
 -6.94060E+01 -5.56729E-03
 -6.91563E+01 -1.64663E-03
 -6.89066E+01  9.52811E-03
 -6.86570E+01  1.51091E-02
 -6.84073E+01  7.67305E-03
 -6.81576E+01 -5.23322E-03
 -6.79080E+01 -7.61439E-03
 -6.76583E+01 -3.23910E-03
 -6.74087E+01 -5.85960E-03
 -6.71590E+01  2.96002E-03
 -6.69093E+01  2.03049E-02
 -6.66597E+01  1.87109E-02
 -6.64100E+01  1.29397E-03
 -6.61603E+01 -7.77404E-03
 -6.59107E+01 -1.31784E-02
 -6.56610E+01 -1.53333E-02
 -6.54114E+01 -1.02251E-02
 -6.51617E+01 -2.78704E-03
 -6.49120E+01  1.36531E-03
 -6.46624E+01  5.17775E-03
 -6.44127E+01  1.09881E-02
 -6.41631E+01  5.37115E-03
 -6.39134E+01 -1.42839E-03
 -6.36637E+01 -1.14803E-03
 -6.34141E+01 -2.22661E-03
 -6.31644E+01 -5.87418E-04
 -6.29147E+01  1.14896E-02
 -6.26651E+01  2.70132E-02
 -6.24154E+01  2.14459E-02
 -6.21658E+01  1.04216E-02
 -6.19161E+01  1.57190E-02
 -6.16664E+01  2.28769E-02
 -6.14168E+01  1.49143E-02
 -6.11671E+01 -9.83242E-04
 -6.09175E+01 -5.08046E-03
 -6.06678E+01  7.10545E-03
 -6.04181E+01  1.30420E-02
 -6.01685E+01  8.74116E-03
 -5.99188E+01  3.69309E-03
 -5.96691E+01  3.10828E-04
 -5.94195E+01  1.12453E-03
 -5.91698E+01  4.60666E-03
 -5.89202E+01  8.11470E-03
 -5.86705E+01  1.67620E-02
 -5.84208E+01  2.44851E-02
 -5.81712E+01  1.56289E-02
 -5.79215E+01  7.59918E-03
 -5.76719E+01  1.97957E-03
 -5.74222E+01  6.17611E-03
 -5.71725E+01  1.42525E-02
 -5.69229E+01  8.03891E-03
 -5.66732E+01  6.50890E-03
 -5.64235E+01  1.31727E-02
 -5.61739E+01  1.68106E-02
 -5.59242E+01  1.28594E-02
 -5.56746E+01  8.24442E-04
 -5.54249E+01 -4.74366E-03
 -5.51752E+01 -7.99812E-03
 -5.49256E+01  1.34681E-03
 -5.46759E+01  2.76699E-02
