Bin Midpoint,Prob
2957.5,0.0003
2963.5,0.0063
2965.5,0.0003
2966.5,0.0173
2973.5,0.0154
2974.5,0.0262
2976.5,0.0054
2977.5,0.0358
2981.5,0.1005
2982.5,0.0419
2983.5,0.0003
2985.5,0.014
2986.5,0.0484
2988.5,0.0845
2989.5,0.0303
2991.5,0.0517
2992.5,0.0051
2993.5,0.0219
2995.5,0.0545
2998.5,0.0797
2999.5,0.0483
3000.5,0.0436
3002.5,0.0003
3003.5,0.1029
3005.5,0.0522
3008.5,0.052
3010.5,0.076
3011.5,0.0281
3013.5,0.0413
3014.5,0.0412
3018.5,0.043
3020.5,0.0192
3022.5,0.0511
3023.5,0.0433
3024.5,0.0625
3027.5,0.094
3028.5,0.0331
3029.5,0.0166
3030.5,0.0158
3031.5,0.0542
3032.5,0.0343
3033.5,0.0208
3034.5,0.0416
3036.5,0.0493
3037.5,0.0412
3039.5,0.0048
3040.5,0.0358
3041.5,0.0278
3042.5,0.0249
3044.5,0.0635
3045.5,0.0136
3046.5,0.0542
3047.5,0.0123
3048.5,0.0301
3049.5,0.0116
3050.5,0.0401
3051.5,0.0432
3053.5,0.0529
3054.5,0.0099
3055.5,0.0255
3056.5,0.0407
3057.5,0.01
3058.5,0.0083
3059.5,0.0172
3060.5,0.0247
3061.5,0.0438
3062.5,0.029
3063.5,0.0089
3064.5,0.0201
3065.5,0.0192
3066.5,0.0119
3067.5,0.0291
3068.5,0.0209
3069.5,0.0202
3070.5,0.0148
3072.5,0.016
3073.5,0.0096
3074.5,0.0658
3075.5,0.0352
3076.5,0.0413
3077.5,0.0261
3079.5,0.0172
3080.5,0.0057
3081.5,0.0286
3082.5,0.0657
3084.5,0.0182
3085.5,0.0115
3087.5,0.026
3088.5,0.0218
3089.5,0.0126
3090.5,0.0215
3091.5,0.069
3093.5,0.0597
3094.5,0.015
3095.5,0.0115
3096.5,0.0033
3098.5,0.0095
3099.5,0.0245
3100.5,0.0107
3101.5,0.0282
3102.5,0.0786
3103.5,0.0307
3104.5,0.0135
3105.5,0.0504
3106.5,0.0073
3108.5,0.0157
3109.5,0.0141
3110.5,0.0113
3111.5,0.0013
3112.5,0.0113
3113.5,0.0082
3114.5,0.013
3115.5,0.003
3116.5,0.018
3117.5,0.0015
3118.5,0.0129
3119.5,0.0073
3120.5,0.0024
3121.5,0.0038
3122.5,0.0008
3123.5,0.0081
3124.5,0.0109
3125.5,0.0546
3127.5,0.0139
3128.5,0.0062
3129.5,0.0135
3130.5,0.0033
3132.5,0.0068
3133.5,0.0046
3134.5,0.0044
3135.5,0.0094
3136.5,0.0148
3137.5,0.0062
3138.5,0.0413
3139.5,0.0004
3140.5,0.0003
3141.5,0.0059
3143.5,0.0126
3144.5,0.0035
3145.5,0.0271
3146.5,0.0015
3147.5,0.0043
3148.5,0.0034
3149.5,0.0043
3150.5,0.0026
3152.5,0.0286
3153.5,0.0036
3154.5,0.0579
3155.5,0.0003
3156.5,0.0054
3157.5,0.0034
3158.5,0.0327
3159.5,0.0024
3160.5,0.0038
3161.5,0.0027
3162.5,0.0107
3163.5,0.0549
3164.5,0.0023
3165.5,0.0522
3166.5,0.0071
3167.5,0.0038
3168.5,0.0352
3169.5,0.0074
3170.5,0.0057
3171.5,0.0113
3172.5,0.0097
3173.5,0.001
3174.5,0.0088
3175.5,0.0107
3176.5,0.0013
3177.5,0.0601
3178.5,0.003
3179.5,0.0017
3180.5,0.0003
3181.5,0.0018
3182.5,0.0004
3183.5,0.0021
3184.5,0.0148
3185.5,0.0105
3186.5,0.0074
3187.5,0.0452
3188.5,0.0008
3189.5,0.0022
3190.5,0.0103
3191.5,0.0012
3192.5,0.0035
3193.5,0.0003
3194.5,0.0746
3195.5,0.001
3196.5,0.001
3197.5,0.0008
3198.5,0.0014
3199.5,0.0052
3200.5,0.0117
3201.5,0.0047
3202.5,0.0011
3203.5,0.0005
3204.5,0.001
3205.5,0.0012
3206.5,0.0086
3207.5,0.006
3208.5,0.0226
3209.5,0.0005
3210.5,0.0075
3211.5,0.0008
3212.5,0.0101
3213.5,0.0682
3214.5,0.0382
3215.5,0.0005
3216.5,0.0004
3217.5,0.0008
3218.5,0.0018
3219.5,0.001
3220.5,0.0129
3221.5,0.0031
3222.5,0.0017
3223.5,0.0003
3224.5,0.0002
3225.5,0.0307
3226.5,0.0001
3227.5,0.015
3228.5,0.0004
3229.5,0.0109
3230.5,0.0005
3231.5,0.0004
3233.5,0.0165
3234.5,0.0036
3235.5,0.0019
3236.5,0.0529
3237.5,0.0002
3238.5,0.0003
3239.5,0.0048
3240.5,0.0485
3241.5,0.0236
3242.5,0.0034
3243.5,0.0004
3244.5,0.0606
3245.5,0.0002
3246.5,0.0007
3247.5,0.0009
3248.5,0.0001
3249.5,0.0221
3250.5,0.0093
3251.5,0.0575
3252.5,0.0002
3253.5,0.013
3254.5,0.0003
3255.5,0.0004
3256.5,0.0163
3257.5,0.0137
3258.5,0.0006
3259.5,0.0002
3260.5,0.0001
3261.5,0.0001
3262.5,0.0004
3263.5,0.001
3264.5,0.0001
3265.5,0.019
3266.5,0.0006
3267.5,0.0047
3268.5,0.0175
3269.5,0.0006
3270.5,0.0055
3271.5,0.0036
3272.5,0.0511
3273.5,0.0283
3274.5,0.0001
3275.5,0.0059
3276.5,0.0008
3277.5,0.0001
3278.5,0.001
3279.5,0.0002
3281.5,0.0205
3282.5,0.073
3283.5,0.0
3284.5,0.0074
3285.5,0.0003
3286.5,0.0215
3287.5,0.0
3289.5,0.0006
3290.5,0.0005
3291.5,0.0
3293.5,0.0001
3294.5,0.0
3295.5,0.0229
3296.5,0.038
3297.5,0.0048
3298.5,0.0002
3299.5,0.0184
3300.5,0.0397
3301.5,0.0568
3302.5,0.0005
3303.5,0.0
3305.5,0.014
3306.5,0.0038
3307.5,0.0489
3308.5,0.0226
3309.5,0.0
3311.5,0.0061
3312.5,0.041
3313.5,0.0011
3314.5,0.0004
3315.5,0.0064
3316.5,0.0591
3318.5,0.0002
3320.5,0.0195
3321.5,0.0108
3323.5,0.0001
3325.5,0.0021
3326.5,0.0075
3327.5,0.0044
3328.5,0.0
3329.5,0.0091
3330.5,0.0007
3332.5,0.0001
3334.5,0.0003
3335.5,0.0002
3336.5,0.0563
3337.5,0.0001
3338.5,0.0093
3339.5,0.0015
3340.5,0.0001
3341.5,0.0152
3342.5,0.049
3343.5,0.0035
3344.5,0.0003
3345.5,0.0001
3346.5,0.0002
3347.5,0.0266
3349.5,0.0057
3350.5,0.0006
3351.5,0.0
3353.5,0.0105
3354.5,0.0
3355.5,0.0035
3356.5,0.0179
3357.5,0.0002
3358.5,0.0097
3359.5,0.0095
3360.5,0.0086
3362.5,0.0003
3363.5,0.0469
3364.5,0.0598
3365.5,0.0531
3368.5,0.0094
3370.5,0.0
3371.5,0.0003
3372.5,0.0001
3373.5,0.0037
3374.5,0.0675
3375.5,0.0116
3376.5,0.0
3377.5,0.0099
3378.5,0.0889
3379.5,0.0
3380.5,0.0258
3381.5,0.0012
3382.5,0.0078
3383.5,0.005
3384.5,0.0
3386.5,0.0
3387.5,0.0007
3389.5,0.008
3390.5,0.0
3391.5,0.0018
3392.5,0.0163
3393.5,0.0385
3394.5,0.0072
3395.5,0.0018
3396.5,0.0049
3397.5,0.0082
3398.5,0.0006
3399.5,0.0631
3400.5,0.0075
3403.5,0.0014
3404.5,0.0071
3405.5,0.0001
3406.5,0.0121
3407.5,0.043
3408.5,0.0067
3409.5,0.0085
3410.5,0.0394
3411.5,0.0002
3412.5,0.0
3413.5,0.0132
3414.5,0.0243
3416.5,0.0016
3418.5,0.008
3420.5,0.007
